new_tests_per_thousand,new_tests_smoothed,total_deaths_per_million,aged_65_older,people_fully_vaccinated,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,hospital_beds_per_thousand,human_development_index,new_cases_smoothed_per_million,male_smokers,new_cases_per_million,total_vaccinations_per_hundred,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,new_cases_smoothed,reproduction_rate,weekly_hosp_admissions,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,total_cases,positive_rate,handwashing_facilities,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.565,38159.0,55.128,5.3439999999999985,0.0,0.636,0.0,31.047,2.32,0.7090000000000001,146.224,33.2,149.412,0.0,0.0,0.0,8779.571,1.34,0.0,0.0,0.0,0.0,1864111.0,0.0,4.3,3426.285,0.0,205721.0,0.2301,43.993,173.0,0.0,76.85,3310.0,33950.0,0.0,8971.0
0.723,39646.0,58.326,5.3439999999999985,0.0,0.66,0.0,31.77,2.32,0.7090000000000001,153.811,33.2,168.782,0.0,0.0,0.0,9235.143,1.33,0.0,0.0,0.0,0.0,1907532.0,0.0,4.3,3595.067,0.0,215855.0,0.2329,43.993,111.0,0.0,76.85,3502.0,43421.0,0.0,10134.0
0.614,39637.0,59.99100000000001,5.3439999999999985,0.0,0.66,0.0,32.384,2.32,0.7090000000000001,155.444,33.2,146.731,0.0,0.0,0.0,9333.143,1.31,0.0,0.0,0.0,0.0,1944399.0,0.0,4.2,3741.798,0.0,224665.0,0.2355,43.993,192.0,0.0,76.85,3602.0,36867.0,0.0,8810.0
0.936,42063.0,61.957,5.3439999999999985,0.0,0.701,0.0,33.319,2.32,0.7090000000000001,167.21200000000005,33.2,227.741,0.0,0.0,0.0,10039.714,1.31,0.0,0.0,0.0,0.0,2000569.0,0.0,4.2,3969.538,0.0,238339.0,0.2387,43.993,100.0,0.0,76.85,3720.0,56170.0,0.0,13674.0
0.944,44583.0,64.288,5.3439999999999985,0.0,0.743,0.0,34.263000000000005,2.32,0.7090000000000001,175.02700000000004,33.2,205.656,0.0,0.0,0.0,10509.0,1.29,0.0,0.0,0.0,0.0,2057232.0,0.0,4.2,4175.194,0.0,250687.0,0.2357,43.993,118.0,0.0,76.85,3860.0,56663.0,0.0,12348.0
0.855,45213.0,66.137,5.3439999999999985,0.0,0.753,0.0,35.118,2.32,0.7090000000000001,181.318,33.2,224.793,0.0,120.599,0.0,10886.714,1.27,7241.0,0.0,0.0,0.0,2108570.0,0.0,4.2,4399.987,0.0,264184.0,0.2408,43.993,140.0,0.0,76.85,3971.0,51338.0,0.0,13497.0
0.763,46319.0,67.936,5.3439999999999985,0.0,0.7709999999999999,0.0,35.881,2.32,0.7090000000000001,189.134,33.2,200.826,0.0,0.0,0.0,11356.0,1.25,0.0,0.0,0.0,0.0,2154391.0,0.0,4.1,4600.813,0.0,276242.0,0.2452,43.993,111.0,0.0,80.56,4079.0,45821.0,0.0,12058.0
0.67,47216.0,69.485,5.3439999999999985,0.0,0.7859999999999999,0.0,36.551,2.32,0.7090000000000001,195.28,33.2,192.432,0.0,0.0,0.0,11725.0,1.23,0.0,0.0,0.0,0.0,2194624.0,0.0,4.0,4793.245,0.0,287796.0,0.2483,43.993,108.0,0.0,80.56,4172.0,40233.0,0.0,11554.0
0.635,46458.0,72.383,5.3439999999999985,0.0,0.774,0.0,37.186,2.32,0.7090000000000001,196.141,33.2,174.81099999999995,0.0,0.0,0.0,11776.714,1.2,0.0,0.0,0.0,0.0,2232738.0,0.0,3.9,4968.056,0.0,298292.0,0.2535,43.993,93.0,0.0,80.56,4346.0,38114.0,0.0,10496.0
0.7559999999999999,47675.0,74.165,5.3439999999999985,0.0,0.794,0.0,37.942,2.32,0.7090000000000001,205.532,33.2,212.468,0.0,0.0,0.0,12340.571000000002,1.16,0.0,0.0,0.0,0.0,2278127.0,0.0,3.9,5180.524,0.0,311049.0,0.2588,43.993,174.0,0.0,80.56,4453.0,45389.0,0.0,12757.0
0.779,46336.0,77.762,5.3439999999999985,0.0,0.772,0.0,38.722,2.32,0.7090000000000001,204.338,33.2,219.38,0.0,0.0,0.0,12268.857,1.13,0.0,0.0,0.0,0.0,2324923.0,0.0,3.8,5399.904,0.0,324221.0,0.2648,43.993,107.0,0.0,80.56,4669.0,46796.0,0.0,13172.0
0.802,45117.0,80.01100000000002,5.3439999999999985,0.0,0.7509999999999999,0.0,39.523,2.32,0.7090000000000001,206.777,33.2,222.727,0.0,0.0,0.0,12415.286,1.11,0.0,0.0,0.0,0.0,2373053.0,0.0,3.6,5622.6309999999985,0.0,337594.0,0.2752,43.993,216.0,0.0,80.56,4804.0,48130.0,0.0,13373.0
0.828,44882.0,82.40899999999998,5.3439999999999985,0.0,0.748,0.0,40.351,2.32,0.7090000000000001,206.272,33.2,221.262,0.0,137.504,0.0,12385.0,1.09,8256.0,0.0,0.0,0.0,2422741.0,0.0,3.6,5843.893,0.0,350879.0,0.2759,43.993,135.0,0.0,80.56,4948.0,49688.0,0.0,13285.0
0.816,45337.0,83.825,5.3439999999999985,0.0,0.755,0.0,41.167,2.32,0.7090000000000001,209.582,33.2,223.993,0.0,0.0,0.0,12583.714,1.07,0.0,0.0,0.0,0.0,2471747.0,0.0,3.6,6067.886,0.0,364328.0,0.2776,43.993,144.0,0.0,80.56,5033.0,49006.0,0.0,13449.0
0.565,44432.0,86.156,5.3439999999999985,0.0,0.74,0.0,41.732,2.32,0.7090000000000001,204.219,33.2,154.892,0.0,0.0,0.0,12261.714,1.05,0.0,0.0,0.0,0.0,2505646.0,0.0,3.6,6222.778,0.0,373628.0,0.276,43.993,85.0,0.0,80.56,5173.0,33899.0,0.0,9300.0
0.521,43455.0,89.404,5.3439999999999985,0.0,0.7240000000000001,0.0,42.252,2.32,0.7090000000000001,198.685,33.2,136.071,0.0,0.0,0.0,11929.428999999998,1.03,0.0,0.0,0.0,0.0,2536921.0,0.0,3.6,6358.849,0.0,381798.0,0.2745,43.993,140.0,0.0,80.56,5368.0,31275.0,0.0,8170.0
0.809,43907.0,98.931,5.3439999999999985,0.0,0.731,0.0,43.06100000000001,2.32,0.7090000000000001,199.62,33.2,219.013,0.0,0.0,0.0,11985.571000000002,1.02,0.0,0.0,0.0,0.0,2585474.0,0.0,3.7,6577.863,0.0,394948.0,0.273,43.993,195.0,0.0,80.56,5940.0,48553.0,0.0,13150.0
0.777,43883.0,101.479,5.3439999999999985,0.0,0.731,0.0,43.838,2.32,0.7090000000000001,199.458,33.2,218.247,0.0,0.0,0.0,11975.857,1.0,0.0,0.0,0.0,0.0,2632106.0,0.0,3.7,6796.11,0.0,408052.0,0.2729,43.993,572.0,0.0,80.56,6093.0,46632.0,0.0,13104.0
0.872,44491.0,105.643,5.3439999999999985,0.0,0.741,0.0,44.71,2.32,0.7090000000000001,200.817,33.2,232.237,0.0,0.0,0.0,12057.428999999998,0.99,0.0,0.0,0.0,0.0,2684488.0,0.0,3.7,7028.347,0.0,421996.0,0.271,43.993,153.0,0.0,80.56,6343.0,52382.0,0.0,13944.0
0.772,44010.0,110.839,5.3439999999999985,0.0,0.733,0.0,45.482,2.32,0.7090000000000001,198.245,33.2,203.258,0.0,147.63,0.0,11903.0,0.96,8864.0,0.0,0.0,0.0,2730812.0,0.0,3.7,7231.605,0.0,434200.0,0.2705,43.993,250.0,0.0,80.56,6655.0,46324.0,0.0,12204.0
0.716,43147.0,112.738,5.3439999999999985,0.0,0.7190000000000001,0.0,46.197,2.32,0.7090000000000001,192.972,33.2,187.086,0.0,0.0,0.0,11586.428999999998,0.94,0.0,0.0,0.0,0.0,2773778.0,0.0,3.7,7418.691,0.0,445433.0,0.2685,43.993,312.0,0.0,80.56,6769.0,42966.0,0.0,11233.0
0.474,42366.0,117.701,5.3439999999999985,0.0,0.706,0.0,46.67100000000001,2.32,0.7090000000000001,187.728,33.2,118.184,0.0,0.0,0.0,11271.571000000002,0.92,0.0,0.0,0.0,0.0,2802211.0,0.0,3.8,7536.875,0.0,452529.0,0.2661,43.993,114.0,0.0,84.26,7067.0,28433.0,0.0,7096.0
0.473,41959.0,120.865,5.3439999999999985,0.0,0.6990000000000001,0.0,47.144,2.32,0.7090000000000001,185.496,33.2,120.449,0.0,0.0,0.0,11137.571000000002,0.91,0.0,0.0,0.0,0.0,2830635.0,0.0,3.8,7657.324,0.0,459761.0,0.2654,43.993,298.0,0.0,84.26,7257.0,28424.0,0.0,7232.0
0.708,41098.0,124.863,5.3439999999999985,0.0,0.684,0.0,47.853,2.32,0.7090000000000001,181.242,33.2,189.234,0.0,0.0,0.0,10882.143,0.89,0.0,0.0,0.0,0.0,2873163.0,0.0,3.8,7846.558000000001,0.0,471123.0,0.2648,43.993,190.0,0.0,84.26,7497.0,42528.0,0.0,11362.0
0.748,40849.0,130.109,5.3439999999999985,0.0,0.68,0.0,48.6,2.32,0.7090000000000001,176.34599999999998,33.2,183.971,0.0,0.0,0.0,10588.143,0.88,0.0,0.0,0.0,0.0,2918049.0,0.0,3.9,8030.529,0.0,482169.0,0.2592,43.993,240.0,0.0,78.7,7812.0,44886.0,0.0,11046.0
0.691,39292.0,133.32299999999998,5.3439999999999985,0.0,0.654,0.0,49.291,2.32,0.7090000000000001,169.37400000000005,33.2,183.438,0.0,0.0,0.0,10169.571,0.86,0.0,0.0,0.0,0.0,2959535.0,0.0,3.9,8213.966999999999,0.0,493183.0,0.2588,43.993,315.0,0.0,78.7,8005.0,41486.0,0.0,11014.0
0.7070000000000001,38739.0,135.78799999999998,5.3439999999999985,0.0,0.645,0.0,49.99800000000001,2.32,0.7090000000000001,164.385,33.2,168.332,0.0,143.366,0.0,9870.0,0.83,8608.0,0.0,0.0,0.0,3001985.0,0.0,3.9,8382.3,0.0,503290.0,0.2548,43.993,193.0,0.0,78.7,8153.0,42450.0,0.0,10107.0
0.579,37572.0,139.336,5.3439999999999985,0.0,0.626,0.0,50.578,2.32,0.7090000000000001,157.157,33.2,136.488,0.0,0.0,0.0,9436.0,0.81,0.0,0.0,0.0,0.0,3036779.0,0.0,4.0,8518.787,0.0,511485.0,0.2511,43.993,148.0,0.0,78.7,8366.0,34794.0,0.0,8195.0
0.365,36641.0,142.217,5.3439999999999985,0.0,0.61,0.0,50.94300000000001,2.32,0.7090000000000001,153.067,33.2,89.554,0.0,0.0,0.0,9190.429,0.8,0.0,0.0,0.0,0.0,3058695.0,0.0,4.0,8608.341,0.0,516862.0,0.2508,43.993,213.0,0.0,75.0,8539.0,21916.0,0.0,5377.0
0.325,35367.0,147.963,5.3439999999999985,0.0,0.589,0.0,51.267,2.32,0.7090000000000001,146.46200000000005,33.2,74.215,0.0,0.0,0.0,8793.857,0.78,0.0,0.0,0.0,0.0,3078202.0,0.0,4.0,8682.556,0.0,521318.0,0.2486,43.993,173.0,0.0,75.0,8884.0,19507.0,0.0,4456.0
0.583,34290.0,154.858,5.3439999999999985,0.0,0.5710000000000001,0.0,51.85,2.32,0.7090000000000001,139.793,33.2,142.55,0.0,0.0,0.0,8393.429,0.78,0.0,0.0,0.0,0.0,3113191.0,0.0,4.1,8825.106,0.0,529877.0,0.2448,43.993,345.0,0.0,75.0,9298.0,34989.0,0.0,8559.0
0.61,33108.0,159.955,5.3439999999999985,0.0,0.551,0.0,52.46,2.32,0.7090000000000001,133.276,33.2,138.35299999999998,0.0,0.0,0.0,8002.143,0.76,0.0,0.0,0.0,0.0,3149807.0,0.0,4.1,8963.46,0.0,538184.0,0.2417,43.993,414.0,0.0,75.0,9604.0,36616.0,0.0,8307.0
0.564,32018.0,165.03400000000005,5.3439999999999985,0.0,0.5329999999999999,0.0,53.024,2.32,0.7090000000000001,124.42,33.2,121.448,0.0,0.0,0.0,7470.429,0.74,0.0,0.0,0.0,0.0,3183658.0,0.0,4.3,9084.908,0.0,545476.0,0.2333,43.993,306.0,0.0,75.0,9909.0,33851.0,0.0,7292.0
0.61,31183.0,170.048,5.3439999999999985,0.0,0.519,0.0,53.63399999999999,2.32,0.7090000000000001,118.722,33.2,128.44299999999998,0.0,122.281,0.0,7128.286,0.73,7342.0,0.0,0.0,0.0,3220265.0,0.0,4.4,9213.351,0.0,553188.0,0.2286,43.993,305.0,0.0,75.0,10210.0,36607.0,0.0,7712.0
0.505,30543.0,173.345,5.3439999999999985,0.0,0.509,0.0,54.13800000000001,2.32,0.7090000000000001,115.096,33.2,111.106,0.0,0.0,0.0,6910.571,0.71,0.0,0.0,0.0,0.0,3250583.0,0.0,4.4,9324.457,0.0,559859.0,0.2263,43.993,301.0,0.0,75.0,10408.0,30318.0,0.0,6671.0
0.282,29828.0,176.893,5.3439999999999985,0.0,0.4970000000000001,0.0,54.42,2.32,0.7090000000000001,111.198,33.2,62.273,0.0,0.0,0.0,6676.571,0.68,0.0,0.0,0.0,0.0,3267494.0,0.0,4.5,9386.73,0.0,563598.0,0.2238,43.993,198.0,0.0,75.0,10621.0,16911.0,0.0,3739.0
0.191,28682.0,179.058,5.3439999999999985,0.0,0.478,0.0,54.611,2.32,0.7090000000000001,106.571,33.2,41.82100000000001,0.0,0.0,0.0,6398.714,0.65,0.0,0.0,0.0,0.0,3278977.0,0.0,4.5,9428.551,0.0,566109.0,0.2231,43.993,213.0,0.0,75.0,10751.0,11483.0,0.0,2511.0
0.274,26035.0,183.372,5.3439999999999985,0.0,0.434,0.0,54.885,2.32,0.7090000000000001,92.892,33.2,46.801,0.0,0.0,0.0,5577.429,0.63,0.0,0.0,0.0,0.0,3295434.0,0.0,4.7,9475.351,0.0,568919.0,0.2142,43.993,130.0,0.0,75.0,11010.0,16457.0,0.0,2810.0
0.334,23670.0,187.702,5.3439999999999985,0.0,0.394,0.0,55.22,2.32,0.7090000000000001,82.516,33.2,65.721,0.0,0.0,0.0,4954.429,0.64,0.0,0.0,0.0,0.0,3315497.0,0.0,4.8,9541.072,0.0,572865.0,0.2093,43.993,259.0,0.0,75.0,11270.0,20063.0,0.0,3946.0
0.593,23922.0,192.465,5.3439999999999985,0.0,0.398,0.0,55.813,2.32,0.7090000000000001,80.096,33.2,104.51,0.0,0.0,0.0,4809.143,0.67,0.0,0.0,0.0,0.0,3351111.0,0.0,5.0,9645.582,0.0,579140.0,0.201,43.993,260.0,0.0,75.0,11556.0,35614.0,0.0,6275.0
0.448,22538.0,194.481,5.3439999999999985,0.0,0.375,0.0,56.261,2.32,0.7090000000000001,72.485,33.2,75.164,0.0,100.313,0.0,4352.143,0.67,6023.0,0.0,0.0,0.0,3378029.0,0.0,5.2,9720.746,0.0,583653.0,0.1931,43.993,286.0,0.0,75.0,11677.0,26918.0,0.0,4513.0
0.377,21436.0,197.179,5.3439999999999985,0.0,0.35700000000000004,0.0,56.63800000000001,2.32,0.7090000000000001,65.39699999999999,33.2,61.49,0.0,0.0,0.0,3926.571,0.68,0.0,0.0,0.0,0.0,3400638.0,0.0,5.5,9782.236,0.0,587345.0,0.1832,43.993,121.0,0.0,75.0,11839.0,22609.0,0.0,3692.0
0.25,21168.0,199.56,5.3439999999999985,0.0,0.353,0.0,56.88800000000001,2.32,0.7090000000000001,62.547,33.2,42.32,0.0,0.0,0.0,3755.429,0.68,0.0,0.0,0.0,0.0,3415670.0,0.0,5.6,9824.557,0.0,589886.0,0.1774,43.993,162.0,0.0,75.0,11982.0,15032.0,0.0,2541.0
0.244,21624.0,204.257,5.3439999999999985,0.0,0.36,0.0,57.132,2.32,0.7090000000000001,61.945,33.2,37.607,0.0,0.0,0.0,3719.286,0.69,0.0,0.0,0.0,0.0,3430347.0,0.0,5.8,9862.164,0.0,592144.0,0.172,43.993,143.0,0.0,72.22,12264.0,14677.0,0.0,2258.0
0.422,22891.0,206.905,5.3439999999999985,0.0,0.381,0.0,57.554,2.32,0.7090000000000001,64.57600000000001,33.2,65.221,0.0,0.0,0.0,3877.286,0.69,0.0,0.0,0.0,0.0,3455671.0,0.0,5.9,9927.385,0.0,596060.0,0.1694,43.993,282.0,0.0,72.22,12423.0,25324.0,0.0,3916.0
0.41,23541.0,210.153,5.3439999999999985,0.0,0.392,0.0,57.964,2.32,0.7090000000000001,64.419,33.2,64.62100000000001,0.0,0.0,0.0,3867.857,0.68,0.0,0.0,0.0,0.0,3480283.0,0.0,6.1,9992.006,0.0,599940.0,0.1643,43.993,159.0,0.0,72.22,12618.0,24612.0,0.0,3880.0
0.403,21914.0,213.9,5.3439999999999985,0.0,0.365,0.0,58.368,2.32,0.7090000000000001,57.574,33.2,56.594,0.0,0.0,0.0,3456.857,0.68,0.0,0.0,0.0,0.0,3504507.0,0.0,6.3,10048.6,0.0,603338.0,0.1577,43.993,195.0,0.0,72.22,12843.0,24224.0,0.0,3398.0
0.509,22434.0,216.299,5.3439999999999985,0.0,0.374,0.0,58.877,2.32,0.7090000000000001,55.65600000000001,33.2,61.74,0.0,74.648,0.0,3341.7140000000004,0.69,4482.0,0.0,0.0,0.0,3535067.0,0.0,6.7,10110.34,0.0,607045.0,0.149,43.993,225.0,0.0,72.22,12987.0,30560.0,0.0,3707.0
0.306,21827.0,217.498,5.3439999999999985,0.0,0.364,0.0,59.182,2.32,0.7090000000000001,53.363,33.2,45.435,0.0,0.0,0.0,3204.0,0.68,0.0,0.0,0.0,0.0,3553425.0,0.0,6.8,10155.775,0.0,609773.0,0.1468,43.993,144.0,0.0,72.22,13059.0,18358.0,0.0,2728.0
0.177,21199.0,219.163,5.3439999999999985,0.0,0.353,0.0,59.36,2.32,0.7090000000000001,51.307,33.2,27.93,0.0,0.0,0.0,3080.571,0.68,0.0,0.0,0.0,0.0,3564065.0,0.0,6.9,10183.705,0.0,611450.0,0.1453,43.993,72.0,0.0,72.22,13159.0,10640.0,0.0,1677.0
0.246,21213.0,221.645,5.3439999999999985,0.0,0.353,0.0,59.606,2.32,0.7090000000000001,49.663,33.2,26.098000000000006,0.0,0.0,0.0,2981.857,0.68,0.0,0.0,0.0,0.0,3578836.0,0.0,7.1,10209.804,0.0,613017.0,0.1406,43.993,100.0,0.0,72.22,13308.0,14771.0,0.0,1567.0
0.335,20472.0,224.876,5.3439999999999985,0.0,0.341,0.0,59.941,2.32,0.7090000000000001,46.732,33.2,44.702,0.0,0.0,0.0,2805.857,0.68,0.0,0.0,0.0,0.0,3598973.0,0.0,7.3,10254.506,0.0,615701.0,0.1371,43.993,149.0,0.0,72.22,13502.0,20137.0,0.0,2684.0
0.317,19671.0,226.974,5.3439999999999985,0.0,0.328,0.0,60.258,2.32,0.7090000000000001,43.65,33.2,43.053,0.0,0.0,0.0,2620.857,0.68,0.0,0.0,0.0,0.0,3617982.0,0.0,7.5,10297.559,0.0,618286.0,0.1332,43.993,194.0,0.0,72.22,13628.0,19009.0,0.0,2585.0
0.239,18258.0,228.89,5.3439999999999985,0.0,0.304,0.0,60.496,2.32,0.7090000000000001,39.958,33.2,30.745,0.0,0.0,0.0,2399.143,0.68,0.0,0.0,0.0,0.0,3632311.0,0.0,7.6,10328.304,0.0,620132.0,0.1314,43.993,126.0,0.0,72.22,13743.0,14329.0,0.0,1846.0
0.344,16843.0,232.854,5.3439999999999985,0.0,0.281,0.0,60.84,2.32,0.7090000000000001,36.893,33.2,40.288,0.0,61.957,0.0,2215.143,0.71,3720.0,0.0,0.0,0.0,3652970.0,0.0,7.6,10368.593,0.0,622551.0,0.1315,43.993,115.0,0.0,72.22,13981.0,20659.0,0.0,2419.0
0.365,17350.0,233.636,5.3439999999999985,0.0,0.289,0.0,61.205,2.32,0.7090000000000001,36.363,33.2,41.721,0.0,0.0,0.0,2183.286,0.75,0.0,0.0,0.0,0.0,3674872.0,0.0,7.9,10410.313,0.0,625056.0,0.1258,43.993,238.0,0.0,72.22,14028.0,21902.0,0.0,2505.0
0.314,18522.0,235.652,5.3439999999999985,0.0,0.308,0.0,61.519,2.32,0.7090000000000001,37.095,33.2,33.06,0.0,0.0,0.0,2227.286,0.76,0.0,0.0,0.0,0.0,3693721.0,0.0,8.3,10443.374,0.0,627041.0,0.1203,43.993,47.0,0.0,72.22,14149.0,18849.0,0.0,1985.0
0.195,18082.0,237.55,5.3439999999999985,0.0,0.301,0.0,61.714,2.32,0.7090000000000001,36.265,33.2,20.286,0.0,0.0,0.0,2177.429,0.76,0.0,0.0,0.0,0.0,3705408.0,0.0,8.3,10463.659,0.0,628259.0,0.1204,43.993,121.0,0.0,72.22,14263.0,11687.0,0.0,1218.0
0.355,18250.0,239.649,5.3439999999999985,0.0,0.304,0.0,62.069,2.32,0.7090000000000001,35.437,33.2,38.906,0.0,0.0,0.0,2127.714,0.76,0.0,0.0,0.0,0.0,3726721.0,0.0,8.6,10502.566,0.0,630595.0,0.1166,43.993,114.0,0.0,72.22,14389.0,21313.0,0.0,2336.0
0.339,18446.0,242.547,5.3439999999999985,0.0,0.307,0.0,62.408,2.32,0.7090000000000001,35.045,33.2,40.305,0.0,0.0,0.0,2104.143,0.75,0.0,0.0,0.0,0.0,3747101.0,0.0,8.8,10542.871,0.0,633015.0,0.1141,43.993,126.0,0.0,72.22,14563.0,20380.0,0.0,2420.0
0.31,19056.0,244.462,5.3439999999999985,0.0,0.317,0.0,62.718,2.32,0.7090000000000001,35.561,33.2,34.359,0.0,0.0,0.0,2135.143,0.75,0.0,0.0,0.0,0.0,3765700.0,0.0,8.9,10577.23,0.0,635078.0,0.112,43.993,174.0,0.0,72.22,14678.0,18599.0,0.0,2063.0
0.302,18693.0,246.144,5.3439999999999985,0.0,0.311,0.0,63.02,2.32,0.7090000000000001,34.102,33.2,30.079,0.0,48.499,0.0,2047.571,0.75,2912.0,0.0,0.0,0.0,3783823.0,0.0,9.1,10607.309,0.0,636884.0,0.1095,43.993,115.0,0.0,72.22,14779.0,18123.0,0.0,1806.0
0.273,17903.0,247.976,5.3439999999999985,0.0,0.298,0.0,63.292,2.32,0.7090000000000001,32.028,33.2,27.198,0.0,0.0,0.0,1923.0,0.76,0.0,0.0,0.0,0.0,3800190.0,0.0,9.3,10634.507,0.0,638517.0,0.1074,43.993,101.0,0.0,72.22,14889.0,16367.0,0.0,1633.0
0.146,16461.0,249.892,5.3439999999999985,0.0,0.274,0.0,63.438,2.32,0.7090000000000001,29.315,33.2,14.073,0.0,0.0,0.0,1760.1429999999998,0.77,0.0,0.0,0.0,0.0,3808949.0,0.0,9.4,10648.58,0.0,639362.0,0.1069,43.993,110.0,0.0,72.22,15004.0,8759.0,0.0,845.0
0.203,16536.0,251.257,5.3439999999999985,0.0,0.275,0.0,63.64100000000001,2.32,0.7090000000000001,28.984,33.2,17.971,0.0,0.0,0.0,1740.286,0.79,0.0,0.0,0.0,0.0,3821162.0,0.0,9.5,10666.551,0.0,640441.0,0.1052,43.993,115.0,0.0,72.22,15086.0,12213.0,0.0,1079.0
0.362,16597.0,252.623,5.3439999999999985,0.0,0.276,0.0,64.00399999999999,2.32,0.7090000000000001,28.161,33.2,33.143,0.0,0.0,0.0,1690.8570000000002,0.81,0.0,0.0,0.0,0.0,3842898.0,0.0,9.8,10699.694,0.0,642431.0,0.1019,43.993,82.0,0.0,72.22,15168.0,21736.0,0.0,1990.0
0.342,16622.0,254.239,5.3439999999999985,0.0,0.277,0.0,64.346,2.32,0.7090000000000001,27.179,33.2,33.427,0.0,0.0,0.0,1631.8570000000002,0.83,0.0,0.0,0.0,0.0,3863453.0,0.0,10.2,10733.121,0.0,644438.0,0.0982,43.993,82.0,0.0,72.22,15265.0,20555.0,0.0,2007.0
0.345,16924.0,256.121,5.3439999999999985,0.0,0.282,0.0,64.691,2.32,0.7090000000000001,26.934,33.2,32.644,0.0,0.0,0.0,1617.1429999999998,0.84,0.0,0.0,0.0,0.0,3884166.0,0.0,10.5,10765.765,0.0,646398.0,0.0956,43.993,97.0,0.0,72.22,15378.0,20713.0,0.0,1960.0
0.31,16995.0,256.937,5.3439999999999985,0.0,0.28300000000000003,0.0,65.001,2.32,0.7090000000000001,26.957,33.2,30.245,0.0,41.737,0.0,1618.571,0.85,2506.0,0.0,0.0,0.0,3902786.0,0.0,10.5,10796.01,0.0,648214.0,0.0952,43.993,113.0,0.0,72.22,15427.0,18620.0,0.0,1816.0
0.261,16898.0,257.27,5.3439999999999985,0.0,0.281,0.0,65.262,2.32,0.7090000000000001,26.829,33.2,26.298,0.0,0.0,0.0,1610.8570000000002,0.86,0.0,0.0,0.0,0.0,3918478.0,0.0,10.5,10822.308,0.0,649793.0,0.0953,43.993,49.0,0.0,72.22,15447.0,15692.0,0.0,1579.0
0.16899999999999998,17095.0,258.136,5.3439999999999985,0.0,0.285,0.0,65.431,2.32,0.7090000000000001,27.093000000000004,33.2,15.922,0.0,0.0,0.0,1626.714,0.87,0.0,0.0,0.0,0.0,3928614.0,0.0,10.5,10838.231000000002,0.0,650749.0,0.0952,43.993,20.0,0.0,72.22,15499.0,10136.0,0.0,956.0
0.193,17008.0,260.501,5.3439999999999985,0.0,0.28300000000000003,0.0,65.624,2.32,0.7090000000000001,26.363000000000003,33.2,12.858,0.0,0.0,0.0,1582.8570000000002,0.89,0.0,0.0,0.0,0.0,3940217.0,0.0,10.7,10851.088,0.0,651521.0,0.0931,43.993,52.0,0.0,72.22,15641.0,11603.0,0.0,772.0
0.349,16897.0,261.567,5.3439999999999985,0.0,0.281,0.0,65.973,2.32,0.7090000000000001,26.203000000000007,33.2,32.028,0.0,0.0,0.0,1573.286,0.92,0.0,0.0,0.0,0.0,3961179.0,0.0,10.7,10883.116000000002,0.0,653444.0,0.0931,43.993,142.0,0.0,72.22,15705.0,20962.0,0.0,1923.0
0.3720000000000001,17154.0,262.683,5.3439999999999985,0.0,0.28600000000000003,0.0,66.346,2.32,0.7090000000000001,26.491,33.2,35.442,0.0,0.0,0.0,1590.571,0.94,0.0,0.0,0.0,0.0,3983533.0,0.0,10.8,10918.558,0.0,655572.0,0.0927,43.993,64.0,0.0,72.22,15772.0,22354.0,0.0,2128.0
0.334,17061.0,264.098,5.3439999999999985,0.0,0.284,0.0,66.68,2.32,0.7090000000000001,26.717,33.2,34.226,0.0,0.0,0.0,1604.1429999999998,0.95,0.0,0.0,0.0,0.0,4003590.0,0.0,10.6,10952.784,0.0,657627.0,0.094,43.993,67.0,0.0,72.22,15857.0,20057.0,0.0,2055.0
0.35100000000000003,17410.0,265.481,5.3439999999999985,0.0,0.29,0.0,67.031,2.32,0.7090000000000001,27.224,33.2,33.793,0.0,37.824,0.0,1634.571,0.95,2271.0,0.0,0.0,0.0,4024659.0,0.0,10.7,10986.577,0.0,659656.0,0.0939,43.993,85.0,0.0,72.22,15940.0,21069.0,0.0,2029.0
0.281,17581.0,265.697,5.3439999999999985,0.0,0.293,0.0,67.312,2.32,0.7090000000000001,27.167,33.2,25.899,0.0,0.0,0.0,1631.1429999999998,0.93,0.0,0.0,0.0,0.0,4041543.0,0.0,10.8,11012.475,0.0,661211.0,0.0928,43.993,83.0,0.0,57.41,15953.0,16884.0,0.0,1555.0
0.103,17016.0,266.347,5.3439999999999985,0.0,0.28300000000000003,0.0,67.415,2.32,0.7090000000000001,26.617,33.2,12.075,0.0,0.0,0.0,1598.1429999999998,0.92,0.0,0.0,0.0,0.0,4047723.0,0.0,10.6,11024.55,0.0,661936.0,0.0939,43.993,13.0,0.0,57.41,15992.0,6180.0,0.0,725.0
0.273,17700.0,268.445,5.3439999999999985,0.0,0.295,0.0,67.688,2.32,0.7090000000000001,27.983,33.2,22.418000000000006,0.0,0.0,0.0,1680.1429999999998,0.93,0.0,0.0,0.0,0.0,4064117.0,0.0,10.5,11046.968,0.0,663282.0,0.0949,43.993,39.0,0.0,57.41,16118.0,16394.0,0.0,1346.0
