aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_vaccinations,RestaurantsCafesPartial,B.1.1.7+E484K,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,StayHomeGen,C.1.2,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,people_vaccinated_per_hundred,stringency_index,weekly_hosp_admissions_per_million,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,GymsSportsCentres,RestaurantsCafes,AdaptationOfWorkplace,ClosHigh,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,NonEssentialShops,MasksMandatoryAllSpaces,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
12.527,0.0,0.0,9.239,0.0,0.0,11.226,10971047.0,16.83,0.0,21322.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484596.0,0.0,0.0,0.0,0.0,0.0,431.231,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,505993.0,272.898,0.0,0.0,915.0,0.0,0.0,0.0,765722.0,0.0,0.0,0.0,0.0,16.08,87.96,0.0,0.0,0.0,0.0,0.0,3572.0,39753.244,0.0,0.0,20734.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,110462.0,0.0,443943.0,0.0,11477040.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,64570145.0,0.0,57233.18,6509.0,0.0,0.0,29413.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,312.615,0.0,946.678,0.0,0.0,303.986,0.0,0.0,0.0,0.0,0.0,24.7,18.517,3903710.0,630144.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0338,0.0,0.645,2.54,0.0,0.0,0.0,0.0,29.6,1619.508,52.37,0.0,439980.0,0.0,0.0,68207114.0,0.0,0.71,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,9.256,0.0,0.0,9.581,11465210.0,17.56,0.0,19902.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498227.0,0.0,0.0,0.0,0.0,0.0,416.13,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,510057.0,272.898,0.0,0.0,1015.0,0.0,0.0,0.0,653463.0,0.0,0.0,0.0,0.0,16.81,87.96,0.0,0.0,0.0,0.0,0.0,3505.0,39753.244,0.0,0.0,19204.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,111477.0,0.0,445128.0,0.0,11975267.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,65223608.0,0.0,57514.734,6526.0,0.0,0.0,28383.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,291.794,0.0,956.258,0.0,0.0,281.554,0.0,0.0,0.0,0.0,0.0,24.7,18.517,3922914.0,631344.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0315,0.0,0.646,2.54,0.0,0.0,0.0,0.0,31.7,1634.39,51.388,0.0,440896.0,0.0,0.0,68207114.0,0.0,0.71,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,9.291,0.0,0.0,6.403,12015018.0,18.37,0.0,19182.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551470.0,0.0,0.0,0.0,0.0,0.0,394.592,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,511719.0,272.898,0.0,0.0,828.0,0.0,0.0,0.0,436703.0,0.0,0.0,0.0,0.0,17.62,87.96,0.0,0.0,0.0,0.0,0.0,3373.0,39753.244,0.0,0.0,18363.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,112305.0,0.0,436908.0,0.0,12526737.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,65660311.0,0.0,57783.958,6406.0,0.0,0.0,26914.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,281.244,0.0,962.661,0.0,0.0,269.224,0.0,0.0,0.0,0.0,0.0,24.7,18.517,3941277.0,633701.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0303,0.0,0.636,2.54,0.0,0.0,0.0,0.0,33.0,1646.529,49.452,0.0,433956.0,0.0,0.0,68207114.0,0.0,0.72,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,9.298,0.0,0.0,8.528,12294006.0,18.78,0.0,18427.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279850.0,0.0,0.0,0.0,0.0,0.0,392.921,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,512581.0,272.898,0.0,0.0,376.0,0.0,0.0,0.0,581691.0,0.0,0.0,0.0,0.0,18.02,87.96,224.903,0.0,0.0,0.0,0.0,3302.0,39753.244,0.0,0.0,15904.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,112681.0,0.0,430859.0,0.0,12806587.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,66242002.0,0.0,58017.13,6317.0,0.0,0.0,26800.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,270.173,15340.0,971.189,0.0,0.0,233.172,0.0,0.0,0.0,0.0,0.0,24.7,18.517,3957181.0,634177.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0291,0.0,0.628,2.54,0.0,0.0,0.0,0.0,34.4,1652.042,48.411,0.0,428234.0,0.0,0.0,68207114.0,0.0,0.72,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,9.245,0.0,0.0,8.871,12646486.0,19.3,0.0,17780.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356291.0,0.0,0.0,0.0,0.0,0.0,392.1,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,516392.0,272.898,0.0,0.0,333.0,0.0,0.0,0.0,605066.0,0.0,0.0,0.0,0.0,18.54,87.96,0.0,0.0,0.0,0.0,0.0,3230.0,39753.244,0.0,0.0,14138.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,113014.0,0.0,431338.0,0.0,13162878.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,66847068.0,0.0,58224.41,6324.0,0.0,0.0,26744.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,260.685,0.0,980.06,0.0,0.0,207.28,0.0,0.0,0.0,0.0,0.0,24.7,18.517,3971319.0,630552.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0282,0.0,0.628,2.54,0.0,0.0,0.0,0.0,35.5,1656.924,47.356,0.0,428539.0,0.0,0.0,68207114.0,0.0,0.71,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,9.152,0.0,0.0,8.033,13058298.0,19.91,0.0,17142.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414973.0,0.0,0.0,0.0,0.0,0.0,376.632,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,519553.0,272.898,0.0,0.0,1052.0,0.0,0.0,0.0,547937.0,0.0,0.0,0.0,0.0,19.15,87.96,0.0,0.0,0.0,0.0,0.0,3164.0,39753.244,0.0,0.0,12441.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,114066.0,0.0,436774.0,0.0,13577851.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,67395005.0,0.0,58406.811,6404.0,0.0,0.0,25689.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,251.333,0.0,988.093,0.0,0.0,182.4,0.0,0.0,0.0,0.0,0.0,24.7,18.517,3983760.0,624211.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0275,0.0,0.636,2.54,0.0,0.0,0.0,0.0,36.4,1672.348,46.388,0.0,433832.0,0.0,0.0,68207114.0,0.0,0.68,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,9.059,0.0,0.0,10.768,13509108.0,20.57,0.0,16265.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455704.0,0.0,0.0,0.0,0.0,0.0,357.983,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,524447.0,272.898,0.0,0.0,1002.0,0.0,0.0,0.0,734472.0,0.0,0.0,0.0,0.0,19.81,87.96,0.0,0.0,0.0,0.0,0.0,3132.0,39753.244,0.0,0.0,13077.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,115068.0,0.0,434444.0,0.0,14033555.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,68129477.0,0.0,58598.536,6369.0,0.0,0.0,24417.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,238.477,0.0,998.862,0.0,0.0,191.725,0.0,0.0,0.0,0.0,0.0,24.7,18.517,3996837.0,617865.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0263,0.0,0.632,2.54,0.0,0.0,0.0,0.0,38.0,1687.038,45.919,0.0,431232.0,0.0,0.0,68207114.0,0.0,0.67,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,8.92,0.0,0.0,10.255,14012224.0,21.32,0.0,15238.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508763.0,0.0,0.0,0.0,0.0,0.0,343.234,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,530094.0,272.898,0.0,0.0,680.0,0.0,0.0,0.0,699432.0,0.0,0.0,0.0,0.0,20.54,87.96,0.0,0.0,0.0,0.0,0.0,3036.0,39753.244,0.0,0.0,13543.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,115748.0,0.0,437897.0,0.0,14542318.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,68828909.0,0.0,58797.093,6420.0,0.0,0.0,23411.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,223.416,0.0,1009.116,0.0,0.0,198.557,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4010380.0,608395.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.025,0.0,0.637,2.54,0.0,0.0,0.0,0.0,39.9,1697.008,44.511,0.0,434454.0,0.0,0.0,68207114.0,0.0,0.68,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,8.794,0.0,0.0,8.699,14556827.0,22.13,0.0,14666.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549378.0,0.0,0.0,0.0,0.0,0.0,327.297,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,534869.0,272.898,0.0,0.0,759.0,0.0,0.0,0.0,593335.0,0.0,0.0,0.0,0.0,21.34,87.96,0.0,0.0,0.0,0.0,0.0,2943.0,39753.244,0.0,0.0,15198.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,116507.0,0.0,445204.0,0.0,15091696.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,69422244.0,0.0,59019.914,6527.0,0.0,0.0,22324.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,215.026,0.0,1017.815,0.0,0.0,222.821,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4025578.0,599805.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0245,0.0,0.648,2.54,0.0,0.0,0.0,0.0,40.9,1708.136,43.148,0.0,441660.0,0.0,0.0,68207114.0,0.0,0.71,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,8.651,0.0,0.0,5.399,15062189.0,22.87,0.0,13950.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508208.0,0.0,0.0,0.0,0.0,0.0,307.446,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,537715.0,272.898,0.0,0.0,621.0,0.0,0.0,0.0,368247.0,0.0,0.0,0.0,0.0,22.08,87.96,0.0,0.0,0.0,0.0,0.0,2842.0,39753.244,0.0,0.0,13355.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,117128.0,0.0,439024.0,0.0,15599904.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,69790491.0,0.0,59215.715,6437.0,0.0,0.0,20970.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,204.537,0.0,1023.214,0.0,0.0,195.801,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4038933.0,590026.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0236,0.0,0.638,2.54,0.0,0.0,0.0,0.0,42.3,1717.24,41.667,0.0,435310.0,0.0,0.0,68207114.0,0.0,0.73,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,8.214,0.0,0.0,5.476,15300151.0,23.22,0.0,13249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239877.0,0.0,0.0,0.0,0.0,0.0,308.677,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,539630.0,272.898,0.0,0.0,259.0,0.0,0.0,0.0,373484.0,0.0,0.0,0.0,0.0,22.43,87.96,169.381,0.0,0.0,0.0,0.0,2851.0,39753.244,0.0,0.0,10991.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,117387.0,0.0,433313.0,0.0,15839781.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,70163975.0,0.0,59376.856,6353.0,0.0,0.0,21054.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,194.247,11553.0,1028.69,0.0,0.0,161.142,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4049924.0,560282.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0236,0.0,0.63,2.54,0.0,0.0,0.0,0.0,42.3,1721.037,41.799,0.0,429449.0,0.0,0.0,68207114.0,0.0,0.73,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,7.845,0.0,0.0,6.285,15576107.0,23.64,0.0,12625.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282491.0,0.0,0.0,0.0,0.0,0.0,307.798,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,546165.0,272.898,0.0,0.0,235.0,0.0,0.0,0.0,428689.0,0.0,0.0,0.0,0.0,22.84,87.96,0.0,0.0,0.0,0.0,0.0,2805.0,39753.244,0.0,0.0,9776.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,117622.0,0.0,422771.0,0.0,16122272.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,70592664.0,0.0,59520.184,6198.0,0.0,0.0,20994.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,185.111,0.0,1034.975,0.0,0.0,143.328,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4059700.0,535085.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0236,0.0,0.614,2.54,0.0,0.0,0.0,0.0,42.4,1724.483,41.125,0.0,418517.0,0.0,0.0,68207114.0,0.0,0.73,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,7.685,0.0,0.0,6.911,15940972.0,24.19,0.0,12368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377277.0,0.0,0.0,0.0,0.0,0.0,296.377,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,558577.0,272.898,0.0,0.0,799.0,0.0,0.0,0.0,471380.0,0.0,0.0,0.0,0.0,23.37,87.96,0.0,0.0,0.0,0.0,0.0,2708.0,39753.244,0.0,0.0,10636.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,118421.0,0.0,417385.0,0.0,16499549.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,71064044.0,0.0,59676.121,6119.0,0.0,0.0,20215.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,181.33,0.0,1041.886,0.0,0.0,155.937,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4070336.0,524148.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0236,0.0,0.604,2.54,0.0,0.0,0.0,0.0,42.4,1736.197,39.703,0.0,411811.0,0.0,0.0,68207114.0,0.0,0.75,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,7.291,0.0,0.0,8.01,16423082.0,24.92,0.0,12322.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497257.0,0.0,0.0,0.0,0.0,0.0,285.146,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,573724.0,272.898,0.0,0.0,738.0,0.0,0.0,0.0,546351.0,0.0,0.0,0.0,0.0,24.08,87.96,0.0,0.0,0.0,0.0,0.0,2614.0,39753.244,0.0,0.0,12760.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,119159.0,0.0,423322.0,0.0,16996806.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,71610395.0,0.0,59863.198,6206.0,0.0,0.0,19449.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,180.666,0.0,1049.896,0.0,0.0,187.077,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4083096.0,497274.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0248,0.0,0.61,2.54,0.0,0.0,0.0,0.0,40.4,1747.017,38.324,0.0,416282.0,0.0,0.0,68207114.0,0.0,0.77,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,6.937,0.0,0.0,7.782,16875536.0,25.61,0.0,12115.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468321.0,0.0,0.0,0.0,0.0,0.0,271.555,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,589591.0,272.898,0.0,0.0,455.0,0.0,0.0,0.0,530800.0,0.0,0.0,0.0,0.0,24.74,87.96,0.0,0.0,0.0,0.0,0.0,2535.0,39753.244,0.0,0.0,12095.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,119614.0,0.0,417544.0,0.0,17465127.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,72141195.0,0.0,60040.526,6122.0,0.0,0.0,18522.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,177.633,0.0,1057.678,0.0,0.0,177.328,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4095191.0,473184.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0256,0.0,0.6,2.54,0.0,0.0,0.0,0.0,39.1,1753.688,37.166,0.0,409045.0,0.0,0.0,68207114.0,0.0,0.77,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,6.734,0.0,0.0,7.276,17247442.0,26.17,0.0,11673.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387200.0,0.0,0.0,0.0,0.0,0.0,261.85,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,604885.0,272.898,0.0,0.0,533.0,0.0,0.0,0.0,496294.0,0.0,0.0,0.0,0.0,25.29,87.96,0.0,0.0,0.0,0.0,0.0,2469.0,39753.244,0.0,0.0,12099.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,120147.0,0.0,394376.0,0.0,17852327.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,72637489.0,0.0,60217.912,5782.0,0.0,0.0,17860.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,171.143,0.0,1064.955,0.0,0.0,177.386,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4107290.0,459321.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0254,0.0,0.564,2.54,0.0,0.0,0.0,0.0,39.3,1761.502,36.199,0.0,384374.0,0.0,0.0,68207114.0,0.0,0.78,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,6.768,0.0,0.0,5.634,17582121.0,26.68,0.0,11258.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344942.0,0.0,0.0,0.0,0.0,0.0,249.857,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,615148.0,272.898,0.0,0.0,446.0,0.0,0.0,0.0,384274.0,0.0,0.0,0.0,0.0,25.78,87.96,0.0,0.0,0.0,0.0,0.0,2358.0,39753.244,0.0,0.0,10453.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,120593.0,0.0,371052.0,0.0,18197269.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,73021763.0,0.0,60371.166,5440.0,0.0,0.0,17042.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,165.064,0.0,1070.589,0.0,0.0,153.254,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4117743.0,461610.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0244,0.0,0.528,2.54,0.0,0.0,0.0,0.0,41.0,1768.041,34.571,0.0,359990.0,0.0,0.0,68207114.0,0.0,0.79,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,7.174,0.0,0.0,8.321,17723840.0,26.9,0.0,11093.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150896.0,0.0,0.0,0.0,0.0,0.0,247.144,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,624325.0,272.898,0.0,0.0,217.0,0.0,0.0,0.0,567541.0,0.0,0.0,0.0,0.0,25.99,87.96,136.012,0.0,0.0,0.0,0.0,2329.0,39753.244,0.0,0.0,9835.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,120810.0,0.0,358341.0,0.0,18348165.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,73589304.0,0.0,60515.359,5254.0,0.0,0.0,16857.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,162.643,9277.0,1078.91,0.0,0.0,144.193,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4127578.0,489333.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0227,0.0,0.508,2.54,0.0,0.0,0.0,0.0,44.1,1771.223,34.146,0.0,346241.0,0.0,0.0,68207114.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,7.645,0.0,0.0,9.58,17916181.0,27.21,0.0,11219.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210804.0,0.0,0.0,0.0,0.0,0.0,247.115,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,642788.0,272.898,0.0,0.0,178.0,0.0,0.0,0.0,653436.0,0.0,0.0,0.0,0.0,26.27,86.11,0.0,0.0,0.0,0.0,0.0,2273.0,39753.244,0.0,0.0,10659.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,120988.0,0.0,348100.0,0.0,18558969.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,74242740.0,0.0,60671.633,5104.0,0.0,0.0,16855.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,164.493,0.0,1088.49,0.0,0.0,156.274,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4138237.0,521439.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0215,0.0,0.49,2.54,0.0,0.0,0.0,0.0,46.5,1773.833,33.325,0.0,334296.0,0.0,0.0,68207114.0,0.0,0.81,0.0,0.0,0.2,0.0,0.0
12.527,0.0,0.0,7.871,0.0,0.0,8.495,18242873.0,27.73,0.0,10917.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353009.0,0.0,0.0,0.0,0.0,0.0,236.266,122.137,0.0,0.0,0.0,0.0,0.0,0.0,4.28,669105.0,272.898,0.0,0.0,548.0,0.0,0.0,0.0,579445.0,0.0,0.0,0.0,0.0,26.75,86.11,0.0,0.0,0.0,0.0,0.0,2149.0,39753.244,0.0,0.0,8523.0,81.32,0.0,0.0,0.0,0.0,0.0,0.0,121536.0,0.0,344633.0,0.0,18911978.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,74822185.0,0.0,60796.591,5053.0,0.0,0.0,16115.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,160.067,0.0,1096.985,0.0,0.0,124.958,0.0,0.0,0.0,0.0,0.0,24.7,18.517,4146760.0,536877.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.932,0.0,0.0,0.0,0.0203,0.0,0.482,2.54,0.0,0.0,0.0,0.0,49.2,1781.867,31.507,0.0,328843.0,0.0,0.0,68207114.0,0.0,0.78,0.0,0.0,0.2,0.0,0.0
