new_tests_per_thousand,new_tests_smoothed,total_boosters,hosp_patients_per_million,total_deaths_per_million,population_density,extreme_poverty,people_fully_vaccinated,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,hospital_beds_per_thousand,total_boosters_per_hundred,new_cases_smoothed_per_million,icu_patients_per_million,new_cases_per_million,hosp_patients,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_cases_smoothed,male_smokers,weekly_hosp_admissions_per_million,reproduction_rate,weekly_hosp_admissions,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,life_expectancy,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,icu_patients,new_cases
1.999,1286895.0,0.0,190.139,1462.529,35.60800000000001,1.2,17405690.0,3.866,0.302,988.91,2.77,0.0,273.331,49.112,199.297,63300.0,18.78,13.16,90996.143,24.6,167.643,0.75,55811.0,62365944.0,594250.0,5.24,329223086.0,43702910.0,14.1,83438.739,78.86,1004142.0,54225.446,27778014.0,0.0707,2296.0,5568.0,68.06,486898.0,665653.0,1848523.0,16350.0,66349.0
2.408,1251527.0,0.0,186.876,1465.38,35.60800000000001,1.2,17933761.0,3.759,0.293,991.318,2.77,0.0,260.301,48.742,164.135,62214.0,19.14,13.35,86658.0,24.6,0.0,0.74,0.0,63545937.0,1179993.0,5.4,330024819.0,44321672.0,14.4,83602.87400000001,78.86,972373.0,54225.446,27832657.0,0.0692,1198.0,5397.0,68.06,487847.0,801733.0,1791881.0,16227.0,54643.0
3.769,1187880.0,0.0,184.74400000000003,1470.318,35.60800000000001,1.2,18708838.0,3.568,0.28300000000000003,995.087,2.77,0.0,244.856,47.823,176.03,61504.0,19.63,13.59,81516.286,24.6,0.0,0.74,0.0,65168255.0,1622318.0,5.64,331279576.0,45127280.0,14.6,83778.90400000001,78.86,938327.0,54225.446,27891260.0,0.0686,949.0,5247.0,68.06,489491.0,1254757.0,1741997.0,15921.0,58603.0
4.432,1163443.0,0.0,186.99400000000003,1477.665,35.60800000000001,1.2,19686531.0,3.495,0.27,999.519,2.77,0.0,233.801,46.79600000000001,210.471,62253.0,20.22,13.88,77835.857,24.6,0.0,0.75,0.0,67137733.0,1969478.0,5.93,332755016.0,46073826.0,14.9,83989.375,78.86,896782.0,54225.446,27961329.0,0.0669,1644.0,5103.0,68.06,491937.0,1475440.0,1694177.0,15579.0,70069.0
4.262,1162756.0,0.0,175.14700000000005,1485.496,35.60800000000001,1.2,20648895.0,3.4930000000000003,0.251,1003.781,2.77,0.0,218.805,45.129,214.337,58309.0,20.78,14.13,72843.429,24.6,0.0,0.76,0.0,69000336.0,1862603.0,6.22,334173766.0,46920136.0,16.0,84203.712,78.86,834306.0,54225.446,28032685.0,0.0626,2446.0,4869.0,68.06,494544.0,1418750.0,1616514.0,15024.0,71356.0
4.08,1154197.0,0.0,170.43099999999995,1493.111,35.60800000000001,1.2,21734075.0,3.467,0.227,1007.861,2.77,0.0,209.431,43.53100000000001,234.853,56739.0,21.38,14.39,69722.857,24.6,0.0,0.79,0.0,70978334.0,1977998.0,6.55,335532122.0,47761386.0,16.6,84438.565,78.86,754889.0,54225.446,28110871.0,0.0604,2607.0,4600.0,68.06,497079.0,1358356.0,1527139.0,14492.0,78186.0
3.187,1147933.0,0.0,163.411,1498.917,35.60800000000001,1.2,22405995.0,3.448,0.21600000000000005,1011.048,2.77,0.0,202.803,42.386,220.498,54402.0,21.77,14.57,67516.143,24.6,0.0,0.82,0.0,72288148.0,1309814.0,6.75,336592965.0,48368362.0,17.0,84659.06199999999,78.86,716405.0,54225.446,28184278.0,0.0588,2535.0,4525.0,68.06,499012.0,1060843.0,1502351.0,14111.0,73407.0
2.0580000000000003,1150740.0,0.0,161.047,1502.602,35.60800000000001,1.2,22722629.0,3.457,0.212,1013.106,2.77,0.0,199.176,41.224,173.90599999999995,53615.0,21.95,14.65,66308.571,24.6,139.405,0.84,46410.0,72883563.0,595415.0,6.84,337278267.0,48628052.0,17.4,84832.969,78.86,703592.0,54225.446,28242174.0,0.0576,1933.0,4526.0,68.06,500239.0,685302.0,1502517.0,13724.0,57896.0
3.135,1185304.0,0.0,159.278,1506.21,35.60800000000001,1.2,23509233.0,3.56,0.212,1016.241,2.77,0.0,199.26,41.065,164.72400000000005,53026.0,22.39,14.84,66336.571,24.6,0.0,0.85,0.0,74347077.0,1463514.0,7.08,338321950.0,49259707.0,17.9,84997.692,78.86,705434.0,54225.446,28297013.0,0.056,1227.0,4648.0,68.06,501440.0,1043683.0,1543020.0,13671.0,54839.0
4.959,1241908.0,0.0,156.148,1513.047,35.60800000000001,1.2,24513753.0,3.73,0.21600000000000005,1021.2,2.77,0.0,205.015,40.112,216.319,51984.0,22.98,15.1,68252.714,24.6,0.0,0.87,0.0,76289348.0,1942271.0,7.38,339972929.0,50148106.0,18.2,85214.01199999999,78.86,717261.0,54225.446,28369029.0,0.055,1201.0,4785.0,68.06,503716.0,1650979.0,1588728.0,13354.0,72016.0
5.089,1273138.0,0.0,153.08700000000005,1522.851,35.60800000000001,1.2,25724249.0,3.824,0.23,1026.289,2.77,0.0,207.136,38.725,225.316,50965.0,23.74,15.49,68958.714,24.6,0.0,0.88,0.0,78819114.0,2529766.0,7.75,341666985.0,51414030.0,18.5,85439.32699999999,78.86,762886.0,54225.446,28444040.0,0.0542,2276.0,5026.0,68.06,506980.0,1694056.0,1668769.0,12892.0,75011.0
4.857,1301470.0,0.0,147.326,1530.15,35.60800000000001,1.2,27041454.0,3.909,0.261,1031.146,2.77,0.0,210.012,37.439,234.465,49047.0,24.63,15.96,69916.0,24.6,0.0,0.88,0.0,81765558.0,2946444.0,8.14,343284055.0,52975748.0,18.6,85673.793,78.86,865087.0,54225.446,28522097.0,0.0537,3264.0,5493.0,68.06,509410.0,1617070.0,1823603.0,12464.0,78057.0
4.453,1319202.0,0.0,141.865,1536.6229999999996,35.60800000000001,1.2,28398068.0,3.963,0.297,1035.599,2.77,0.0,210.247,36.541,236.499,47229.0,25.57,16.47,69994.286,24.6,0.0,0.89,0.0,84886884.0,3121326.0,8.55,344766534.0,54673369.0,18.8,85910.291,78.86,987426.0,54225.446,28600831.0,0.0531,2430.0,5985.0,68.06,511565.0,1482479.0,1986936.0,12165.0,78734.0
3.237,1321622.0,0.0,136.179,1541.192,35.60800000000001,1.2,29199353.0,3.97,0.321,1038.836,2.77,0.0,207.096,35.192,198.444,45336.0,26.17,16.82,68945.429,24.6,0.0,0.88,0.0,86880741.0,1993857.0,8.79,345844322.0,55827451.0,19.2,86108.735,78.86,1065584.0,54225.446,28666896.0,0.0522,2155.0,6279.0,68.06,513086.0,1077788.0,2084656.0,11716.0,66065.0
1.908,1314449.0,0.0,134.791,1544.517,35.60800000000001,1.2,29486522.0,3.948,0.333,1040.744,2.77,0.0,204.509,34.7,155.796,44874.0,26.43,16.98,68084.143,24.6,125.194,0.88,41679.0,87736052.0,855311.0,8.88,346479409.0,56370633.0,19.3,86264.53199999999,78.86,1106083.0,54225.446,28718763.0,0.0518,1521.0,6391.0,68.06,514193.0,635087.0,2121784.0,11552.0,51867.0
2.999,1307965.0,0.0,131.328,1548.479,35.60800000000001,1.2,30257862.0,3.929,0.35700000000000004,1043.743,2.77,0.0,204.359,34.129,163.672,43721.0,27.04,17.34,68034.143,24.6,0.0,0.88,0.0,89759847.0,2023795.0,9.11,347477705.0,57565701.0,19.2,86428.204,78.86,1186571.0,54225.446,28773252.0,0.052000000000000005,1107.0,6632.0,68.06,515512.0,998296.0,2201824.0,11362.0,54489.0
4.856,1303059.0,0.0,128.111,1554.285,35.60800000000001,1.2,31197681.0,3.914,0.383,1048.599,2.77,0.0,197.944,33.162,171.41299999999995,42650.0,27.78,17.78,65898.429,24.6,0.0,0.88,0.0,92217906.0,2458059.0,9.4,349094341.0,59038969.0,19.8,86599.617,78.86,1270123.0,54225.446,28830318.0,0.0506,1319.0,6854.0,68.06,517445.0,1616636.0,2275508.0,11040.0,57066.0
5.237,1310109.0,0.0,126.636,1562.0379999999998,35.60800000000001,1.2,32309065.0,3.935,0.404,1053.836,2.77,0.0,194.57,32.275,201.7,42159.0,28.65,18.31,64775.28599999999,24.6,0.0,0.88,0.0,95125571.0,2907665.0,9.73,350837747.0,60793308.0,20.2,86801.317,78.86,1339897.0,54225.446,28897467.0,0.0494,1933.0,7016.0,68.06,520026.0,1743406.0,2329494.0,10745.0,67149.0
4.681,1301747.0,0.0,120.679,1567.901,35.60800000000001,1.2,33534749.0,3.91,0.421,1058.517,2.77,0.0,190.483,31.708,205.854,40176.0,29.62,18.91,63414.571,24.6,0.0,0.88,0.0,98338309.0,3212738.0,10.1,352396285.0,62771378.0,20.5,87007.17199999999,78.86,1399376.0,54225.446,28965999.0,0.0487,2581.0,7131.0,64.35,521978.0,1558538.0,2367536.0,10556.0,68532.0
4.313,1295086.0,0.0,118.895,1573.0770000000002,35.60800000000001,1.2,34822765.0,3.89,0.436,1062.83,2.77,0.0,185.39,31.008000000000006,200.847,39582.0,30.59,19.52,61719.0,24.6,0.0,0.88,0.0,101577528.0,3239219.0,10.49,353832136.0,64795727.0,21.0,87208.019,78.86,1446051.0,54225.446,29032864.0,0.0477,1952.0,7182.0,64.35,523701.0,1435851.0,2384378.0,10323.0,66865.0
3.2110000000000003,1293808.0,0.0,114.765,1577.6760000000004,35.60800000000001,1.2,35675064.0,3.886,0.444,1066.0410000000004,2.77,0.0,182.485,30.125,178.108,38207.0,31.21,19.93,60751.857,24.6,0.0,0.88,0.0,103634870.0,2057342.0,10.75,354900979.0,66153806.0,21.3,87386.127,78.86,1475194.0,54225.446,29092159.0,0.047,1723.0,7209.0,64.35,525232.0,1068843.0,2393447.0,10029.0,59295.0
1.837,1290454.0,0.0,113.452,1579.811,35.60800000000001,1.2,36015957.0,3.876,0.45,1067.878,2.77,0.0,178.27900000000002,29.581,126.357,37770.0,31.49,20.13,59351.71400000001,24.6,106.832,0.88,35566.0,104563781.0,928911.0,10.85,355512590.0,66837104.0,21.7,87512.484,78.86,1495210.0,54225.446,29134225.0,0.046,1531.0,7241.0,64.35,525943.0,611611.0,2403961.0,9848.0,42066.0
2.947,1288008.0,0.0,113.203,1581.929,35.60800000000001,1.2,36854784.0,3.869,0.463,1070.825,2.77,0.0,173.912,29.407,133.106,37687.0,32.15,20.58,57898.0,24.6,0.0,0.89,0.0,106724894.0,2161113.0,11.1,356493761.0,68326841.0,22.2,87645.59,78.86,1537306.0,54225.446,29178538.0,0.045,711.0,7300.0,64.35,526648.0,981171.0,2423578.0,9790.0,44313.0
4.64,1277752.0,0.0,111.26,1587.2879999999998,35.60800000000001,1.2,37924377.0,3.838,0.478,1075.465,2.77,0.0,173.372,28.872,167.628,37040.0,32.96,21.13,57718.0,24.6,0.0,0.89,0.0,109432433.0,2707539.0,11.42,358038608.0,70143247.0,22.1,87813.21800000001,78.86,1586325.0,54225.446,29234344.0,0.0452,705.0,7407.0,64.35,528432.0,1544847.0,2459218.0,9612.0,55806.0
4.867,1260157.0,0.0,110.136,1592.01,35.60800000000001,1.2,39183370.0,3.785,0.4920000000000001,1080.332,2.77,0.0,169.546,28.404,174.918,36666.0,33.91,21.75,56444.28599999999,24.6,0.0,0.9,0.0,112568479.0,3136046.0,11.8,359658847.0,72222877.0,22.3,87988.13699999997,78.86,1632796.0,54225.446,29292577.0,0.0448,1784.0,7505.0,64.35,530004.0,1620239.0,2491844.0,9456.0,58233.0
4.517,1252321.0,0.0,107.88,1596.7379999999996,35.60800000000001,1.2,40570252.0,3.762,0.506,1084.849,2.77,0.0,167.127,27.761,188.925,35915.0,34.95,22.45,55639.143,24.6,0.0,0.91,0.0,116024769.0,3456290.0,12.22,361162530.0,74524060.0,22.5,88177.06199999998,78.86,1678955.0,54225.446,29355473.0,0.0444,1572.0,7610.0,64.35,531578.0,1503683.0,2526637.0,9242.0,62896.0
4.213,1247577.0,0.0,107.078,1601.036,35.60800000000001,1.2,42082580.0,3.747,0.511,1089.062,2.77,0.0,165.071,27.394,186.453,35648.0,35.98,23.09,54954.571,24.6,0.0,0.92,0.0,119465568.0,3440799.0,12.68,362565176.0,76661585.0,22.7,88363.515,78.86,1695123.0,54225.446,29417546.0,0.044,1574.0,7697.0,64.35,533009.0,1402646.0,2555434.0,9120.0,62073.0
3.0860000000000003,1241644.0,0.0,105.084,1604.031,35.60800000000001,1.2,43093702.0,3.73,0.512,1092.148,2.77,0.0,162.624,26.755,160.97799999999995,34984.0,36.65,23.51,54139.857,24.6,0.0,0.93,0.0,121665096.0,2199528.0,12.98,363592485.0,78060231.0,22.9,88524.493,78.86,1700918.0,54225.446,29471138.0,0.0436,1431.0,7758.0,64.35,534006.0,1027309.0,2575747.0,8907.0,53592.0
1.744,1237196.0,0.0,103.369,1605.629,35.60800000000001,1.2,43517969.0,3.716,0.511,1093.891,2.77,0.0,161.244,26.358,116.702,34413.0,36.94,23.71,53680.71400000001,24.6,101.062,0.95,33645.0,122651316.0,986220.0,13.11,364172959.0,78711037.0,23.0,88641.195,78.86,1696276.0,54225.446,29509990.0,0.0434,997.0,7783.0,64.35,534538.0,580474.0,2583934.0,8775.0,38852.0
2.862,1233159.0,0.0,104.234,1607.731,35.60800000000001,1.2,44376675.0,3.704,0.511,1096.754,2.77,0.0,165.731,26.394,164.51,34701.0,37.63,24.16,55174.28599999999,24.6,0.0,0.96,0.0,124932807.0,2281491.0,13.37,365125877.0,80214276.0,22.4,88805.705,78.86,1698205.0,54225.446,29564758.0,0.0447,532.0,7835.0,64.35,535238.0,952918.0,2601130.0,8787.0,54768.0
4.517,1227297.0,0.0,103.861,1611.519,35.60800000000001,1.2,45408337.0,3.687,0.517,1101.271,2.77,0.0,165.11900000000003,26.241,163.34799999999996,34577.0,38.5,24.74,54970.71400000001,24.6,0.0,0.96,0.0,127816516.0,2883709.0,13.68,366629687.0,82152117.0,22.3,88969.05300000001,78.86,1715553.0,54225.446,29619139.0,0.0448,700.0,7910.0,64.35,536499.0,1503810.0,2626298.0,8736.0,54381.0
4.871,1227502.0,0.0,103.915,1615.175,35.60800000000001,1.2,46520883.0,3.687,0.52,1106.142,2.77,0.0,165.657,26.079,178.685,34595.0,39.45,25.39,55149.857,24.6,0.0,0.97,0.0,130990144.0,3173628.0,14.01,368251363.0,84296941.0,22.3,89147.739,78.86,1724866.0,54225.446,29678626.0,0.0449,1261.0,7926.0,64.35,537716.0,1621676.0,2631666.0,8682.0,59487.0
4.441,1223902.0,0.0,102.441,1620.125,35.60800000000001,1.2,47714715.0,3.676,0.52,1110.583,2.77,0.0,164.64,25.595,181.803,34104.0,40.48,26.09,54811.143,24.6,0.0,0.97,0.0,134413661.0,3423517.0,14.37,369729845.0,86616494.0,22.3,89329.54199999999,78.86,1727491.0,54225.446,29739151.0,0.0448,1217.0,7912.0,64.35,539364.0,1478482.0,2626985.0,8521.0,60525.0
4.046,1215971.0,0.0,102.233,1623.267,35.60800000000001,1.2,48919475.0,3.652,0.525,1114.63,2.77,0.0,164.637,25.298,186.429,34035.0,41.49,26.76,54810.0,24.6,0.0,0.99,0.0,137763546.0,3349885.0,14.73,371076974.0,88854043.0,22.2,89515.97099999998,78.86,1741780.0,54225.446,29801216.0,0.0451,1648.0,7873.0,64.35,540410.0,1347129.0,2613997.0,8422.0,62065.0
2.977,1210780.0,0.0,99.767,1625.589,35.60800000000001,1.2,49768236.0,3.637,0.526,1117.606,2.77,0.0,166.108,24.754,171.28099999999995,33214.0,42.14,27.19,55300.0,24.6,0.0,1.0,0.0,139921608.0,2158062.0,14.99,372067948.0,90276978.0,21.9,89687.252,78.86,1745250.0,54225.446,29858238.0,0.0457,1046.0,7855.0,64.35,541183.0,990974.0,2608073.0,8241.0,57022.0
1.847,1215710.0,0.0,99.974,1627.9620000000002,35.60800000000001,1.2,50135337.0,3.652,0.527,1119.453,2.77,0.0,164.446,24.412,105.066,33283.0,42.45,27.4,54746.571,24.6,99.121,1.01,32999.0,140945047.0,1023439.0,15.1,372682928.0,90966723.0,22.2,89792.317,78.86,1750812.0,54225.446,29893216.0,0.045,773.0,7871.0,64.35,541973.0,614980.0,2613390.0,8127.0,34978.0
2.939,1219350.0,0.0,101.353,1629.563,35.60800000000001,1.2,50926111.0,3.663,0.532,1122.392,2.77,0.0,162.17700000000005,25.072,148.629,33742.0,43.16,27.89,53991.28599999999,24.6,0.0,1.03,0.0,143309532.0,2364485.0,15.34,373661329.0,92582047.0,22.6,89940.94699999999,78.86,1766824.0,54225.446,29942697.0,0.0443,790.0,7907.0,66.2,542506.0,978401.0,2625246.0,8347.0,49481.0
4.609,1223719.0,0.0,102.116,1632.401,35.60800000000001,1.2,52056570.0,3.676,0.535,1127.001,2.77,0.0,161.713,25.169,160.09799999999996,33996.0,44.09,28.49,53836.71400000001,24.6,0.0,1.06,0.0,146373567.0,3064035.0,15.68,375195719.0,94579079.0,22.7,90101.045,78.86,1775280.0,54225.446,29995996.0,0.044,533.0,7985.0,61.57,543451.0,1534390.0,2651007.0,8379.0,53299.0
4.9910000000000005,1229435.0,0.0,103.234,1637.0120000000004,35.60800000000001,1.2,53457912.0,3.693,0.5379999999999999,1131.993,2.77,0.0,173.571,25.499,261.691,34368.0,45.16,29.16,57784.429,24.6,0.0,1.1,0.0,149934656.0,3561089.0,16.1,376857408.0,96805169.0,21.3,90362.736,78.86,1786890.0,54225.446,30083117.0,0.047,945.0,8151.0,61.57,544986.0,1661689.0,2706359.0,8489.0,87121.0
4.357,1225436.0,0.0,103.216,1641.091,35.60800000000001,1.2,55083528.0,3.681,0.537,1136.35,2.77,0.0,176.768,25.045,204.18400000000003,34362.0,46.32,29.85,58848.857,24.6,0.0,1.09,0.0,153780050.0,3845394.0,16.59,378307900.0,99093707.0,20.8,90566.92,78.86,1782459.0,54225.446,30151093.0,0.048,1535.0,8333.0,61.57,546344.0,1450492.0,2766627.0,8338.0,67976.0
4.136,1229677.0,0.0,104.033,1644.6,35.60800000000001,1.2,56860979.0,3.694,0.532,1140.485,2.77,0.0,183.411,25.018,232.927,34634.0,47.48,30.49,61060.28599999999,24.6,0.0,1.09,0.0,157623178.0,3843128.0,17.13,379684712.0,101225601.0,20.1,90799.848,78.86,1767365.0,54225.446,30228638.0,0.0497,1358.0,8545.0,61.57,547512.0,1376812.0,2837090.0,8329.0,77545.0
3.004,1230982.0,0.0,101.966,1647.045,35.60800000000001,1.2,58009368.0,3.698,0.531,1143.489,2.77,0.0,185.643,24.634,186.904,33946.0,48.22,30.91,61803.28599999999,24.6,0.0,1.08,0.0,160096580.0,2473402.0,17.47,380684821.0,102610206.0,19.9,90986.751,78.86,1761890.0,54225.446,30290861.0,0.0502,1168.0,8681.0,61.57,548326.0,1000109.0,2882139.0,8201.0,62223.0
1.875,1232289.0,0.0,103.522,1648.396,35.60800000000001,1.2,58551722.0,3.702,0.53,1145.364,2.77,0.0,190.524,25.109,139.237,34464.0,48.58,31.11,63428.429,24.6,105.084,1.08,34984.0,161305563.0,1208983.0,17.64,381308950.0,103287339.0,19.4,91125.988,78.86,1760088.0,54225.446,30337215.0,0.0515,814.0,8761.0,61.57,548776.0,624129.0,2908645.0,8359.0,46354.0
3.037,1236950.0,0.0,105.213,1650.361,35.60800000000001,1.2,59804588.0,3.716,0.53,1148.401,2.77,0.0,198.169,25.349,202.145,35027.0,49.44,31.6,65973.571,24.6,0.0,1.07,0.0,164139986.0,2834423.0,18.01,382319976.0,104907274.0,18.7,91328.133,78.86,1760747.0,54225.446,30404512.0,0.0533,450.0,8963.0,58.8,549430.0,1011026.0,2975779.0,8439.0,67297.0
4.612,1237092.0,0.0,106.387,1653.139,35.60800000000001,1.2,61436614.0,3.716,0.532,1153.013,2.77,0.0,201.661,25.748,184.543,35418.0,50.52,32.21,67136.143,24.6,0.0,1.06,0.0,167728376.0,3588390.0,18.5,383855364.0,106935576.0,18.4,91512.675,78.86,1765214.0,54225.446,30465949.0,0.0543,654.0,9189.0,56.94,550355.0,1535388.0,3050687.0,8572.0,61437.0
4.757,1225947.0,0.0,106.838,1656.446,35.60800000000001,1.2,63353488.0,3.682,0.54,1157.77,2.77,0.0,193.015,25.538,201.168,35568.0,51.78,32.94,64257.71400000001,24.6,0.0,1.05,0.0,171900032.0,4171656.0,19.08,385439039.0,109361458.0,19.1,91713.844,78.86,1793756.0,54225.446,30532921.0,0.0524,925.0,9451.0,56.94,551456.0,1583675.0,3137911.0,8502.0,66972.0
4.343,1225264.0,0.0,106.847,1659.82,35.60800000000001,1.2,65564027.0,3.68,0.551,1162.112,2.77,0.0,197.827,25.442,237.865,35571.0,53.14,33.7,65859.571,24.6,0.0,1.05,0.0,176438850.0,4538818.0,19.75,386884750.0,111899116.0,18.6,91951.709,78.86,1829344.0,54225.446,30612110.0,0.0538,1101.0,9750.0,56.94,552579.0,1445711.0,3236971.0,8470.0,79189.0
4.045,1220963.0,0.0,106.955,1662.526,35.60800000000001,1.2,67355303.0,3.667,0.5479999999999999,1166.158,2.77,0.0,195.383,25.43,215.818,35607.0,54.24,34.33,65045.857,24.6,0.0,1.04,0.0,180094270.0,3655420.0,20.29,388231456.0,113970444.0,18.8,92167.527,78.86,1820692.0,54225.446,30683959.0,0.0533,1123.0,9669.0,56.94,553480.0,1346706.0,3210156.0,8466.0,71849.0
2.918,1216861.0,0.0,105.718,1664.842,35.60800000000001,1.2,68502041.0,3.655,0.546,1169.075,2.77,0.0,196.251,25.655,192.983,35195.0,54.94,34.73,65335.0,24.6,0.0,1.04,0.0,182393572.0,2299302.0,20.63,389202851.0,115299231.0,18.6,92360.51,78.86,1812718.0,54225.446,30748206.0,0.0537,901.0,9594.0,56.94,554251.0,971395.0,3185285.0,8541.0,64247.0
1.6969999999999998,1208386.0,0.0,107.159,1665.71,35.60800000000001,1.2,68870150.0,3.63,0.536,1170.772,2.77,0.0,191.96,25.85,109.199,35675.0,55.17,34.86,63906.429,24.6,108.508,1.04,36124.0,183155026.0,761454.0,20.74,389767655.0,115736725.0,18.9,92469.709,78.86,1778484.0,54225.446,30784560.0,0.0529,771.0,9401.0,56.94,554540.0,564804.0,3121352.0,8606.0,36354.0
2.855,1199750.0,0.0,110.01,1667.125,35.60800000000001,1.2,70447046.0,3.604,0.541,1173.627,2.77,0.0,194.6,26.58,220.621,36624.0,56.1,35.38,64785.143,24.6,0.0,1.05,0.0,186251979.0,3096953.0,21.22,390718227.0,117478756.0,18.5,92690.33,78.86,1795926.0,54225.446,30858008.0,0.054000000000000006,289.0,9514.0,56.94,555011.0,950572.0,3158856.0,8849.0,73448.0
4.669,1202453.0,0.0,112.795,1669.72,35.60800000000001,1.2,72499018.0,3.612,0.5529999999999999,1178.296,2.77,0.0,194.474,27.07,183.662,37551.0,57.3,36.08,64743.28599999999,24.6,0.0,1.05,0.0,190226391.0,3974412.0,21.84,392272532.0,119778571.0,18.6,92873.992,78.86,1834714.0,54225.446,30919152.0,0.0538,471.0,9680.0,56.94,555875.0,1554305.0,3214002.0,9012.0,61144.0
5.011,1214537.0,0.0,113.398,1677.5120000000004,35.60800000000001,1.2,74783210.0,3.648,0.5589999999999999,1183.307,2.77,0.0,197.914,27.106,225.247,37752.0,58.61,36.85,65888.429,24.6,0.0,1.06,0.0,194585515.0,4359124.0,22.52,393940795.0,122354626.0,18.4,93099.239,78.86,1856167.0,54225.446,30994140.0,0.0542,864.0,9761.0,56.94,558469.0,1668263.0,3240783.0,9024.0,74988.0
4.559,1224843.0,0.0,114.002,1680.645,35.60800000000001,1.2,77264357.0,3.679,0.561,1187.866,2.77,0.0,198.37,27.617,241.058,37953.0,59.96,37.63,66040.286,24.6,0.0,1.06,0.0,199075151.0,4489636.0,23.27,395458654.0,124931524.0,18.5,93340.297,78.86,1861773.0,54225.446,31074392.0,0.0539,2594.0,9740.0,56.94,559512.0,1517859.0,3233757.0,9194.0,80252.0
4.362,1239915.0,0.0,113.711,1683.378,35.60800000000001,1.2,79664802.0,3.724,0.5770000000000001,1192.229,2.77,0.0,203.728,27.469,253.329,37856.0,61.26,38.37,67824.286,24.6,0.0,1.06,0.0,203382915.0,4307764.0,23.99,396910858.0,127381343.0,18.3,93593.626,78.86,1915843.0,54225.446,31158729.0,0.0547,1043.0,10021.0,56.94,560422.0,1452204.0,3326949.0,9145.0,84337.0
3.0380000000000003,1245639.0,0.0,112.78,1685.553,35.60800000000001,1.2,81297265.0,3.742,0.594,1195.267,2.77,0.0,205.894,27.424,208.143,37546.0,62.12,38.89,68545.286,24.6,0.0,1.05,0.0,206257508.0,2874593.0,24.49,397922324.0,129108608.0,18.2,93801.769,78.86,1972768.0,54225.446,31228023.0,0.055,910.0,10268.0,56.94,561146.0,1011466.0,3409134.0,9130.0,69294.0
1.938,1257118.0,0.0,114.411,1686.409,35.60800000000001,1.2,82089241.0,3.776,0.611,1197.205,2.77,0.0,210.223,27.77,139.504,38089.0,62.55,39.14,69986.571,24.6,117.745,1.04,39199.0,207658177.0,1400669.0,24.73,398567481.0,129947625.0,18.0,93941.273,78.86,2030129.0,54225.446,31274466.0,0.0557,724.0,10543.0,56.94,561431.0,645157.0,3500450.0,9245.0,46443.0
3.172,1272167.0,0.0,116.928,1687.767,35.60800000000001,1.2,83785787.0,3.821,0.607,1200.376,2.77,0.0,207.439,28.392,201.126,38927.0,63.45,39.63,69059.429,24.6,0.0,1.03,0.0,210662974.0,3004797.0,25.24,399623397.0,131586392.0,18.4,94142.4,78.86,2015377.0,54225.446,31341424.0,0.0543,285.0,10504.0,56.94,561883.0,1055916.0,3487285.0,9452.0,66958.0
4.845,1280535.0,0.0,117.751,1690.401,35.60800000000001,1.2,85474519.0,3.846,0.583,1205.221,2.77,0.0,215.163,28.644,237.73,39201.0,64.49,40.16,71630.857,24.6,0.0,1.03,0.0,214129042.0,3466068.0,25.74,401236275.0,133339250.0,17.9,94380.13,78.86,1937240.0,54225.446,31420568.0,0.0559,452.0,10285.0,56.94,562760.0,1612878.0,3414664.0,9536.0,79144.0
5.03,1281435.0,0.0,118.571,1693.213,35.60800000000001,1.2,87367594.0,3.849,0.5479999999999999,1210.251,2.77,0.0,215.303,28.785,226.232,39474.0,65.6,40.69,71677.714,24.6,0.0,1.01,0.0,217809506.0,3680464.0,26.31,402910841.0,135087680.0,17.9,94606.362,78.86,1819008.0,54225.446,31495884.0,0.0559,877.0,9993.0,56.94,563696.0,1674566.0,3317713.0,9583.0,75316.0
4.458,1276610.0,0.0,117.712,1695.931,35.60800000000001,1.2,89289331.0,3.835,0.513,1214.7089999999996,2.77,0.0,212.582,28.464,222.009,39188.0,66.73,41.22,70771.714,24.6,0.0,0.98,0.0,221542260.0,3732754.0,26.89,404394923.0,136855362.0,18.0,94828.371,78.86,1703405.0,54225.446,31569794.0,0.0554,936.0,9667.0,56.94,564601.0,1484082.0,3209587.0,9476.0,73910.0
4.371,1277024.0,0.0,118.367,1698.517,35.60800000000001,1.2,91189763.0,3.836,0.479,1219.08,2.77,0.0,210.883,28.626,241.43400000000003,39406.0,67.81,41.72,70206.0,24.6,0.0,0.97,0.0,225131641.0,3589381.0,27.47,405850023.0,138502393.0,18.2,95069.804,78.86,1588721.0,54225.446,31650171.0,0.055,905.0,9358.0,56.94,565462.0,1455100.0,3106961.0,9530.0,80377.0
