new_tests_smoothed,ClosPrim,ClosSec,StayHomeGen,MasksVoluntaryAllSpaces,B.1.1.7+E484K,ClosPrimPartial,PlaceOfWorshipPartial,P.1,weekly_hosp_admissions_per_million,ClosDaycarePartial,StayHomeGenPartial,people_vaccinated,tests_per_case,new_people_vaccinated_smoothed,MassGatherAll,RestaurantsCafesPartial,B.1.427/B.1.429,new_deaths,StayHomeOrderPartial,EntertainmentVenuesPartial,new_vaccinations_smoothed,icu_patients,total_boosters,total_deaths_per_million,B.1.620,C.1.2,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,Other,total_boosters_per_hundred,QuarantineForInternationalTravellers,OutdoorOver100,new_cases_smoothed_per_million,icu_patients_per_million,new_cases_per_million,people_vaccinated_per_hundred,MassGatherAllPartial,IndoorOver500,total_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,B.1.1.529,IndoorOver50,total_cases_per_million,GymsSportsCentres,total_cases,NonEssentialShops,ClosSecPartial,new_vaccinations_smoothed_per_million,MasksMandatoryClosedSpaces,IndoorOver100,MasksMandatoryAllSpacesPartial,people_fully_vaccinated,EntertainmentVenues,MasksMandatoryClosedSpacesPartial,QuarantineForInternationalTravellersPartial,AY.4.2,total_tests_per_thousand,human_development_index,B.1.351,P.3,MassGather50Partial,RestaurantsCafes,weekly_hosp_admissions,B.1.526,Teleworking,B.1.617.2,ClosureOfPublicTransportPartial,OutdoorOver500,B.1.617.1,positive_rate,B.1.621,NonEssentialShopsPartial,PrivateGatheringRestrictions,SocialCirclePartial,new_cases,UNK,B.1.525,IndoorOver1000,population_density,PrivateGatheringRestrictionsPartial,C.37,male_smokers,total_vaccinations_per_hundred,ClosDaycare,new_cases_smoothed,reproduction_rate,new_vaccinations,HotelsOtherAccommodationPartial,AT.1,total_tests,MassGather50,TeleworkingPartial,B.1.1.7,stringency_index,BanOnAllEvents,total_deaths,ClosPubAnyPartial
166374.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,0.0,0.0,0.0,4824789.0,0.0,144535.0,0.0,0.0,2.0,359.0,0.0,0.0,197128.0,2805.0,28.0,852.8439999999998,5.0,0.0,1.983,0.172,2074.0,0.0,0.0,0.0,97.457,33.431999999999995,135.792,5.75,0.0,0.0,7254097.0,8.31,2.9,0.0,0.0,29610.156000000006,0.0,2484306.0,0.0,0.0,2350.0,0.0,0.0,0.0,2429353.0,0.0,0.0,0.0,0.0,0.0,0.947,216.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11393.0,40.0,57.0,0.0,237.016,0.0,8.0,33.1,8.65,0.0,8176.714,1.07,245954.0,0.0,0.0,0.0,0.0,0.0,5660.0,77.78,0.0,71554.0,0.0
166003.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,0.0,0.0,0.0,5033014.0,0.0,153361.0,0.0,0.0,2.0,269.0,0.0,0.0,205923.0,2756.0,29.0,856.3960000000002,5.0,0.0,1.979,0.183,2074.0,0.0,0.0,0.0,97.702,32.848,114.195,6.0,0.0,0.0,7529757.0,8.31,2.98,0.0,0.0,29724.35,0.0,2493887.0,0.0,0.0,2454.0,0.0,0.0,0.0,2496788.0,0.0,0.0,0.0,0.0,0.0,0.947,216.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9581.0,40.0,57.0,0.0,237.016,0.0,8.0,33.1,8.97,0.0,8197.286,1.08,275660.0,0.0,0.0,0.0,0.0,0.0,5660.0,77.78,0.0,71852.0,0.0
165631.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,0.0,0.0,0.0,5187151.0,0.0,159908.0,0.0,0.0,2.0,298.0,0.0,0.0,213745.0,2746.0,29.0,857.576,5.0,0.0,1.974,0.191,2074.0,0.0,0.0,0.0,98.712,32.729,98.498,6.18,0.0,0.0,7732638.0,8.31,3.03,0.0,0.0,29822.848,0.0,2502151.0,0.0,0.0,2548.0,0.0,0.0,0.0,2545532.0,0.0,0.0,0.0,0.0,0.0,0.947,216.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8264.0,40.0,57.0,0.0,237.016,0.0,8.0,33.1,9.22,0.0,8282.0,1.1,202881.0,0.0,0.0,0.0,0.0,0.0,5660.0,77.78,0.0,71951.0,0.0
165260.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,53.471,0.0,0.0,5301521.0,16.1,164918.0,0.0,0.0,2.0,99.0,0.0,0.0,220086.0,2779.0,29.0,857.9689999999998,5.0,0.0,1.97,0.197,2074.0,0.0,0.0,0.0,99.369,33.123000000000005,77.52,6.32,0.0,0.0,7880542.0,8.31,3.07,0.0,0.0,29900.368,-1.0,2508655.0,-1.0,0.0,2623.0,0.0,0.0,0.0,2579066.0,-1.0,0.0,0.0,0.0,552.119,0.947,216.0,2.0,0.0,0.0,4486.0,1.0,0.0,0.0,0.0,0.0,1.0,0.062,0.0,0.0,0.0,0.0,6504.0,40.0,57.0,0.0,237.016,0.0,8.0,33.1,9.39,0.0,8337.143,1.11,147904.0,0.0,0.0,46323079.0,0.0,0.0,5660.0,77.78,0.0,71984.0,0.0
167848.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,0.0,5487970.0,0.0,170212.0,0.0,0.0,0.0,33.0,0.0,1.0,225643.0,2857.0,29.0,860.9730000000002,1.0,0.0,2.001,0.203,1530.0,0.0,0.0,0.0,99.123,34.052,61.132,6.54,0.0,0.0,8118863.0,8.31,3.14,0.0,0.0,29961.5,0.0,2513784.0,0.0,0.0,2689.0,0.0,0.0,0.0,2630938.0,0.0,0.0,0.0,0.0,0.0,0.947,254.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5129.0,58.0,49.0,0.0,237.016,0.0,11.0,33.1,9.68,0.0,8316.429,1.12,238321.0,0.0,0.0,0.0,0.0,0.0,7451.0,77.78,0.0,72236.0,0.0
170436.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,0.0,5686049.0,0.0,174518.0,0.0,0.0,0.0,252.0,0.0,0.0,230336.0,2776.0,30.0,864.5239999999999,1.0,0.0,2.031,0.208,1530.0,0.0,0.0,0.0,99.705,33.087,81.454,6.78,0.0,0.0,8371916.0,8.31,3.2,0.0,0.0,30042.954,0.0,2520618.0,0.0,0.0,2745.0,0.0,0.0,0.0,2685911.0,0.0,0.0,0.0,0.0,0.0,0.947,254.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6834.0,58.0,49.0,0.0,237.016,0.0,11.0,33.1,9.98,0.0,8365.286,1.13,253053.0,0.0,0.0,0.0,0.0,0.0,7451.0,77.78,0.0,72534.0,0.0
173023.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,0.0,5908565.0,0.0,180911.0,0.0,0.0,0.0,298.0,0.0,0.0,236252.0,2727.0,32.0,868.3860000000002,1.0,0.0,2.062,0.21600000000000005,1530.0,0.0,0.0,0.0,117.261,32.503,252.239,7.04,0.0,0.0,8661905.0,8.31,3.28,0.0,0.0,30295.193,0.0,2541781.0,0.0,0.0,2816.0,0.0,0.0,0.0,2753383.0,0.0,0.0,0.0,0.0,0.0,0.947,254.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21163.0,58.0,49.0,0.0,237.016,0.0,11.0,33.1,10.32,0.0,9838.286,1.16,289989.0,0.0,0.0,0.0,0.0,0.0,7451.0,77.78,0.0,72858.0,0.0
175611.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,0.0,6132791.0,0.0,186857.0,0.0,0.0,0.0,324.0,0.0,0.0,241858.0,2748.0,33.0,871.5089999999999,1.0,0.0,2.093,0.223,1530.0,0.0,0.0,0.0,105.942,32.753,56.555,7.31,0.0,0.0,8947102.0,8.31,3.35,0.0,0.0,30351.749,0.0,2546526.0,0.0,0.0,2883.0,0.0,0.0,0.0,2814353.0,0.0,0.0,0.0,0.0,0.0,0.947,254.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4745.0,58.0,49.0,0.0,237.016,0.0,11.0,33.1,10.66,0.0,8888.571,1.15,285197.0,0.0,0.0,0.0,0.0,0.0,7451.0,77.78,0.0,73120.0,0.0
178199.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,0.0,6389387.0,0.0,193768.0,0.0,0.0,0.0,262.0,0.0,0.0,249296.0,2747.0,33.0,874.2260000000001,1.0,0.0,2.124,0.231,1530.0,0.0,0.0,0.0,111.372,32.741,152.204,7.62,0.0,0.0,9274827.0,8.31,3.44,0.0,0.0,30503.953,0.0,2559296.0,0.0,0.0,2971.0,0.0,0.0,0.0,2885482.0,0.0,0.0,0.0,0.0,0.0,0.947,254.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12770.0,58.0,49.0,0.0,237.016,0.0,11.0,33.1,11.05,0.0,9344.143,1.17,327725.0,0.0,0.0,0.0,0.0,0.0,7451.0,77.78,0.0,73348.0,0.0
180787.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,0.0,6580293.0,0.0,199020.0,0.0,0.0,0.0,228.0,0.0,0.0,254785.0,2713.0,33.0,874.477,1.0,0.0,2.155,0.237,1530.0,0.0,0.0,0.0,115.295,32.336,125.959,7.84,0.0,0.0,9516133.0,8.31,3.5,0.0,0.0,30629.911,0.0,2569864.0,0.0,0.0,3037.0,0.0,0.0,0.0,2935882.0,0.0,0.0,0.0,0.0,0.0,0.947,254.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10568.0,58.0,49.0,0.0,237.016,0.0,11.0,33.1,11.34,0.0,9673.286,1.18,241306.0,0.0,0.0,0.0,0.0,0.0,7451.0,77.78,0.0,73369.0,0.0
183374.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,24.0,59.23,0.0,0.0,6715054.0,14.9,201933.0,0.0,0.0,0.0,21.0,0.0,0.0,258008.0,2767.0,35.0,875.597,1.0,0.0,2.186,0.241,1530.0,0.0,0.0,0.0,119.507,32.98,107.008,8.0,0.0,0.0,9686598.0,8.31,3.54,0.0,0.0,30736.919,0.0,2578842.0,0.0,0.0,3075.0,0.0,0.0,0.0,2971584.0,0.0,0.0,0.0,0.0,567.419,0.947,254.0,0.0,0.0,0.0,4969.0,0.0,0.0,1.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,8978.0,58.0,49.0,0.0,237.016,0.0,11.0,33.1,11.55,0.0,10026.714,1.19,170465.0,0.0,0.0,47606699.0,0.0,0.0,7451.0,77.78,0.0,73463.0,0.0
185216.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.0,0.0,6904717.0,0.0,202392.0,0.0,0.0,0.0,94.0,0.0,0.0,259531.0,2825.0,35.0,878.434,6.0,0.0,2.208,0.241,1021.0,0.0,0.0,0.0,121.915,33.671,77.985,8.23,0.0,0.0,9935583.0,8.31,3.61,0.0,0.0,30814.904,0.0,2585385.0,0.0,0.0,3093.0,0.0,0.0,0.0,3030906.0,0.0,0.0,0.0,0.0,0.0,0.947,215.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6543.0,38.0,99.0,0.0,237.016,0.0,8.0,33.1,11.84,0.0,10228.714,1.2,248985.0,0.0,0.0,0.0,0.0,0.0,9441.0,77.78,0.0,73701.0,0.0
187058.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.0,0.0,7015926.0,0.0,189982.0,0.0,0.0,0.0,238.0,0.0,0.0,249029.0,2844.0,35.0,881.437,6.0,0.0,2.23,0.226,1021.0,0.0,0.0,0.0,126.749,33.897,115.291,8.36,0.0,0.0,10115121.0,8.31,3.69,0.0,0.0,30930.196,0.0,2595058.0,0.0,0.0,2968.0,0.0,0.0,0.0,3099235.0,0.0,0.0,0.0,0.0,0.0,0.947,215.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9673.0,38.0,99.0,0.0,237.016,0.0,8.0,33.1,12.06,0.0,10634.286,1.2,179538.0,0.0,0.0,0.0,0.0,0.0,9441.0,77.78,0.0,73953.0,0.0
188901.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.0,0.0,7140632.0,0.0,176010.0,0.0,0.0,0.0,252.0,0.0,0.0,237015.0,2849.0,35.0,884.107,6.0,0.0,2.251,0.21,1021.0,0.0,0.0,0.0,121.108,33.957,212.752,8.51,0.0,0.0,10321010.0,8.31,3.79,0.0,0.0,31142.948,0.0,2612908.0,0.0,0.0,2825.0,0.0,0.0,0.0,3180418.0,0.0,0.0,0.0,0.0,0.0,0.947,215.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17850.0,38.0,99.0,0.0,237.016,0.0,8.0,33.1,12.3,0.0,10161.0,1.22,205889.0,0.0,0.0,0.0,0.0,0.0,9441.0,77.78,0.0,74177.0,0.0
190743.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.0,0.0,7258884.0,0.0,160870.0,0.0,0.0,0.0,224.0,0.0,0.0,223996.0,2887.0,35.0,886.789,6.0,0.0,2.273,0.192,1021.0,0.0,0.0,0.0,142.063,34.41,203.241,8.65,0.0,0.0,10515076.0,8.31,3.88,0.0,0.0,31346.189,0.0,2629960.0,0.0,0.0,2670.0,0.0,0.0,0.0,3256232.0,0.0,0.0,0.0,0.0,0.0,0.947,215.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17052.0,38.0,99.0,0.0,237.016,0.0,8.0,33.1,12.53,0.0,11919.143,1.23,194066.0,0.0,0.0,0.0,0.0,0.0,9441.0,77.78,0.0,74402.0,0.0
192585.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.0,0.0,7420138.0,0.0,147250.0,0.0,0.0,0.0,225.0,0.0,0.0,212311.0,2938.0,36.0,889.2560000000002,6.0,0.0,2.295,0.17600000000000002,1021.0,0.0,0.0,0.0,147.813,35.018,192.454,8.84,0.0,0.0,10761005.0,8.31,3.98,0.0,0.0,31538.643,0.0,2646107.0,0.0,0.0,2531.0,0.0,0.0,0.0,3340906.0,0.0,0.0,0.0,0.0,0.0,0.947,215.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16147.0,38.0,99.0,0.0,237.016,0.0,8.0,33.1,12.83,0.0,12401.571000000002,1.24,245929.0,0.0,0.0,0.0,0.0,0.0,9441.0,77.78,0.0,74609.0,0.0
194427.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.0,0.0,7587612.0,0.0,143903.0,0.0,0.0,0.0,207.0,0.0,0.0,209393.0,2945.0,37.0,890.424,6.0,0.0,2.317,0.172,1021.0,0.0,0.0,0.0,153.12,35.101,163.11,9.04,0.0,0.0,10981883.0,8.31,4.05,0.0,0.0,31701.753,0.0,2659792.0,0.0,0.0,2496.0,0.0,0.0,0.0,3394309.0,0.0,0.0,0.0,0.0,0.0,0.947,215.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13685.0,38.0,99.0,0.0,237.016,0.0,8.0,33.1,13.09,0.0,12846.857,1.24,220878.0,0.0,0.0,0.0,0.0,0.0,9441.0,75.0,0.0,74707.0,0.0
196269.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,21.0,69.73899999999999,0.0,0.0,7714219.0,12.7,142738.0,0.0,0.0,0.0,98.0,0.0,0.0,208602.0,3044.0,37.0,891.008,6.0,0.0,2.339,0.17,1021.0,0.0,0.0,0.0,155.216,36.281,121.68,9.19,0.0,0.0,11146815.0,8.31,4.09,0.0,0.0,31823.433,0.0,2670001.0,0.0,0.0,2486.0,0.0,0.0,0.0,3432635.0,0.0,0.0,0.0,0.0,583.794,0.947,215.0,1.0,0.0,0.0,5851.0,0.0,0.0,1.0,0.0,0.0,1.0,0.079,0.0,0.0,0.0,0.0,10209.0,38.0,99.0,0.0,237.016,0.0,8.0,33.1,13.29,0.0,13022.714,1.24,164932.0,0.0,0.0,48980582.0,0.0,0.0,9441.0,75.0,0.0,74756.0,0.0
197255.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,7907492.0,0.0,143254.0,0.0,0.0,0.0,49.0,0.0,0.0,211605.0,3139.0,40.0,894.0239999999999,4.0,0.0,2.351,0.171,744.0,0.0,0.0,0.0,158.141,37.413,98.462,9.42,0.0,0.0,11416816.0,8.31,4.18,0.0,0.0,31921.895,0.0,2678262.0,0.0,0.0,2522.0,0.0,0.0,0.0,3509360.0,0.0,0.0,0.0,0.0,0.0,0.947,229.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8261.0,26.0,124.0,0.0,237.016,0.0,5.0,33.1,13.61,0.0,13268.143,1.24,270001.0,0.0,0.0,0.0,0.0,0.0,9937.0,75.0,0.0,75009.0,0.0
198241.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,8124829.0,0.0,158415.0,0.0,0.0,0.0,253.0,0.0,0.0,229061.0,3156.0,40.0,896.956,4.0,0.0,2.363,0.189,744.0,0.0,0.0,0.0,177.375,37.616,249.927,9.68,0.0,0.0,11718549.0,8.31,4.28,0.0,0.0,32171.822,0.0,2699231.0,0.0,0.0,2730.0,0.0,0.0,0.0,3593757.0,0.0,0.0,0.0,0.0,0.0,0.947,229.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20969.0,26.0,124.0,0.0,237.016,0.0,5.0,33.1,13.97,0.0,14881.857,1.24,301733.0,0.0,0.0,0.0,0.0,0.0,9937.0,75.0,0.0,75255.0,0.0
199228.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,8375567.0,0.0,176419.0,0.0,0.0,0.0,246.0,0.0,0.0,248283.0,3196.0,40.0,899.685,4.0,0.0,2.375,0.21,744.0,0.0,0.0,0.0,187.433,38.093,283.157,9.98,0.0,0.0,12058988.0,8.31,4.39,0.0,0.0,32454.979,0.0,2722988.0,0.0,0.0,2959.0,0.0,0.0,0.0,3683460.0,0.0,0.0,0.0,0.0,0.0,0.947,229.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23757.0,26.0,124.0,0.0,237.016,0.0,5.0,33.1,14.37,0.0,15725.714,1.22,340439.0,0.0,0.0,0.0,0.0,0.0,9937.0,75.0,0.0,75484.0,0.0
200214.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,8628161.0,0.0,195611.0,0.0,0.0,0.0,229.0,0.0,0.0,268270.0,3249.0,41.0,901.89,4.0,0.0,2.386,0.233,744.0,0.0,0.0,0.0,195.211,38.724,257.686,10.28,0.0,0.0,12392967.0,8.31,4.49,0.0,0.0,32712.665,0.0,2744608.0,0.0,0.0,3197.0,0.0,0.0,0.0,3764845.0,0.0,0.0,0.0,0.0,0.0,0.947,229.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21620.0,26.0,124.0,0.0,237.016,0.0,5.0,33.1,14.77,0.0,16378.286,1.2,333979.0,0.0,0.0,0.0,0.0,0.0,9937.0,75.0,0.0,75669.0,0.0
201200.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,8914583.0,0.0,213492.0,0.0,0.0,0.0,185.0,0.0,0.0,286779.0,3322.0,42.0,903.785,4.0,0.0,2.398,0.254,744.0,0.0,0.0,0.0,202.945,39.595,246.59,10.63,0.0,0.0,12768457.0,8.31,4.59,0.0,0.0,32959.255,0.0,2765297.0,0.0,0.0,3418.0,0.0,0.0,0.0,3853914.0,0.0,0.0,0.0,0.0,0.0,0.947,229.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20689.0,26.0,124.0,0.0,237.016,0.0,5.0,33.1,15.22,0.0,17027.143,1.18,375490.0,0.0,0.0,0.0,0.0,0.0,9937.0,75.0,0.0,75828.0,0.0
202186.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,9134047.0,0.0,220919.0,0.0,0.0,0.0,159.0,0.0,0.0,295504.0,3379.0,42.0,904.822,4.0,0.0,2.41,0.263,744.0,0.0,0.0,0.0,209.658,40.274,210.106,10.89,0.0,0.0,13050411.0,8.31,4.67,0.0,0.0,33169.361000000004,0.0,2782925.0,0.0,0.0,3522.0,0.0,0.0,0.0,3916406.0,0.0,0.0,0.0,0.0,0.0,0.947,229.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17628.0,26.0,124.0,0.0,237.016,0.0,5.0,33.1,15.55,0.0,17590.429,1.16,281954.0,0.0,0.0,0.0,0.0,0.0,9937.0,75.0,0.0,75915.0,0.0
203172.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,82.93,0.0,0.0,9277492.0,10.8,223325.0,-1.0,0.0,0.0,87.0,0.0,0.0,300055.0,3444.0,42.0,905.347,4.0,0.0,2.422,0.266,744.0,0.0,0.0,0.0,195.216,41.049,20.584,11.06,0.0,0.0,13247197.0,8.31,4.73,0.0,0.0,33189.945,0.0,2784652.0,0.0,0.0,3576.0,0.0,0.0,0.0,3969748.0,0.0,0.0,0.0,0.0,600.745,0.947,229.0,2.0,0.0,0.0,6958.0,1.0,0.0,5.0,0.0,0.0,1.0,0.093,0.0,0.0,0.0,0.0,1727.0,26.0,124.0,0.0,237.016,0.0,5.0,33.1,15.79,0.0,16378.714,1.14,196786.0,0.0,0.0,50402788.0,-1.0,0.0,9937.0,75.0,-1.0,75959.0,0.0
198348.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,26.0,0.0,0.0,0.0,9495047.0,0.0,226794.0,0.0,0.0,1.0,44.0,0.0,0.0,305274.0,3559.0,42.0,907.492,4.0,0.0,2.364,0.27,578.0,0.0,0.0,0.0,198.683,42.419,122.729,11.32,0.0,0.0,13553735.0,8.31,4.84,0.0,0.0,33312.674,0.0,2794949.0,0.0,0.0,3639.0,0.0,0.0,0.0,4058731.0,0.0,0.0,0.0,0.0,0.0,0.947,203.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10297.0,24.0,104.0,0.0,237.016,0.0,9.0,33.1,16.15,0.0,16669.571,1.13,306538.0,0.0,0.0,0.0,0.0,0.0,10758.0,75.0,0.0,76139.0,0.0
193523.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,26.0,0.0,0.0,0.0,9732069.0,0.0,229606.0,0.0,0.0,1.0,180.0,0.0,0.0,309308.0,3588.0,44.0,910.472,4.0,0.0,2.307,0.274,578.0,0.0,0.0,0.0,203.3,42.765,282.251,11.6,0.0,0.0,13883708.0,8.31,4.95,0.0,0.0,33594.925,0.0,2818630.0,0.0,0.0,3687.0,0.0,0.0,0.0,4151680.0,0.0,0.0,0.0,0.0,0.0,0.947,203.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,23681.0,24.0,104.0,0.0,237.016,0.0,9.0,33.1,16.55,0.0,17057.0,1.13,329973.0,0.0,0.0,0.0,0.0,0.0,10758.0,75.0,0.0,76389.0,0.0
188698.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,26.0,0.0,0.0,0.0,9967947.0,0.0,227483.0,0.0,0.0,1.0,250.0,0.0,0.0,308935.0,3668.0,45.0,912.855,4.0,0.0,2.249,0.271,578.0,0.0,0.0,0.0,205.441,43.718,298.139,11.88,0.0,0.0,14221536.0,8.31,5.07,0.0,0.0,33893.064,0.0,2843644.0,0.0,0.0,3682.0,0.0,0.0,0.0,4253629.0,0.0,0.0,0.0,0.0,0.0,0.947,203.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,25014.0,24.0,104.0,0.0,237.016,0.0,9.0,33.1,16.95,0.0,17236.571,1.1,337828.0,0.0,0.0,0.0,0.0,0.0,10758.0,75.0,0.0,76589.0,0.0
183873.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,26.0,0.0,0.0,0.0,10205155.0,0.0,225285.0,0.0,0.0,1.0,200.0,0.0,0.0,308152.0,3719.0,45.0,915.644,4.0,0.0,2.192,0.269,578.0,0.0,0.0,0.0,207.24400000000003,44.326,270.308,12.16,0.0,0.0,14550031.0,8.31,5.18,0.0,0.0,34163.372,0.0,2866323.0,0.0,0.0,3673.0,0.0,0.0,0.0,4344917.0,0.0,0.0,0.0,0.0,0.0,0.947,203.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,22679.0,24.0,104.0,0.0,237.016,0.0,9.0,33.1,17.34,0.0,17387.857,1.08,328495.0,0.0,0.0,0.0,0.0,0.0,10758.0,75.0,0.0,76823.0,0.0
179049.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,26.0,0.0,0.0,0.0,10363271.0,0.0,206955.0,0.0,0.0,1.0,234.0,0.0,0.0,286831.0,3839.0,46.0,917.039,4.0,0.0,2.134,0.247,578.0,0.0,0.0,0.0,199.316,45.757,191.095,12.35,0.0,0.0,14776272.0,8.31,5.26,0.0,0.0,34354.467000000004,0.0,2882356.0,0.0,0.0,3419.0,0.0,0.0,0.0,4413041.0,0.0,0.0,0.0,0.0,0.0,0.947,203.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16033.0,24.0,104.0,0.0,237.016,0.0,9.0,33.1,17.61,0.0,16722.714,1.06,226241.0,0.0,0.0,0.0,0.0,0.0,10758.0,75.0,0.0,76940.0,0.0
174224.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,26.0,0.0,0.0,0.0,10531117.0,0.0,199581.0,0.0,0.0,1.0,117.0,0.0,0.0,279771.0,3905.0,46.0,917.873,4.0,0.0,2.077,0.238,578.0,0.0,0.0,0.0,175.555,46.543,43.778,12.55,0.0,0.0,15008805.0,8.31,5.34,0.0,0.0,34398.246,0.0,2886029.0,0.0,0.0,3335.0,0.0,0.0,0.0,4477728.0,0.0,0.0,0.0,0.0,0.0,0.947,203.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3673.0,24.0,104.0,0.0,237.016,0.0,9.0,33.1,17.89,0.0,14729.143,1.05,232533.0,0.0,0.0,0.0,0.0,0.0,10758.0,75.0,0.0,77010.0,0.0
