aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,OutdoorOver500,EntertainmentVenues,HotelsOtherAccommodationPartial,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,GymsSportsCentres,AdaptationOfWorkplace,ClosHigh,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,new_cases_smoothed_per_million,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
11.881,0.0,0.0,4.306,0.0,318.0,3.697,1598987.0,12.72,0.0,6519.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30406.0,1.0,0.0,0.0,0.0,0.0,85.133,109.361,0.0,0.0,0.0,1.0,0.0,121.0,5.29,603467.0,508.544,0.0,0.0,16.0,0.0,0.0,0.0,63495.0,0.0,0.0,0.0,0.0,86.859,9.31,75.0,0.0,10.0,0.0,0.0,611.0,48472.545,0.0,0.0,7163.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16411.0,0.0,30559.0,0.0,2184977.0,3.51,71.0,0.0,0.0,0.0,0.0,0.0,9747865.0,0.0,70960.422,1779.0,0.0,0.0,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,1492.0,379.622,567.624,18.498,0.0,417.106,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1218610.0,73945.0,0.0,0.0,0.0,0.0,168.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0882,0.0,0.072,3.32,0.0,2939.0,0.0,0.0,11.3,955.623,35.579,0.0,12413.0,0.0,0.0,17173094.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.352,0.0,0.0,5.022,0.0,12.9,0.0,6635.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30477.0,2.0,0.0,0.0,0.0,0.0,90.549,109.361,0.0,0.0,0.0,4.0,0.0,103.0,5.29,0.0,508.544,0.0,0.0,15.0,0.0,0.0,0.0,86238.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,0.0,0.0,638.0,48472.545,0.0,0.0,6337.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16426.0,0.0,30565.0,0.0,2215454.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,9834103.0,0.0,71329.43,1780.0,0.0,0.0,1555.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,386.369,572.646,0.0,0.0,369.007,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1224947.0,74739.0,0.0,0.0,0.0,0.0,94.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0888,0.0,0.086,3.32,0.0,3240.0,0.0,0.0,11.3,956.496,37.151,0.0,14710.0,0.0,0.0,17173094.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.42,0.0,0.0,5.133,0.0,13.1,0.0,6739.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34109.0,2.0,0.0,0.0,0.0,0.0,91.713,109.361,0.0,0.0,0.0,4.0,0.0,103.0,5.29,0.0,508.544,0.0,0.0,49.0,0.0,0.0,0.0,88142.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,0.0,0.0,623.0,48472.545,0.0,0.0,5799.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16475.0,0.0,31061.0,0.0,2249563.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,9922245.0,0.0,71667.109,1809.0,0.0,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,392.466,577.779,0.0,0.0,337.679,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1230746.0,75902.0,0.0,0.0,0.0,0.0,94.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0888,0.0,0.099,3.32,0.0,3240.0,0.0,0.0,11.3,959.35,36.278,0.0,17006.0,0.0,0.0,17173094.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.472,0.0,0.0,5.191,0.0,13.37,0.0,6993.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46135.0,2.0,0.0,0.0,0.0,0.0,90.956,109.361,0.0,0.0,0.0,4.0,0.0,103.0,5.29,0.0,508.544,0.0,0.0,35.0,0.0,0.0,0.0,89153.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,0.0,0.0,625.0,48472.545,0.0,0.0,7918.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16510.0,0.0,33243.0,0.0,2295698.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,10011398.0,0.0,72128.179,1936.0,0.0,0.0,1562.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,407.257,582.97,0.0,0.0,461.07,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1238664.0,76797.0,0.0,0.0,0.0,0.0,94.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0911,0.0,0.112,3.32,0.0,3240.0,0.0,0.0,11.0,961.388,36.394,0.0,19303.0,0.0,0.0,17173094.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.54,0.0,0.0,4.862,0.0,13.64,0.0,7233.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46072.0,2.0,0.0,0.0,0.0,0.0,91.597,109.361,0.0,0.0,0.0,4.0,0.0,103.0,5.29,0.0,508.544,0.0,0.0,26.0,0.0,0.0,0.0,83497.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,0.0,0.0,619.0,48472.545,0.0,0.0,8018.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16536.0,0.0,35431.0,0.0,2341770.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,10094895.0,0.0,72595.072,2063.0,0.0,0.0,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,421.232,587.832,0.0,0.0,466.893,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1246682.0,77971.0,0.0,0.0,0.0,0.0,94.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0928,0.0,0.126,3.32,0.0,3240.0,0.0,0.0,10.8,962.902,36.045,0.0,21600.0,0.0,0.0,17173094.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.569,0.0,0.0,4.366,0.0,13.91,0.0,7300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47852.0,2.0,0.0,0.0,0.0,0.0,92.936,109.361,0.0,0.0,0.0,4.0,0.0,103.0,5.29,0.0,508.544,0.0,0.0,25.0,0.0,0.0,0.0,74973.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,0.0,0.0,625.0,48472.545,0.0,0.0,8040.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16561.0,0.0,37923.0,0.0,2389622.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,10169868.0,0.0,73063.246,2208.0,0.0,0.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,425.084,592.198,0.0,0.0,468.174,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1254722.0,78459.0,0.0,0.0,0.0,0.0,94.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.093,0.0,0.139,3.32,0.0,3240.0,0.0,0.0,10.7,964.357,36.394,0.0,23896.0,0.0,0.0,17173094.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.588,0.0,0.0,3.844,0.0,14.19,0.0,7490.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46834.0,2.0,0.0,0.0,0.0,0.0,92.878,109.361,0.0,0.0,0.0,4.0,0.0,103.0,5.29,0.0,508.544,0.0,0.0,31.0,0.0,0.0,0.0,66014.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,0.0,0.0,643.0,48472.545,0.0,0.0,9160.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16592.0,0.0,40269.0,0.0,2436456.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,10235882.0,0.0,73596.639,2345.0,0.0,0.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,436.189,596.042,0.0,0.0,533.393,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1263882.0,78787.0,0.0,0.0,0.0,0.0,94.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0951,0.0,0.153,3.32,0.0,3240.0,0.0,0.0,10.5,966.163,37.442,0.0,26193.0,0.0,0.0,17173094.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.578,0.0,308.0,3.629,1798415.0,14.46,0.0,7567.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46831.0,2.0,0.0,0.0,0.0,0.0,92.761,109.361,0.0,0.0,0.0,4.0,0.0,103.0,5.29,705025.0,508.544,0.0,0.0,15.0,0.0,0.0,0.0,62315.0,0.0,0.0,0.0,0.0,93.925,10.47,75.0,0.0,1.0,0.0,0.0,655.0,48472.545,0.0,0.0,7698.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16607.0,0.0,42616.0,0.0,2483287.0,4.11,79.0,0.0,0.0,0.0,0.0,0.0,10298197.0,0.0,74044.898,2482.0,0.0,0.0,1593.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,1613.0,440.639,599.67,17.923,0.0,448.259,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1271580.0,78619.0,0.0,0.0,0.0,0.0,94.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0963,0.0,0.166,3.32,0.0,3240.0,0.0,0.0,10.4,967.036,38.141,0.0,28490.0,0.0,0.0,17173094.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.586,0.0,0.0,5.075,0.0,14.83,0.0,7653.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63451.0,4.0,0.0,0.0,0.0,0.0,97.07,109.361,0.0,0.0,0.0,1.0,0.0,95.0,5.29,0.0,508.544,0.0,0.0,13.0,0.0,0.0,0.0,87148.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,14.0,0.0,0.0,675.0,48472.545,0.0,0.0,6939.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16620.0,0.0,47326.0,0.0,2546738.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10385345.0,0.0,74448.961,2756.0,0.0,0.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,445.647,604.745,0.0,0.0,404.062,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1278519.0,78749.0,0.0,0.0,0.0,0.0,80.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0972,0.0,0.183,3.32,0.0,3459.0,0.0,0.0,10.3,967.793,39.306,0.0,31388.0,0.0,0.0,17173094.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.536,0.0,0.0,4.786,0.0,15.22,0.0,7691.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67350.0,4.0,0.0,0.0,0.0,0.0,100.623,109.361,0.0,0.0,0.0,1.0,0.0,95.0,5.29,0.0,508.544,0.0,0.0,37.0,0.0,0.0,0.0,82190.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,14.0,0.0,0.0,682.0,48472.545,0.0,0.0,6066.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16657.0,0.0,52075.0,0.0,2614088.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10467535.0,0.0,74802.188,3032.0,0.0,0.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,447.868,609.531,0.0,0.0,353.227,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1284585.0,77899.0,0.0,0.0,0.0,0.0,80.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.0987,0.0,0.2,3.32,0.0,3459.0,0.0,0.0,10.1,969.948,39.713,0.0,34286.0,0.0,0.0,17173094.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.448,0.0,0.0,4.573,0.0,15.65,0.0,7734.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73028.0,4.0,0.0,0.0,0.0,0.0,96.255,109.361,0.0,0.0,0.0,1.0,0.0,95.0,5.29,0.0,508.544,0.0,0.0,32.0,0.0,0.0,0.0,78540.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,14.0,0.0,0.0,681.0,48472.545,0.0,0.0,8221.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16689.0,0.0,55917.0,0.0,2687116.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10546075.0,0.0,75280.902,3256.0,0.0,0.0,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,450.389,614.105,0.0,0.0,478.714,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1292806.0,76382.0,0.0,0.0,0.0,0.0,80.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.1013,0.0,0.217,3.32,0.0,3459.0,0.0,0.0,9.9,971.811,39.655,0.0,37185.0,0.0,0.0,17173094.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.355,0.0,0.0,4.216,0.0,16.07,0.0,7777.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72855.0,4.0,0.0,0.0,0.0,0.0,95.44,109.361,0.0,0.0,0.0,1.0,0.0,95.0,5.29,0.0,508.544,0.0,0.0,24.0,0.0,0.0,0.0,72399.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,14.0,0.0,0.0,688.0,48472.545,0.0,0.0,8321.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16713.0,0.0,59743.0,0.0,2759971.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10618474.0,0.0,75765.439,3479.0,0.0,0.0,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,452.909,618.32,0.0,0.0,484.537,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1301127.0,74797.0,0.0,0.0,0.0,0.0,80.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.104,0.0,0.233,3.32,0.0,3459.0,0.0,0.0,9.6,973.208,40.063,0.0,40083.0,0.0,0.0,17173094.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.282,0.0,0.0,3.854,0.0,16.51,0.0,7721.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75074.0,4.0,0.0,0.0,0.0,0.0,94.625,109.361,0.0,0.0,0.0,1.0,0.0,95.0,5.29,0.0,508.544,0.0,0.0,20.0,0.0,0.0,0.0,66191.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,14.0,0.0,0.0,705.0,48472.545,0.0,0.0,7647.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16733.0,0.0,63632.0,0.0,2835045.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10684665.0,0.0,76210.728,3705.0,0.0,0.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,449.64,622.175,0.0,0.0,445.29,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1308774.0,73542.0,0.0,0.0,0.0,0.0,80.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.105,0.0,0.25,3.32,0.0,3459.0,0.0,0.0,9.5,974.373,41.053,0.0,42981.0,0.0,0.0,17173094.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.217,0.0,0.0,3.388,0.0,16.81,0.0,7575.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51031.0,4.0,0.0,0.0,0.0,0.0,93.984,109.361,0.0,0.0,0.0,1.0,0.0,95.0,5.29,0.0,508.544,0.0,0.0,33.0,0.0,0.0,0.0,58184.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,14.0,0.0,0.0,734.0,48472.545,0.0,0.0,8139.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16766.0,0.0,64231.0,0.0,2886076.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,10742849.0,0.0,76684.667,3740.0,0.0,0.0,1614.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,441.147,625.563,0.0,0.0,473.939,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1316913.0,72424.0,0.0,0.0,0.0,0.0,80.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.1046,0.0,0.267,3.32,0.0,3459.0,0.0,0.0,9.6,976.295,42.741,0.0,45880.0,0.0,0.0,17173094.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.133,0.0,372.0,3.04,2139861.0,17.09,0.0,7491.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49432.0,4.0,0.0,0.0,0.0,0.0,92.412,109.361,0.0,0.0,0.0,1.0,0.0,95.0,5.29,818982.0,508.544,0.0,0.0,24.0,0.0,0.0,0.0,52207.0,0.0,0.0,0.0,0.0,99.497,12.46,75.0,0.0,14.0,0.0,0.0,730.0,48472.545,0.0,0.0,7108.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16790.0,0.0,64603.0,0.0,2935508.0,4.77,44.0,0.0,0.0,0.0,0.0,0.0,10795056.0,0.0,77098.571,3762.0,0.0,0.0,1587.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,1709.0,436.239,628.603,21.657,0.0,413.903,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1324021.0,70980.0,0.0,0.0,0.0,0.0,80.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.1055,0.0,0.284,3.32,0.0,3459.0,0.0,0.0,9.5,977.692,42.508,0.0,48778.0,0.0,0.0,17173094.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,3.957,0.0,0.0,3.843,0.0,17.42,0.0,7291.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,55299.0,4.0,0.0,0.0,0.0,0.0,94.799,109.361,0.0,0.0,0.0,0.0,0.0,63.0,5.29,0.0,508.544,0.0,0.0,11.0,0.0,0.0,0.0,66000.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,746.0,48472.545,0.0,0.0,5539.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16801.0,0.0,63438.0,0.0,2990807.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,10861056.0,0.0,77421.11,3694.0,0.0,0.0,1628.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,424.593,632.446,0.0,0.0,322.539,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1329560.0,67959.0,0.0,0.0,4.0,0.0,32.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.1073,0.0,0.305,3.32,0.0,3113.0,0.0,0.0,9.3,978.333,43.44,0.0,52302.0,0.0,0.0,17173094.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,3.979,0.0,0.0,4.936,0.0,17.9,0.0,7246.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,83023.0,4.0,0.0,0.0,0.0,0.0,101.787,109.361,0.0,0.0,0.0,0.0,0.0,63.0,5.29,0.0,508.544,0.0,0.0,25.0,0.0,0.0,0.0,84763.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,750.0,48472.545,0.0,0.0,5752.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16826.0,0.0,65677.0,0.0,3073830.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,10945819.0,0.0,77756.053,3824.0,0.0,0.0,1748.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,421.981,637.382,0.0,0.0,334.943,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1335312.0,68326.0,0.0,0.0,4.0,0.0,32.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.1061,0.0,0.325,3.32,0.0,3113.0,0.0,0.0,9.4,979.788,43.673,0.0,55826.0,0.0,0.0,17173094.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.002,0.0,0.0,4.74,0.0,18.45,0.0,6990.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,93996.0,4.0,0.0,0.0,0.0,0.0,103.767,109.361,0.0,0.0,0.0,0.0,0.0,63.0,5.29,0.0,508.544,0.0,0.0,24.0,0.0,0.0,0.0,81399.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,776.0,48472.545,0.0,0.0,6430.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16850.0,0.0,68673.0,0.0,3167826.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,11027218.0,0.0,78130.475,3999.0,0.0,0.0,1782.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,407.082,642.122,0.0,0.0,374.423,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1341742.0,68735.0,0.0,0.0,4.0,0.0,32.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.1017,0.0,0.346,3.32,0.0,3113.0,0.0,0.0,9.8,981.186,45.187,0.0,59350.0,0.0,0.0,17173094.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.017,0.0,0.0,4.317,0.0,19.04,0.0,6986.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,102026.0,4.0,0.0,0.0,0.0,0.0,100.564,109.361,0.0,0.0,0.0,0.0,0.0,63.0,5.29,0.0,508.544,0.0,0.0,23.0,0.0,0.0,0.0,74135.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,798.0,48472.545,0.0,0.0,8292.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16873.0,0.0,72840.0,0.0,3269852.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,11101353.0,0.0,78613.324,4242.0,0.0,0.0,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,406.841,646.439,0.0,0.0,482.848,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1350034.0,68983.0,0.0,0.0,4.0,0.0,32.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.1013,0.0,0.366,3.32,0.0,3113.0,0.0,0.0,9.9,982.525,46.468,0.0,62874.0,0.0,0.0,17173094.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
11.881,0.0,0.0,4.014,0.0,0.0,3.837,0.0,19.66,0.0,7034.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,107215.0,4.0,0.0,0.0,0.0,0.0,99.633,109.361,0.0,0.0,0.0,0.0,0.0,63.0,5.29,0.0,508.544,0.0,0.0,42.0,0.0,0.0,0.0,65898.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,784.0,48472.545,0.0,0.0,7982.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,16915.0,0.0,77432.0,0.0,3377067.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,11167251.0,0.0,79078.121,4509.0,0.0,0.0,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,409.627,650.276,0.0,0.0,464.797,0.0,0.0,0.0,0.0,0.0,27.3,18.779,1358016.0,68941.0,0.0,0.0,4.0,0.0,32.0,0.0,43.2,0.0,0.0,0.944,0.0,0.0,0.0,0.102,0.0,0.387,3.32,0.0,3113.0,0.0,0.0,9.8,984.971,45.653,0.0,66397.0,0.0,0.0,17173094.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
