aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,people_fully_vaccinated_per_hundred,total_vaccinations,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
5.061,0.0,0.0,1.916,0.0,0.0,2.11,0.0,1.79,0.0,6231.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112307.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,132.0,0.0,0.0,0.0,179419.0,0.0,0.0,0.0,0.0,0.0,0.0,69.91,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,7489.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,25476.0,0.0,67155.0,0.0,0.0,1522580.0,0.0,0.0,0.0,0.0,0.0,0.0,28967625.0,0.0,28807.152,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,73.279,0.0,340.624,0.0,0.0,88.062,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2449839.0,162924.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0383,0.0,0.0,2.81,0.0,0.0,0.0,0.0,26.1,299.567,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,0.93,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.929,0.0,0.0,2.037,0.0,2.0,0.0,6373.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174995.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,129.0,0.0,0.0,0.0,173210.0,0.0,0.0,0.0,0.0,0.0,0.0,69.91,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,7279.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,25605.0,0.0,82474.0,0.0,0.0,1697575.0,0.0,0.0,0.0,0.0,0.0,0.0,29140835.0,0.0,28892.744,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,74.942,0.0,342.661,0.0,0.0,85.592,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2457118.0,164081.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0388,0.0,0.0,2.81,0.0,0.0,0.0,0.0,25.7,301.084,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,0.95,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.932,0.0,0.0,1.941,0.0,2.27,0.0,6508.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230776.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,131.0,0.0,0.0,0.0,165094.0,0.0,0.0,0.0,0.0,0.0,0.0,69.91,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,6912.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,25736.0,0.0,103734.0,0.0,0.0,1928351.0,0.0,0.0,0.0,0.0,0.0,0.0,29305929.0,0.0,28974.021,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,76.53,0.0,344.602,0.0,0.0,81.277,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2464030.0,164331.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0396,0.0,0.0,2.81,0.0,0.0,0.0,0.0,25.2,302.624,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,0.97,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.926,0.0,0.0,1.75,0.0,2.31,0.0,6653.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32509.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,129.0,0.0,0.0,0.0,148785.0,0.0,0.0,0.0,0.0,0.0,0.0,73.61,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,6871.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,25865.0,0.0,104854.0,0.0,0.0,1960860.0,0.0,0.0,0.0,0.0,0.0,0.0,29454714.0,0.0,29054.815,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,78.235,0.0,346.352,0.0,0.0,80.795,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2470901.0,163764.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0406,0.0,0.0,2.81,0.0,0.0,0.0,0.0,24.6,304.141,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.905,0.0,0.0,1.604,0.0,2.34,0.0,6836.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25377.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,128.0,0.0,0.0,0.0,136418.0,0.0,0.0,0.0,0.0,0.0,0.0,73.61,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,6562.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,25993.0,0.0,105941.0,0.0,0.0,1986237.0,0.0,0.0,0.0,0.0,0.0,0.0,29591132.0,0.0,29131.977,1246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,80.393,0.0,347.956,0.0,0.0,77.161,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2477463.0,162048.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0422,0.0,0.0,2.81,0.0,0.0,0.0,0.0,23.7,305.646,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.03,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.89,0.0,0.0,1.666,0.0,2.51,0.0,7133.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150062.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,124.0,0.0,0.0,0.0,141703.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,7719.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,26117.0,0.0,119078.0,0.0,0.0,2136299.0,0.0,0.0,0.0,0.0,0.0,0.0,29732835.0,0.0,29222.743,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,83.882,0.0,349.622,0.0,0.0,90.766,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2485182.0,160705.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0444,0.0,0.0,2.81,0.0,0.0,0.0,0.0,22.5,307.104,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.822,0.0,0.0,1.648,0.0,2.62,0.0,7232.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92934.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,120.0,0.0,0.0,0.0,140120.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,7795.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,26237.0,0.0,116994.0,0.0,0.0,2229233.0,0.0,0.0,0.0,0.0,0.0,0.0,29872955.0,0.0,29314.403,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,85.045,0.0,351.27,0.0,0.0,91.66,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2492977.0,154964.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0467,0.0,0.0,2.81,0.0,0.0,0.0,0.0,21.4,308.515,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.04,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.77,0.0,0.0,1.743,0.0,2.76,0.0,7320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114047.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,117.0,0.0,0.0,0.0,148192.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,8102.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,26354.0,0.0,117243.0,0.0,0.0,2343280.0,0.0,0.0,0.0,0.0,0.0,0.0,30021147.0,0.0,29409.672,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,86.074,0.0,353.012,0.0,0.0,95.27,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2501079.0,150503.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0486,0.0,0.0,2.81,0.0,0.0,0.0,0.0,20.6,309.891,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.04,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.722,0.0,0.0,1.706,0.0,2.94,0.0,7410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157526.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,113.0,0.0,0.0,0.0,145067.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,7909.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,26467.0,0.0,114747.0,0.0,0.0,2500806.0,0.0,0.0,0.0,0.0,0.0,0.0,30166214.0,0.0,29502.673,1349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,87.133,0.0,354.718,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2508988.0,146483.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0506,0.0,0.0,2.81,0.0,0.0,0.0,0.0,19.8,311.22,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.04,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.685,0.0,0.0,1.676,0.0,3.01,0.0,7551.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58996.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,110.0,0.0,0.0,0.0,142538.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,7901.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,26577.0,0.0,90207.0,0.0,0.0,2559802.0,0.0,0.0,0.0,0.0,0.0,0.0,30308752.0,0.0,29595.579,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,88.794,0.0,356.394,0.0,0.0,92.906,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2516889.0,143260.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0527,0.0,0.0,2.81,0.0,0.0,0.0,0.0,19.0,312.513,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.666,0.0,0.0,1.619,0.0,3.06,0.0,7697.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41915.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,108.0,0.0,0.0,0.0,137649.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,7897.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,26685.0,0.0,91551.0,0.0,0.0,2601717.0,0.0,0.0,0.0,0.0,0.0,0.0,30446401.0,0.0,29688.438,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,90.518,0.0,358.013,0.0,0.0,92.859,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2524786.0,141670.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0543,0.0,0.0,2.81,0.0,0.0,0.0,0.0,18.4,313.783,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.655,0.0,0.0,1.525,0.0,3.07,0.0,7713.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8779.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,112.0,0.0,0.0,0.0,129715.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,6670.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,26797.0,0.0,89180.0,0.0,0.0,2610496.0,0.0,0.0,0.0,0.0,0.0,0.0,30576116.0,0.0,29766.869,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,90.699,0.0,359.538,0.0,0.0,78.431,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2531456.0,140712.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0548,0.0,0.0,2.81,0.0,0.0,0.0,0.0,18.2,315.1,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.651,0.0,0.0,1.639,0.0,3.13,0.0,7768.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53707.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,103.0,0.0,0.0,0.0,139378.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,8103.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,26900.0,0.0,75415.0,0.0,0.0,2664203.0,0.0,0.0,0.0,0.0,0.0,0.0,30715494.0,0.0,29862.151,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,91.344,0.0,361.177,0.0,0.0,95.282,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2539559.0,140380.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0553,0.0,0.0,2.81,0.0,0.0,0.0,0.0,18.1,316.312,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.06,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.647,0.0,0.0,1.619,0.0,3.21,0.0,7888.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68506.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,98.0,0.0,0.0,0.0,137712.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,8636.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,26998.0,0.0,71925.0,0.0,0.0,2732709.0,0.0,0.0,0.0,0.0,0.0,0.0,30853206.0,0.0,29963.7,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,92.757,0.0,362.796,0.0,0.0,101.549,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2548195.0,140036.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0563,0.0,0.0,2.81,0.0,0.0,0.0,0.0,17.8,317.464,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.626,0.0,0.0,1.598,0.0,3.29,0.0,7965.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62407.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,95.0,0.0,0.0,0.0,135867.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,8642.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,27093.0,0.0,64548.0,0.0,0.0,2795116.0,0.0,0.0,0.0,0.0,0.0,0.0,30989073.0,0.0,30065.319,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,93.664,0.0,364.394,0.0,0.0,101.619,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2556837.0,138275.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0576,0.0,0.0,2.81,0.0,0.0,0.0,0.0,17.4,318.581,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.03,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.601,0.0,0.0,1.532,0.0,3.35,0.0,7919.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51009.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,104.914,0.0,0.0,94.0,0.0,0.0,0.0,130313.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,7590.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,27187.0,0.0,49331.0,0.0,0.0,2846125.0,0.0,0.0,0.0,0.0,0.0,0.0,31119386.0,0.0,30154.568,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,93.128,0.0,365.926,0.0,0.0,89.249,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2564427.0,136167.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0582,0.0,0.0,2.81,0.0,0.0,0.0,0.0,17.2,319.686,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.579,0.0,0.0,1.524,3067822.0,4.0,0.0,7900.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558229.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,336532.0,104.914,0.0,0.0,97.0,0.0,0.0,0.0,129630.0,0.0,0.0,0.0,0.0,0.0,3.61,69.44,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,7763.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,27284.0,0.0,120650.0,0.0,0.4,3404354.0,0.0,0.0,0.0,0.0,0.0,0.0,31249016.0,0.0,30245.852,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,92.896,0.0,367.451,0.0,0.0,91.284,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2572190.0,134323.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0588,0.0,0.0,2.81,0.0,0.0,0.0,0.0,17.0,320.827,0.0,0.0,0.0,0.0,0.0,85042736.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.555,0.0,0.0,1.45,3253005.0,4.36,0.0,7872.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305542.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,456891.0,104.914,0.0,0.0,93.0,0.0,0.0,0.0,123305.0,0.0,0.0,0.0,0.0,0.0,3.83,69.44,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,7706.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,27377.0,0.0,158311.0,0.0,0.54,3709896.0,0.0,0.0,0.0,0.0,0.0,0.0,31372321.0,0.0,30336.465,1862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,92.575,0.0,368.901,0.0,0.0,90.613,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2579896.0,132274.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0595,0.0,0.218,2.81,0.0,0.0,0.0,0.0,16.8,321.92,0.0,0.0,185183.0,0.0,0.0,85042736.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.512,0.0,0.0,1.224,3336164.0,4.5,0.0,7818.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115205.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,488937.0,104.914,0.0,0.0,94.0,0.0,0.0,0.0,104108.0,0.0,0.0,0.0,0.0,0.0,3.92,69.44,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,6287.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,27471.0,0.0,173515.0,0.0,0.57,3825101.0,0.0,0.0,0.0,0.0,0.0,0.0,31476429.0,0.0,30410.393,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,91.932,0.0,370.125,0.0,0.0,73.928,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2586183.0,128616.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0608,0.0,0.158,2.81,0.0,0.0,0.0,0.0,16.5,323.026,0.0,0.0,134171.0,0.0,0.0,85042736.0,0.0,0.99,0.0,0.0,0.2,0.0,0.0
5.061,0.0,0.0,1.474,0.0,0.0,1.369,3608148.0,4.92,0.0,7795.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356926.0,0.0,0.0,0.0,0.0,0.0,0.0,171.285,0.0,0.0,0.0,0.0,0.0,0.0,12.13,573879.0,104.914,0.0,0.0,91.0,0.0,0.0,0.0,116452.0,0.0,0.0,0.0,0.0,0.0,4.24,72.22,0.0,0.0,0.0,0.0,0.0,25129.341,0.0,0.0,7945.0,77.69,0.0,0.0,0.0,0.0,0.0,0.0,27562.0,0.0,216832.0,0.0,0.67,4182027.0,0.0,0.0,0.0,0.0,0.0,0.0,31592881.0,0.0,30503.816,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,91.667,0.0,371.494,0.0,0.0,93.424,0.0,0.0,0.0,0.0,0.0,41.1,8.153,2594128.0,125341.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.82,0.0,0.0,0.0,0.0622,0.0,0.212,2.81,0.0,0.0,0.0,0.0,16.1,324.096,0.0,0.0,180109.0,0.0,0.0,85042736.0,0.0,0.99,0.0,0.0,0.2,0.0,0.0
