median_age,new_tests_per_thousand,total_boosters,new_tests_smoothed,hosp_patients_per_million,total_deaths_per_million,aged_70_older,population_density,people_fully_vaccinated,new_people_vaccinated_smoothed_per_hundred,new_tests_smoothed_per_thousand,total_tests_per_thousand,human_development_index,total_boosters_per_hundred,new_cases,new_cases_smoothed_per_million,icu_patients_per_million,new_cases_per_million,hosp_patients,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_cases_smoothed,reproduction_rate,new_vaccinations,total_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,total_cases,positive_rate,new_deaths,stringency_index,total_deaths,new_vaccinations_smoothed,new_tests,icu_patients,new_vaccinations_smoothed_per_million
41.4,1.902,0.0,108500.0,91.573,534.86,10.797,4.037,132262.0,0.024,2.85,573.659,0.929,0.0,3296.0,105.255,20.7,86.58200000000002,3486.0,2.66,2.32,4006.857,0.82,13674.0,1014360.0,7.37,0.35,21837984.0,882098.0,27.1,20875.35,8947.0,794681.0,0.0369,97.0,75.46,20361.0,15979.0,72422.0,788.0,420.0
41.4,2.886,0.0,106563.0,90.155,538.144,10.797,4.037,144797.0,0.02,2.799,576.544,0.929,0.0,3969.0,102.418,20.227,104.261,3432.0,2.72,2.34,3898.857,0.83,19543.0,1033903.0,7.37,0.38,21947836.0,889106.0,27.3,20979.611,7785.0,798650.0,0.0366,119.0,75.46,20486.0,15191.0,109852.0,770.0,399.0
41.4,3.281,0.0,105414.0,87.00200000000002,541.322,10.797,4.037,158105.0,0.02,2.769,579.825,0.929,0.0,4254.0,100.321,19.912,111.748,3312.0,2.78,2.36,3819.0,0.83,23590.0,1057493.0,7.37,0.42,22072745.0,899388.0,27.6,21091.358,7483.0,802904.0,0.0362,125.0,75.46,20607.0,15444.0,124909.0,758.0,406.0
41.4,3.258,0.0,103570.0,83.745,543.765,10.797,4.037,171858.0,0.02,2.721,583.0830000000002,0.929,0.0,3106.0,97.056,19.623,81.59100000000002,3188.0,2.83,2.38,3694.714,0.83,21709.0,1079202.0,7.37,0.45,22196761.0,907344.0,28.0,21172.95,7616.0,806010.0,0.0357,121.0,75.46,20700.0,16328.0,124016.0,747.0,429.0
41.4,3.21,0.0,103683.0,80.33,545.341,10.797,4.037,179640.0,0.021,2.724,586.293,0.929,0.0,2963.0,94.71,19.702,77.835,3058.0,2.87,2.4,3605.429,0.83,13860.0,1093062.0,7.37,0.47,22318959.0,913422.0,28.8,21250.784,8030.0,808973.0,0.0348,93.0,75.46,20760.0,17488.0,122198.0,750.0,459.0
41.4,2.609,0.0,103289.0,79.568,547.18,10.797,4.037,190582.0,0.02,2.713,588.9019999999998,0.929,0.0,3727.0,91.479,19.491,97.904,3029.0,2.93,2.43,3482.429,0.84,21384.0,1114446.0,7.37,0.5,22418263.0,923864.0,29.7,21348.688,7539.0,812700.0,0.0337,60.0,75.46,20830.0,17908.0,99304.0,742.0,470.0
41.4,1.743,0.0,102721.0,78.72800000000002,549.387,10.797,4.037,207532.0,0.021,2.698,590.645,0.929,0.0,2826.0,90.594,18.441,74.236,2997.0,3.0,2.45,3448.7140000000004,0.84,26316.0,1140762.0,7.37,0.55,22484611.0,933230.0,29.8,21422.924,7925.0,815526.0,0.0336,70.0,75.46,20914.0,20011.0,66348.0,702.0,526.0
41.4,1.904,0.0,102730.0,78.15,551.83,10.797,4.037,227947.0,0.023,2.699,592.549,0.929,0.0,3441.0,91.138,18.309,90.391,2975.0,3.08,2.48,3469.429,0.84,30067.0,1170829.0,7.37,0.6,22557097.0,942882.0,29.6,21513.315,8683.0,818967.0,0.0338,84.0,75.46,21007.0,22353.0,72486.0,697.0,587.0
41.4,2.998,3.0,103342.0,73.973,553.984,10.797,4.037,248785.0,0.025,2.715,595.547,0.929,0.0,3071.0,87.76799999999999,17.521,80.672,2816.0,3.16,2.51,3341.143,0.85,33414.0,1204243.0,7.37,0.65,22671229.0,955455.0,30.9,21593.987,9478.0,822038.0,0.0323,93.0,75.46,21089.0,24334.0,114132.0,667.0,639.0
41.4,3.405,5.0,104015.0,69.297,556.059,10.797,4.037,272358.0,0.026,2.732,598.952,0.929,0.0,2716.0,81.99600000000002,16.996,71.346,2638.0,3.26,2.55,3121.429,0.86,37694.0,1241937.0,7.37,0.72,22800850.0,969574.0,33.3,21665.333,10027.0,824754.0,0.03,82.0,75.46,21168.0,26349.0,129621.0,647.0,692.0
41.4,3.193,5.0,103663.0,68.509,557.898,10.797,4.037,293373.0,0.028,2.7230000000000003,602.145,0.929,0.0,3581.0,83.779,16.523,94.069,2608.0,3.35,2.58,3189.286,0.87,33699.0,1275636.0,7.37,0.77,22922404.0,982258.0,32.5,21759.401,10702.0,828335.0,0.0308,79.0,75.46,21238.0,28062.0,121554.0,629.0,737.0
41.4,3.093,5.0,103029.0,65.751,558.502,10.797,4.037,307797.0,0.027000000000000003,2.7060000000000004,605.238,0.929,0.0,2017.0,80.229,16.549,52.984,2503.0,3.39,2.59,3054.143,0.87,16769.0,1292405.0,7.37,0.81,23040160.0,984603.0,33.7,21812.386,10169.0,830352.0,0.0296,70.0,75.46,21261.0,28478.0,117756.0,630.0,748.0
41.4,2.591,5.0,102930.0,66.775,559.474,10.797,4.037,316113.0,0.023,2.704,607.8290000000002,0.929,0.0,1706.0,72.645,16.733,44.815,2542.0,3.42,2.59,2765.429,0.88,10023.0,1302428.0,7.37,0.83,23138775.0,986310.0,37.2,21857.2,8921.0,832058.0,0.0269,23.0,75.46,21298.0,26855.0,98615.0,637.0,705.0
41.4,1.851,5.0,103516.0,66.486,562.0219999999998,10.797,4.037,334091.0,0.023,2.719,609.679,0.929,0.0,4397.0,78.54,16.97,115.504,2531.0,3.49,2.61,2989.857,0.9,26695.0,1329123.0,7.37,0.88,23209222.0,995027.0,34.6,21972.704,8828.0,836455.0,0.0289,37.0,75.46,21395.0,26909.0,70447.0,646.0,707.0
41.4,1.8,5.0,102949.0,65.777,563.178,10.797,4.037,350005.0,0.021,2.704,611.479,0.929,0.0,2543.0,75.17,16.838,66.80199999999999,2504.0,3.55,2.63,2861.571,0.91,20868.0,1349991.0,7.37,0.92,23277743.0,999981.0,36.0,22039.506,8157.0,838998.0,0.0278,97.0,75.46,21439.0,25595.0,68521.0,641.0,672.0
41.4,2.319,5.0,99256.0,65.593,565.0169999999998,10.797,4.037,369968.0,0.02,2.607,613.798,0.929,0.0,3395.0,76.38600000000002,16.077,89.18299999999998,2497.0,3.62,2.65,2907.857,0.92,27671.0,1377662.0,7.37,0.97,23366022.0,1007689.0,34.1,22128.689,7462.0,842393.0,0.0293,44.0,75.46,21509.0,24774.0,88279.0,612.0,651.0
41.4,3.1710000000000003,7.0,97985.0,62.389,566.908,10.797,4.037,394815.0,0.024,2.574,616.97,0.929,0.0,3061.0,77.681,15.682,80.40899999999998,2375.0,3.75,2.71,2957.143,0.93,50696.0,1428358.0,7.37,1.04,23486748.0,1033536.0,33.1,22209.098,9137.0,845454.0,0.0302,70.0,75.46,21581.0,26632.0,120726.0,597.0,700.0
41.4,3.398,11.0,99097.0,61.338,568.221,10.797,4.037,411913.0,0.032,2.603,620.367,0.929,0.0,2606.0,74.02199999999998,15.078,68.457,2335.0,3.89,2.8,2817.857,0.93,51010.0,1479368.0,7.37,1.08,23616086.0,1067444.0,35.2,22277.554,12169.0,848060.0,0.0284,72.0,75.46,21631.0,29105.0,129338.0,574.0,765.0
41.4,2.95,12.0,98319.0,59.735,569.377,10.797,4.037,425056.0,0.042,2.583,623.317,0.929,0.0,2557.0,76.048,15.367,67.169,2274.0,4.0,2.88,2895.0,0.94,42001.0,1521369.0,7.37,1.12,23728396.0,1096301.0,34.0,22344.724,15957.0,850617.0,0.0294,50.0,75.46,21675.0,32709.0,112310.0,585.0,859.0
41.4,2.489,13.0,97767.0,59.709,570.664,10.797,4.037,457228.0,0.053,2.568,625.806,0.929,0.0,3284.0,81.97,15.63,86.26700000000002,2273.0,4.16,2.96,3120.429,0.95,62189.0,1583558.0,7.37,1.2,23823141.0,1126317.0,31.3,22430.991,20001.0,853901.0,0.0319,44.0,75.46,21724.0,40161.0,94745.0,595.0,1055.0
41.4,1.83,13.0,97657.0,61.994,571.689,10.797,4.037,475704.0,0.061,2.565,627.637,0.929,0.0,3305.0,77.872,15.866,86.819,2360.0,4.29,3.04,2964.429,0.96,48701.0,1632259.0,7.37,1.25,23892820.0,1156542.0,32.9,22517.809,23074.0,857206.0,0.0304,49.0,75.46,21763.0,43305.0,69679.0,604.0,1138.0
41.4,1.814,13.0,97731.0,59.236,572.923,10.797,4.037,490243.0,0.071,2.567,629.45,0.929,0.0,2994.0,79.565,16.208,78.649,2255.0,4.41,3.12,3028.857,0.96,46384.0,1678643.0,7.37,1.29,23961860.0,1188387.0,32.3,22596.458,26915.0,860200.0,0.031,39.0,75.46,21810.0,46950.0,69040.0,617.0,1233.0
41.4,3.043,13.0,101669.0,57.608,574.447,10.797,4.037,507317.0,0.084,2.6710000000000003,632.493,0.929,0.0,3101.0,78.461,15.866,81.46,2193.0,4.56,3.23,2986.857,0.96,59111.0,1737754.0,7.37,1.33,24077706.0,1230424.0,34.0,22677.918,31819.0,863301.0,0.0294,47.0,75.46,21868.0,51442.0,115846.0,604.0,1351.0
41.4,3.355,13.0,102669.0,56.82,575.7080000000002,10.797,4.037,520696.0,0.095,2.697,635.849,0.929,0.0,3227.0,79.084,15.893,84.77,2163.0,4.75,3.38,3010.571,0.97,68627.0,1806381.0,7.37,1.37,24205430.0,1285672.0,34.1,22762.687,36019.0,866528.0,0.0293,58.0,75.46,21916.0,54003.0,127724.0,605.0,1419.0
41.4,3.2310000000000003,13.0,101762.0,55.848,576.89,10.797,4.037,528696.0,0.102,2.673,639.0790000000002,0.929,0.0,2530.0,78.79899999999998,15.367,66.46,2126.0,4.91,3.52,2999.7140000000004,0.97,61790.0,1868171.0,7.37,1.39,24328417.0,1339462.0,33.9,22829.147,38860.0,869058.0,0.0295,48.0,75.46,21961.0,55543.0,122987.0,585.0,1459.0
41.4,3.037,13.0,102232.0,54.35,577.783,10.797,4.037,534084.0,0.107,2.6860000000000004,642.116,0.929,0.0,2185.0,77.403,15.788,57.397,2069.0,5.03,3.63,2946.571,0.98,46171.0,1914342.0,7.37,1.4,24444017.0,1380245.0,34.7,22886.545,40563.0,871243.0,0.0288,45.0,75.46,21995.0,56139.0,115600.0,601.0,1475.0
41.4,2.665,13.0,103190.0,55.532,578.387,10.797,4.037,547434.0,0.113,2.7110000000000003,644.781,0.929,0.0,3666.0,78.837,15.814,96.302,2114.0,5.19,3.75,3001.143,0.98,59644.0,1973986.0,7.37,1.44,24545470.0,1426539.0,34.4,22982.846,42889.0,874909.0,0.0291,34.0,75.46,22018.0,55775.0,101453.0,602.0,1465.0
41.4,1.988,13.0,104045.0,56.898,579.123,10.797,4.037,557558.0,0.126,2.733,646.769,0.929,0.0,2838.0,77.084,15.866,74.551,2166.0,5.38,3.92,2934.429,0.99,74563.0,2048549.0,7.37,1.46,24621134.0,1490978.0,35.5,23057.397,47777.0,877747.0,0.0282,23.0,75.46,22046.0,59470.0,75664.0,604.0,1562.0
41.4,2.026,13.0,105201.0,56.163,580.6990000000002,10.797,4.037,564083.0,0.139,2.764,648.795,0.929,0.0,2740.0,76.131,15.394,71.977,2138.0,5.58,4.1,2898.143,0.99,74597.0,2123146.0,7.37,1.48,24698266.0,1559050.0,36.3,23129.374,52952.0,880487.0,0.0275,28.0,75.46,22106.0,63500.0,77132.0,586.0,1668.0
41.4,3.022,13.0,105083.0,55.45399999999999,581.9069999999998,10.797,4.037,568850.0,0.151,2.76,651.816,0.929,0.0,3132.0,76.247,15.341,82.274,2111.0,5.79,4.29,2902.571,1.0,79213.0,2202359.0,7.37,1.49,24813290.0,1633496.0,36.2,23211.648,57582.0,883619.0,0.0276,60.0,75.46,22152.0,66372.0,115024.0,584.0,1744.0
41.4,3.305,13.0,104812.0,54.639,582.984,10.797,4.037,572137.0,0.162,2.753,655.122,0.929,0.0,2873.0,74.919,15.288,75.47,2080.0,6.01,4.51,2852.0,1.01,85910.0,2288269.0,7.37,1.5,24939113.0,1716119.0,36.8,23287.118,61492.0,886492.0,0.0272,46.0,75.46,22193.0,68841.0,125823.0,582.0,1808.0
41.4,3.38,13.0,105622.0,53.352,583.536,10.797,4.037,574626.0,0.168,2.775,658.5010000000002,0.929,0.0,2763.0,75.793,15.21,72.581,2031.0,6.21,4.7,2885.286,1.02,73970.0,2362239.0,7.37,1.51,25067769.0,1787600.0,36.6,23359.699,64020.0,889255.0,0.0273,41.0,75.46,22214.0,70581.0,128656.0,579.0,1854.0
41.4,2.962,13.0,105218.0,52.61600000000001,584.219,10.797,4.037,576266.0,0.174,2.764,661.4639999999998,0.929,0.0,2552.0,77.17,15.026,67.038,2003.0,6.36,4.84,2937.7140000000004,1.03,57678.0,2419917.0,7.37,1.51,25180543.0,1843638.0,35.8,23426.737,66199.0,891807.0,0.0279,21.0,75.46,22240.0,72225.0,112774.0,572.0,1897.0
41.4,2.544,13.0,104561.0,53.11600000000001,585.191,10.797,4.037,586267.0,0.185,2.747,664.008,0.929,0.0,4082.0,78.73100000000002,15.157,107.229,2022.0,6.58,5.04,2997.143,1.04,86583.0,2506500.0,7.37,1.54,25277398.0,1920220.0,34.9,23533.967,70526.0,895889.0,0.0287,26.0,75.46,22277.0,76073.0,96855.0,577.0,1998.0
41.4,1.998,15.0,104618.0,54.797,585.927,10.797,4.037,590286.0,0.18600000000000005,2.748,666.0060000000002,0.929,0.0,3074.0,79.617,15.604,80.75,2086.0,6.77,5.22,3030.857,1.04,70441.0,2576941.0,7.37,1.55,25353457.0,1986640.0,34.5,23614.717,70809.0,898963.0,0.029,37.0,75.46,22305.0,75485.0,76059.0,594.0,1983.0
41.4,2.012,15.0,104538.0,54.271,586.741,10.797,4.037,595529.0,0.188,2.7460000000000004,668.018,0.929,0.0,2985.0,80.53699999999998,15.183,78.41199999999998,2066.0,6.98,5.41,3065.857,1.04,78884.0,2655825.0,7.37,1.56,25430035.0,2060281.0,34.1,23693.13,71604.0,901948.0,0.0293,28.0,75.46,22336.0,76097.0,76578.0,578.0,1999.0
41.4,2.991,15.0,104373.0,53.746,587.687,10.797,4.037,600695.0,0.196,2.742,671.0089999999999,0.929,0.0,3123.0,80.503,15.236,82.038,2046.0,7.24,5.66,3064.571,1.05,99350.0,2755175.0,7.37,1.58,25543898.0,2154465.0,34.1,23775.167,74424.0,905071.0,0.0294,31.0,75.46,22372.0,78974.0,113863.0,580.0,2075.0
41.4,3.162,15.0,103593.0,53.221,588.553,10.797,4.037,604271.0,0.205,2.721,674.171,0.929,0.0,3574.0,83.133,15.157,93.885,2026.0,7.53,5.95,3164.7140000000004,1.06,112283.0,2867458.0,7.37,1.59,25664264.0,2263172.0,32.7,23869.052000000003,78150.0,908645.0,0.0305,36.0,75.46,22405.0,82741.0,120366.0,577.0,2174.0
41.4,3.247,17.0,102870.0,53.562,589.341,10.797,4.037,607416.0,0.217,2.702,677.4169999999998,0.929,0.0,2915.0,83.704,15.0,76.574,2039.0,7.81,6.22,3186.429,1.07,106403.0,2973861.0,7.37,1.6,25787862.0,2366428.0,32.3,23945.626,82690.0,911560.0,0.031,33.0,71.76,22435.0,87375.0,123598.0,571.0,2295.0
41.4,2.983,17.0,102981.0,50.83,590.1030000000002,10.797,4.037,609567.0,0.23,2.705,680.4,0.929,0.0,2644.0,84.04899999999998,15.130999999999998,69.455,1935.0,8.06,6.46,3199.571,1.07,93308.0,3067169.0,7.37,1.6,25901412.0,2457585.0,32.2,24015.081,87707.0,914204.0,0.0311,30.0,71.76,22464.0,92465.0,113550.0,576.0,2429.0
41.4,2.491,17.0,102691.0,54.35,590.944,10.797,4.037,615239.0,0.246,2.698,682.8910000000002,0.929,0.0,3790.0,82.95299999999997,15.761,99.559,2069.0,8.39,6.77,3157.857,1.08,125071.0,3192240.0,7.37,1.62,25996238.0,2576984.0,32.5,24114.64,93823.0,917994.0,0.0308,29.0,71.76,22496.0,97963.0,94826.0,600.0,2573.0
41.4,1.906,18.0,102189.0,55.9,591.5740000000002,10.797,4.037,619514.0,0.265,2.684,684.797,0.929,0.0,3017.0,82.73899999999998,15.788,79.253,2128.0,8.7,7.08,3149.7140000000004,1.09,120991.0,3313231.0,7.37,1.63,26068778.0,2693699.0,32.4,24193.893,101008.0,921011.0,0.0308,32.0,71.76,22520.0,105184.0,72540.0,601.0,2763.0
41.4,1.909,19.0,101631.0,55.375,592.494,10.797,4.037,624967.0,0.28800000000000003,2.67,686.706,0.929,0.0,3433.0,84.421,16.339000000000002,90.181,2108.0,9.07,7.43,3213.7140000000004,1.1,139701.0,3452932.0,7.37,1.64,26141455.0,2827946.0,31.6,24284.074,109666.0,924444.0,0.0316,24.0,71.76,22555.0,113872.0,72677.0,622.0,2991.0
41.4,2.8680000000000003,19.0,100963.0,54.771,593.439,10.797,4.037,630798.0,0.31,2.652,689.574,0.929,0.0,3673.0,86.485,16.339000000000002,96.485,2085.0,9.48,7.83,3292.286,1.12,157286.0,3610218.0,7.37,1.66,26250640.0,2979401.0,30.7,24380.559,117848.0,928117.0,0.0326,35.0,71.76,22591.0,122149.0,109185.0,622.0,3209.0
41.4,3.18,19.0,101063.0,55.217,594.149,10.797,4.037,637108.0,0.328,2.655,692.7539999999998,0.929,0.0,4274.0,89.111,16.471,112.273,2102.0,9.92,8.24,3392.286,1.13,164462.0,3774680.0,7.37,1.67,26371705.0,3137553.0,29.8,24492.832,124912.0,932391.0,0.0336,36.0,71.76,22618.0,129603.0,121065.0,627.0,3405.0
41.4,3.161,20.0,100598.0,55.48,594.832,10.797,4.037,641920.0,0.338,2.643,695.915,0.929,0.0,3323.0,90.643,16.155,87.291,2112.0,10.27,8.58,3450.571,1.14,133400.0,3908080.0,7.37,1.69,26492049.0,3266140.0,29.2,24580.123,128530.0,935714.0,0.0343,27.0,71.76,22644.0,133460.0,120344.0,615.0,3506.0
41.4,2.647,20.0,98774.0,55.48,595.6990000000002,10.797,4.037,645789.0,0.336,2.595,698.563,0.929,0.0,3142.0,92.511,16.444000000000006,82.537,2112.0,10.51,8.81,3521.7140000000004,1.15,91879.0,3999959.0,7.37,1.7,26592828.0,3354150.0,28.0,24662.66,128081.0,938856.0,0.0357,26.0,71.76,22677.0,133256.0,100779.0,626.0,3500.0
41.4,2.93,20.0,101164.0,57.608,596.749,10.797,4.037,649444.0,0.345,2.657,701.493,0.929,0.0,4859.0,96.523,16.471,127.64,2193.0,10.89,9.19,3674.429,1.16,146339.0,4146298.0,7.37,1.71,26704383.0,3496834.0,27.5,24790.3,131407.0,943715.0,0.0363,33.0,71.76,22717.0,136294.0,111555.0,627.0,3580.0
41.4,1.942,21.0,101360.0,60.077,597.248,10.797,4.037,653570.0,0.34600000000000003,2.6630000000000003,703.435,0.929,0.0,3678.0,99.004,17.285,96.617,2287.0,11.22,9.5,3768.857,1.17,123851.0,4270149.0,7.37,1.72,26778301.0,3616558.0,26.9,24886.917,131837.0,947393.0,0.0372,40.0,71.76,22736.0,136703.0,73918.0,658.0,3591.0
41.4,2.106,22.0,102432.0,59.84,597.879,10.797,4.037,658717.0,0.359,2.6910000000000003,705.541,0.929,0.0,4196.0,101.867,17.574,110.224,2278.0,11.67,9.94,3877.857,1.18,173159.0,4443308.0,7.37,1.73,26858481.0,3784569.0,26.4,24997.141,136660.0,951589.0,0.0379,19.0,71.76,22760.0,141482.0,80180.0,669.0,3717.0
41.4,3.131,22.0,103860.0,60.234,598.693,10.797,4.037,665589.0,0.371,2.728,708.672,0.929,0.0,5166.0,107.47,17.416,135.705,2293.0,12.17,10.43,4091.143,1.19,191125.0,4634433.0,7.37,1.75,26977663.0,3968822.0,25.4,25132.846,141346.0,956755.0,0.0394,24.0,71.76,22791.0,146316.0,119182.0,663.0,3844.0
41.4,3.49,22.0,105542.0,59.709,599.639,10.797,4.037,674151.0,0.39,2.772,712.1610000000002,0.929,0.0,5084.0,110.509,18.231,133.55100000000002,2273.0,12.75,10.98,4206.857,1.2,217704.0,4852137.0,7.37,1.77,27110501.0,4177964.0,25.1,25266.397,148630.0,961839.0,0.0399,31.0,71.76,22827.0,153922.0,132838.0,694.0,4043.0
41.4,3.235,23.0,105945.0,61.548,600.322,10.797,4.037,679867.0,0.403,2.783,715.3969999999998,0.929,0.0,4237.0,113.939,18.388,111.301,2343.0,13.19,11.4,4337.429,1.21,167426.0,5019563.0,7.37,1.79,27233666.0,4339673.0,24.4,25377.698,153362.0,966076.0,0.0409,36.0,71.76,22853.0,158783.0,123165.0,700.0,4171.0
41.4,3.263,23.0,109294.0,59.604,601.057,10.797,4.037,684061.0,0.423,2.8710000000000004,718.66,0.929,0.0,4090.0,117.497,18.546,107.44,2269.0,13.57,11.78,4472.857,1.22,147066.0,5166629.0,7.37,1.8,27357887.0,4482545.0,24.4,25485.138,161199.0,970166.0,0.0409,26.0,71.76,22881.0,166667.0,124221.0,706.0,4378.0
41.4,2.85,23.0,108857.0,58.343,601.5830000000002,10.797,4.037,689839.0,0.438,2.86,721.51,0.929,0.0,6313.0,122.953,19.071,165.835,2221.0,14.07,12.25,4680.571,1.22,187984.0,5354613.0,7.37,1.81,27466380.0,4664751.0,23.3,25650.973,166845.0,976479.0,0.043,28.0,71.76,22901.0,172616.0,108493.0,726.0,4534.0
41.4,2.205,23.0,110287.0,65.83,602.266,10.797,4.037,697501.0,0.454,2.897,723.715,0.929,0.0,3886.0,123.734,19.124,102.081,2506.0,14.51,12.68,4710.286,1.23,170572.0,5525185.0,7.37,1.83,27550308.0,4827661.0,23.4,25753.053,173015.0,980365.0,0.0427,20.0,71.76,22927.0,179291.0,83928.0,728.0,4710.0
41.4,2.475,23.0,112291.0,66.092,603.133,10.797,4.037,704563.0,0.471,2.95,726.19,0.929,0.0,9128.0,142.24200000000005,19.439,239.782,2516.0,15.09,13.24,5414.857,1.24,220273.0,5745458.0,7.37,1.85,27644520.0,5040872.0,20.7,25992.835,179472.0,989493.0,0.0482,26.0,71.76,22960.0,186021.0,94212.0,740.0,4887.0
41.4,3.3710000000000004,24.0,113599.0,66.64399999999999,604.262,10.797,4.037,715219.0,0.476,2.984,729.561,0.929,0.0,5756.0,144.45600000000005,19.886,151.203,2537.0,15.64,13.76,5499.143,1.24,207193.0,5952651.0,7.37,1.88,27772855.0,5237408.0,20.7,26144.039,181227.0,995249.0,0.0484,33.0,75.46,23003.0,188317.0,128335.0,757.0,4947.0
41.4,3.662,24.0,114538.0,68.43,605.024,10.797,4.037,719690.0,0.457,3.009,733.2230000000002,0.929,0.0,3633.0,139.011,20.122,95.435,2605.0,16.06,14.17,5291.857,1.23,161671.0,6114322.0,7.37,1.89,27912267.0,5394608.0,21.6,26239.474,173806.0,998882.0,0.0462,43.0,75.46,23032.0,180312.0,139412.0,766.0,4737.0
41.4,3.537,26.0,116181.0,58.606,605.523,10.797,4.037,724375.0,0.47,3.052,736.76,0.929,0.0,7096.0,149.74,21.041,186.404,2231.0,16.59,14.69,5700.286,1.24,201539.0,6315861.0,7.37,1.9,28046932.0,5591460.0,20.4,26425.877,178827.0,1005978.0,0.0491,29.0,75.46,23051.0,185185.0,134665.0,801.0,4865.0
41.4,3.379,27.0,116810.0,59.184,606.154,10.797,4.037,724666.0,0.459,3.068,740.1389999999999,0.929,0.0,3494.0,147.503,21.882,91.783,2253.0,16.89,14.99,5615.143,1.25,115012.0,6430873.0,7.37,1.9,28175556.0,5706180.0,20.8,26517.661,174805.0,1009472.0,0.0481,19.0,75.46,23075.0,180606.0,128624.0,833.0,4744.0
41.4,2.713,27.0,116065.0,63.728,606.705,10.797,4.037,738873.0,0.454,3.049,742.852,0.929,0.0,8289.0,154.91899999999995,22.933000000000003,217.742,2426.0,17.38,15.43,5897.429,1.26,183665.0,6614538.0,7.37,1.94,28278838.0,5875638.0,19.7,26735.403,172984.0,1017761.0,0.0508,24.0,75.46,23096.0,179989.0,103282.0,873.0,4728.0
41.4,2.242,28.0,116270.0,70.71600000000002,607.914,10.797,4.037,751855.0,0.465,3.054,745.095,0.929,0.0,10865.0,181.109,23.09,285.411,2692.0,17.91,15.94,6894.429,1.26,204479.0,6819017.0,7.37,1.98,28364201.0,6067134.0,16.9,27020.814,177068.0,1028626.0,0.0593,21.0,75.46,23142.0,184833.0,85363.0,879.0,4855.0
41.4,2.371,28.0,115704.0,77.835,608.754,10.797,4.037,769551.0,0.466,3.039,747.465,0.929,0.0,7760.0,175.975,23.563,203.846,2963.0,18.52,16.5,6699.0,1.25,232777.0,7051794.0,7.37,2.02,28454447.0,6282215.0,17.3,27224.66,177335.0,1036386.0,0.0579,46.0,75.46,23174.0,186619.0,90246.0,897.0,4902.0
41.4,3.248,28.0,115033.0,79.437,609.752,10.797,4.037,789199.0,0.483,3.022,750.7130000000002,0.929,0.0,8347.0,185.698,24.377,219.266,3024.0,19.22,17.14,7069.143,1.24,263142.0,7314936.0,7.37,2.07,28578085.0,6525709.0,16.3,27443.926,184043.0,1044733.0,0.0615,32.0,75.46,23212.0,194612.0,123638.0,928.0,5112.0
41.4,3.868,28.0,116154.0,81.118,610.803,10.797,4.037,809827.0,0.537,3.051,754.581,0.929,0.0,9266.0,206.837,25.271,243.407,3088.0,20.05,17.93,7873.857,1.22,319287.0,7634223.0,7.37,2.13,28725342.0,6824368.0,14.8,27687.333,204251.0,1053999.0,0.0678,38.0,75.46,23252.0,217129.0,147257.0,962.0,5704.0
41.4,3.964,28.0,118473.0,82.51,611.749,10.797,4.037,826681.0,0.5489999999999999,3.112,758.546,0.929,0.0,7370.0,207.865,26.269,193.601,3141.0,20.71,18.53,7913.0,1.21,247911.0,7882134.0,7.37,2.17,28876246.0,7055425.0,15.0,27880.935,209138.0,1061369.0,0.0668,40.0,75.46,23288.0,223753.0,150904.0,1000.0,5878.0
41.4,3.721,29.0,120332.0,83.719,612.484,10.797,4.037,831744.0,0.573,3.161,762.2660000000002,0.929,0.0,7672.0,223.544,26.952,201.535,3187.0,21.19,19.0,8509.857,1.19,182573.0,8064707.0,7.37,2.18,29017883.0,7232934.0,14.1,28082.469,218108.0,1069041.0,0.0707,36.0,75.46,23316.0,233405.0,141637.0,1026.0,6131.0
41.4,3.407,30.0,124108.0,88.999,613.561,10.797,4.037,851007.0,0.629,3.26,765.673,0.929,0.0,10541.0,231.995,27.819000000000006,276.9,3388.0,22.07,19.83,8831.571,1.17,336848.0,8401555.0,7.37,2.24,29147591.0,7550518.0,14.1,28359.369,239269.0,1079582.0,0.0712,28.0,75.46,23357.0,255288.0,129708.0,1059.0,6706.0
41.4,2.897,31.0,127665.0,94.699,614.507,10.797,4.037,865871.0,0.653,3.354,768.57,0.929,0.0,7466.0,219.24,28.029,196.123,3605.0,22.78,20.51,8346.0,1.16,271268.0,8672823.0,7.37,2.27,29257856.0,7806921.0,15.3,28555.492,248541.0,1087048.0,0.0654,41.0,75.46,23393.0,264829.0,110265.0,1067.0,6957.0
41.4,2.804,32.0,130023.0,97.746,615.899,10.797,4.037,879613.0,0.679,3.4160000000000004,771.3739999999998,0.929,0.0,8952.0,223.713,28.817,235.159,3721.0,23.57,21.26,8516.286,1.14,298496.0,8971319.0,7.37,2.31,29364607.0,8091674.0,15.3,28790.651,258494.0,1096000.0,0.0655,36.0,75.46,23446.0,274218.0,106751.0,1097.0,7203.0
41.4,3.516,32.0,131479.0,98.928,617.344,10.797,4.037,896524.0,0.6970000000000001,3.454,774.89,0.929,0.0,9778.0,229.083,29.342,256.857,3766.0,24.38,22.02,8720.714,1.13,308466.0,9279785.0,7.37,2.36,29498439.0,8383229.0,15.1,29047.508,265360.0,1105778.0,0.0663,53.0,75.46,23501.0,280693.0,133832.0,1117.0,7373.0
