new_tests_per_thousand,new_tests_smoothed,cardiovasc_death_rate,total_deaths_per_million,aged_65_older,population_density,female_smokers,people_fully_vaccinated,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_cases_smoothed_per_million,male_smokers,new_cases_per_million,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_cases_smoothed,reproduction_rate,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,life_expectancy,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,stringency_index,new_vaccinations_smoothed_per_million,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.043,4570.0,79.37,7.751,27.049,347.778,11.2,0.0,0.036000000000000004,0.0,3.1910000000000003,0.996,33.7,1.539,0.0,0.0,125.571,1.73,0.0,0.0,0.0,402243.0,0.0,36.4,150.14600000000004,84.63,0.0,39002.223,18926.0,0.0275,2.0,25.93,0.0,977.0,5460.0,0.0,194.0
0.052000000000000005,4833.0,79.37,7.751,27.049,347.778,11.2,0.0,0.038,0.0,3.2430000000000003,1.161,33.7,1.983,0.0,0.0,146.286,1.77,0.0,0.0,0.0,408840.0,0.0,33.0,152.129,84.63,0.0,39002.223,19176.0,0.0303,1.0,25.93,0.0,977.0,6597.0,0.0,250.0
0.025,4776.0,79.37,7.751,27.049,347.778,11.2,0.0,0.038,0.0,3.268,1.367,33.7,2.174,0.0,0.0,172.28599999999997,1.75,0.0,0.0,0.0,411974.0,0.0,27.7,154.303,84.63,0.0,39002.223,19450.0,0.0361,0.0,25.93,0.0,977.0,3134.0,0.0,274.0
0.021,4933.0,79.37,7.751,27.049,347.778,11.2,0.0,0.039,0.0,3.289,1.474,33.7,1.65,0.0,0.0,185.857,1.63,0.0,0.0,0.0,414592.0,0.0,26.5,155.953,84.63,0.0,39002.223,19658.0,0.0377,0.0,25.93,0.0,977.0,2618.0,0.0,208.0
0.065,5322.0,79.37,7.758999999999999,27.049,347.778,11.2,0.0,0.042,0.0,3.354,1.5490000000000002,33.7,1.396,0.0,0.0,195.286,1.57,0.0,0.0,0.0,422820.0,0.0,27.3,157.349,84.63,0.0,39002.223,19834.0,0.0367,0.0,25.93,0.0,978.0,8228.0,0.0,176.0
0.056,5671.0,79.37,7.775,27.049,347.778,11.2,0.0,0.045,0.0,3.411,1.629,33.7,1.65,0.0,0.0,205.286,1.53,0.0,0.0,0.0,429919.0,0.0,27.6,158.999,84.63,0.0,39002.223,20042.0,0.0362,1.0,25.93,0.0,980.0,7099.0,0.0,208.0
0.061,5837.0,79.37,7.791,27.049,347.778,11.2,0.0,0.046,0.0,3.472,1.719,33.7,1.642,0.0,0.0,216.71400000000003,1.53,0.0,0.0,0.0,437644.0,0.0,26.9,160.642,84.63,0.0,39002.223,20249.0,0.0371,2.0,25.93,0.0,982.0,7725.0,0.0,207.0
0.061,6157.0,79.37,7.791,27.049,347.778,11.2,0.0,0.049,0.0,3.533,1.902,33.7,2.8160000000000003,0.0,0.0,239.71400000000003,1.61,0.0,0.0,0.0,445344.0,0.0,25.7,163.458,84.63,0.0,39002.223,20604.0,0.0389,2.0,25.93,0.0,982.0,7700.0,0.0,355.0
0.071,6494.0,79.37,7.791,27.049,347.778,11.2,0.0,0.052000000000000005,0.0,3.604,2.106,33.7,3.411,0.0,0.0,265.42900000000003,1.65,0.0,0.0,0.0,454299.0,0.0,24.5,166.86900000000003,84.63,0.0,39002.223,21034.0,0.0409,0.0,25.93,0.0,982.0,8955.0,0.0,430.0
0.043,6812.0,79.37,7.797999999999999,27.049,347.778,11.2,0.0,0.054000000000000006,0.0,3.647,2.233,33.7,3.062,0.0,0.0,281.42900000000003,1.61,0.0,0.0,0.0,459661.0,0.0,24.2,169.93099999999995,84.63,0.0,39002.223,21420.0,0.0413,0.0,25.93,0.0,983.0,5362.0,0.0,386.0
0.015,6701.0,79.37,7.797999999999999,27.049,347.778,11.2,0.0,0.053,0.0,3.661,2.458,33.7,3.229,0.0,0.0,309.857,1.58,0.0,0.0,0.0,461499.0,0.0,21.6,173.16,84.63,0.0,39002.223,21827.0,0.0462,1.0,25.93,0.0,983.0,1838.0,0.0,407.0
0.084,7033.0,79.37,7.806,27.049,347.778,11.2,0.0,0.056,0.0,3.745,2.552,33.7,2.055,0.0,0.0,321.714,1.52,0.0,0.0,0.0,472051.0,0.0,21.9,175.215,84.63,0.0,39002.223,22086.0,0.0457,0.0,25.93,0.0,984.0,10552.0,0.0,259.0
0.08800000000000001,7612.0,79.37,7.806,27.049,347.778,11.2,0.0,0.06,0.0,3.833,2.694,33.7,2.642,0.0,0.0,339.571,1.5,0.0,0.0,0.0,483205.0,0.0,22.4,177.857,84.63,0.0,39002.223,22419.0,0.0446,1.0,25.93,0.0,984.0,11154.0,0.0,333.0
0.09,8129.0,79.37,7.814,27.049,347.778,11.2,0.0,0.064,0.0,3.923,2.969,33.7,3.57,0.0,0.0,374.286,1.54,0.0,0.0,0.0,494548.0,0.0,21.7,181.427,84.63,0.0,39002.223,22869.0,0.046,0.0,25.93,0.0,985.0,11343.0,0.0,450.0
0.132,9412.0,79.37,7.814,27.049,347.778,11.2,0.0,0.075,0.0,4.056,3.274,33.7,4.95,0.0,0.0,412.714,1.56,0.0,0.0,0.0,511231.0,0.0,22.8,186.377,84.63,0.0,39002.223,23493.0,0.0438,1.0,25.93,0.0,985.0,16683.0,0.0,624.0
0.103,9989.0,79.37,7.814,27.049,347.778,11.2,0.0,0.079,0.0,4.159,3.463,33.7,4.7360000000000015,0.0,0.0,436.571,1.53,0.0,0.0,0.0,524225.0,0.0,22.9,191.113,84.63,0.0,39002.223,24090.0,0.0437,0.0,25.93,0.0,985.0,12994.0,0.0,597.0
0.057,10247.0,79.37,7.822,27.049,347.778,11.2,0.0,0.081,0.0,4.216,3.775,33.7,5.244,0.0,0.0,475.857,1.51,0.0,0.0,0.0,531391.0,0.0,21.5,196.357,84.63,0.0,39002.223,24751.0,0.0464,0.0,25.93,0.0,986.0,7166.0,0.0,661.0
0.026,10451.0,79.37,7.822,27.049,347.778,11.2,0.0,0.083,0.0,4.242,3.893,33.7,4.0539999999999985,0.0,0.0,490.714,1.46,0.0,0.0,0.0,534653.0,0.0,21.3,200.411,84.63,0.0,39002.223,25262.0,0.047,1.0,25.93,0.0,986.0,3262.0,0.0,511.0
0.127,11223.0,79.37,7.837999999999999,27.049,347.778,11.2,0.0,0.08900000000000001,0.0,4.368,4.073,33.7,3.3160000000000003,0.0,0.0,513.429,1.47,0.0,0.0,0.0,550612.0,0.0,21.9,203.727,84.63,0.0,39002.223,25680.0,0.0457,0.0,25.93,0.0,988.0,15959.0,0.0,418.0
0.096,11360.0,79.37,7.846,27.049,347.778,11.2,0.0,0.09,0.0,4.464,4.412,33.7,5.0139999999999985,0.0,0.0,556.143,1.51,0.0,0.0,0.0,562726.0,0.0,20.4,208.741,84.63,0.0,39002.223,26312.0,0.049,2.0,25.93,0.0,989.0,12114.0,0.0,632.0
0.13,12076.0,79.37,7.854,27.049,347.778,11.2,0.0,0.096,0.0,4.5939999999999985,4.803,33.7,6.307,0.0,0.0,605.429,1.51,0.0,0.0,0.0,579083.0,0.0,19.9,215.048,84.63,0.0,39002.223,27107.0,0.0501,1.0,25.93,0.0,990.0,16357.0,0.0,795.0
0.066,10880.0,79.37,7.87,27.049,347.778,11.2,0.0,0.086,0.0,4.66,5.207999999999998,33.7,7.782999999999999,0.0,0.0,656.429,1.47,0.0,0.0,0.0,587393.0,0.0,16.6,222.831,84.63,0.0,39002.223,28088.0,0.0603,1.0,30.56,0.0,992.0,8310.0,0.0,981.0
0.045,9838.0,79.37,7.894,27.049,347.778,11.2,0.0,0.078,0.0,4.705,5.414,33.7,6.18,0.0,0.0,682.429,1.38,0.0,0.0,0.0,593088.0,0.0,14.4,229.011,84.63,0.0,39002.223,28867.0,0.0694,2.0,30.56,0.0,995.0,5695.0,0.0,779.0
0.076,10175.0,79.37,7.917000000000002,27.049,347.778,11.2,0.0,0.081,0.0,4.7810000000000015,5.573,33.7,6.355,0.0,0.0,702.429,1.37,0.0,0.0,0.0,602618.0,0.0,14.5,235.365,84.63,0.0,39002.223,29668.0,0.069,3.0,30.56,0.0,998.0,9530.0,0.0,801.0
0.03,10250.0,79.37,7.917000000000002,27.049,347.778,11.2,0.0,0.081,0.0,4.811,5.944,33.7,6.6560000000000015,0.0,0.0,749.2860000000002,1.4,0.0,0.0,0.0,606403.0,0.0,13.7,242.021,84.63,0.0,39002.223,30507.0,0.0731,3.0,34.26,0.0,998.0,3785.0,0.0,839.0
0.192,11425.0,79.37,7.925,27.049,347.778,11.2,0.0,0.091,0.0,5.003,6.151,33.7,4.76,0.0,0.0,775.2860000000002,1.44,0.0,0.0,0.0,630585.0,0.0,14.7,246.781,84.63,0.0,39002.223,31107.0,0.0679,0.0,34.26,0.0,999.0,24182.0,0.0,600.0
0.14300000000000002,12278.0,79.37,7.949,27.049,347.778,11.2,0.0,0.097,0.0,5.146,6.551,33.7,7.814,0.0,0.0,825.7139999999998,1.51,0.0,0.0,0.0,648671.0,0.0,14.9,254.596,84.63,0.0,39002.223,32092.0,0.0673,1.0,34.26,0.0,1002.0,18086.0,0.0,985.0
0.14800000000000002,12608.0,79.37,7.981,27.049,347.778,11.2,0.0,0.1,0.0,5.294,7.089,33.7,10.075,0.0,0.0,893.571,1.54,0.0,0.0,0.0,667340.0,0.0,14.1,264.671,84.63,0.0,39002.223,33362.0,0.0709,3.0,34.26,0.0,1006.0,18669.0,0.0,1270.0
0.156,14233.0,79.37,7.989,27.049,347.778,11.2,0.0,0.113,0.0,5.45,7.46,33.7,10.377,0.0,0.0,940.286,1.51,0.0,0.0,0.0,687027.0,0.0,15.1,275.048,84.63,0.0,39002.223,34670.0,0.0661,4.0,34.26,0.0,1007.0,19687.0,0.0,1308.0
0.138,15899.0,79.37,8.036,27.049,347.778,11.2,0.0,0.126,0.0,5.587999999999999,8.374,33.7,12.582,0.0,0.0,1055.571,1.5,0.0,0.0,0.0,704381.0,0.0,15.1,287.63,84.63,0.0,39002.223,36256.0,0.0664,1.0,34.26,0.0,1013.0,17354.0,0.0,1586.0
0.076,15910.0,79.37,8.036,27.049,347.778,11.2,0.0,0.126,0.0,5.664,9.205,33.7,12.17,0.0,0.0,1160.286,1.45,0.0,0.0,0.0,713987.0,0.0,13.7,299.8,84.63,0.0,39002.223,37790.0,0.0729,6.0,34.26,0.0,1013.0,9606.0,0.0,1534.0
0.084,16883.0,79.37,8.036,27.049,347.778,11.2,0.0,0.134,0.0,5.747999999999998,9.763,33.7,10.559,0.0,0.0,1230.571,1.38,0.0,0.0,0.0,724586.0,0.0,13.7,310.3590000000001,84.63,0.0,39002.223,39121.0,0.0729,0.0,34.26,0.0,1013.0,10599.0,0.0,1331.0
0.205,17114.0,79.37,8.076,27.049,347.778,11.2,0.0,0.136,0.0,5.9529999999999985,10.176,33.7,7.6560000000000015,0.0,0.0,1282.714,1.32,0.0,0.0,0.0,750380.0,0.0,13.3,318.015,84.63,0.0,39002.223,40086.0,0.075,0.0,34.26,0.0,1018.0,25794.0,0.0,965.0
0.149,17207.0,79.37,8.116,27.049,347.778,11.2,0.0,0.13699999999999998,0.0,6.102,10.472,33.7,9.885,0.0,0.0,1320.0,1.27,0.0,0.0,0.0,769120.0,0.0,13.0,327.9,84.63,0.0,39002.223,41332.0,0.0767,5.0,34.26,0.0,1023.0,18740.0,0.0,1246.0
0.315,20215.0,79.37,8.171,27.049,347.778,11.2,0.0,0.16,0.0,6.417000000000002,10.568,33.7,10.75,0.0,0.0,1332.1429999999998,1.21,0.0,0.0,0.0,808843.0,0.0,15.2,338.649,84.63,0.0,39002.223,42687.0,0.0659,5.0,34.26,0.0,1030.0,39723.0,0.0,1355.0
0.175,20547.0,79.37,8.219,27.049,347.778,11.2,0.0,0.163,0.0,6.591,10.769,33.7,11.781,0.0,0.0,1357.429,1.16,0.0,0.0,0.0,830858.0,0.0,15.1,350.43,84.63,0.0,39002.223,44172.0,0.0661,7.0,32.41,0.0,1036.0,22015.0,0.0,1485.0
0.18,21311.0,79.37,8.274,27.049,347.778,11.2,0.0,0.16899999999999998,0.0,6.772,10.79,33.7,12.733,0.0,0.0,1360.1429999999998,1.14,0.0,0.0,0.0,853556.0,0.0,15.7,363.163,84.63,0.0,39002.223,45777.0,0.0638,6.0,32.41,0.0,1043.0,22698.0,0.0,1605.0
0.108,21892.0,79.37,8.282,27.049,347.778,11.2,0.0,0.174,0.0,6.88,10.832,33.7,12.463,0.0,0.0,1365.429,1.11,0.0,0.0,0.0,867232.0,0.0,16.0,375.626,84.63,0.0,39002.223,47348.0,0.0624,7.0,32.41,0.0,1044.0,13676.0,0.0,1571.0
0.106,22283.0,79.37,8.322000000000001,27.049,347.778,11.2,0.0,0.177,0.0,6.9860000000000015,10.957,33.7,11.432,0.0,0.0,1381.1429999999998,1.07,0.0,0.0,0.0,880568.0,0.0,16.1,387.05800000000005,84.63,0.0,39002.223,48789.0,0.062,1.0,32.41,0.0,1049.0,13336.0,0.0,1441.0
0.051,19518.0,79.37,8.362,27.049,347.778,11.2,0.0,0.155,0.0,7.037000000000001,10.813,33.7,6.648,0.0,0.0,1363.0,0.99,0.0,0.0,0.0,887008.0,0.0,14.3,393.706,84.63,0.0,39002.223,49627.0,0.0698,5.0,32.41,0.0,1054.0,6440.0,0.0,838.0
0.261,21547.0,79.37,8.417,27.049,347.778,11.2,0.0,0.171,0.0,7.297999999999999,10.191,33.7,5.53,0.0,0.0,1284.571,0.9,0.0,0.0,0.0,919947.0,0.0,16.8,399.236,84.63,0.0,39002.223,50324.0,0.0596,5.0,32.41,0.0,1061.0,32939.0,0.0,697.0
0.205,19555.0,79.37,8.457,27.049,347.778,11.2,0.0,0.155,0.0,7.502999999999999,9.765,33.7,7.767,0.0,0.0,1230.857,0.87,0.0,0.0,0.0,945729.0,0.0,15.9,407.003,84.63,0.0,39002.223,51303.0,0.0629,7.0,32.41,0.0,1066.0,25782.0,0.0,979.0
0.16699999999999998,19419.0,79.37,8.544,27.049,347.778,11.2,0.0,0.154,0.0,7.67,9.41,33.7,9.298,0.0,0.0,1186.143,0.88,0.0,0.0,0.0,966791.0,0.0,16.4,416.3,84.63,0.0,39002.223,52475.0,0.0611,5.0,32.41,0.0,1077.0,21062.0,0.0,1172.0
0.438,24068.0,79.37,8.616,27.049,347.778,11.2,0.0,0.191,0.0,8.107999999999999,9.128,33.7,10.758,0.0,0.0,1150.571,0.91,0.0,0.0,0.0,1022031.0,0.0,20.9,427.05800000000005,84.63,0.0,39002.223,53831.0,0.0478,11.0,32.41,0.0,1086.0,55240.0,0.0,1356.0
0.093,23793.0,79.37,8.671,27.049,347.778,11.2,0.0,0.189,0.0,8.201,8.743,33.7,9.766,0.0,0.0,1102.0,0.92,0.0,0.0,0.0,1033781.0,0.0,21.6,436.824,84.63,0.0,39002.223,55062.0,0.0463,9.0,32.41,0.0,1093.0,11750.0,0.0,1231.0
0.059,22950.0,79.37,8.758,27.049,347.778,11.2,0.0,0.182,0.0,8.26,8.262,33.7,8.068,0.0,0.0,1041.429,0.93,0.0,0.0,0.0,1041219.0,0.0,22.0,444.892,84.63,0.0,39002.223,56079.0,0.0454,7.0,32.41,0.0,1104.0,7438.0,0.0,1017.0
0.205,25721.0,79.37,8.877,27.049,347.778,11.2,0.0,0.204,0.0,8.465,8.046,33.7,5.132999999999999,0.0,0.0,1014.143,0.93,0.0,0.0,0.0,1067054.0,0.0,25.4,450.025,84.63,0.0,39002.223,56726.0,0.0394,11.0,32.41,0.0,1119.0,25835.0,0.0,647.0
0.168,24034.0,79.37,9.004,27.049,347.778,11.2,0.0,0.191,0.0,8.633,8.294,33.7,7.267,0.0,0.0,1045.429,0.92,0.0,0.0,0.0,1088184.0,0.0,23.0,457.292,84.63,0.0,39002.223,57642.0,0.0435,15.0,32.41,0.0,1135.0,21130.0,0.0,916.0
0.174,23485.0,79.37,9.115,27.049,347.778,11.2,0.0,0.18600000000000005,0.0,8.807,8.397,33.7,8.488999999999999,0.0,0.0,1058.429,0.91,0.0,0.0,0.0,1110121.0,0.0,22.2,465.78,84.63,0.0,39002.223,58712.0,0.0451,16.0,32.41,0.0,1149.0,21937.0,0.0,1070.0
0.174,23603.0,79.37,9.203,27.049,347.778,11.2,0.0,0.187,0.0,8.981,8.404,33.7,9.345,0.0,0.0,1059.286,0.88,0.0,0.0,0.0,1132010.0,0.0,22.3,475.126,84.63,0.0,39002.223,59890.0,0.0449,14.0,32.41,0.0,1160.0,21889.0,0.0,1178.0
0.173,18835.0,79.37,9.322,27.049,347.778,11.2,0.0,0.149,0.0,9.154,8.042,33.7,8.227,0.0,0.0,1013.714,0.84,0.0,0.0,0.0,1153876.0,0.0,18.6,483.353,84.63,0.0,39002.223,60927.0,0.0538,11.0,32.41,0.0,1175.0,21866.0,0.0,1037.0
0.106,19063.0,79.37,9.369,27.049,347.778,11.2,0.0,0.151,0.0,9.26,7.762,33.7,7.806,0.0,0.0,978.429,0.83,0.0,0.0,0.0,1167224.0,0.0,19.5,491.159,84.63,0.0,39002.223,61911.0,0.0513,15.0,32.41,0.0,1181.0,13348.0,0.0,984.0
0.087,19565.0,79.37,9.441,27.049,347.778,11.2,0.0,0.155,0.0,9.347,7.4529999999999985,33.7,5.902,0.0,0.0,939.429,0.83,0.0,0.0,0.0,1178177.0,0.0,20.8,497.062,84.63,0.0,39002.223,62655.0,0.048,6.0,32.41,0.0,1190.0,10953.0,0.0,744.0
0.175,19025.0,79.37,9.544,27.049,347.778,11.2,0.0,0.151,0.0,9.522,7.278,33.7,3.911,0.0,0.0,917.429,0.84,0.0,0.0,0.0,1200228.0,0.0,20.7,500.973,84.63,0.0,39002.223,63148.0,0.0482,9.0,32.41,0.0,1203.0,22051.0,0.0,493.0
0.145,18612.0,79.37,9.655,27.049,347.778,11.2,0.0,0.14800000000000002,0.0,9.666,7.05,33.7,5.6720000000000015,0.0,0.0,888.7139999999998,0.84,0.0,0.0,0.0,1218466.0,0.0,20.9,506.645,84.63,0.0,39002.223,63863.0,0.0477,13.0,32.41,0.0,1217.0,18238.0,0.0,715.0
0.154,18243.0,79.37,9.758,27.049,347.778,11.2,0.0,0.145,0.0,9.82,6.8610000000000015,33.7,7.164,0.0,0.0,864.857,0.84,0.0,0.0,0.0,1237819.0,0.0,21.1,513.809,84.63,0.0,39002.223,64766.0,0.0474,14.0,32.41,0.0,1230.0,19353.0,0.0,903.0
0.171,18194.0,79.37,9.845,27.049,347.778,11.2,0.0,0.14400000000000002,0.0,9.991,6.504,33.7,6.846,0.0,0.0,819.857,0.82,0.0,0.0,0.0,1259365.0,0.0,22.2,520.655,84.63,0.0,39002.223,65629.0,0.0451,13.0,32.41,0.0,1241.0,21546.0,0.0,863.0
0.14800000000000002,17727.0,79.37,10.004,27.049,347.778,11.2,0.0,0.141,0.0,10.138,6.322,33.7,6.95,0.0,0.0,796.857,0.81,0.0,0.0,0.0,1277962.0,0.0,22.2,527.605,84.63,0.0,39002.223,66505.0,0.045,11.0,32.41,0.0,1261.0,18597.0,0.0,876.0
0.102,17665.0,79.37,10.091,27.049,347.778,11.2,0.0,0.14,0.0,10.241,6.1629999999999985,33.7,6.6960000000000015,0.0,0.0,776.857,0.81,0.0,0.0,0.0,1290877.0,0.0,22.7,534.3,84.63,0.0,39002.223,67349.0,0.044,20.0,32.41,0.0,1272.0,12915.0,0.0,844.0
0.076,17468.0,79.37,10.202,27.049,347.778,11.2,0.0,0.139,0.0,10.317,6.0,33.7,4.76,0.0,0.0,756.2860000000002,0.81,0.0,0.0,0.0,1300454.0,0.0,23.1,539.06,84.63,0.0,39002.223,67949.0,0.0433,11.0,32.41,0.0,1286.0,9577.0,0.0,600.0
0.171,17394.0,79.37,10.313,27.049,347.778,11.2,0.0,0.138,0.0,10.488,5.935,33.7,3.459,0.0,0.0,748.143,0.82,0.0,0.0,0.0,1321983.0,0.0,23.2,542.519,84.63,0.0,39002.223,68385.0,0.043,14.0,32.41,0.0,1300.0,21529.0,0.0,436.0
0.14400000000000002,17378.0,79.37,10.424,27.049,347.778,11.2,0.0,0.138,0.0,10.632,5.8420000000000005,33.7,5.022,0.0,0.0,736.429,0.8,0.0,0.0,0.0,1340114.0,0.0,23.6,547.5409999999998,84.63,0.0,39002.223,69018.0,0.0424,14.0,32.41,0.0,1314.0,18131.0,0.0,633.0
0.191,18060.0,79.37,10.528,27.049,347.778,11.2,0.0,0.14300000000000002,0.0,10.823,5.49,33.7,4.697,0.0,0.0,692.0,0.76,0.0,0.0,0.0,1364237.0,0.0,26.1,552.238,84.63,0.0,39002.223,69610.0,0.0383,14.0,32.41,0.0,1327.0,24123.0,0.0,592.0
0.182,18266.0,79.37,10.591,27.049,347.778,11.2,0.0,0.145,0.0,11.005,5.256,33.7,5.2120000000000015,0.0,0.0,662.571,0.74,0.0,0.0,0.0,1387228.0,0.0,27.6,557.45,84.63,0.0,39002.223,70267.0,0.0363,13.0,32.41,0.0,1335.0,22991.0,0.0,657.0
0.123,17818.0,79.37,10.726,27.049,347.778,11.2,0.0,0.141,0.0,11.128,4.9289999999999985,33.7,4.657,0.0,0.0,621.286,0.72,0.0,0.0,0.0,1402685.0,0.0,28.7,562.107,84.63,0.0,39002.223,70854.0,0.0349,8.0,32.41,0.0,1352.0,15457.0,0.0,587.0
0.095,17677.0,79.37,10.797,27.049,347.778,11.2,0.0,0.14,0.0,11.223,4.65,33.7,4.744,0.0,0.0,586.143,0.74,0.0,0.0,0.0,1414615.0,0.0,30.2,566.851,84.63,0.0,39002.223,71452.0,0.0332,17.0,32.41,0.0,1361.0,11930.0,0.0,598.0
0.033,16905.0,79.37,10.861,27.049,347.778,11.2,0.0,0.134,0.0,11.255999999999998,4.481,33.7,3.5780000000000003,0.0,0.0,564.857,0.78,0.0,0.0,0.0,1418790.0,0.0,29.9,570.429,84.63,0.0,39002.223,71903.0,0.0334,9.0,32.41,0.0,1369.0,4175.0,0.0,451.0
0.19,17260.0,79.37,10.948,27.049,347.778,11.2,0.0,0.13699999999999998,0.0,11.446,4.317,33.7,2.309,0.0,0.0,544.143,0.81,0.0,0.0,0.0,1442802.0,0.0,31.7,572.737,84.63,0.0,39002.223,72194.0,0.0315,8.0,32.41,0.0,1380.0,24012.0,0.0,291.0
0.116,16761.0,79.37,11.091,27.049,347.778,11.2,0.0,0.133,0.0,11.562,4.176,33.7,4.038,0.0,0.0,526.429,0.85,0.0,0.0,0.0,1457439.0,0.0,31.8,576.775,84.63,0.0,39002.223,72703.0,0.0314,11.0,32.41,0.0,1398.0,14637.0,0.0,509.0
0.183,16611.0,79.37,11.202,27.049,347.778,11.2,0.0,0.132,0.0,11.745,4.081,33.7,4.03,0.0,0.0,514.429,0.87,0.0,0.0,0.0,1480511.0,0.0,32.3,580.806,84.63,0.0,39002.223,73211.0,0.031,18.0,32.41,0.0,1412.0,23072.0,0.0,508.0
0.177,16513.0,79.37,11.257,27.049,347.778,11.2,0.0,0.131,0.0,11.922,4.143,33.7,5.649,0.0,0.0,522.286,0.91,0.0,0.0,0.0,1502817.0,0.0,31.6,586.4540000000002,84.63,0.0,39002.223,73923.0,0.0316,14.0,35.19,0.0,1419.0,22306.0,0.0,712.0
0.131,16659.0,79.37,11.329,27.049,347.778,11.2,0.0,0.132,0.0,12.053,4.206,33.7,5.093,0.0,0.0,530.143,0.9,0.0,0.0,0.0,1519296.0,0.0,31.4,591.547,84.63,0.0,39002.223,74565.0,0.0318,7.0,35.19,0.0,1428.0,16479.0,0.0,642.0
0.084,16461.0,79.37,11.432,27.049,347.778,11.2,0.0,0.131,0.0,12.137,4.26,33.7,5.125,0.0,0.0,537.0,0.9,0.0,0.0,0.0,1529841.0,0.0,30.7,596.672,84.63,0.0,39002.223,75211.0,0.0326,9.0,35.19,0.0,1441.0,10545.0,0.0,646.0
0.004,15932.0,79.37,11.479,27.049,347.778,11.2,0.0,0.126,0.0,12.14,4.247,33.7,3.483,0.0,0.0,535.286,0.89,0.0,0.0,0.0,1530313.0,0.0,29.8,600.155,84.63,0.0,39002.223,75650.0,0.0336,13.0,35.19,0.0,1447.0,472.0,0.0,439.0
0.202,16137.0,79.37,11.535,27.049,347.778,11.2,0.0,0.128,0.0,12.342,4.218,33.7,2.11,0.0,0.0,531.714,0.9,0.0,0.0,0.0,1555759.0,0.0,30.3,602.265,84.63,0.0,39002.223,75916.0,0.0329,6.0,35.19,0.0,1454.0,25446.0,0.0,266.0
0.16,16926.0,79.37,11.638,27.049,347.778,11.2,0.0,0.134,0.0,12.502,4.243,33.7,4.213,0.0,0.0,534.857,0.92,0.0,0.0,0.0,1575922.0,0.0,31.6,606.4780000000002,84.63,0.0,39002.223,76447.0,0.0316,7.0,35.19,0.0,1467.0,20163.0,0.0,531.0
0.145,16246.0,79.37,11.741,27.049,347.778,11.2,0.0,0.129,0.0,12.648,4.292,33.7,4.371,0.0,0.0,541.0,0.91,0.0,0.0,0.0,1594236.0,0.0,30.0,610.849,84.63,0.0,39002.223,76998.0,0.0333,13.0,35.19,0.0,1480.0,18314.0,0.0,551.0
0.185,16390.0,79.37,11.813,27.049,347.778,11.2,0.0,0.13,0.0,12.833,4.039,33.7,3.879,0.0,0.0,509.143,0.88,0.0,0.0,0.0,1617549.0,0.0,32.2,614.7280000000002,84.63,0.0,39002.223,77487.0,0.0311,13.0,35.19,0.0,1489.0,23313.0,0.0,489.0
0.14,16551.0,79.37,11.892,27.049,347.778,11.2,0.0,0.131,0.0,12.972,3.96,33.7,4.538,0.0,0.0,499.143,0.89,0.0,0.0,0.0,1635154.0,0.0,33.2,619.266,84.63,0.0,39002.223,78059.0,0.0302,9.0,35.19,0.0,1499.0,17605.0,0.0,572.0
0.076,16406.0,79.37,11.924,27.049,347.778,11.2,0.0,0.13,0.0,13.048,3.903,33.7,4.728,0.0,0.0,492.0,0.9,0.0,0.0,0.0,1644684.0,0.0,33.3,623.994,84.63,0.0,39002.223,78655.0,0.03,10.0,35.19,0.0,1503.0,9530.0,0.0,596.0
0.049,17218.0,79.37,11.955,27.049,347.778,11.2,0.0,0.13699999999999998,0.0,13.097,3.95,33.7,3.808,0.0,0.0,497.857,0.91,0.0,0.0,0.0,1650837.0,0.0,34.6,627.802,84.63,0.0,39002.223,79135.0,0.0289,4.0,35.19,0.0,1507.0,6153.0,0.0,480.0
0.022,13979.0,79.37,12.011,27.049,347.778,11.2,0.0,0.111,0.0,13.119000000000002,4.0,33.7,2.459,0.0,0.0,504.143,0.88,0.0,0.0,0.0,1653615.0,0.0,27.7,630.262,84.63,0.0,39002.223,79445.0,0.0361,4.0,35.19,0.0,1514.0,2778.0,0.0,310.0
0.027000000000000003,11583.0,79.37,12.050999999999998,27.049,347.778,11.2,0.0,0.092,0.0,13.146,3.773,33.7,2.6260000000000003,0.0,0.0,475.571,0.81,0.0,0.0,0.0,1657001.0,0.0,24.4,632.888,84.63,0.0,39002.223,79776.0,0.0411,7.0,35.19,0.0,1519.0,3386.0,0.0,331.0
0.214,12813.0,79.37,12.098,27.049,347.778,11.2,0.0,0.102,0.0,13.359000000000002,3.397,33.7,1.737,0.0,0.0,428.143,0.8,0.0,0.0,0.0,1683926.0,0.0,29.9,634.625,84.63,0.0,39002.223,79995.0,0.0334,5.0,35.19,0.0,1525.0,26925.0,0.0,219.0
0.151,12200.0,79.37,12.193,27.049,347.778,11.2,0.0,0.097,0.0,13.51,3.389,33.7,3.824,0.0,0.0,427.143,0.89,0.0,0.0,0.0,1702947.0,0.0,28.6,638.4490000000002,84.63,0.0,39002.223,80477.0,0.035,6.0,29.63,0.0,1537.0,19021.0,0.0,482.0
