new_tests_per_thousand,new_tests_smoothed,total_boosters,cardiovasc_death_rate,total_deaths_per_million,aged_65_older,aged_70_older,extreme_poverty,people_fully_vaccinated,female_smokers,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,hospital_beds_per_thousand,total_boosters_per_hundred,new_cases_smoothed_per_million,male_smokers,new_cases_per_million,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_cases_smoothed,reproduction_rate,total_vaccinations,new_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,stringency_index,new_vaccinations_smoothed_per_million,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.91,40976.0,0.0,85.99799999999998,27.015,13.914,8.622,0.2,0.0,6.2,0.799,0.0,103.904,12.27,0.0,8.376,40.9,9.687,0.0,0.0,429.714,0.97,0.0,0.0,6.8,0.0,5330820.0,0.0,95.4,1499.381,0.0,35938.374,76926.0,0.0105,7.0,63.89,0.0,1386.0,46676.0,0.0,497.0
1.012,40890.0,0.0,85.99799999999998,27.268,13.914,8.622,0.2,0.0,6.2,0.797,0.0,104.917,12.27,0.0,8.724,40.9,9.141,0.0,0.0,447.571,0.95,0.0,0.0,6.8,0.0,5382765.0,0.0,91.4,1508.5220000000004,0.0,35938.374,77395.0,0.0109,8.0,63.89,0.0,1399.0,51945.0,0.0,469.0
0.853,39631.0,0.0,85.99799999999998,27.561,13.914,8.622,0.2,0.0,6.2,0.772,0.0,105.769,12.27,0.0,8.793,40.9,8.868,0.0,0.0,451.143,0.92,0.0,0.0,6.8,0.0,5426511.0,0.0,87.8,1517.391,0.0,35938.374,77850.0,0.0114,13.0,63.89,0.0,1414.0,43746.0,0.0,455.0
0.862,39665.0,0.0,85.99799999999998,27.678,13.914,8.622,0.2,0.0,6.2,0.773,0.0,106.631,12.27,0.0,8.69,40.9,6.919,0.0,0.0,445.857,0.88,0.0,0.0,6.8,0.0,5470735.0,0.0,89.0,1524.31,0.0,35938.374,78205.0,0.0112,15.0,63.89,0.0,1420.0,44224.0,0.0,355.0
0.4,38955.0,0.0,85.99799999999998,27.775,13.914,8.622,0.2,0.0,6.2,0.759,0.0,107.031,12.27,0.0,8.317,40.9,5.9060000000000015,0.0,0.0,426.714,0.87,0.0,0.0,6.8,0.0,5491270.0,0.0,91.3,1530.216,0.0,35938.374,78508.0,0.011,6.0,63.89,0.0,1425.0,20535.0,0.0,303.0
0.412,38693.0,0.0,85.99799999999998,27.97,13.914,8.622,0.2,0.0,6.2,0.754,0.0,107.443,12.27,0.0,8.267000000000001,40.9,6.549,0.0,0.0,424.143,0.9,0.0,0.0,6.8,0.0,5512386.0,0.0,91.2,1536.765,0.0,35938.374,78844.0,0.011,5.0,63.89,0.0,1435.0,21116.0,0.0,336.0
0.872,39001.0,0.0,85.99799999999998,28.087,13.914,8.622,0.2,0.0,6.2,0.76,0.0,108.316,12.27,0.0,8.025,40.9,9.102,0.0,0.0,411.714,0.92,0.0,0.0,6.8,0.0,5557148.0,0.0,94.7,1545.8670000000004,0.0,35938.374,79311.0,0.0106,10.0,63.89,0.0,1441.0,44762.0,0.0,467.0
1.183,41006.0,0.0,85.99799999999998,28.223000000000006,13.914,8.622,0.2,0.0,6.2,0.799,0.0,109.499,12.27,0.0,7.897,40.9,8.791,0.0,0.0,405.143,0.91,0.0,0.0,6.8,0.0,5617865.0,0.0,101.2,1554.658,0.0,35938.374,79762.0,0.0099,6.0,63.89,0.0,1448.0,60717.0,0.0,451.0
1.261,42827.0,0.0,85.99799999999998,28.438,13.914,8.622,0.2,0.0,6.2,0.835,0.0,110.76,12.27,0.0,7.6179999999999986,40.9,7.192,0.0,0.0,390.857,0.9,0.0,0.0,6.8,0.0,5682557.0,0.0,109.6,1561.85,0.0,35938.374,80131.0,0.0091,7.0,63.89,0.0,1459.0,64692.0,0.0,369.0
1.114,44744.0,0.0,85.99799999999998,28.535,13.914,8.622,0.2,0.0,6.2,0.872,0.0,111.874,12.27,0.0,7.4460000000000015,40.9,7.66,0.0,0.0,382.0,0.91,0.0,0.0,6.8,0.0,5739721.0,0.0,117.1,1569.51,0.0,35938.374,80524.0,0.0085,11.0,63.89,0.0,1464.0,57164.0,0.0,393.0
0.0,43838.0,0.0,85.99799999999998,28.672,13.914,8.622,0.2,0.0,6.2,0.8540000000000001,0.0,0.0,12.27,0.0,7.4929999999999986,40.9,7.251,0.0,0.0,384.429,0.92,0.0,0.0,6.8,0.0,0.0,0.0,114.0,1576.761,0.0,35938.374,80896.0,0.0088,5.0,63.89,0.0,1471.0,0.0,0.0,372.0
0.0,46315.0,0.0,85.99799999999998,28.73,13.914,8.622,0.2,0.0,6.2,0.903,0.0,0.0,12.27,0.0,7.454,40.9,5.632999999999999,0.0,0.0,382.429,0.92,0.0,0.0,6.8,0.0,0.0,0.0,121.1,1582.394,0.0,35938.374,81185.0,0.0083,7.0,63.89,0.0,1474.0,0.0,0.0,289.0
0.0,48710.0,0.0,85.99799999999998,28.886,13.914,8.622,0.2,0.0,6.2,0.949,0.0,114.089,12.27,0.0,7.359,40.9,5.886,0.0,0.0,377.571,0.94,0.0,0.0,6.8,0.0,5853354.0,0.0,129.0,1588.28,0.0,35938.374,81487.0,0.0078,3.0,63.89,0.0,1482.0,0.0,0.0,302.0
0.0,48746.0,0.0,85.99799999999998,28.964,13.914,8.622,0.2,0.0,6.2,0.95,0.0,0.0,12.27,0.0,7.292000000000002,40.9,8.635,0.0,0.0,374.143,0.99,0.0,0.0,6.8,0.0,0.0,0.0,130.3,1596.915,0.0,35938.374,81930.0,0.0077,8.0,63.89,0.0,1486.0,0.0,0.0,443.0
0.0,46502.0,0.0,85.99799999999998,29.159,13.914,8.622,0.2,0.0,6.2,0.906,0.0,0.0,12.27,0.0,7.44,40.9,9.824,0.0,0.0,381.714,1.03,0.0,0.0,6.8,0.0,0.0,0.0,121.8,1606.7379999999996,0.0,35938.374,82434.0,0.0082,4.0,63.89,0.0,1496.0,0.0,0.0,504.0
0.0,43691.0,0.0,85.99799999999998,29.373,13.914,8.622,0.2,0.0,6.2,0.852,0.0,116.721,12.27,0.0,7.535,40.9,7.855,0.0,0.0,386.571,0.99,0.0,0.0,6.8,0.0,5988394.0,0.0,113.0,1614.5929999999996,0.0,35938.374,82837.0,0.0088,10.0,63.89,0.0,1507.0,0.0,0.0,403.0
0.47,38970.0,0.0,85.99799999999998,29.51,13.914,8.622,0.2,0.0,6.2,0.76,0.0,117.191,12.27,0.0,7.447999999999999,40.9,7.056,0.0,0.0,382.143,0.97,0.0,0.0,6.8,0.0,6012508.0,0.0,102.0,1621.649,0.0,35938.374,83199.0,0.0098,11.0,63.89,0.0,1514.0,24114.0,0.0,362.0
0.0,37085.0,0.0,85.99799999999998,29.666,13.914,8.622,0.2,0.0,6.2,0.723,0.0,0.0,12.27,0.0,7.32,40.9,6.354,0.0,0.0,375.571,1.0,0.0,0.0,6.8,0.0,0.0,0.0,98.7,1628.003,0.0,35938.374,83525.0,0.0101,7.0,63.89,0.0,1522.0,0.0,0.0,326.0
0.0,35201.0,0.0,85.99799999999998,29.763,13.914,8.622,0.2,0.0,6.2,0.6859999999999999,0.0,118.153,12.27,0.0,7.473,40.9,6.705,0.0,0.0,383.429,1.09,0.0,0.0,6.8,0.0,6061886.0,0.0,91.8,1634.708,0.0,35938.374,83869.0,0.0109,8.0,63.89,0.0,1527.0,0.0,0.0,344.0
0.406,32766.0,0.0,85.99799999999998,29.9,13.914,8.622,0.2,0.0,6.2,0.639,0.0,118.559,12.27,0.0,7.902,40.9,8.888,0.0,0.0,405.429,1.2,0.0,0.0,6.8,0.0,6082714.0,0.0,80.8,1643.596,0.0,35938.374,84325.0,0.0124,5.0,63.89,0.0,1534.0,20828.0,0.0,456.0
1.05,34032.0,0.0,85.99799999999998,29.977,13.914,8.622,0.2,0.0,6.2,0.6629999999999999,0.0,119.61,12.27,0.0,8.398,40.9,12.104,0.0,0.0,430.857,1.27,0.0,0.0,6.8,0.0,6136593.0,0.0,79.0,1655.7,0.0,35938.374,84946.0,0.0127,7.0,63.89,0.0,1538.0,53879.0,0.0,621.0
1.005,34968.0,0.0,85.99799999999998,30.094,13.914,8.622,0.2,0.0,6.2,0.682,0.0,120.615,12.27,0.0,8.724,40.9,12.104,0.0,0.0,447.571,1.24,0.0,0.0,6.8,0.0,6188157.0,0.0,78.1,1667.804,0.0,35938.374,85567.0,0.0128,4.0,63.89,0.0,1544.0,51564.0,0.0,621.0
0.8640000000000001,34871.0,0.0,85.99799999999998,30.211,13.914,8.622,0.2,0.0,6.2,0.68,0.0,121.479,12.27,0.0,9.164,40.9,10.935,0.0,0.0,470.143,1.15,0.0,0.0,6.8,0.0,6232494.0,0.0,74.2,1678.739,0.0,35938.374,86128.0,0.0135,6.0,63.89,0.0,1550.0,44337.0,0.0,561.0
0.826,37481.0,0.0,85.99799999999998,30.27,13.914,8.622,0.2,0.0,6.2,0.731,0.0,122.305,12.27,0.0,9.398,40.9,8.693,0.0,0.0,482.143,1.04,0.0,0.0,6.8,0.0,6274876.0,0.0,77.7,1687.432,0.0,35938.374,86574.0,0.0129,6.0,63.89,0.0,1553.0,42382.0,0.0,446.0
0.772,39614.0,0.0,85.99799999999998,30.348000000000006,13.914,8.622,0.2,0.0,6.2,0.772,0.0,123.077,12.27,0.0,9.654,40.9,8.147,0.0,0.0,495.286,0.98,0.0,0.0,6.8,0.0,6314494.0,0.0,80.0,1695.579,0.0,35938.374,86992.0,0.0125,3.0,63.89,0.0,1557.0,39618.0,0.0,418.0
0.458,39443.0,0.0,85.99799999999998,30.445,13.914,8.622,0.2,0.0,6.2,0.769,0.0,123.535,12.27,0.0,9.62,40.9,6.471,0.0,0.0,493.571,0.93,0.0,0.0,6.8,0.0,6337984.0,0.0,79.9,1702.05,0.0,35938.374,87324.0,0.0125,4.0,63.89,0.0,1562.0,23490.0,0.0,332.0
0.364,39138.0,0.0,85.99799999999998,30.66,13.914,8.622,0.2,0.0,6.2,0.763,0.0,123.899,12.27,0.0,9.345,40.9,6.957999999999998,0.0,0.0,479.429,0.91,0.0,0.0,6.8,0.0,6356683.0,0.0,81.6,1709.009,0.0,35938.374,87681.0,0.0122,5.0,63.89,0.0,1573.0,18699.0,0.0,357.0
0.8170000000000001,37432.0,0.0,85.99799999999998,30.718000000000004,13.914,8.622,0.2,0.0,6.2,0.73,0.0,124.717,12.27,0.0,8.838,40.9,8.557,0.0,0.0,453.429,0.89,0.0,0.0,6.8,0.0,6398614.0,0.0,82.6,1717.565,0.0,35938.374,88120.0,0.0121,11.0,63.89,0.0,1576.0,41931.0,0.0,439.0
0.7290000000000001,35406.0,0.0,85.99799999999998,30.816,13.914,8.622,0.2,0.0,6.2,0.69,0.0,125.445,12.27,0.0,8.211,40.9,7.7189999999999985,0.0,0.0,421.286,0.88,0.0,0.0,6.8,0.0,6436000.0,0.0,84.0,1725.284,0.0,35938.374,88516.0,0.0119,3.0,63.89,0.0,1581.0,37386.0,0.0,396.0
0.907,35721.0,0.0,85.99799999999998,30.894,13.914,8.622,0.2,0.0,6.2,0.696,0.0,126.353,12.27,0.0,7.78,40.9,7.9129999999999985,0.0,0.0,399.143,0.9,0.0,0.0,6.8,0.0,6482542.0,0.0,89.5,1733.197,0.0,35938.374,88922.0,0.0112,5.0,63.89,0.0,1585.0,46542.0,0.0,406.0
0.752,35178.0,0.0,85.99799999999998,31.088,13.914,8.622,0.2,5570.0,6.2,0.6859999999999999,0.0,127.105,12.27,0.0,7.649,40.9,7.777,0.07,0.06,392.429,0.92,34701.0,0.0,6.8,0.01,6521124.0,29151.0,89.6,1740.974,0.0,35938.374,89321.0,0.0112,4.0,63.89,0.0,1595.0,38582.0,0.0,399.0
0.723,34819.0,0.0,85.99799999999998,31.244,13.914,8.622,0.2,5655.0,6.2,0.679,0.003,127.828,12.27,0.0,7.473,40.9,6.919,0.07,0.06,383.429,0.94,36345.0,1644.0,6.8,0.01,6558226.0,30712.0,90.8,1747.894,1561.0,35938.374,89676.0,0.011,10.0,63.89,32.0,1603.0,37102.0,1644.0,355.0
0.349,34019.0,0.0,85.99799999999998,31.283,13.914,8.622,0.2,5710.0,6.2,0.6629999999999999,0.002,128.17600000000002,12.27,0.0,7.5379999999999985,40.9,6.919,0.07,0.06,386.714,0.97,37329.0,984.0,6.8,0.01,6576117.0,31641.0,88.0,1754.813,1245.0,35938.374,90031.0,0.0114,8.0,63.89,26.0,1605.0,17891.0,1314.0,355.0
0.31,33618.0,0.0,85.99799999999998,31.303,13.914,8.622,0.2,5793.0,6.2,0.655,0.003,128.486,12.27,0.0,7.4929999999999986,40.9,6.647,0.08,0.06,384.429,0.96,39105.0,1776.0,6.8,0.01,6592010.0,33337.0,87.4,1761.4589999999996,1395.0,35938.374,90372.0,0.0114,2.0,58.33,29.0,1606.0,15893.0,1468.0,341.0
0.322,29990.0,0.0,85.99799999999998,31.42,13.914,8.622,0.2,5919.0,6.2,0.585,0.035,128.809,12.27,0.0,7.5070000000000014,40.9,8.654,0.21,0.19,385.143,0.97,105876.0,66771.0,6.8,0.01,6608544.0,99984.0,77.9,1770.114,17708.0,35938.374,90816.0,0.0128,1.0,58.33,347.0,1612.0,16534.0,17794.0,444.0
0.815,30619.0,0.0,85.99799999999998,31.556,13.914,8.622,0.2,6076.0,6.2,0.597,0.055,129.623,12.27,0.0,7.585,40.9,8.264,0.34,0.33,389.143,0.97,175657.0,69781.0,6.8,0.01,6650336.0,169612.0,78.7,1778.378,28092.0,35938.374,91240.0,0.0127,6.0,58.33,549.0,1619.0,41792.0,28191.0,424.0
0.8079999999999999,29896.0,0.0,85.99799999999998,31.712,13.914,8.622,0.2,6415.0,6.2,0.583,0.069,130.431,12.27,0.0,7.563,40.9,7.757999999999999,0.48,0.47,388.0,0.98,246569.0,70912.0,6.8,0.01,6691811.0,240190.0,77.1,1786.135,35173.0,35938.374,91638.0,0.013,7.0,58.33,688.0,1627.0,41475.0,35311.0,398.0
0.653,29169.0,0.0,85.99799999999998,31.81,13.914,8.622,0.2,6625.0,6.2,0.569,0.078,131.084,12.27,0.0,7.612999999999999,40.9,8.128,0.62,0.61,390.571,1.01,317610.0,71041.0,6.8,0.01,6725304.0,311026.0,74.7,1794.263,40268.0,35938.374,92055.0,0.0134,8.0,58.33,788.0,1632.0,33493.0,40416.0,417.0
0.613,28364.0,0.0,85.99799999999998,31.849,13.914,8.622,0.2,6685.0,6.2,0.5529999999999999,0.083,131.69799999999998,12.27,0.0,7.782999999999999,40.9,8.107999999999999,0.65,0.64,399.286,1.04,335859.0,18249.0,6.8,0.01,6756772.0,329224.0,71.0,1802.371,42645.0,35938.374,92471.0,0.0141,5.0,58.33,834.0,1634.0,31468.0,42788.0,416.0
0.389,28659.0,0.0,85.99799999999998,32.005,13.914,8.622,0.2,6724.0,6.2,0.5589999999999999,0.083,132.08700000000002,12.27,0.0,7.757999999999999,40.9,6.744,0.66,0.65,398.0,1.06,338094.0,2235.0,6.8,0.01,6776730.0,331427.0,72.0,1809.115,42827.0,35938.374,92817.0,0.0139,2.0,58.33,837.0,1642.0,19958.0,42966.0,346.0
0.345,28915.0,0.0,85.99799999999998,32.063,13.914,8.622,0.2,6838.0,6.2,0.564,0.102,132.431,12.27,0.0,8.05,40.9,8.693,0.79,0.78,413.0,1.1,406012.0,67918.0,6.8,0.01,6794415.0,399241.0,70.0,1817.809,52272.0,35938.374,93263.0,0.0143,8.0,58.33,1022.0,1645.0,17685.0,52415.0,446.0
0.0,31893.0,0.0,85.99799999999998,32.122,13.914,8.622,0.2,7034.0,6.2,0.622,0.101,0.0,12.27,0.0,8.122,40.9,9.161,0.92,0.9,416.714,1.07,470029.0,64017.0,6.8,0.01,0.0,463071.0,76.5,1826.969,51870.0,35938.374,93733.0,0.0131,3.0,58.33,1014.0,1648.0,0.0,52022.0,470.0
0.0,31262.0,0.0,85.99799999999998,32.199,13.914,8.622,0.2,7371.0,6.2,0.609,0.097,0.0,12.27,0.0,8.236,40.9,9.063,1.02,1.01,422.571,1.06,524660.0,54631.0,6.8,0.01,0.0,517599.0,74.0,1836.033,49712.0,35938.374,94198.0,0.0135,3.0,58.33,972.0,1652.0,0.0,49858.0,465.0
0.0,30677.0,0.0,85.99799999999998,32.394,13.914,8.622,0.2,7777.0,6.2,0.598,0.09,0.0,12.27,0.0,8.487,40.9,9.512,1.11,1.1,435.429,1.07,569806.0,45146.0,6.8,0.02,0.0,562518.0,70.5,1845.544,46047.0,35938.374,94686.0,0.0142,4.0,58.33,900.0,1662.0,0.0,46177.0,488.0
0.0,31232.0,0.0,85.99799999999998,32.492,13.914,8.622,0.2,8083.0,6.2,0.609,0.081,135.346,12.27,0.0,8.69,40.9,9.551,1.19,1.17,445.857,1.08,608534.0,38728.0,6.8,0.02,6943926.0,601117.0,70.0,1855.095,41442.0,35938.374,95176.0,0.0143,10.0,58.33,810.0,1667.0,0.0,41561.0,490.0
0.0,30042.0,0.0,85.99799999999998,32.531,13.914,8.622,0.2,8189.0,6.2,0.586,0.077,0.0,12.27,0.0,8.81,40.9,8.946,1.19,1.18,452.0,1.06,612679.0,4145.0,6.8,0.02,0.0,605190.0,66.5,1864.042,39424.0,35938.374,95635.0,0.015,5.0,58.33,771.0,1669.0,0.0,39546.0,459.0
0.0,30497.0,0.0,85.99799999999998,32.648,13.914,8.622,0.2,8243.0,6.2,0.594,0.077,0.0,12.27,0.0,8.91,40.9,7.4460000000000015,1.2,1.18,457.143,1.03,614065.0,1386.0,6.8,0.02,0.0,606549.0,66.7,1871.487,39303.0,35938.374,96017.0,0.015,2.0,58.33,768.0,1675.0,0.0,39424.0,382.0
0.0,31276.0,0.0,85.99799999999998,32.706,13.914,8.622,0.2,9161.0,6.2,0.61,0.062,136.69899999999998,12.27,0.0,8.679,40.9,7.075,1.22,1.21,445.286,0.99,627747.0,13682.0,6.8,0.02,7013350.0,620144.0,70.2,1878.563,31558.0,35938.374,96380.0,0.0142,6.0,58.33,617.0,1678.0,0.0,31676.0,363.0
0.0,31767.0,0.0,85.99799999999998,32.861999999999995,13.914,8.622,0.2,9930.0,6.2,0.619,0.049,0.0,12.27,0.0,8.676,40.9,9.141,1.26,1.25,445.143,0.99,647682.0,19935.0,6.8,0.02,0.0,639924.0,71.4,1887.704,25265.0,35938.374,96849.0,0.014,3.0,58.33,495.0,1686.0,0.0,25379.0,469.0
0.0,32258.0,0.0,85.99799999999998,32.901,13.914,8.622,0.2,10588.0,6.2,0.629,0.04,0.0,12.27,0.0,8.621,40.9,8.674,1.3,1.29,442.286,0.98,668519.0,20837.0,6.8,0.02,0.0,660647.0,72.9,1896.378,20435.0,35938.374,97294.0,0.0137,8.0,58.33,401.0,1688.0,0.0,20551.0,445.0
0.0,32748.0,0.0,85.99799999999998,32.94,13.914,8.622,0.2,11133.0,6.2,0.638,0.033,0.0,12.27,0.0,8.551,40.9,9.024,1.34,1.33,438.714,1.0,688798.0,20279.0,6.8,0.02,0.0,680688.0,74.6,1905.402,16881.0,35938.374,97757.0,0.0134,2.0,58.33,331.0,1690.0,0.0,16999.0,463.0
0.0,33239.0,0.0,85.99799999999998,32.999,13.914,8.622,0.2,11780.0,6.2,0.648,0.027000000000000003,139.881,12.27,0.0,8.445,40.9,8.81,1.38,1.36,433.286,1.01,706691.0,17893.0,6.8,0.02,7176600.0,698424.0,76.7,1914.212,13901.0,35938.374,98209.0,0.013,2.0,58.33,273.0,1693.0,0.0,14022.0,452.0
0.0,33563.0,0.0,85.99799999999998,33.056999999999995,13.914,8.622,0.2,12188.0,6.2,0.654,0.026,0.0,12.27,0.0,8.437000000000001,40.9,8.888,1.38,1.36,432.857,1.03,708609.0,1918.0,6.8,0.02,0.0,699946.0,77.5,1923.1,13537.0,35938.374,98665.0,0.0129,3.0,58.33,267.0,1696.0,0.0,13704.0,456.0
0.0,33888.0,0.0,85.99799999999998,33.077,13.914,8.622,0.2,12536.0,6.2,0.6609999999999999,0.026,0.0,12.27,0.0,8.515,40.9,7.991,1.38,1.36,436.857,1.02,709206.0,597.0,6.8,0.02,0.0,700208.0,77.6,1931.091,13380.0,35938.374,99075.0,0.0129,3.0,58.33,265.0,1697.0,0.0,13592.0,410.0
0.0,34212.0,0.0,85.99799999999998,33.213,13.914,8.622,0.2,13028.0,6.2,0.667,0.023,141.366,12.27,0.0,8.468,40.9,6.744,1.39,1.37,434.429,0.97,713766.0,4560.0,6.8,0.03,7252832.0,704377.0,78.8,1937.835,12033.0,35938.374,99421.0,0.0127,1.0,58.33,240.0,1704.0,0.0,12288.0,346.0
0.935,35236.0,0.0,85.99799999999998,33.271,13.914,8.622,0.2,13982.0,6.2,0.687,0.024,142.30200000000005,12.27,0.0,8.345,40.9,8.283999999999999,1.44,1.42,428.143,0.95,736910.0,23144.0,6.8,0.03,7300818.0,726742.0,82.3,1946.119,12403.0,35938.374,99846.0,0.0122,7.0,58.33,248.0,1707.0,47986.0,12747.0,425.0
0.0,36410.0,0.0,85.99799999999998,33.31,13.914,8.622,0.2,15331.0,6.2,0.71,0.027000000000000003,0.0,12.27,0.0,8.302999999999999,40.9,8.381,1.5,1.48,426.0,0.98,769292.0,32382.0,6.8,0.03,0.0,757786.0,85.5,1954.5,13877.0,35938.374,100276.0,0.0117,3.0,58.33,281.0,1709.0,0.0,14396.0,430.0
0.0,37584.0,0.0,85.99799999999998,33.447,13.914,8.622,0.2,16895.0,6.2,0.733,0.031,144.213,12.27,0.0,8.39,40.9,9.629,1.57,1.55,430.429,1.04,805828.0,36536.0,6.8,0.03,7398876.0,793008.0,87.3,1964.129,16046.0,35938.374,100770.0,0.0115,2.0,58.33,326.0,1716.0,0.0,16719.0,494.0
1.035,39342.0,0.0,85.99799999999998,33.544000000000004,13.914,8.622,0.2,18685.0,6.2,0.767,0.033,145.248,12.27,0.0,8.537,40.9,9.843,1.62,1.6,438.0,1.08,832941.0,27113.0,6.8,0.04,7451994.0,818565.0,89.8,1973.972,17163.0,35938.374,101275.0,0.0111,7.0,58.33,352.0,1721.0,53118.0,18036.0,505.0
0.885,42198.0,0.0,85.99799999999998,33.564,13.914,8.622,0.2,18833.0,6.2,0.8220000000000001,0.034,146.13299999999995,12.27,0.0,8.61,40.9,9.395,1.63,1.6,441.714,1.08,834801.0,1860.0,6.8,0.04,7497394.0,820291.0,95.5,1983.367,17192.0,35938.374,101757.0,0.0105,5.0,58.33,351.0,1722.0,45400.0,18027.0,482.0
0.382,41367.0,0.0,85.99799999999998,33.642,13.914,8.622,0.2,18912.0,6.2,0.8059999999999999,0.034,146.515,12.27,0.0,8.537,40.9,7.485,1.63,1.6,438.0,1.07,835165.0,364.0,6.8,0.04,7516991.0,820582.0,94.4,1990.851,17196.0,35938.374,102141.0,0.0106,1.0,58.33,351.0,1726.0,19597.0,17994.0,384.0
0.398,40652.0,0.0,85.99799999999998,33.7,13.914,8.622,0.2,20034.0,6.2,0.792,0.04,146.91299999999995,12.27,0.0,8.802,40.9,8.596,1.69,1.65,451.571,1.09,864675.0,29510.0,6.8,0.04,7537393.0,848981.0,90.0,1999.447,20658.0,35938.374,102582.0,0.0111,4.0,58.33,420.0,1729.0,20402.0,21558.0,441.0
0.939,40680.0,0.0,85.99799999999998,33.739000000000004,13.914,8.622,0.2,22391.0,6.2,0.7929999999999999,0.043,147.852,12.27,0.0,9.027,40.9,9.863,1.75,1.71,463.143,1.08,897569.0,32894.0,6.8,0.04,7585575.0,879537.0,87.8,2009.31,21828.0,35938.374,103088.0,0.0114,3.0,58.33,447.0,1731.0,48182.0,22951.0,506.0
0.993,40950.0,0.0,85.99799999999998,33.817,13.914,8.622,0.2,27423.0,6.2,0.7979999999999999,0.041,148.845,12.27,0.0,9.364,40.9,10.74,1.81,1.76,480.429,1.1,927335.0,29766.0,6.8,0.05,7636498.0,904300.0,85.2,2020.049,20931.0,35938.374,103639.0,0.0117,2.0,58.33,440.0,1735.0,50923.0,22578.0,551.0
0.821,39967.0,0.0,85.99799999999998,33.856,13.914,8.622,0.2,34971.0,6.2,0.779,0.042,149.666,12.27,0.0,9.534,40.9,10.818,1.9,1.84,489.143,1.11,973175.0,45840.0,6.8,0.07,7678644.0,942647.0,81.7,2030.867,21377.0,35938.374,104194.0,0.0122,4.0,58.33,466.0,1737.0,42146.0,23907.0,555.0
0.758,37936.0,0.0,85.99799999999998,33.915,13.914,8.622,0.2,42251.0,6.2,0.7390000000000001,0.046,150.424,12.27,0.0,9.637,40.9,10.564,1.99,1.92,494.429,1.12,1020569.0,47394.0,6.8,0.08,7717543.0,983263.0,76.7,2041.431,23528.0,35938.374,104736.0,0.013,2.0,58.33,522.0,1740.0,38899.0,26804.0,542.0
0.7170000000000001,36703.0,0.0,85.99799999999998,33.993,13.914,8.622,0.2,43000.0,6.2,0.715,0.048,151.141,12.27,0.0,9.807,40.9,10.584,2.01,1.93,503.143,1.13,1030333.0,9764.0,6.8,0.08,7754313.0,992326.0,72.9,2052.015,24576.0,35938.374,105279.0,0.0137,3.0,58.33,544.0,1744.0,36770.0,27933.0,543.0
0.299,36098.0,0.0,85.99799999999998,34.071,13.914,8.622,0.2,43167.0,6.2,0.7040000000000001,0.048,151.44,12.27,0.0,10.055,40.9,9.219,2.01,1.94,515.857,1.14,1031342.0,1009.0,6.8,0.08,7769677.0,993190.0,70.0,2061.234,24658.0,35938.374,105752.0,0.0143,4.0,58.33,546.0,1748.0,15364.0,28025.0,473.0
0.363,35847.0,0.0,85.99799999999998,34.149,13.914,8.622,0.2,44604.0,6.2,0.6990000000000001,0.051,151.804,12.27,0.0,10.158,40.9,9.317,2.09,2.01,521.143,1.15,1070262.0,38920.0,6.8,0.09,7788323.0,1031623.0,68.8,2070.551,26092.0,35938.374,106230.0,0.0145,4.0,58.33,572.0,1752.0,18646.0,29370.0,478.0
1.0490000000000002,36651.0,0.0,85.99799999999998,34.227,13.914,8.622,0.2,51565.0,6.2,0.7140000000000001,0.054000000000000006,152.85299999999995,12.27,0.0,10.609000000000002,40.9,13.02,2.18,2.09,544.286,1.19,1116830.0,46568.0,6.8,0.1,7842135.0,1071986.0,67.3,2083.571,27493.0,35938.374,106898.0,0.0149,4.0,58.33,611.0,1756.0,53812.0,31323.0,668.0
0.963,36432.0,0.0,85.99799999999998,34.266,13.914,8.622,0.2,62256.0,6.2,0.71,0.058,153.815,12.27,0.0,11.024,40.9,13.644,2.27,2.17,565.571,1.2,1165940.0,49110.0,6.8,0.12,7891525.0,1111566.0,64.4,2097.215,29609.0,35938.374,107598.0,0.0155,4.0,58.33,664.0,1758.0,49390.0,34086.0,700.0
0.836,36540.0,0.0,85.99799999999998,34.382,13.914,8.622,0.2,73471.0,6.2,0.7120000000000001,0.058,154.65200000000004,12.27,0.0,11.347,40.9,13.079,2.37,2.24,582.143,1.18,1215067.0,49127.0,6.8,0.14,7934427.0,1150612.0,62.8,2110.294,29709.0,35938.374,108269.0,0.0159,2.0,58.33,674.0,1764.0,42902.0,34556.0,671.0
0.8340000000000001,37094.0,0.0,85.99799999999998,34.402,13.914,8.622,0.2,82531.0,6.2,0.723,0.057,155.485,12.27,0.0,11.72,40.9,13.175999999999998,2.45,2.31,601.286,1.16,1258552.0,43485.0,6.8,0.16,7977201.0,1186364.0,61.7,2123.47,29014.0,35938.374,108945.0,0.0162,6.0,58.33,663.0,1765.0,42774.0,33998.0,676.0
