aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,B.1.1.7+E484K,RestaurantsCafesPartial,new_vaccinations,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,StayHomeGen,C.1.2,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,B.1.617.3,people_fully_vaccinated,population_density,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,weekly_icu_admissions_per_million,total_tests_per_thousand,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
13.079,0.0,1.0,4.728,0.0,0.0,5.181,1865661.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.641,0.0,0.0,108963.0,0.0,0.0,0.0,413.725,86.06,0.0,0.0,0.0,0.0,0.0,60.0,4.77,0.0,140785.0,122.578,0.0,358.0,0.0,0.0,0.0,350023.0,0.0,0.0,0.0,0.0,0.0,2.76,63.89,0.0,42.0,0.0,0.0,3267.0,38605.671,0.0,0.0,26406.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,77740.0,0.0,82400.0,0.0,2006446.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.299,48992.255,1220.0,0.0,0.0,27953.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3310125.0,319441.0,0.0,0.0,0.0,0.0,432.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.063,0.0,0.094,5.98,0.0,1028.0,0.0,0.0,15.9,1150.608,48.354,0.0,63833.0,0.0,448.714,0.0,67564251.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
13.079,0.0,1.0,4.715,0.0,0.0,5.604,1947366.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.914,0.0,0.0,131672.0,0.0,0.0,0.0,410.957,86.06,0.0,0.0,0.0,0.0,0.0,60.0,4.77,0.0,190752.0,122.578,0.0,0.0,0.0,0.0,0.0,378658.0,0.0,0.0,0.0,0.0,0.0,2.88,63.89,0.0,42.0,0.0,0.0,3240.0,38605.671,0.0,0.0,20.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,77740.0,0.0,81438.0,0.0,2138118.0,0.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48992.551,1205.0,0.0,0.0,27766.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3310145.0,318573.0,0.0,0.0,0.0,0.0,432.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.063,0.0,0.086,5.98,0.0,1028.0,0.0,0.0,15.9,1150.608,47.954,0.0,57780.0,0.0,399.571,0.0,67564251.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
13.079,0.0,1.0,4.733,0.0,0.0,6.25,2015374.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.309,0.0,0.0,113263.0,0.0,0.0,0.0,408.086,86.06,0.0,0.0,0.0,0.0,0.0,60.0,4.77,0.0,236007.0,122.578,0.0,1008.0,0.0,0.0,0.0,422266.0,0.0,0.0,0.0,0.0,0.0,2.98,63.89,0.0,42.0,0.0,0.0,3235.0,38605.671,0.0,0.0,45607.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,78748.0,0.0,82020.0,0.0,2251381.0,0.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.919,49667.568,1214.0,0.0,0.0,27572.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3355752.0,319750.0,0.0,0.0,0.0,0.0,432.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.061,0.0,0.08,5.98,0.0,1028.0,0.0,0.0,16.4,1165.528,47.88,0.0,54362.0,0.0,426.286,0.0,67564251.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
13.079,0.0,1.0,4.744,0.0,0.0,3.287,2038036.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.204,0.0,0.0,33036.0,0.0,0.0,0.0,404.459,86.06,0.0,0.0,0.0,0.0,0.0,60.0,4.77,0.0,246381.0,122.578,0.0,191.0,0.0,0.0,0.0,222052.0,0.0,0.0,0.0,0.0,0.0,3.02,63.89,0.0,42.0,0.0,0.0,3215.0,38605.671,0.0,0.0,20588.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,78939.0,0.0,81994.0,0.0,2284417.0,0.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.827,49972.285,1214.0,0.0,0.0,27327.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3376340.0,320499.0,0.0,0.0,0.0,0.0,432.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.061,0.0,0.079,5.98,0.0,1028.0,0.0,0.0,16.4,1168.355,47.584,0.0,53455.0,0.0,419.143,0.0,67564251.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
13.079,0.0,1.0,4.741,0.0,1703.0,0.642,2043131.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.153,0.0,0.0,10127.0,0.0,0.0,0.0,409.27,86.06,0.0,0.0,0.0,0.0,0.0,60.0,4.77,0.0,251413.0,122.578,0.0,171.0,0.0,0.0,0.0,43371.0,0.0,0.0,0.0,0.0,157.397,3.02,63.89,0.0,42.0,0.0,0.0,3262.0,38605.671,0.0,0.0,19715.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,79110.0,0.0,82465.0,0.0,2294544.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.531,50264.081,1221.0,0.0,0.0,27652.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,10634.0,25.208,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3396055.0,320342.0,0.0,0.0,0.0,0.0,432.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.06,0.0,0.079,5.98,0.0,1028.0,0.0,0.0,16.7,1170.885,48.28,0.0,53447.0,0.0,415.714,0.0,67564251.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,4.712,0.0,0.0,6.326,2089671.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.161,0.0,0.0,92449.0,0.0,0.0,0.0,414.346,86.06,0.0,0.0,0.0,0.0,0.0,50.0,4.77,0.0,297322.0,122.578,0.0,460.0,0.0,0.0,0.0,427443.0,0.0,0.0,0.0,0.0,0.0,3.09,60.19,0.0,63.0,0.0,0.0,3353.0,38605.671,0.0,0.0,4343.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,79570.0,0.0,85150.0,0.0,2386993.0,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.808,50328.361,1260.0,0.0,0.0,27995.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3400398.0,318351.0,0.0,0.0,0.0,0.0,358.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.059,0.0,0.078,5.98,0.0,538.0,3.0,0.0,16.9,1177.694,49.627,0.0,52585.0,0.0,416.286,0.0,67564251.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,4.701,0.0,0.0,5.615,2155408.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.157,0.0,0.0,138036.0,0.0,0.0,0.0,409.003,86.06,0.0,0.0,0.0,0.0,0.0,50.0,4.77,0.0,369621.0,122.578,0.0,724.0,0.0,0.0,0.0,379381.0,0.0,0.0,0.0,0.0,0.0,3.19,60.19,0.0,63.0,0.0,0.0,3332.0,38605.671,0.0,0.0,19020.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,80294.0,0.0,89649.0,0.0,2525029.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.716,50609.871,1327.0,0.0,0.0,27634.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3419418.0,317599.0,0.0,0.0,0.0,0.0,358.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.058,0.0,0.076,5.98,0.0,538.0,3.0,0.0,17.2,1188.41,49.316,0.0,51686.0,0.0,416.0,0.0,67564251.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,4.691,0.0,0.0,5.11,2225916.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.026,0.0,0.0,147096.0,0.0,0.0,0.0,405.792,86.06,0.0,0.0,0.0,0.0,0.0,50.0,4.77,0.0,446209.0,122.578,0.0,296.0,0.0,0.0,0.0,345271.0,0.0,0.0,0.0,0.0,0.0,3.29,60.19,0.0,63.0,0.0,0.0,3309.0,38605.671,0.0,0.0,25409.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,80590.0,0.0,95097.0,0.0,2672125.0,0.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.381,50985.942,1408.0,0.0,0.0,27417.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3444827.0,316920.0,0.0,0.0,0.0,0.0,358.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.057,0.0,0.076,5.98,0.0,538.0,3.0,0.0,17.5,1192.791,48.976,0.0,51465.0,0.0,407.143,0.0,67564251.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,4.658,0.0,0.0,5.375,2312807.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.787,0.0,0.0,185878.0,0.0,0.0,0.0,399.072,86.06,0.0,0.0,0.0,0.0,0.0,50.0,4.77,0.0,545196.0,122.578,0.0,360.0,0.0,0.0,0.0,363138.0,0.0,0.0,0.0,0.0,0.0,3.42,60.19,0.0,63.0,0.0,0.0,3327.0,38605.671,0.0,0.0,21076.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,80950.0,0.0,102841.0,0.0,2858003.0,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.328,51297.882,1522.0,0.0,0.0,26963.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3465903.0,314703.0,0.0,0.0,0.0,0.0,358.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.056,0.0,0.077,5.98,0.0,538.0,3.0,0.0,17.9,1198.119,49.242,0.0,52206.0,0.0,458.571,0.0,67564251.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,4.617,0.0,0.0,5.964,2391676.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,0.0,0.0,152981.0,0.0,0.0,0.0,391.094,86.06,0.0,0.0,0.0,0.0,0.0,50.0,4.77,0.0,619308.0,122.578,0.0,645.0,0.0,0.0,0.0,402956.0,0.0,0.0,0.0,0.0,0.0,3.54,60.19,0.0,63.0,0.0,0.0,3298.0,38605.671,0.0,0.0,20709.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,81595.0,0.0,108515.0,0.0,3010984.0,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.546,51604.391,1606.0,0.0,0.0,26424.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3486612.0,311945.0,0.0,0.0,0.0,0.0,358.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.055,0.0,0.08,5.98,0.0,538.0,3.0,0.0,18.2,1207.665,48.813,0.0,53757.0,0.0,406.714,0.0,67564251.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,4.604,0.0,0.0,3.199,2413840.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.037,0.0,0.0,41630.0,0.0,0.0,0.0,387.72,86.06,0.0,0.0,0.0,0.0,0.0,50.0,4.77,0.0,638774.0,122.578,0.0,199.0,0.0,0.0,0.0,216134.0,0.0,0.0,0.0,0.0,0.0,3.57,60.19,0.0,63.0,0.0,0.0,3294.0,38605.671,0.0,0.0,21231.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,81794.0,0.0,109742.0,0.0,3052614.0,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945,51918.625,1624.0,0.0,0.0,26196.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3507843.0,311099.0,0.0,0.0,0.0,0.0,358.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.054,0.0,0.079,5.98,0.0,538.0,3.0,0.0,18.5,1210.611,48.754,0.0,53686.0,0.0,407.857,0.0,67564251.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
13.079,0.0,0.0,4.603,0.0,1709.0,0.632,2418752.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.028,0.0,0.0,12092.0,0.0,0.0,0.0,390.754,86.06,0.0,0.0,0.0,0.0,0.0,50.0,4.77,0.0,645954.0,122.578,0.0,167.0,0.0,0.0,0.0,42733.0,0.0,0.0,0.0,0.0,138.354,3.58,60.19,0.0,63.0,0.0,0.0,3299.0,38605.671,0.0,0.0,16675.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,81961.0,0.0,110023.0,0.0,3064706.0,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472,52165.427,1628.0,0.0,0.0,26401.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,9348.0,25.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3524518.0,311008.0,0.0,0.0,0.0,0.0,358.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.054,0.0,0.079,5.98,0.0,538.0,3.0,0.0,18.5,1213.082,48.828,0.0,53660.0,0.0,407.286,0.0,67564251.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
13.079,0.0,2.0,4.588,0.0,0.0,6.219,2456483.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.927,0.0,0.0,114111.0,0.0,0.0,0.0,391.894,86.06,0.0,0.0,0.0,0.0,0.0,70.0,4.77,0.0,722334.0,122.578,0.0,412.0,0.0,0.0,0.0,420200.0,0.0,0.0,0.0,0.0,0.0,3.64,60.19,0.0,43.0,0.0,0.0,3371.0,38605.671,0.0,0.0,4406.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,82373.0,0.0,113118.0,0.0,3178817.0,1.07,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.098,52230.639,1674.0,0.0,0.0,26478.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3528924.0,309973.0,0.0,0.0,0.0,0.0,700.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.054,0.0,0.078,5.98,0.0,804.0,1.0,0.0,18.5,1219.18,49.893,0.0,52402.0,0.0,400.429,0.0,67564251.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
13.079,0.0,2.0,4.549,0.0,0.0,5.343,2506502.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.637,0.0,0.0,150565.0,0.0,0.0,0.0,387.705,86.06,0.0,0.0,0.0,0.0,0.0,70.0,4.77,0.0,822880.0,122.578,0.0,587.0,0.0,0.0,0.0,360977.0,0.0,0.0,0.0,0.0,0.0,3.71,60.19,0.0,43.0,0.0,0.0,3338.0,38605.671,0.0,0.0,19596.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,82960.0,0.0,114908.0,0.0,3329382.0,1.22,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.688,52520.674,1701.0,0.0,0.0,26195.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3548520.0,307344.0,0.0,0.0,0.0,0.0,700.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.055,0.0,0.074,5.98,0.0,804.0,1.0,0.0,18.2,1227.868,49.405,0.0,50156.0,0.0,380.857,0.0,67564251.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
13.079,0.0,2.0,4.534,0.0,0.0,5.006,2556648.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.667,0.0,0.0,152984.0,0.0,0.0,0.0,383.768,86.06,0.0,0.0,0.0,0.0,0.0,70.0,4.77,0.0,925717.0,122.578,0.0,310.0,0.0,0.0,0.0,338255.0,0.0,0.0,0.0,0.0,0.0,3.78,60.19,0.0,43.0,0.0,0.0,3340.0,38605.671,0.0,0.0,25040.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,83270.0,0.0,115749.0,0.0,3482366.0,1.37,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.588,52891.284,1713.0,0.0,0.0,25929.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3573560.0,306342.0,0.0,0.0,0.0,0.0,700.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.055,0.0,0.07,5.98,0.0,804.0,1.0,0.0,18.2,1232.456,49.434,0.0,47247.0,0.0,382.857,0.0,67564251.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
13.079,0.0,2.0,4.533,0.0,0.0,5.365,2625971.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.478,0.0,0.0,187669.0,0.0,0.0,0.0,380.63,86.06,0.0,0.0,0.0,0.0,0.0,70.0,4.77,0.0,1044063.0,122.578,0.0,271.0,0.0,0.0,0.0,362499.0,0.0,0.0,0.0,0.0,0.0,3.89,60.19,0.0,43.0,0.0,0.0,3384.0,38605.671,0.0,0.0,22518.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,83541.0,0.0,116005.0,0.0,3670035.0,1.55,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.011,53224.567,1717.0,0.0,0.0,25717.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3596078.0,306251.0,0.0,0.0,0.0,0.0,700.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.057,0.0,0.066,5.98,0.0,804.0,1.0,0.0,17.5,1236.467,50.086,0.0,44738.0,0.0,370.143,0.0,67564251.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
13.079,0.0,2.0,4.536,0.0,0.0,5.99,2690720.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.324,0.0,0.0,155355.0,0.0,0.0,0.0,377.507,86.06,0.0,0.0,0.0,0.0,0.0,70.0,4.77,0.0,1134669.0,122.578,0.0,572.0,0.0,0.0,0.0,404684.0,0.0,0.0,0.0,0.0,0.0,3.98,60.19,0.0,43.0,0.0,0.0,3380.0,38605.671,0.0,0.0,24127.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,84113.0,0.0,116344.0,0.0,3825390.0,1.68,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.466,53581.664,1722.0,0.0,0.0,25506.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3620205.0,306497.0,0.0,0.0,0.0,0.0,700.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.058,0.0,0.063,5.98,0.0,804.0,1.0,0.0,17.2,1244.934,50.026,0.0,42721.0,0.0,359.714,0.0,67564251.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
13.079,0.0,2.0,4.535,0.0,0.0,3.188,2709133.0,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.235,0.0,0.0,46786.0,0.0,0.0,0.0,374.0,86.06,0.0,0.0,0.0,0.0,0.0,70.0,4.77,0.0,1163042.0,122.578,0.0,157.0,0.0,0.0,0.0,215407.0,0.0,0.0,0.0,0.0,0.0,4.01,60.19,0.0,43.0,0.0,0.0,3369.0,38605.671,0.0,0.0,22371.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,84270.0,0.0,117080.0,0.0,3872176.0,1.72,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.324,53912.771,1733.0,0.0,0.0,25269.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3642576.0,306394.0,0.0,0.0,0.0,0.0,700.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.059,0.0,0.062,5.98,0.0,804.0,1.0,0.0,16.9,1247.257,49.864,0.0,42185.0,0.0,353.714,0.0,67564251.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
13.079,0.0,2.0,4.536,0.0,1776.0,0.644,2712303.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.218,0.0,0.0,9535.0,0.0,0.0,0.0,376.886,86.06,0.0,0.0,0.0,0.0,0.0,70.0,4.77,0.0,1169407.0,122.578,0.0,159.0,0.0,0.0,0.0,43505.0,0.0,0.0,0.0,0.0,131.773,4.01,60.19,0.0,43.0,0.0,0.0,3392.0,38605.671,0.0,0.0,22046.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,84429.0,0.0,116715.0,0.0,3881711.0,1.73,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.353,54239.068,1727.0,0.0,0.0,25464.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,8903.0,26.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3664622.0,306504.0,0.0,0.0,0.0,0.0,700.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.059,0.0,0.062,5.98,0.0,804.0,1.0,0.0,16.9,1249.611,50.204,0.0,41936.0,0.0,352.571,0.0,67564251.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
13.079,0.0,2.0,4.509,0.0,0.0,6.024,2749516.0,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.053,0.0,0.0,110238.0,0.0,0.0,0.0,382.318,86.06,0.0,0.0,0.0,0.0,1.0,72.0,4.77,0.0,1242431.0,122.578,0.0,334.0,0.0,0.0,0.0,407028.0,0.0,0.0,0.0,0.0,0.0,4.07,60.19,0.0,71.0,0.0,0.0,3407.0,38605.671,0.0,0.0,4654.0,82.66,0.0,0.0,0.0,0.0,0.0,0.0,84763.0,0.0,116162.0,0.0,3991949.0,1.84,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.943,54307.951,1719.0,0.0,0.0,25831.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.6,19.718,3669276.0,304622.0,0.0,0.0,0.0,0.0,383.0,0.0,42.0,0.0,0.0,0.901,0.0,0.0,0.0,0.062,0.0,0.062,5.98,0.0,807.0,2.0,0.0,16.1,1254.554,50.426,0.0,41862.0,0.0,341.429,0.0,67564251.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
