new_tests_per_thousand,new_tests_smoothed,median_age,total_deaths_per_million,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,weekly_hosp_admissions_per_million,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,weekly_hosp_admissions,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,life_expectancy,new_people_vaccinated_smoothed,total_cases,positive_rate,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.61,31183.0,27.3,170.048,0.0,5.013,0.519,0.0,53.63399999999999,4.894,122.281,0.0,0.0,0.73,7342.0,0.0,0.0,0.0,3220265.0,0.0,293.857,4.4,9213.351,64.13,0.0,553188.0,0.2286,301.0,0.0,75.0,10210.0,36607.0,0.0,7292.0
0.505,30543.0,27.3,173.345,0.0,3.298,0.509,0.0,54.13800000000001,4.859,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,3250583.0,0.0,291.714,4.4,9324.457,64.13,0.0,559859.0,0.2263,198.0,0.0,75.0,10408.0,30318.0,0.0,7712.0
0.282,29828.0,27.3,176.893,0.0,3.548,0.4970000000000001,0.0,54.42,4.954,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,3267494.0,0.0,297.4290000000001,4.5,9386.73,64.13,0.0,563598.0,0.2238,213.0,0.0,75.0,10621.0,16911.0,0.0,6671.0
0.191,28682.0,27.3,179.058,0.0,2.165,0.478,0.0,54.611,4.442,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,3278977.0,0.0,266.714,4.5,9428.551,64.13,0.0,566109.0,0.2231,130.0,0.0,75.0,10751.0,11483.0,0.0,3739.0
0.274,26035.0,27.3,183.372,0.0,4.314,0.434,0.0,54.885,4.073,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,3295434.0,0.0,244.571,4.7,9475.351,64.13,0.0,568919.0,0.2142,259.0,0.0,75.0,11010.0,16457.0,0.0,2511.0
0.334,23670.0,27.3,187.702,0.0,4.33,0.394,0.0,55.22,3.964,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,3315497.0,0.0,238.0,4.8,9541.072,64.13,0.0,572865.0,0.2093,260.0,0.0,75.0,11270.0,20063.0,0.0,2810.0
0.593,23922.0,27.3,192.465,0.0,4.763,0.398,0.0,55.813,3.919,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,3351111.0,0.0,235.286,5.0,9645.582,64.13,0.0,579140.0,0.201,286.0,0.0,75.0,11556.0,35614.0,0.0,3946.0
0.448,22538.0,27.3,194.481,0.0,2.015,0.375,0.0,56.261,3.49,100.313,0.0,0.0,0.67,6023.0,0.0,0.0,0.0,3378029.0,0.0,209.571,5.2,9720.746,64.13,0.0,583653.0,0.1931,121.0,0.0,75.0,11677.0,26918.0,0.0,6275.0
0.377,21436.0,27.3,197.179,0.0,2.698,0.35700000000000004,0.0,56.63800000000001,3.405,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,3400638.0,0.0,204.429,5.5,9782.236,64.13,0.0,587345.0,0.1832,162.0,0.0,75.0,11839.0,22609.0,0.0,4513.0
0.25,21168.0,27.3,199.56,0.0,2.382,0.353,0.0,56.88800000000001,3.238,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,3415670.0,0.0,194.429,5.6,9824.557,64.13,0.0,589886.0,0.1774,143.0,0.0,75.0,11982.0,15032.0,0.0,3692.0
0.244,21624.0,27.3,204.257,0.0,4.697,0.36,0.0,57.132,3.6,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,3430347.0,0.0,216.143,5.8,9862.164,64.13,0.0,592144.0,0.172,282.0,0.0,72.22,12264.0,14677.0,0.0,2541.0
0.422,22891.0,27.3,206.905,0.0,2.648,0.381,0.0,57.554,3.362,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,3455671.0,0.0,201.857,5.9,9927.385,64.13,0.0,596060.0,0.1694,159.0,0.0,72.22,12423.0,25324.0,0.0,2258.0
0.41,23541.0,27.3,210.153,0.0,3.248,0.392,0.0,57.964,3.207,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,3480283.0,0.0,192.571,6.1,9992.006,64.13,0.0,599940.0,0.1643,195.0,0.0,72.22,12618.0,24612.0,0.0,3916.0
0.403,21914.0,27.3,213.9,0.0,3.747,0.365,0.0,58.368,3.062,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,3504507.0,0.0,183.857,6.3,10048.6,64.13,0.0,603338.0,0.1577,225.0,0.0,72.22,12843.0,24224.0,0.0,3880.0
0.509,22434.0,27.3,216.299,0.0,2.398,0.374,0.0,58.877,3.117,74.648,0.0,0.0,0.69,4482.0,0.0,0.0,0.0,3535067.0,0.0,187.143,6.7,10110.34,64.13,0.0,607045.0,0.149,144.0,0.0,72.22,12987.0,30560.0,0.0,3398.0
0.306,21827.0,27.3,217.498,0.0,1.199,0.364,0.0,59.182,2.903,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,3553425.0,0.0,174.28599999999997,6.8,10155.775,64.13,0.0,609773.0,0.1468,72.0,0.0,72.22,13059.0,18358.0,0.0,3707.0
0.177,21199.0,27.3,219.163,0.0,1.666,0.353,0.0,59.36,2.8,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,3564065.0,0.0,168.143,6.9,10183.705,64.13,0.0,611450.0,0.1453,100.0,0.0,72.22,13159.0,10640.0,0.0,2728.0
0.246,21213.0,27.3,221.645,0.0,2.482,0.353,0.0,59.606,2.484,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,3578836.0,0.0,149.143,7.1,10209.804,64.13,0.0,613017.0,0.1406,149.0,0.0,72.22,13308.0,14771.0,0.0,1677.0
0.335,20472.0,27.3,224.876,0.0,3.2310000000000003,0.341,0.0,59.941,2.567,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,3598973.0,0.0,154.143,7.3,10254.506,64.13,0.0,615701.0,0.1371,194.0,0.0,72.22,13502.0,20137.0,0.0,1567.0
0.317,19671.0,27.3,226.974,0.0,2.099,0.328,0.0,60.258,2.403,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,3617982.0,0.0,144.286,7.5,10297.559,64.13,0.0,618286.0,0.1332,126.0,0.0,72.22,13628.0,19009.0,0.0,2684.0
0.239,18258.0,27.3,228.89,0.0,1.915,0.304,0.0,60.496,2.141,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,3632311.0,0.0,128.571,7.6,10328.304,64.13,0.0,620132.0,0.1314,115.0,0.0,72.22,13743.0,14329.0,0.0,2585.0
0.344,16843.0,27.3,232.854,0.0,3.964,0.281,0.0,60.84,2.365,61.957,0.0,0.0,0.71,3720.0,0.0,0.0,0.0,3652970.0,0.0,142.0,7.6,10368.593,64.13,0.0,622551.0,0.1315,238.0,0.0,72.22,13981.0,20659.0,0.0,1846.0
0.365,17350.0,27.3,233.636,0.0,0.7829999999999999,0.289,0.0,61.205,2.306,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3674872.0,0.0,138.429,7.9,10410.313,64.13,0.0,625056.0,0.1258,47.0,0.0,72.22,14028.0,21902.0,0.0,2419.0
0.314,18522.0,27.3,235.652,0.0,2.015,0.308,0.0,61.519,2.355,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,3693721.0,0.0,141.429,8.3,10443.374,64.13,0.0,627041.0,0.1203,121.0,0.0,72.22,14149.0,18849.0,0.0,2505.0
0.195,18082.0,27.3,237.55,0.0,1.899,0.301,0.0,61.714,2.272,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,3705408.0,0.0,136.429,8.3,10463.659,64.13,0.0,628259.0,0.1204,114.0,0.0,72.22,14263.0,11687.0,0.0,1985.0
0.355,18250.0,27.3,239.649,0.0,2.099,0.304,0.0,62.069,2.11,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,3726721.0,0.0,126.714,8.6,10502.566,64.13,0.0,630595.0,0.1166,126.0,0.0,72.22,14389.0,21313.0,0.0,1218.0
0.339,18446.0,27.3,242.547,0.0,2.898,0.307,0.0,62.408,2.225,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3747101.0,0.0,133.571,8.8,10542.871,64.13,0.0,633015.0,0.1141,174.0,0.0,72.22,14563.0,20380.0,0.0,2336.0
0.31,19056.0,27.3,244.462,0.0,1.915,0.317,0.0,62.718,2.225,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3765700.0,0.0,133.571,8.9,10577.23,64.13,0.0,635078.0,0.112,115.0,0.0,72.22,14678.0,18599.0,0.0,2420.0
0.302,18693.0,27.3,246.144,0.0,1.682,0.311,0.0,63.02,1.899,48.499,0.0,0.0,0.75,2912.0,0.0,0.0,0.0,3783823.0,0.0,114.0,9.1,10607.309,64.13,0.0,636884.0,0.1095,101.0,0.0,72.22,14779.0,18123.0,0.0,2063.0
0.273,17903.0,27.3,247.976,0.0,1.832,0.298,0.0,63.292,2.049,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,3800190.0,0.0,123.0,9.3,10634.507,64.13,0.0,638517.0,0.1074,110.0,0.0,72.22,14889.0,16367.0,0.0,1806.0
0.146,16461.0,27.3,249.892,0.0,1.915,0.274,0.0,63.438,2.0340000000000003,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,3808949.0,0.0,122.143,9.4,10648.58,64.13,0.0,639362.0,0.1069,115.0,0.0,72.22,15004.0,8759.0,0.0,1633.0
0.203,16536.0,27.3,251.257,0.0,1.366,0.275,0.0,63.64100000000001,1.958,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,3821162.0,0.0,117.571,9.5,10666.551,64.13,0.0,640441.0,0.1052,82.0,0.0,72.22,15086.0,12213.0,0.0,845.0
0.362,16597.0,27.3,252.623,0.0,1.366,0.276,0.0,64.00399999999999,1.853,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,3842898.0,0.0,111.286,9.8,10699.694,64.13,0.0,642431.0,0.1019,82.0,0.0,72.22,15168.0,21736.0,0.0,1079.0
0.342,16622.0,27.3,254.239,0.0,1.616,0.277,0.0,64.346,1.67,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,3863453.0,0.0,100.286,10.2,10733.121,64.13,0.0,644438.0,0.0982,97.0,0.0,72.22,15265.0,20555.0,0.0,1990.0
0.345,16924.0,27.3,256.121,0.0,1.882,0.282,0.0,64.691,1.666,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,3884166.0,0.0,100.0,10.5,10765.765,64.13,0.0,646398.0,0.0956,113.0,0.0,72.22,15378.0,20713.0,0.0,2007.0
0.31,16995.0,27.3,256.937,0.0,0.816,0.28300000000000003,0.0,65.001,1.5419999999999998,41.737,0.0,0.0,0.85,2506.0,0.0,0.0,0.0,3902786.0,0.0,92.571,10.5,10796.01,64.13,0.0,648214.0,0.0952,49.0,0.0,72.22,15427.0,18620.0,0.0,1960.0
0.261,16898.0,27.3,257.27,0.0,0.333,0.281,0.0,65.262,1.328,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,3918478.0,0.0,79.714,10.5,10822.308,64.13,0.0,649793.0,0.0953,20.0,0.0,72.22,15447.0,15692.0,0.0,1816.0
0.16899999999999998,17095.0,27.3,258.136,0.0,0.866,0.285,0.0,65.431,1.178,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,3928614.0,0.0,70.714,10.5,10838.231000000002,64.13,0.0,650749.0,0.0952,52.0,0.0,72.22,15499.0,10136.0,0.0,1579.0
0.193,17008.0,27.3,260.501,0.0,2.365,0.28300000000000003,0.0,65.624,1.321,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,3940217.0,0.0,79.286,10.7,10851.088,64.13,0.0,651521.0,0.0931,142.0,0.0,72.22,15641.0,11603.0,0.0,956.0
0.349,16897.0,27.3,261.567,0.0,1.0659999999999998,0.281,0.0,65.973,1.278,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,3961179.0,0.0,76.714,10.7,10883.116000000002,64.13,0.0,653444.0,0.0931,64.0,0.0,72.22,15705.0,20962.0,0.0,772.0
0.3720000000000001,17154.0,27.3,262.683,0.0,1.116,0.28600000000000003,0.0,66.346,1.206,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,3983533.0,0.0,72.429,10.8,10918.558,64.13,0.0,655572.0,0.0927,67.0,0.0,72.22,15772.0,22354.0,0.0,1923.0
0.334,17061.0,27.3,264.098,0.0,1.416,0.284,0.0,66.68,1.14,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,4003590.0,0.0,68.429,10.6,10952.784,64.13,0.0,657627.0,0.094,85.0,0.0,72.22,15857.0,20057.0,0.0,2128.0
0.35100000000000003,17410.0,27.3,265.481,0.0,1.382,0.29,0.0,67.031,1.221,37.824,0.0,0.0,0.95,2271.0,0.0,0.0,0.0,4024659.0,0.0,73.286,10.7,10986.577,64.13,0.0,659656.0,0.0939,83.0,0.0,72.22,15940.0,21069.0,0.0,2055.0
0.281,17581.0,27.3,265.697,0.0,0.217,0.293,0.0,67.312,1.204,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,4041543.0,0.0,72.286,10.8,11012.475,64.13,0.0,661211.0,0.0928,13.0,0.0,57.41,15953.0,16884.0,0.0,2029.0
0.103,17016.0,27.3,266.347,0.0,0.65,0.28300000000000003,0.0,67.415,1.173,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,4047723.0,0.0,70.429,10.6,11024.55,64.13,0.0,661936.0,0.0939,39.0,0.0,57.41,15992.0,6180.0,0.0,1555.0
0.273,17700.0,27.3,268.445,0.0,2.099,0.295,0.0,67.688,1.135,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,4064117.0,0.0,68.143,10.5,11046.968,64.13,0.0,663282.0,0.0949,126.0,0.0,57.41,16118.0,16394.0,0.0,725.0
0.327,17511.0,27.3,269.911,0.0,1.466,0.292,0.0,68.015,1.192,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,4083757.0,0.0,71.571,10.4,11078.712,64.13,0.0,665188.0,0.0958,88.0,0.0,57.41,16206.0,19640.0,0.0,1346.0
0.307,16947.0,27.3,271.194,0.0,1.2819999999999998,0.282,0.0,68.322,1.216,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,4102162.0,0.0,73.0,10.3,11109.707,64.13,0.0,667049.0,0.0967,77.0,0.0,57.41,16283.0,18405.0,0.0,1906.0
0.248,16213.0,27.3,271.677,0.0,0.483,0.27,0.0,68.57,1.083,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,4117079.0,0.0,65.0,10.4,11134.357,64.13,0.0,668529.0,0.0961,29.0,0.0,57.41,16312.0,14917.0,0.0,1861.0
0.189,14826.0,27.3,272.742,0.0,1.0659999999999998,0.247,0.0,68.759,1.037,32.794000000000004,0.0,0.0,0.87,1969.0,0.0,0.0,0.0,4128438.0,0.0,62.286,10.5,11150.495,64.13,0.0,669498.0,0.0948,64.0,0.0,57.41,16376.0,11359.0,0.0,1480.0
0.25,14560.0,27.3,273.10900000000004,0.0,0.366,0.242,0.0,69.009,1.0590000000000002,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,4143466.0,0.0,63.57100000000001,10.7,11171.614,64.13,0.0,670766.0,0.0938,22.0,0.0,57.41,16398.0,15028.0,0.0,969.0
0.15,14965.0,27.3,276.24,0.0,3.131,0.249,0.0,69.16,1.413,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,4152480.0,0.0,84.85700000000001,10.8,11186.653,64.13,0.0,671669.0,0.0929,188.0,0.0,57.41,16586.0,9014.0,0.0,1268.0
0.2,14339.0,27.3,277.589,0.0,1.349,0.239,0.0,69.36,1.306,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,4164491.0,0.0,78.429,10.8,11201.693,64.13,0.0,672572.0,0.0926,81.0,0.0,57.41,16667.0,12011.0,0.0,903.0
0.39,14880.0,27.3,278.705,0.0,1.116,0.248,0.0,69.75,1.256,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,4187917.0,0.0,75.429,11.4,11231.122,64.13,0.0,674339.0,0.0879,67.0,0.0,57.41,16734.0,23426.0,0.0,903.0
0.35200000000000004,15270.0,27.3,280.903,0.0,2.198,0.254,0.0,70.102,1.3869999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4209049.0,0.0,83.286,11.8,11260.185,64.13,0.0,676084.0,0.0845,132.0,0.0,50.93,16866.0,21132.0,0.0,1767.0
0.344,16090.0,27.3,281.62,0.0,0.716,0.268,0.0,70.446,1.42,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,4229709.0,0.0,85.286,12.1,11289.315,64.13,0.0,677833.0,0.0826,43.0,0.0,50.93,16909.0,20660.0,0.0,1745.0
0.363,17582.0,27.3,282.103,0.0,0.483,0.293,0.0,70.809,1.337,31.028,0.0,0.0,1.03,1863.0,0.0,0.0,0.0,4251513.0,0.0,80.286,12.0,11320.676,64.13,0.0,679716.0,0.083,29.0,0.0,50.93,16938.0,21804.0,0.0,1749.0
0.302,18023.0,27.3,282.735,0.0,0.633,0.3,0.0,71.111,1.375,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,4269626.0,0.0,82.571,12.0,11346.875,64.13,0.0,681289.0,0.0834,38.0,0.0,50.93,16976.0,18113.0,0.0,1883.0
0.17800000000000002,18266.0,27.3,283.402,0.0,0.6659999999999999,0.304,0.0,71.289,1.023,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,4280340.0,0.0,61.429,12.1,11362.297,64.13,0.0,682215.0,0.0825,40.0,0.0,50.93,17016.0,10714.0,0.0,1573.0
0.243,18634.0,27.3,284.851,0.0,1.449,0.31,0.0,71.532,1.037,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,4294931.0,0.0,62.286,12.2,11379.402,64.13,0.0,683242.0,0.0818,87.0,0.0,50.93,17103.0,14591.0,0.0,926.0
0.393,18657.0,27.3,287.266,0.0,2.415,0.311,0.0,71.925,1.223,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,4318514.0,0.0,73.429,12.1,11411.263,64.13,0.0,685155.0,0.0828,145.0,0.0,50.93,17248.0,23583.0,0.0,1027.0
0.353,18662.0,27.3,289.93,0.0,2.665,0.311,0.0,72.278,1.29,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,4339686.0,0.0,77.429,12.1,11440.176,64.13,0.0,686891.0,0.0827,160.0,0.0,50.93,17408.0,21172.0,0.0,1913.0
0.34,18628.0,27.3,292.245,0.0,2.315,0.31,0.0,72.618,1.518,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,4360105.0,0.0,91.143,12.4,11464.508999999998,64.13,0.0,688352.0,0.0807,139.0,0.0,50.93,17547.0,20419.0,0.0,1736.0
0.467,19523.0,27.3,294.344,0.0,2.099,0.325,0.0,73.085,1.749,28.314,0.0,0.0,1.08,1700.0,0.0,0.0,0.0,4388171.0,0.0,105.0,12.2,11506.879,64.13,0.0,690896.0,0.0818,126.0,0.0,50.93,17673.0,28066.0,0.0,1461.0
0.321,19688.0,27.3,296.126,0.0,1.7819999999999998,0.328,0.0,73.406,1.913,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,4407441.0,0.0,114.857,12.3,11533.111,64.13,0.0,692471.0,0.0811,107.0,0.0,50.93,17780.0,19270.0,0.0,2544.0
0.183,19725.0,27.3,297.508,0.0,1.382,0.329,0.0,73.589,2.015,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,4418418.0,0.0,121.0,12.4,11547.901000000002,64.13,0.0,693359.0,0.0807,83.0,0.0,50.93,17863.0,10977.0,0.0,1575.0
0.259,19860.0,27.3,300.257,0.0,2.748,0.331,0.0,73.848,2.201,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,4433952.0,0.0,132.143,12.3,11567.52,64.13,0.0,694537.0,0.0812,165.0,0.0,50.93,18028.0,15534.0,0.0,888.0
0.413,20033.0,27.3,302.305,0.0,2.049,0.334,0.0,74.26,2.148,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,4458745.0,0.0,129.0,12.5,11598.782,64.13,0.0,696414.0,0.0803,123.0,0.0,50.93,18151.0,24793.0,0.0,1178.0
0.377,20238.0,27.3,304.937,0.0,2.631,0.337,0.0,74.637,2.144,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,4481354.0,0.0,128.714,12.5,11628.261,64.13,0.0,698184.0,0.0797,158.0,0.0,50.93,18309.0,22609.0,0.0,1877.0
0.403,20775.0,27.3,305.953,0.0,1.016,0.34600000000000003,0.0,75.04,1.958,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,4505533.0,0.0,117.571,12.3,11661.887,64.13,0.0,700203.0,0.0815,61.0,0.0,50.93,18370.0,24179.0,0.0,1770.0
0.377,19996.0,27.3,306.585,0.0,0.633,0.333,0.0,75.416,1.749,31.844,0.0,0.0,1.06,1912.0,0.0,0.0,0.0,4528141.0,0.0,105.0,12.5,11693.998,64.13,0.0,702131.0,0.0803,38.0,0.0,50.93,18408.0,22608.0,0.0,2019.0
0.355,20291.0,27.3,307.635,0.0,1.0490000000000002,0.338,0.0,75.77199999999998,1.644,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,4549478.0,0.0,98.714,12.5,11721.678999999998,64.13,0.0,703793.0,0.0797,63.0,0.0,50.93,18471.0,21337.0,0.0,1928.0
0.275,21080.0,27.3,307.9840000000001,0.0,0.35,0.35100000000000003,0.0,76.046,1.497,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,4565980.0,0.0,89.85700000000001,12.4,11746.012,64.13,0.0,705254.0,0.0806,21.0,0.0,50.93,18492.0,16502.0,0.0,1662.0
0.256,21056.0,27.3,310.716,0.0,2.7310000000000003,0.35100000000000003,0.0,76.30199999999998,1.494,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,4581346.0,0.0,89.714,12.5,11763.5,64.13,0.0,706304.0,0.0798,164.0,0.0,48.15,18656.0,15366.0,0.0,1461.0
0.442,21305.0,27.3,312.132,0.0,1.416,0.355,0.0,76.744,1.404,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,4607883.0,0.0,84.286,12.5,11797.726,64.13,0.0,708359.0,0.0801,85.0,0.0,48.15,18741.0,26537.0,0.0,1050.0
0.429,21760.0,27.3,313.83,0.0,1.699,0.362,0.0,77.17399999999998,1.271,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,4633671.0,0.0,76.286,12.4,11833.633999999998,64.13,0.0,710515.0,0.081,102.0,0.0,48.15,18843.0,25788.0,0.0,2055.0
0.39,21655.0,27.3,314.63,0.0,0.799,0.361,0.0,77.564,1.24,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,4657116.0,0.0,74.429,12.4,11865.228,64.13,0.0,712412.0,0.0805,48.0,0.0,48.15,18891.0,23445.0,0.0,2156.0
0.34700000000000003,21400.0,27.3,315.512,0.0,0.883,0.35600000000000004,0.0,77.911,1.275,31.345,0.0,0.0,1.0,1882.0,0.0,0.0,0.0,4677942.0,0.0,76.571,12.4,11895.774,64.13,0.0,714246.0,0.0809,53.0,0.0,48.15,18944.0,20826.0,0.0,1897.0
0.333,21209.0,27.3,315.9120000000001,0.0,0.4,0.353,0.0,78.244,1.183,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,4697939.0,0.0,71.0,12.3,11922.788,64.13,0.0,715868.0,0.0813,24.0,0.0,48.15,18968.0,19997.0,0.0,1834.0
0.191,20489.0,27.3,316.578,0.0,0.6659999999999999,0.341,0.0,78.435,1.228,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,4709403.0,0.0,73.714,12.5,11937.628,64.13,0.0,716759.0,0.0802,40.0,0.0,48.15,19008.0,11464.0,0.0,1622.0
0.29100000000000004,20790.0,27.3,317.328,0.0,0.7490000000000001,0.34600000000000003,0.0,78.726,0.945,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,4726875.0,0.0,56.714,12.6,11955.815,64.13,0.0,717851.0,0.0793,45.0,0.0,48.15,19053.0,17472.0,0.0,891.0
0.428,20673.0,27.3,318.2940000000001,0.0,0.966,0.344,0.0,79.155,0.88,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,4752596.0,0.0,52.857,12.7,11986.843,64.13,0.0,719714.0,0.0785,58.0,0.0,48.15,19111.0,25721.0,0.0,1092.0
0.417,20563.0,27.3,319.177,0.0,0.883,0.342,0.0,79.571,0.764,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,4777609.0,0.0,45.857,12.8,12021.086,64.13,0.0,721770.0,0.0782,53.0,0.0,48.15,19164.0,25013.0,0.0,1863.0
0.387,20530.0,27.3,320.276,0.0,1.099,0.342,0.0,79.958,0.807,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,4800823.0,0.0,48.429,12.8,12052.93,64.13,0.0,723682.0,0.0784,66.0,0.0,48.15,19230.0,23214.0,0.0,2056.0
0.369,20719.0,27.3,321.0420000000001,0.0,0.7659999999999999,0.345,0.0,80.327,0.79,33.277,0.0,0.0,0.97,1998.0,0.0,0.0,0.0,4822973.0,0.0,47.429,12.9,12082.41,64.13,0.0,725452.0,0.0773,46.0,0.0,48.15,19276.0,22150.0,0.0,1912.0
0.325,20654.0,27.3,323.29,0.0,2.248,0.344,0.0,80.652,1.054,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,4842516.0,0.0,63.286,13.2,12105.244,64.13,0.0,726823.0,0.0758,135.0,0.0,38.89,19411.0,19543.0,0.0,1770.0
0.173,20502.0,27.3,324.19,0.0,0.899,0.341,0.0,80.825,1.087,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,4852918.0,0.0,65.286,13.2,12118.101,64.13,0.0,727595.0,0.0755,54.0,0.0,38.89,19465.0,10402.0,0.0,1371.0
0.261,20248.0,27.3,325.422,0.0,1.232,0.337,0.0,81.087,1.156,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,4868610.0,0.0,69.429,12.9,12138.77,64.13,0.0,728836.0,0.0775,74.0,0.0,38.89,19539.0,15692.0,0.0,772.0
0.418,20155.0,27.3,326.188,0.0,0.7659999999999999,0.336,0.0,81.50399999999998,1.128,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,4893683.0,0.0,67.714,13.0,12167.284,64.13,0.0,730548.0,0.0768,46.0,0.0,38.89,19585.0,25073.0,0.0,1241.0
0.399,20002.0,27.3,327.721,0.0,1.5319999999999998,0.333,0.0,81.903,1.221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4917625.0,0.0,73.286,13.2,12198.362,64.13,0.0,732414.0,0.076,92.0,0.0,38.89,19677.0,23942.0,0.0,1712.0
0.385,19985.0,27.3,328.92,0.0,1.199,0.333,0.0,82.288,1.235,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,4940719.0,0.0,74.143,13.3,12227.691,64.13,0.0,734175.0,0.075,72.0,0.0,38.89,19749.0,23094.0,0.0,1866.0
0.374,20029.0,27.3,329.586,0.0,0.6659999999999999,0.334,0.0,82.662,1.221,34.826,0.0,0.0,1.04,2091.0,0.0,0.0,0.0,4963174.0,0.0,73.286,13.4,12256.521,64.13,0.0,735906.0,0.0746,40.0,0.0,38.89,19789.0,22455.0,0.0,1761.0
