aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,OutdoorOver500,HotelsOtherAccommodationPartial,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,B.1.1.7+E484K,RestaurantsCafesPartial,new_vaccinations,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,stringency_index,people_vaccinated_per_hundred,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,IndoorOver500,MasksMandatoryAllSpacesPartial,gdp_per_capita,new_cases,life_expectancy,GymsSportsCentres,ClosHigh,AdaptationOfWorkplace,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,weekly_icu_admissions_per_million,total_tests_per_thousand,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,new_tests_smoothed,QuarantineForInternationalTravellers,total_cases,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
12.849,0.0,1.0,3.716,0.0,0.0,4.376,239897.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.967,0.0,0.0,30218.0,0.0,0.0,0.0,165.315,114.898,0.0,0.0,0.0,0.0,0.0,30.0,4.29,1486.0,375.564,0.0,0.0,55.0,0.0,0.0,0.0,50903.0,0.0,0.0,0.0,0.0,0.0,60.19,2.06,0.0,4.0,0.0,0.0,338.0,0.0,0.0,42658.576,2444.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,20675.0,0.0,17373.0,0.0,241006.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7883564.0,0.0,4.728,59254.746,1494.0,0.0,0.0,1923.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,677.728,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,43223.0,0.0,689271.0,0.0,0.0,0.0,478.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.057,0.0,0.148,5.64,0.0,369.0,0.0,0.0,17.5,1777.373,29.057,0.0,17241.0,0.0,46.143,0.0,11632334.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
12.849,0.0,1.0,3.771,0.0,0.0,3.315,248408.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.053,0.0,0.0,8520.0,0.0,0.0,0.0,162.306,114.898,0.0,0.0,0.0,0.0,0.0,30.0,4.29,1507.0,375.564,0.0,0.0,51.0,0.0,0.0,0.0,38565.0,0.0,0.0,0.0,0.0,0.0,60.19,2.14,0.0,4.0,0.0,0.0,327.0,0.0,0.0,42658.576,2583.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,20726.0,0.0,17841.0,0.0,249526.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7922129.0,0.0,4.384,59476.8,1534.0,0.0,0.0,1888.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,681.044,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,43870.0,0.0,691854.0,0.0,0.0,0.0,478.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.056,0.0,0.152,5.64,0.0,369.0,0.0,0.0,17.9,1781.758,28.111,0.0,17708.0,0.0,47.143,0.0,11632334.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
12.849,0.0,1.0,3.832,0.0,0.0,1.873,250322.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.225,0.0,0.0,1941.0,0.0,0.0,0.0,165.315,114.898,0.0,0.0,0.0,0.0,0.0,30.0,4.29,1534.0,375.564,0.0,0.0,53.0,0.0,0.0,0.0,21784.0,0.0,0.0,0.0,0.0,86.006,60.19,2.15,0.0,4.0,0.0,0.0,322.0,0.0,0.0,42658.576,1812.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,20779.0,0.0,17649.0,0.0,251467.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7943913.0,0.0,4.556,59632.572,1517.0,0.0,0.0,1923.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,1000.0,0.0,682.917,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,44574.0,0.0,693666.0,0.0,0.0,0.0,478.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.056,0.0,0.151,5.64,0.0,369.0,0.0,0.0,17.9,1786.314,27.681,0.0,17515.0,0.0,49.143,0.0,11632334.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,3.914,0.0,0.0,3.82,261763.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.2,0.0,0.0,11465.0,0.0,0.0,0.0,167.98,114.898,0.0,0.0,0.0,0.0,0.0,36.0,4.29,1581.0,375.564,0.0,0.0,35.0,0.0,0.0,0.0,44440.0,0.0,0.0,0.0,0.0,0.0,60.19,2.25,0.0,1.0,0.0,0.0,325.0,0.0,0.0,42658.576,1192.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,20814.0,0.0,17676.0,0.0,262932.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,7988353.0,0.0,3.009,59735.045,1520.0,0.0,0.0,1954.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,686.737,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,45528.0,0.0,694858.0,0.0,0.0,0.0,501.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.056,0.0,0.151,5.64,0.0,330.0,0.0,0.0,17.9,1789.323,27.939,0.0,17559.0,0.0,48.857,0.0,11632334.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,3.934,0.0,0.0,5.613,272954.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.991,0.0,0.0,12970.0,0.0,0.0,0.0,165.745,114.898,0.0,0.0,0.0,0.0,0.0,36.0,4.29,3381.0,375.564,0.0,0.0,65.0,0.0,0.0,0.0,65287.0,0.0,0.0,0.0,0.0,0.0,60.19,2.35,0.0,1.0,0.0,0.0,322.0,0.0,0.0,42658.576,1784.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,20879.0,0.0,16747.0,0.0,275902.0,0.03,2.0,0.0,0.0,0.0,0.0,0.0,8053640.0,0.0,5.588,59888.411,1440.0,0.0,0.0,1928.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,692.349,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,45763.0,0.0,696642.0,0.0,0.0,0.0,501.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.056,0.0,0.141,5.64,0.0,330.0,0.0,0.0,17.9,1794.911,27.681,0.0,16406.0,0.0,46.429,0.0,11632334.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.043,0.0,0.0,5.368,286342.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.433,0.0,0.0,16846.0,0.0,0.0,0.0,159.039,114.898,0.0,0.0,0.0,0.0,0.0,36.0,4.29,6878.0,375.564,0.0,0.0,54.0,0.0,0.0,0.0,62439.0,0.0,0.0,0.0,0.0,0.0,62.96,2.46,0.0,1.0,0.0,0.0,313.0,0.0,0.0,42658.576,3020.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,20933.0,0.0,16050.0,0.0,292748.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,8116079.0,0.0,4.642,60148.032,1380.0,0.0,0.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,697.717,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,47024.0,0.0,699662.0,0.0,0.0,0.0,501.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.056,0.0,0.131,5.64,0.0,330.0,0.0,0.0,17.9,1799.553,26.908,0.0,15282.0,0.0,51.571,0.0,11632334.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.169,0.0,0.0,4.82,302431.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.446,0.0,0.0,24028.0,0.0,0.0,0.0,156.374,114.898,0.0,0.0,0.0,0.0,0.0,36.0,4.29,14848.0,375.564,0.0,0.0,49.0,0.0,0.0,0.0,56073.0,0.0,0.0,0.0,0.0,0.0,62.96,2.6,0.0,1.0,0.0,0.0,323.0,0.0,0.0,42658.576,2775.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,20982.0,0.0,15141.0,0.0,316776.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,8172152.0,0.0,4.212,60386.591,1302.0,0.0,0.0,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,702.538,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,48499.0,0.0,702437.0,0.0,0.0,0.0,501.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.055,0.0,0.114,5.64,0.0,330.0,0.0,0.0,18.2,1803.765,27.767,0.0,13243.0,0.0,51.714,0.0,11632334.0,0.0,1.05,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.238,0.0,0.0,4.857,315014.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.212,0.0,0.0,21789.0,0.0,0.0,0.0,155.601,114.898,0.0,0.0,0.0,0.0,0.0,36.0,4.29,24088.0,375.564,0.0,0.0,36.0,0.0,0.0,0.0,56498.0,0.0,0.0,0.0,0.0,0.0,62.96,2.71,0.0,1.0,0.0,0.0,315.0,0.0,0.0,42658.576,2683.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21018.0,0.0,13937.0,0.0,338565.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,8228650.0,0.0,3.095,60617.242,1198.0,0.0,0.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,707.395,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,49298.0,0.0,705120.0,0.0,0.0,0.0,501.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.055,0.0,0.092,5.64,0.0,330.0,0.0,0.0,18.2,1806.86,27.08,0.0,10731.0,0.0,49.0,0.0,11632334.0,0.0,1.04,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.345,0.0,0.0,4.061,316657.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.176,0.0,0.0,4566.0,0.0,0.0,0.0,151.302,114.898,0.0,0.0,0.0,0.0,0.0,36.0,4.29,27023.0,375.564,0.0,0.0,48.0,0.0,0.0,0.0,47239.0,0.0,0.0,0.0,0.0,0.0,62.96,2.72,0.0,1.0,0.0,0.0,315.0,0.0,0.0,42658.576,2717.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21066.0,0.0,13372.0,0.0,343131.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,8275889.0,0.0,4.126,60850.815,1150.0,0.0,0.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,711.456,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,50537.0,0.0,707837.0,0.0,0.0,0.0,501.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.056,0.0,0.084,5.64,0.0,330.0,0.0,0.0,17.9,1810.987,27.08,0.0,9750.0,0.0,48.571,0.0,11632334.0,0.0,1.04,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.351,0.0,0.0,1.918,317297.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.844,0.0,0.0,991.0,0.0,0.0,0.0,153.709,114.898,0.0,0.0,0.0,0.0,0.0,36.0,4.29,27374.0,375.564,0.0,0.0,26.0,0.0,0.0,0.0,22314.0,0.0,0.0,0.0,0.0,72.641,62.96,2.73,0.0,1.0,0.0,0.0,315.0,0.0,0.0,42658.576,2316.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21092.0,0.0,13236.0,0.0,344122.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,8298203.0,0.0,2.235,61049.915,1138.0,0.0,0.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,845.0,0.0,713.374,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,50613.0,0.0,710153.0,0.0,0.0,0.0,501.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.056,0.0,0.082,5.64,0.0,330.0,0.0,0.0,17.9,1813.222,27.08,0.0,9568.0,0.0,44.714,0.0,11632334.0,0.0,1.04,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.37,0.0,0.0,3.95,321311.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.807,0.0,0.0,7991.0,0.0,0.0,0.0,159.211,114.898,0.0,0.0,0.0,0.0,0.0,54.0,4.29,31368.0,375.564,0.0,0.0,32.0,0.0,0.0,0.0,45952.0,0.0,0.0,0.0,0.0,0.0,62.96,2.76,0.0,11.0,0.0,0.0,325.0,0.0,0.0,42658.576,1264.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21124.0,0.0,12740.0,0.0,352113.0,0.27,5.0,0.0,0.0,0.0,0.0,0.0,8344155.0,0.0,2.751,61158.577,1095.0,0.0,0.0,1852.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,717.324,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,50829.0,0.0,711417.0,0.0,0.0,0.0,489.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.056,0.0,0.073,5.64,0.0,388.0,0.0,0.0,17.9,1815.973,27.939,0.0,8507.0,0.0,44.286,0.0,11632334.0,0.0,1.03,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.408,0.0,0.0,5.885,331609.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611,0.0,0.0,24790.0,0.0,0.0,0.0,154.225,114.898,0.0,0.0,0.0,0.0,0.0,54.0,4.29,45889.0,375.564,0.0,0.0,49.0,0.0,0.0,0.0,68454.0,0.0,0.0,0.0,0.0,0.0,62.96,2.85,0.0,11.0,0.0,0.0,311.0,0.0,0.0,42658.576,1854.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21173.0,0.0,14429.0,0.0,376903.0,0.39,5.0,0.0,0.0,0.0,0.0,0.0,8412609.0,0.0,4.212,61317.961,1240.0,0.0,0.0,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,723.209,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,51281.0,0.0,713271.0,0.0,0.0,0.0,489.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.055,0.0,0.072,5.64,0.0,388.0,0.0,0.0,18.2,1820.185,26.736,0.0,8379.0,0.0,42.0,0.0,11632334.0,0.0,1.02,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.389,0.0,0.0,5.235,341899.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.476,0.0,0.0,31136.0,0.0,0.0,0.0,153.452,114.898,0.0,0.0,0.0,0.0,0.0,54.0,4.29,66758.0,375.564,0.0,0.0,43.0,0.0,0.0,0.0,60891.0,0.0,0.0,0.0,0.0,0.0,62.96,2.94,0.0,11.0,0.0,0.0,310.0,0.0,0.0,42658.576,3124.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21216.0,0.0,16470.0,0.0,408039.0,0.57,5.0,0.0,0.0,0.0,0.0,0.0,8473500.0,0.0,3.697,61586.523,1416.0,0.0,0.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,728.444,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,51060.0,0.0,716395.0,0.0,0.0,0.0,489.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.055,0.0,0.068,5.64,0.0,388.0,0.0,0.0,18.2,1823.882,26.65,0.0,7937.0,0.0,40.429,0.0,11632334.0,0.0,1.01,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.368,0.0,0.0,4.672,351979.0,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.414,0.0,0.0,34578.0,0.0,0.0,0.0,150.529,114.898,0.0,0.0,0.0,0.0,0.0,54.0,4.29,91279.0,375.564,0.0,0.0,44.0,0.0,0.0,0.0,54344.0,0.0,0.0,0.0,0.0,0.0,62.96,3.03,0.0,11.0,0.0,0.0,306.0,0.0,0.0,42658.576,2452.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21260.0,0.0,17977.0,0.0,442617.0,0.78,5.0,0.0,0.0,0.0,0.0,0.0,8527844.0,0.0,3.783,61797.314,1545.0,0.0,0.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,733.115,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,50813.0,0.0,718847.0,0.0,0.0,0.0,489.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.054,0.0,0.061,5.64,0.0,388.0,0.0,0.0,18.5,1827.664,26.306,0.0,7078.0,0.0,39.714,0.0,11632334.0,0.0,1.01,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.378,0.0,0.0,4.924,360145.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.402,0.0,0.0,31257.0,0.0,0.0,0.0,149.325,114.898,0.0,0.0,0.0,0.0,0.0,54.0,4.29,114408.0,375.564,0.0,0.0,35.0,0.0,0.0,0.0,57274.0,0.0,0.0,0.0,0.0,0.0,62.96,3.1,0.0,11.0,0.0,0.0,304.0,0.0,0.0,42658.576,2585.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21295.0,0.0,19330.0,0.0,473874.0,0.98,5.0,0.0,0.0,0.0,0.0,0.0,8585118.0,0.0,3.009,62019.54,1662.0,0.0,0.0,1737.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,738.039,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,50924.0,0.0,721432.0,0.0,0.0,0.0,489.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.053,0.0,0.055,5.64,0.0,388.0,0.0,0.0,18.9,1830.673,26.134,0.0,6447.0,0.0,39.571,0.0,11632334.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.316,0.0,0.0,3.627,361387.0,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.512,0.0,0.0,6589.0,0.0,0.0,0.0,141.846,114.898,0.0,0.0,0.0,0.0,0.0,54.0,4.29,119768.0,375.564,0.0,0.0,57.0,0.0,0.0,0.0,42191.0,0.0,0.0,0.0,0.0,0.0,62.96,3.11,0.0,11.0,0.0,0.0,292.0,0.0,0.0,42658.576,2438.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21352.0,0.0,19619.0,0.0,480463.0,1.03,5.0,0.0,0.0,0.0,0.0,0.0,8627309.0,0.0,4.9,62229.128,1687.0,0.0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,741.666,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,50203.0,0.0,723870.0,0.0,0.0,0.0,489.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.052,0.0,0.055,5.64,0.0,388.0,0.0,0.0,19.2,1835.573,25.102,0.0,6390.0,0.0,40.857,0.0,11632334.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.278,0.0,0.0,1.653,361723.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.647,0.0,0.0,3442.0,0.0,0.0,0.0,144.253,114.898,0.0,0.0,0.0,0.0,0.0,54.0,4.29,122875.0,375.564,0.0,0.0,37.0,0.0,0.0,0.0,19227.0,0.0,0.0,0.0,0.0,80.538,62.96,3.11,0.0,11.0,0.0,0.0,300.0,0.0,0.0,42658.576,1740.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21389.0,0.0,19969.0,0.0,483905.0,1.06,5.0,0.0,0.0,0.0,0.0,0.0,8646536.0,0.0,3.181,62378.711,1717.0,0.0,0.0,1678.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,937.0,0.0,743.319,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,49762.0,0.0,725610.0,0.0,0.0,0.0,489.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.052,0.0,0.055,5.64,0.0,388.0,0.0,0.0,19.2,1838.754,25.79,0.0,6347.0,0.0,42.429,0.0,11632334.0,0.0,0.99,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.266,0.0,0.0,3.868,364113.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.672,0.0,0.0,10315.0,0.0,0.0,0.0,145.972,114.898,0.0,0.0,0.0,0.0,0.0,71.0,4.29,130818.0,375.564,0.0,0.0,34.0,0.0,0.0,0.0,44990.0,0.0,0.0,0.0,0.0,0.0,62.96,3.13,0.0,6.0,0.0,0.0,302.0,0.0,0.0,42658.576,873.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21423.0,0.0,20301.0,0.0,494220.0,1.12,17.0,0.0,0.0,0.0,0.0,0.0,8691526.0,0.0,2.923,62453.76,1745.0,0.0,0.0,1698.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,747.187,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,49624.0,0.0,726483.0,0.0,0.0,0.0,326.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.051,0.0,0.053,5.64,0.0,339.0,0.0,0.0,19.6,1841.677,25.962,0.0,6115.0,0.0,42.714,0.0,11632334.0,0.0,0.99,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.174,0.0,0.0,5.239,372359.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.672,0.0,0.0,28174.0,0.0,0.0,0.0,143.909,114.898,0.0,0.0,0.0,0.0,0.0,71.0,4.29,150769.0,375.564,0.0,0.0,49.0,0.0,0.0,0.0,60937.0,0.0,0.0,0.0,0.0,0.0,62.96,3.2,0.0,6.0,0.0,0.0,308.0,0.0,0.0,42658.576,1851.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21472.0,0.0,20784.0,0.0,522394.0,1.3,17.0,0.0,0.0,0.0,0.0,0.0,8752463.0,0.0,4.212,62612.886,1787.0,0.0,0.0,1674.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,752.425,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,48551.0,0.0,728334.0,0.0,0.0,0.0,326.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.051,0.0,0.05,5.64,0.0,339.0,0.0,0.0,19.6,1845.889,26.478,0.0,5821.0,0.0,42.714,0.0,11632334.0,0.0,0.99,0.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,4.041,0.0,0.0,4.306,378956.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.635,0.0,0.0,25870.0,0.0,0.0,0.0,142.018,114.898,0.0,0.0,0.0,0.0,0.0,71.0,4.29,170071.0,375.564,0.0,0.0,40.0,0.0,0.0,0.0,50093.0,0.0,0.0,0.0,0.0,0.0,62.96,3.26,0.0,6.0,0.0,0.0,303.0,0.0,0.0,42658.576,2617.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,21512.0,0.0,20032.0,0.0,548264.0,1.46,17.0,0.0,0.0,0.0,0.0,0.0,8802556.0,0.0,3.439,62837.862,1722.0,0.0,0.0,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,756.732,0.0,0.0,0.0,0.0,0.0,0.0,31.4,18.571,47008.0,0.0,730951.0,0.0,0.0,0.0,326.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.051,0.0,0.046,5.64,0.0,339.0,0.0,0.0,19.6,1849.328,26.048,0.0,5294.0,0.0,42.286,0.0,11632334.0,0.0,0.98,0.0,0.0,0.2,0.0,0.0
