new_tests_per_thousand,new_tests_smoothed,total_deaths_per_million,aged_65_older,population_density,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,hospital_beds_per_thousand,new_cases,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,life_expectancy,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million
0.021,4933.0,7.751,27.049,347.778,0.0,0.0,0.039,0.0,3.289,0.006,13.05,274.0,0.0,0.0,1.63,0.0,0.0,0.0,414592.0,0.0,0.7140000000000001,26.5,155.953,84.63,0.0,39002.223,19658.0,0.0377,0.0,25.93,977.0,2618.0,0.0,0.0
0.065,5322.0,7.758999999999999,27.049,347.778,0.0,0.008,0.042,0.0,3.354,0.005,13.05,208.0,0.0,0.0,1.57,0.0,0.0,0.0,422820.0,0.0,0.5710000000000001,27.3,157.349,84.63,0.0,39002.223,19834.0,0.0367,1.0,25.93,978.0,8228.0,0.0,0.0
0.056,5671.0,7.775,27.049,347.778,0.0,0.016,0.045,0.0,3.411,0.006999999999999999,13.05,176.0,0.0,0.0,1.53,0.0,0.0,0.0,429919.0,0.0,0.857,27.6,158.999,84.63,0.0,39002.223,20042.0,0.0362,2.0,25.93,980.0,7099.0,0.0,0.0
0.061,5837.0,7.791,27.049,347.778,0.0,0.016,0.046,0.0,3.472,0.006999999999999999,13.05,208.0,0.0,0.0,1.53,0.0,0.0,0.0,437644.0,0.0,0.857,26.9,160.642,84.63,0.0,39002.223,20249.0,0.0371,2.0,25.93,982.0,7725.0,0.0,0.0
0.061,6157.0,7.791,27.049,347.778,0.0,0.0,0.049,0.0,3.533,0.006,13.05,207.0,0.0,0.0,1.61,0.0,0.0,0.0,445344.0,0.0,0.7140000000000001,25.7,163.458,84.63,0.0,39002.223,20604.0,0.0389,0.0,25.93,982.0,7700.0,0.0,0.0
0.071,6494.0,7.791,27.049,347.778,0.0,0.0,0.052000000000000005,0.0,3.604,0.006,13.05,355.0,0.0,0.0,1.65,0.0,0.0,0.0,454299.0,0.0,0.7140000000000001,24.5,166.86900000000003,84.63,0.0,39002.223,21034.0,0.0409,0.0,25.93,982.0,8955.0,0.0,0.0
0.043,6812.0,7.797999999999999,27.049,347.778,0.0,0.008,0.054000000000000006,0.0,3.647,0.006999999999999999,13.05,430.0,0.0,0.0,1.61,0.0,0.0,0.0,459661.0,0.0,0.857,24.2,169.93099999999995,84.63,0.0,39002.223,21420.0,0.0413,1.0,25.93,983.0,5362.0,0.0,0.0
0.015,6701.0,7.797999999999999,27.049,347.778,0.0,0.0,0.053,0.0,3.661,0.006999999999999999,13.05,386.0,0.0,0.0,1.58,0.0,0.0,0.0,461499.0,0.0,0.857,21.6,173.16,84.63,0.0,39002.223,21827.0,0.0462,0.0,25.93,983.0,1838.0,0.0,0.0
0.084,7033.0,7.806,27.049,347.778,0.0,0.008,0.056,0.0,3.745,0.006999999999999999,13.05,407.0,0.0,0.0,1.52,0.0,0.0,0.0,472051.0,0.0,0.857,21.9,175.215,84.63,0.0,39002.223,22086.0,0.0457,1.0,25.93,984.0,10552.0,0.0,0.0
0.08800000000000001,7612.0,7.806,27.049,347.778,0.0,0.0,0.06,0.0,3.833,0.005,13.05,259.0,0.0,0.0,1.5,0.0,0.0,0.0,483205.0,0.0,0.5710000000000001,22.4,177.857,84.63,0.0,39002.223,22419.0,0.0446,0.0,25.93,984.0,11154.0,0.0,0.0
0.09,8129.0,7.814,27.049,347.778,0.0,0.008,0.064,0.0,3.923,0.003,13.05,333.0,0.0,0.0,1.54,0.0,0.0,0.0,494548.0,0.0,0.429,21.7,181.427,84.63,0.0,39002.223,22869.0,0.046,1.0,25.93,985.0,11343.0,0.0,0.0
0.132,9412.0,7.814,27.049,347.778,0.0,0.0,0.075,0.0,4.056,0.003,13.05,450.0,0.0,0.0,1.56,0.0,0.0,0.0,511231.0,0.0,0.429,22.8,186.377,84.63,0.0,39002.223,23493.0,0.0438,0.0,25.93,985.0,16683.0,0.0,0.0
0.103,9989.0,7.814,27.049,347.778,0.0,0.0,0.079,0.0,4.159,0.003,13.05,624.0,0.0,0.0,1.53,0.0,0.0,0.0,524225.0,0.0,0.429,22.9,191.113,84.63,0.0,39002.223,24090.0,0.0437,0.0,25.93,985.0,12994.0,0.0,0.0
0.057,10247.0,7.822,27.049,347.778,0.0,0.008,0.081,0.0,4.216,0.003,13.05,597.0,0.0,0.0,1.51,0.0,0.0,0.0,531391.0,0.0,0.429,21.5,196.357,84.63,0.0,39002.223,24751.0,0.0464,1.0,25.93,986.0,7166.0,0.0,0.0
0.026,10451.0,7.822,27.049,347.778,0.0,0.0,0.083,0.0,4.242,0.003,13.05,661.0,0.0,0.0,1.46,0.0,0.0,0.0,534653.0,0.0,0.429,21.3,200.411,84.63,0.0,39002.223,25262.0,0.047,0.0,25.93,986.0,3262.0,0.0,0.0
0.127,11223.0,7.837999999999999,27.049,347.778,0.0,0.016,0.08900000000000001,0.0,4.368,0.005,13.05,511.0,0.0,0.0,1.47,0.0,0.0,0.0,550612.0,0.0,0.5710000000000001,21.9,203.727,84.63,0.0,39002.223,25680.0,0.0457,2.0,25.93,988.0,15959.0,0.0,0.0
0.096,11360.0,7.846,27.049,347.778,0.0,0.008,0.09,0.0,4.464,0.006,13.05,418.0,0.0,0.0,1.51,0.0,0.0,0.0,562726.0,0.0,0.7140000000000001,20.4,208.741,84.63,0.0,39002.223,26312.0,0.049,1.0,25.93,989.0,12114.0,0.0,0.0
0.13,12076.0,7.854,27.049,347.778,0.0,0.008,0.096,0.0,4.5939999999999985,0.006,13.05,632.0,0.0,0.0,1.51,0.0,0.0,0.0,579083.0,0.0,0.7140000000000001,19.9,215.048,84.63,0.0,39002.223,27107.0,0.0501,1.0,25.93,990.0,16357.0,0.0,0.0
0.066,10880.0,7.87,27.049,347.778,0.0,0.016,0.086,0.0,4.66,0.008,13.05,795.0,0.0,0.0,1.47,0.0,0.0,0.0,587393.0,0.0,1.0,16.6,222.831,84.63,0.0,39002.223,28088.0,0.0603,2.0,30.56,992.0,8310.0,0.0,0.0
0.045,9838.0,7.894,27.049,347.778,0.0,0.024,0.078,0.0,4.705,0.011,13.05,981.0,0.0,0.0,1.38,0.0,0.0,0.0,593088.0,0.0,1.429,14.4,229.011,84.63,0.0,39002.223,28867.0,0.0694,3.0,30.56,995.0,5695.0,0.0,0.0
0.076,10175.0,7.917000000000002,27.049,347.778,0.0,0.024,0.081,0.0,4.7810000000000015,0.014,13.05,779.0,0.0,0.0,1.37,0.0,0.0,0.0,602618.0,0.0,1.714,14.5,235.365,84.63,0.0,39002.223,29668.0,0.069,3.0,30.56,998.0,9530.0,0.0,0.0
0.03,10250.0,7.917000000000002,27.049,347.778,0.0,0.0,0.081,0.0,4.811,0.014,13.05,801.0,0.0,0.0,1.4,0.0,0.0,0.0,606403.0,0.0,1.714,13.7,242.021,84.63,0.0,39002.223,30507.0,0.0731,0.0,34.26,998.0,3785.0,0.0,0.0
0.192,11425.0,7.925,27.049,347.778,0.0,0.008,0.091,0.0,5.003,0.012,13.05,839.0,0.0,0.0,1.44,0.0,0.0,0.0,630585.0,0.0,1.571,14.7,246.781,84.63,0.0,39002.223,31107.0,0.0679,1.0,34.26,999.0,24182.0,0.0,0.0
0.14300000000000002,12278.0,7.949,27.049,347.778,0.0,0.024,0.097,0.0,5.146,0.015,13.05,600.0,0.0,0.0,1.51,0.0,0.0,0.0,648671.0,0.0,1.857,14.9,254.596,84.63,0.0,39002.223,32092.0,0.0673,3.0,34.26,1002.0,18086.0,0.0,0.0
0.14800000000000002,12608.0,7.981,27.049,347.778,0.0,0.032,0.1,0.0,5.294,0.018000000000000002,13.05,985.0,0.0,0.0,1.54,0.0,0.0,0.0,667340.0,0.0,2.286,14.1,264.671,84.63,0.0,39002.223,33362.0,0.0709,4.0,34.26,1006.0,18669.0,0.0,0.0
0.156,14233.0,7.989,27.049,347.778,0.0,0.008,0.113,0.0,5.45,0.017,13.05,1270.0,0.0,0.0,1.51,0.0,0.0,0.0,687027.0,0.0,2.143,15.1,275.048,84.63,0.0,39002.223,34670.0,0.0661,1.0,34.26,1007.0,19687.0,0.0,0.0
0.138,15899.0,8.036,27.049,347.778,0.0,0.048,0.126,0.0,5.587999999999999,0.02,13.05,1308.0,0.0,0.0,1.5,0.0,0.0,0.0,704381.0,0.0,2.571,15.1,287.63,84.63,0.0,39002.223,36256.0,0.0664,6.0,34.26,1013.0,17354.0,0.0,0.0
0.076,15910.0,8.036,27.049,347.778,0.0,0.0,0.126,0.0,5.664,0.017,13.05,1586.0,0.0,0.0,1.45,0.0,0.0,0.0,713987.0,0.0,2.143,13.7,299.8,84.63,0.0,39002.223,37790.0,0.0729,0.0,34.26,1013.0,9606.0,0.0,0.0
0.084,16883.0,8.036,27.049,347.778,0.0,0.0,0.134,0.0,5.747999999999998,0.017,13.05,1534.0,0.0,0.0,1.38,0.0,0.0,0.0,724586.0,0.0,2.143,13.7,310.3590000000001,84.63,0.0,39002.223,39121.0,0.0729,0.0,34.26,1013.0,10599.0,0.0,0.0
0.205,17114.0,8.076,27.049,347.778,0.0,0.04,0.136,0.0,5.9529999999999985,0.022,13.05,1331.0,0.0,0.0,1.32,0.0,0.0,0.0,750380.0,0.0,2.714,13.3,318.015,84.63,0.0,39002.223,40086.0,0.075,5.0,34.26,1018.0,25794.0,0.0,0.0
0.149,17207.0,8.116,27.049,347.778,0.0,0.04,0.13699999999999998,0.0,6.102,0.024,13.05,965.0,0.0,0.0,1.27,0.0,0.0,0.0,769120.0,0.0,3.0,13.0,327.9,84.63,0.0,39002.223,41332.0,0.0767,5.0,34.26,1023.0,18740.0,0.0,0.0
0.315,20215.0,8.171,27.049,347.778,0.0,0.056,0.16,0.0,6.417000000000002,0.027000000000000003,13.05,1246.0,0.0,0.0,1.21,0.0,0.0,0.0,808843.0,0.0,3.429,15.2,338.649,84.63,0.0,39002.223,42687.0,0.0659,7.0,34.26,1030.0,39723.0,0.0,0.0
0.175,20547.0,8.219,27.049,347.778,0.0,0.048,0.163,0.0,6.591,0.033,13.05,1355.0,0.0,0.0,1.16,0.0,0.0,0.0,830858.0,0.0,4.143,15.1,350.43,84.63,0.0,39002.223,44172.0,0.0661,6.0,32.41,1036.0,22015.0,0.0,0.0
0.18,21311.0,8.274,27.049,347.778,0.0,0.056,0.16899999999999998,0.0,6.772,0.034,13.05,1485.0,0.0,0.0,1.14,0.0,0.0,0.0,853556.0,0.0,4.2860000000000005,15.7,363.163,84.63,0.0,39002.223,45777.0,0.0638,7.0,32.41,1043.0,22698.0,0.0,0.0
0.108,21892.0,8.282,27.049,347.778,0.0,0.008,0.174,0.0,6.88,0.035,13.05,1605.0,0.0,0.0,1.11,0.0,0.0,0.0,867232.0,0.0,4.4289999999999985,16.0,375.626,84.63,0.0,39002.223,47348.0,0.0624,1.0,32.41,1044.0,13676.0,0.0,0.0
0.106,22283.0,8.322000000000001,27.049,347.778,0.0,0.04,0.177,0.0,6.9860000000000015,0.041,13.05,1571.0,0.0,0.0,1.07,0.0,0.0,0.0,880568.0,0.0,5.143,16.1,387.05800000000005,84.63,0.0,39002.223,48789.0,0.062,5.0,32.41,1049.0,13336.0,0.0,0.0
0.051,19518.0,8.362,27.049,347.778,0.0,0.04,0.155,0.0,7.037000000000001,0.041,13.05,1441.0,0.0,0.0,0.99,0.0,0.0,0.0,887008.0,0.0,5.143,14.3,393.706,84.63,0.0,39002.223,49627.0,0.0698,5.0,32.41,1054.0,6440.0,0.0,0.0
0.261,21547.0,8.417,27.049,347.778,0.0,0.056,0.171,0.0,7.297999999999999,0.043,13.05,838.0,0.0,0.0,0.9,0.0,0.0,0.0,919947.0,0.0,5.4289999999999985,16.8,399.236,84.63,0.0,39002.223,50324.0,0.0596,7.0,32.41,1061.0,32939.0,0.0,0.0
0.205,19555.0,8.457,27.049,347.778,0.0,0.04,0.155,0.0,7.502999999999999,0.041,13.05,697.0,0.0,0.0,0.87,0.0,0.0,0.0,945729.0,0.0,5.143,15.9,407.003,84.63,0.0,39002.223,51303.0,0.0629,5.0,32.41,1066.0,25782.0,0.0,0.0
0.16699999999999998,19419.0,8.544,27.049,347.778,0.0,0.087,0.154,0.0,7.67,0.046,13.05,979.0,0.0,0.0,0.88,0.0,0.0,0.0,966791.0,0.0,5.857,16.4,416.3,84.63,0.0,39002.223,52475.0,0.0611,11.0,32.41,1077.0,21062.0,0.0,0.0
0.438,24068.0,8.616,27.049,347.778,0.0,0.071,0.191,0.0,8.107999999999999,0.049,13.05,1172.0,0.0,0.0,0.91,0.0,0.0,0.0,1022031.0,0.0,6.143,20.9,427.05800000000005,84.63,0.0,39002.223,53831.0,0.0478,9.0,32.41,1086.0,55240.0,0.0,0.0
0.093,23793.0,8.671,27.049,347.778,0.0,0.056,0.189,0.0,8.201,0.056,13.05,1356.0,0.0,0.0,0.92,0.0,0.0,0.0,1033781.0,0.0,7.0,21.6,436.824,84.63,0.0,39002.223,55062.0,0.0463,7.0,32.41,1093.0,11750.0,0.0,0.0
0.059,22950.0,8.758,27.049,347.778,0.0,0.087,0.182,0.0,8.26,0.062,13.05,1231.0,0.0,0.0,0.93,0.0,0.0,0.0,1041219.0,0.0,7.857,22.0,444.892,84.63,0.0,39002.223,56079.0,0.0454,11.0,32.41,1104.0,7438.0,0.0,0.0
0.205,25721.0,8.877,27.049,347.778,0.0,0.119,0.204,0.0,8.465,0.07400000000000001,13.05,1017.0,0.0,0.0,0.93,0.0,0.0,0.0,1067054.0,0.0,9.286,25.4,450.025,84.63,0.0,39002.223,56726.0,0.0394,15.0,32.41,1119.0,25835.0,0.0,0.0
0.168,24034.0,9.004,27.049,347.778,0.0,0.127,0.191,0.0,8.633,0.084,13.05,647.0,0.0,0.0,0.92,0.0,0.0,0.0,1088184.0,0.0,10.571,23.0,457.292,84.63,0.0,39002.223,57642.0,0.0435,16.0,32.41,1135.0,21130.0,0.0,0.0
0.174,23485.0,9.115,27.049,347.778,0.0,0.111,0.18600000000000005,0.0,8.807,0.094,13.05,916.0,0.0,0.0,0.91,0.0,0.0,0.0,1110121.0,0.0,11.857,22.2,465.78,84.63,0.0,39002.223,58712.0,0.0451,14.0,32.41,1149.0,21937.0,0.0,0.0
0.174,23603.0,9.203,27.049,347.778,0.0,0.087,0.187,0.0,8.981,0.094,13.05,1070.0,0.0,0.0,0.88,0.0,0.0,0.0,1132010.0,0.0,11.857,22.3,475.126,84.63,0.0,39002.223,59890.0,0.0449,11.0,32.41,1160.0,21889.0,0.0,0.0
0.173,18835.0,9.322,27.049,347.778,0.0,0.119,0.149,0.0,9.154,0.101,13.05,1178.0,0.0,0.0,0.84,0.0,0.0,0.0,1153876.0,0.0,12.714,18.6,483.353,84.63,0.0,39002.223,60927.0,0.0538,15.0,32.41,1175.0,21866.0,0.0,0.0
0.106,19063.0,9.369,27.049,347.778,0.0,0.048,0.151,0.0,9.26,0.1,13.05,1037.0,0.0,0.0,0.83,0.0,0.0,0.0,1167224.0,0.0,12.571,19.5,491.159,84.63,0.0,39002.223,61911.0,0.0513,6.0,32.41,1181.0,13348.0,0.0,0.0
0.087,19565.0,9.441,27.049,347.778,0.0,0.071,0.155,0.0,9.347,0.097,13.05,984.0,0.0,0.0,0.83,0.0,0.0,0.0,1178177.0,0.0,12.286,20.8,497.062,84.63,0.0,39002.223,62655.0,0.048,9.0,32.41,1190.0,10953.0,0.0,0.0
0.175,19025.0,9.544,27.049,347.778,0.0,0.103,0.151,0.0,9.522,0.095,13.05,744.0,0.0,0.0,0.84,0.0,0.0,0.0,1200228.0,0.0,12.0,20.7,500.973,84.63,0.0,39002.223,63148.0,0.0482,13.0,32.41,1203.0,22051.0,0.0,0.0
0.145,18612.0,9.655,27.049,347.778,0.0,0.111,0.14800000000000002,0.0,9.666,0.093,13.05,493.0,0.0,0.0,0.84,0.0,0.0,0.0,1218466.0,0.0,11.714,20.9,506.645,84.63,0.0,39002.223,63863.0,0.0477,14.0,32.41,1217.0,18238.0,0.0,0.0
0.154,18243.0,9.758,27.049,347.778,0.0,0.103,0.145,0.0,9.82,0.092,13.05,715.0,0.0,0.0,0.84,0.0,0.0,0.0,1237819.0,0.0,11.571,21.1,513.809,84.63,0.0,39002.223,64766.0,0.0474,13.0,32.41,1230.0,19353.0,0.0,0.0
0.171,18194.0,9.845,27.049,347.778,0.0,0.087,0.14400000000000002,0.0,9.991,0.092,13.05,903.0,0.0,0.0,0.82,0.0,0.0,0.0,1259365.0,0.0,11.571,22.2,520.655,84.63,0.0,39002.223,65629.0,0.0451,11.0,32.41,1241.0,21546.0,0.0,0.0
0.14800000000000002,17727.0,10.004,27.049,347.778,0.0,0.159,0.141,0.0,10.138,0.097,13.05,863.0,0.0,0.0,0.81,0.0,0.0,0.0,1277962.0,0.0,12.286,22.2,527.605,84.63,0.0,39002.223,66505.0,0.045,20.0,32.41,1261.0,18597.0,0.0,0.0
0.102,17665.0,10.091,27.049,347.778,0.0,0.087,0.14,0.0,10.241,0.103,13.05,876.0,0.0,0.0,0.81,0.0,0.0,0.0,1290877.0,0.0,13.0,22.7,534.3,84.63,0.0,39002.223,67349.0,0.044,11.0,32.41,1272.0,12915.0,0.0,0.0
0.076,17468.0,10.202,27.049,347.778,0.0,0.111,0.139,0.0,10.317,0.109,13.05,844.0,0.0,0.0,0.81,0.0,0.0,0.0,1300454.0,0.0,13.714,23.1,539.06,84.63,0.0,39002.223,67949.0,0.0433,14.0,32.41,1286.0,9577.0,0.0,0.0
0.171,17394.0,10.313,27.049,347.778,0.0,0.111,0.138,0.0,10.488,0.11,13.05,600.0,0.0,0.0,0.82,0.0,0.0,0.0,1321983.0,0.0,13.857,23.2,542.519,84.63,0.0,39002.223,68385.0,0.043,14.0,32.41,1300.0,21529.0,0.0,0.0
0.14400000000000002,17378.0,10.424,27.049,347.778,0.0,0.111,0.138,0.0,10.632,0.11,13.05,436.0,0.0,0.0,0.8,0.0,0.0,0.0,1340114.0,0.0,13.857,23.6,547.5409999999998,84.63,0.0,39002.223,69018.0,0.0424,14.0,32.41,1314.0,18131.0,0.0,0.0
0.191,18060.0,10.528,27.049,347.778,0.0,0.103,0.14300000000000002,0.0,10.823,0.11,13.05,633.0,0.0,0.0,0.76,0.0,0.0,0.0,1364237.0,0.0,13.857,26.1,552.238,84.63,0.0,39002.223,69610.0,0.0383,13.0,32.41,1327.0,24123.0,0.0,0.0
0.182,18266.0,10.591,27.049,347.778,0.0,0.063,0.145,0.0,11.005,0.107,13.05,592.0,0.0,0.0,0.74,0.0,0.0,0.0,1387228.0,0.0,13.429,27.6,557.45,84.63,0.0,39002.223,70267.0,0.0363,8.0,32.41,1335.0,22991.0,0.0,0.0
0.123,17818.0,10.726,27.049,347.778,0.0,0.135,0.141,0.0,11.128,0.103,13.05,657.0,0.0,0.0,0.72,0.0,0.0,0.0,1402685.0,0.0,13.0,28.7,562.107,84.63,0.0,39002.223,70854.0,0.0349,17.0,32.41,1352.0,15457.0,0.0,0.0
0.095,17677.0,10.797,27.049,347.778,0.0,0.071,0.14,0.0,11.223,0.101,13.05,587.0,0.0,0.0,0.74,0.0,0.0,0.0,1414615.0,0.0,12.714,30.2,566.851,84.63,0.0,39002.223,71452.0,0.0332,9.0,32.41,1361.0,11930.0,0.0,0.0
0.033,16905.0,10.861,27.049,347.778,0.0,0.063,0.134,0.0,11.255999999999998,0.094,13.05,598.0,0.0,0.0,0.78,0.0,0.0,0.0,1418790.0,0.0,11.857,29.9,570.429,84.63,0.0,39002.223,71903.0,0.0334,8.0,32.41,1369.0,4175.0,0.0,0.0
0.19,17260.0,10.948,27.049,347.778,0.0,0.087,0.13699999999999998,0.0,11.446,0.091,13.05,451.0,0.0,0.0,0.81,0.0,0.0,0.0,1442802.0,0.0,11.429,31.7,572.737,84.63,0.0,39002.223,72194.0,0.0315,11.0,32.41,1380.0,24012.0,0.0,0.0
0.116,16761.0,11.091,27.049,347.778,0.0,0.14300000000000002,0.133,0.0,11.562,0.095,13.05,291.0,0.0,0.0,0.85,0.0,0.0,0.0,1457439.0,0.0,12.0,31.8,576.775,84.63,0.0,39002.223,72703.0,0.0314,18.0,32.41,1398.0,14637.0,0.0,0.0
0.183,16611.0,11.202,27.049,347.778,0.0,0.111,0.132,0.0,11.745,0.096,13.05,509.0,0.0,0.0,0.87,0.0,0.0,0.0,1480511.0,0.0,12.143,32.3,580.806,84.63,0.0,39002.223,73211.0,0.031,14.0,32.41,1412.0,23072.0,0.0,0.0
0.177,16513.0,11.257,27.049,347.778,0.0,0.056,0.131,0.0,11.922,0.095,13.05,508.0,0.0,0.0,0.91,0.0,0.0,0.0,1502817.0,0.0,12.0,31.6,586.4540000000002,84.63,0.0,39002.223,73923.0,0.0316,7.0,35.19,1419.0,22306.0,0.0,0.0
0.131,16659.0,11.329,27.049,347.778,0.0,0.071,0.132,0.0,12.053,0.086,13.05,712.0,0.0,0.0,0.9,0.0,0.0,0.0,1519296.0,0.0,10.857,31.4,591.547,84.63,0.0,39002.223,74565.0,0.0318,9.0,35.19,1428.0,16479.0,0.0,0.0
0.084,16461.0,11.432,27.049,347.778,0.0,0.103,0.131,0.0,12.137,0.091,13.05,642.0,0.0,0.0,0.9,0.0,0.0,0.0,1529841.0,0.0,11.429,30.7,596.672,84.63,0.0,39002.223,75211.0,0.0326,13.0,35.19,1441.0,10545.0,0.0,0.0
0.004,15932.0,11.479,27.049,347.778,0.0,0.048,0.126,0.0,12.14,0.08800000000000001,13.05,646.0,0.0,0.0,0.89,0.0,0.0,0.0,1530313.0,0.0,11.143,29.8,600.155,84.63,0.0,39002.223,75650.0,0.0336,6.0,35.19,1447.0,472.0,0.0,0.0
0.202,16137.0,11.535,27.049,347.778,0.0,0.056,0.128,0.0,12.342,0.084,13.05,439.0,0.0,0.0,0.9,0.0,0.0,0.0,1555759.0,0.0,10.571,30.3,602.265,84.63,0.0,39002.223,75916.0,0.0329,7.0,35.19,1454.0,25446.0,0.0,0.0
0.16,16926.0,11.638,27.049,347.778,0.0,0.103,0.134,0.0,12.502,0.078,13.05,266.0,0.0,0.0,0.92,0.0,0.0,0.0,1575922.0,0.0,9.857,31.6,606.4780000000002,84.63,0.0,39002.223,76447.0,0.0316,13.0,35.19,1467.0,20163.0,0.0,0.0
0.145,16246.0,11.741,27.049,347.778,0.0,0.103,0.129,0.0,12.648,0.077,13.05,531.0,0.0,0.0,0.91,0.0,0.0,0.0,1594236.0,0.0,9.714,30.0,610.849,84.63,0.0,39002.223,76998.0,0.0333,13.0,35.19,1480.0,18314.0,0.0,0.0
0.185,16390.0,11.813,27.049,347.778,0.0,0.071,0.13,0.0,12.833,0.079,13.05,551.0,0.0,0.0,0.88,0.0,0.0,0.0,1617549.0,0.0,10.0,32.2,614.7280000000002,84.63,0.0,39002.223,77487.0,0.0311,9.0,35.19,1489.0,23313.0,0.0,0.0
0.14,16551.0,11.892,27.049,347.778,0.0,0.079,0.131,0.0,12.972,0.08,13.05,489.0,0.0,0.0,0.89,0.0,0.0,0.0,1635154.0,0.0,10.143,33.2,619.266,84.63,0.0,39002.223,78059.0,0.0302,10.0,35.19,1499.0,17605.0,0.0,0.0
0.076,16406.0,11.924,27.049,347.778,0.0,0.032,0.13,0.0,13.048,0.07,13.05,572.0,0.0,0.0,0.9,0.0,0.0,0.0,1644684.0,0.0,8.857000000000003,33.3,623.994,84.63,0.0,39002.223,78655.0,0.03,4.0,35.19,1503.0,9530.0,0.0,0.0
0.049,17218.0,11.955,27.049,347.778,0.0,0.032,0.13699999999999998,0.0,13.097,0.068,13.05,596.0,0.0,0.0,0.91,0.0,0.0,0.0,1650837.0,0.0,8.571,34.6,627.802,84.63,0.0,39002.223,79135.0,0.0289,4.0,35.19,1507.0,6153.0,0.0,0.0
0.022,13979.0,12.011,27.049,347.778,0.0,0.056,0.111,0.0,13.119000000000002,0.068,13.05,480.0,0.0,0.0,0.88,0.0,0.0,0.0,1653615.0,0.0,8.571,27.7,630.262,84.63,0.0,39002.223,79445.0,0.0361,7.0,35.19,1514.0,2778.0,0.0,0.0
0.027000000000000003,11583.0,12.050999999999998,27.049,347.778,0.0,0.04,0.092,0.0,13.146,0.059,13.05,310.0,0.0,0.0,0.81,0.0,0.0,0.0,1657001.0,0.0,7.4289999999999985,24.4,632.888,84.63,0.0,39002.223,79776.0,0.0411,5.0,35.19,1519.0,3386.0,0.0,0.0
0.214,12813.0,12.098,27.049,347.778,0.0,0.048,0.102,0.0,13.359000000000002,0.051,13.05,331.0,0.0,0.0,0.8,0.0,0.0,0.0,1683926.0,0.0,6.4289999999999985,29.9,634.625,84.63,0.0,39002.223,79995.0,0.0334,6.0,35.19,1525.0,26925.0,0.0,0.0
0.151,12200.0,12.193,27.049,347.778,0.0,0.095,0.097,0.0,13.51,0.054000000000000006,13.05,219.0,0.0,0.0,0.89,0.0,0.0,0.0,1702947.0,0.0,6.857,28.6,638.4490000000002,84.63,0.0,39002.223,80477.0,0.035,12.0,29.63,1537.0,19021.0,0.0,0.0
0.226,13760.0,12.249,27.049,347.778,0.0,0.056,0.109,0.0,13.736,0.051,13.05,482.0,0.0,0.0,0.99,0.0,0.0,0.0,1731473.0,0.0,6.4289999999999985,32.2,642.995,84.63,0.0,39002.223,81050.0,0.0311,7.0,29.63,1544.0,28526.0,0.0,0.0
0.083,13902.0,12.273,27.049,347.778,0.0,0.024,0.11,0.0,13.82,0.05,13.05,573.0,0.0,0.0,1.06,0.0,0.0,0.0,1741995.0,0.0,6.2860000000000005,32.1,648.064,84.63,0.0,39002.223,81689.0,0.0312,3.0,29.63,1547.0,10522.0,0.0,0.0
0.036000000000000004,13673.0,12.297,27.049,347.778,0.0,0.024,0.108,0.0,13.856,0.049,13.05,639.0,0.0,0.0,1.08,0.0,0.0,0.0,1746545.0,0.0,6.143,31.5,651.9119999999998,84.63,0.0,39002.223,82174.0,0.0318,3.0,29.63,1550.0,4550.0,0.0,0.0
0.157,16097.0,12.384,27.049,347.778,0.0,0.087,0.128,0.0,14.013,0.053,13.05,485.0,0.0,0.0,1.08,0.0,0.0,0.0,1766295.0,0.0,6.714,37.2,654.308,84.63,0.0,39002.223,82476.0,0.0269,11.0,29.63,1561.0,19750.0,0.0,0.0
0.8220000000000001,30424.0,12.439,27.049,347.778,0.0,0.056,0.241,0.0,14.835,0.056,13.05,302.0,0.0,0.0,1.1,0.0,0.0,0.0,1869971.0,0.0,7.0,66.0,658.4889999999998,84.63,0.0,39002.223,83003.0,0.0152,7.0,29.63,1568.0,103676.0,0.0,0.0
0.154,29358.0,12.495,27.049,347.778,0.0,0.056,0.233,0.0,14.989,0.057,13.05,527.0,0.0,0.0,1.09,0.0,0.0,0.0,1889433.0,0.0,7.143,57.3,663.058,84.63,0.0,39002.223,83579.0,0.0174,7.0,29.63,1575.0,19462.0,0.0,0.0
0.14,29165.0,12.558,27.049,347.778,0.0,0.063,0.231,0.0,15.13,0.052000000000000005,13.05,576.0,0.0,0.0,1.05,0.0,0.0,0.0,1907104.0,0.0,6.5710000000000015,54.7,668.08,84.63,0.0,39002.223,84212.0,0.0183,8.0,29.63,1583.0,17671.0,0.0,0.0
0.173,28213.0,12.638,27.049,347.778,0.0,0.079,0.224,0.0,15.303,0.056,13.05,633.0,0.0,0.0,1.0,0.0,0.0,0.0,1928964.0,0.0,7.0,53.3,672.38,84.63,0.0,39002.223,84754.0,0.0188,10.0,29.63,1593.0,21860.0,0.0,0.0
