new_tests_per_thousand,new_tests_smoothed,median_age,total_boosters,total_deaths_per_million,aged_65_older,population_density,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,human_development_index,total_boosters_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,life_expectancy,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,stringency_index,new_vaccinations_smoothed_per_million,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.298,33549.0,31.6,0.0,49.375,8.152999999999999,104.914,0.0,0.329,0.394,0.0,19.228,0.512,0.82,0.0,0.0,0.0,0.73,0.0,0.0,0.0,1635227.0,0.0,43.57100000000001,23.2,1782.81,77.69,0.0,25129.341,151615.0,0.0432,28.0,75.93,0.0,4199.0,25382.0,0.0,1158.0
0.245,31765.0,31.6,0.0,49.646,8.152999999999999,104.914,0.0,0.27,0.374,0.0,19.473,0.454,0.82,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1656065.0,0.0,38.571,23.5,1794.239,77.69,0.0,25129.341,152587.0,0.0426,23.0,75.93,0.0,4222.0,20838.0,0.0,1022.0
0.395,31595.0,31.6,0.0,49.963,8.152999999999999,104.914,0.0,0.317,0.3720000000000001,0.0,19.869,0.407,0.82,0.0,0.0,0.0,0.69,0.0,0.0,0.0,1689698.0,0.0,34.571,25.1,1805.539,77.69,0.0,25129.341,153548.0,0.0398,27.0,75.93,0.0,4249.0,33633.0,0.0,972.0
0.441,31444.0,31.6,0.0,50.28100000000001,8.152999999999999,104.914,0.0,0.317,0.37,0.0,20.31,0.371,0.82,0.0,0.0,0.0,0.71,0.0,0.0,0.0,1727205.0,0.0,31.571,27.4,1816.734,77.69,0.0,25129.341,154500.0,0.0365,27.0,75.93,0.0,4276.0,37507.0,0.0,961.0
0.472,31150.0,31.6,0.0,50.657,8.152999999999999,104.914,0.0,0.376,0.366,0.0,20.782,0.35600000000000004,0.82,0.0,0.0,0.0,0.77,0.0,0.0,0.0,1767383.0,0.0,30.286,28.6,1830.68,77.69,0.0,25129.341,155686.0,0.0349,32.0,75.93,0.0,4308.0,40178.0,0.0,952.0
0.289,29610.0,31.6,0.0,51.033,8.152999999999999,104.914,0.0,0.376,0.348,0.0,21.071,0.336,0.82,0.0,0.0,0.0,0.81,0.0,0.0,0.0,1791972.0,0.0,28.571,28.0,1844.096,77.69,0.0,25129.341,156827.0,0.0357,32.0,75.93,0.0,4340.0,24589.0,0.0,1186.0
0.253,29088.0,31.6,0.0,51.374,8.152999999999999,104.914,0.0,0.341,0.342,0.0,21.324,0.333,0.82,0.0,0.0,0.0,0.84,0.0,0.0,0.0,1813464.0,0.0,28.286,28.2,1855.702,77.69,0.0,25129.341,157814.0,0.0355,29.0,75.93,0.0,4369.0,21492.0,0.0,1141.0
0.233,28299.0,31.6,0.0,51.703,8.152999999999999,104.914,0.0,0.329,0.333,0.0,21.558000000000003,0.333,0.82,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1833317.0,0.0,28.286,27.7,1866.85,77.69,0.0,25129.341,158762.0,0.0361,28.0,75.93,0.0,4397.0,19853.0,0.0,987.0
0.247,28328.0,31.6,0.0,52.103,8.152999999999999,104.914,0.0,0.4,0.333,0.0,21.805,0.35100000000000003,0.82,0.0,0.0,0.0,0.86,0.0,0.0,0.0,1854360.0,0.0,29.857,27.5,1879.02,77.69,0.0,25129.341,159797.0,0.0364,34.0,75.93,0.0,4431.0,21043.0,0.0,948.0
0.395,28317.0,31.6,0.0,52.456,8.152999999999999,104.914,0.0,0.353,0.333,0.0,22.2,0.35600000000000004,0.82,0.0,0.0,0.0,0.87,0.0,0.0,0.0,1887919.0,0.0,30.286,26.7,1892.919,77.69,0.0,25129.341,160979.0,0.0375,30.0,75.93,0.0,4461.0,33559.0,0.0,1035.0
0.425,28124.0,31.6,0.0,52.785,8.152999999999999,104.914,0.0,0.329,0.331,0.0,22.625,0.358,0.82,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1924074.0,0.0,30.429,25.8,1906.336,77.69,0.0,25129.341,162120.0,0.0387,28.0,75.93,0.0,4489.0,36155.0,0.0,1182.0
0.461,27989.0,31.6,0.0,53.091,8.152999999999999,104.914,0.0,0.306,0.329,0.0,23.086,0.348,0.82,0.0,0.0,0.0,0.83,0.0,0.0,0.0,1963304.0,0.0,29.571,26.4,1917.895,77.69,0.0,25129.341,163103.0,0.0379,26.0,75.93,0.0,4515.0,39230.0,0.0,1141.0
0.419,29562.0,31.6,0.0,53.385,8.152999999999999,104.914,0.0,0.294,0.348,0.0,23.505,0.336,0.82,0.0,0.0,0.0,0.82,0.0,0.0,0.0,1998904.0,0.0,28.571,29.1,1927.76,77.69,0.0,25129.341,163942.0,0.0344,25.0,75.93,0.0,4540.0,35600.0,0.0,983.0
0.371,30995.0,31.6,0.0,53.655,8.152999999999999,104.914,0.0,0.27,0.364,0.0,23.875,0.326,0.82,0.0,0.0,0.0,0.83,0.0,0.0,0.0,2030429.0,0.0,27.714,31.2,1937.485,77.69,0.0,25129.341,164769.0,0.0321,23.0,63.89,0.0,4563.0,31525.0,0.0,839.0
0.38,32777.0,31.6,0.0,53.914,8.152999999999999,104.914,0.0,0.259,0.385,0.0,24.255,0.316,0.82,0.0,0.0,0.0,0.85,0.0,0.0,0.0,2062754.0,0.0,26.857,33.8,1946.727,77.69,0.0,25129.341,165555.0,0.0296,22.0,63.89,0.0,4585.0,32325.0,0.0,827.0
0.615,37243.0,31.6,0.0,54.19600000000001,8.152999999999999,104.914,0.0,0.282,0.438,0.0,24.871,0.299,0.82,0.0,0.0,0.0,0.87,0.0,0.0,0.0,2115059.0,0.0,25.429,39.4,1956.922,77.69,0.0,25129.341,166422.0,0.0254,24.0,63.89,0.0,4609.0,52305.0,0.0,786.0
0.638,40196.0,31.6,0.0,54.44300000000001,8.152999999999999,104.914,0.0,0.247,0.473,0.0,25.508000000000006,0.284,0.82,0.0,0.0,0.0,0.89,0.0,0.0,0.0,2169293.0,0.0,24.143,43.8,1968.54,77.69,0.0,25129.341,167410.0,0.0229,21.0,63.89,0.0,4630.0,54234.0,0.0,867.0
0.68,43293.0,31.6,0.0,54.655,8.152999999999999,104.914,0.0,0.212,0.509,0.0,26.188,0.267,0.82,0.0,0.0,0.0,0.9,0.0,0.0,0.0,2227122.0,0.0,22.714,48.7,1979.475,77.69,0.0,25129.341,168340.0,0.0205,18.0,63.89,0.0,4648.0,57829.0,0.0,988.0
0.422,42809.0,31.6,0.0,54.902,8.152999999999999,104.914,0.0,0.247,0.503,0.0,26.61,0.259,0.82,0.0,0.0,0.0,0.92,0.0,0.0,0.0,2262968.0,0.0,22.0,49.0,1989.8,77.69,0.0,25129.341,169218.0,0.0204,21.0,63.89,0.0,4669.0,35846.0,0.0,930.0
0.415,42771.0,31.6,0.0,55.172,8.152999999999999,104.914,0.0,0.27,0.503,0.0,27.025,0.255,0.82,0.0,0.0,0.0,0.97,0.0,0.0,0.0,2298303.0,0.0,21.714,48.4,2000.547,77.69,0.0,25129.341,170132.0,0.0207,23.0,63.89,0.0,4692.0,35335.0,0.0,878.0
0.463,43891.0,31.6,0.0,55.396,8.152999999999999,104.914,0.0,0.223,0.516,0.0,27.488000000000003,0.249,0.82,0.0,0.0,0.0,1.01,0.0,0.0,0.0,2337664.0,0.0,21.143,48.4,2012.177,77.69,0.0,25129.341,171121.0,0.0207,19.0,63.89,0.0,4711.0,39361.0,0.0,914.0
0.438,44591.0,31.6,0.0,55.607,8.152999999999999,104.914,0.0,0.212,0.524,0.0,27.926,0.242,0.82,0.0,0.0,0.0,1.05,0.0,0.0,0.0,2374889.0,0.0,20.571,47.6,2023.853,77.69,0.0,25129.341,172114.0,0.021,18.0,63.89,0.0,4729.0,37225.0,0.0,989.0
0.429,42336.0,31.6,0.0,55.807,8.152999999999999,104.914,0.0,0.2,0.498,0.0,28.355,0.23,0.82,0.0,0.0,0.0,1.06,0.0,0.0,0.0,2411410.0,0.0,19.571,44.8,2034.695,77.69,0.0,25129.341,173036.0,0.0223,17.0,63.89,0.0,4746.0,36521.0,0.0,993.0
0.578,41615.0,31.6,0.0,56.007,8.152999999999999,104.914,0.0,0.2,0.489,0.0,28.934,0.223,0.82,0.0,0.0,0.0,1.11,0.0,0.0,0.0,2460600.0,0.0,19.0,44.1,2046.301,77.69,0.0,25129.341,174023.0,0.0227,17.0,63.89,0.0,4763.0,49190.0,0.0,922.0
0.482,39213.0,31.6,0.0,56.184,8.152999999999999,104.914,0.0,0.17600000000000002,0.461,0.0,29.416,0.218,0.82,0.0,0.0,0.0,1.19,0.0,0.0,0.0,2501613.0,0.0,18.571,39.9,2060.3520000000008,77.69,0.0,25129.341,175218.0,0.0251,15.0,63.89,0.0,4778.0,41013.0,0.0,987.0
0.53,40534.0,31.6,0.0,56.348,8.152999999999999,104.914,0.0,0.165,0.477,0.0,29.946,0.207,0.82,0.0,0.0,0.0,1.26,0.0,0.0,0.0,2546705.0,0.0,17.570999999999998,38.0,2077.508,77.69,0.0,25129.341,176677.0,0.0263,14.0,63.89,0.0,4792.0,45092.0,0.0,1195.0
0.531,41940.0,31.6,0.0,56.525,8.152999999999999,104.914,0.0,0.17600000000000002,0.493,0.0,30.477,0.193,0.82,0.0,0.0,0.0,1.3,0.0,0.0,0.0,2591881.0,0.0,16.429000000000002,36.2,2095.876,77.69,0.0,25129.341,178239.0,0.0276,15.0,63.89,0.0,4807.0,45176.0,0.0,1459.0
0.494,42321.0,31.6,0.0,56.736,8.152999999999999,104.914,0.0,0.212,0.498,0.0,30.972,0.192,0.82,0.0,0.0,0.0,1.29,0.0,0.0,0.0,2633913.0,0.0,16.285999999999998,34.0,2114.596,77.69,0.0,25129.341,179831.0,0.0294,18.0,63.89,0.0,4825.0,42032.0,0.0,1562.0
0.55,43689.0,31.6,0.0,56.93600000000001,8.152999999999999,104.914,0.0,0.2,0.514,0.0,31.522,0.19,0.82,0.0,0.0,0.0,1.23,0.0,0.0,0.0,2680713.0,0.0,16.143,33.3,2131.846,77.69,0.0,25129.341,181298.0,0.03,17.0,63.89,0.0,4842.0,46800.0,0.0,1592.0
0.622,46029.0,31.6,0.0,57.159,8.152999999999999,104.914,0.0,0.223,0.541,0.0,32.144,0.193,0.82,0.0,0.0,0.0,1.16,0.0,0.0,0.0,2733614.0,0.0,16.429000000000002,33.2,2148.649,77.69,0.0,25129.341,182727.0,0.0301,19.0,63.89,0.0,4861.0,52901.0,0.0,1467.0
0.569,45918.0,31.6,0.0,57.40600000000001,8.152999999999999,104.914,0.0,0.247,0.54,0.0,32.713,0.2,0.82,0.0,0.0,0.0,1.08,0.0,0.0,0.0,2782026.0,0.0,17.0,32.1,2163.983,77.69,0.0,25129.341,184031.0,0.0311,21.0,63.89,0.0,4882.0,48412.0,0.0,1429.0
0.486,45961.0,31.6,0.0,57.677,8.152999999999999,104.914,0.0,0.27,0.54,0.0,33.199,0.213,0.82,0.0,0.0,0.0,1.03,0.0,0.0,0.0,2823342.0,0.0,18.143,32.1,2178.258,77.69,0.0,25129.341,185245.0,0.0312,23.0,63.89,0.0,4905.0,41316.0,0.0,1304.0
0.483,45393.0,31.6,0.0,57.93600000000001,8.152999999999999,104.914,0.0,0.259,0.534,0.0,33.683,0.227,0.82,0.0,0.0,0.0,1.01,0.0,0.0,0.0,2864454.0,0.0,19.286,32.4,2192.933,77.69,0.0,25129.341,186493.0,0.0309,22.0,63.89,0.0,4927.0,41112.0,0.0,1214.0
0.476,44724.0,31.6,0.0,58.206,8.152999999999999,104.914,0.0,0.27,0.526,0.0,34.159,0.24,0.82,0.0,0.0,0.0,1.01,0.0,0.0,0.0,2904950.0,0.0,20.429,33.1,2206.949,77.69,0.0,25129.341,187685.0,0.0302,23.0,63.89,0.0,4950.0,40496.0,0.0,1248.0
0.487,44636.0,31.6,0.0,58.488,8.152999999999999,104.914,0.0,0.282,0.525,0.0,34.646,0.25,0.82,0.0,0.0,0.0,1.03,0.0,0.0,0.0,2946363.0,0.0,21.286,34.5,2221.201,77.69,0.0,25129.341,188897.0,0.029,24.0,63.89,0.0,4974.0,41413.0,0.0,1192.0
0.505,44090.0,31.6,0.0,58.806,8.152999999999999,104.914,0.0,0.317,0.518,0.0,35.151,0.267,0.82,0.0,0.0,0.0,1.06,0.0,0.0,0.0,2989345.0,0.0,22.714,34.8,2236.111,77.69,0.0,25129.341,190165.0,0.0287,27.0,63.89,0.0,5001.0,42982.0,0.0,1212.0
0.629,44174.0,31.6,0.0,59.088,8.152999999999999,104.914,0.0,0.282,0.519,0.0,35.78,0.275,0.82,0.0,0.0,0.0,1.08,0.0,0.0,0.0,3042831.0,0.0,23.429,34.6,2253.655,77.69,0.0,25129.341,191657.0,0.0289,24.0,63.89,0.0,5025.0,53486.0,0.0,1268.0
0.615,44730.0,31.6,0.0,59.335,8.152999999999999,104.914,0.0,0.247,0.526,0.0,36.395,0.275,0.82,0.0,0.0,0.0,1.07,0.0,0.0,0.0,3095134.0,0.0,23.429,34.5,2270.799,77.69,0.0,25129.341,193115.0,0.029,21.0,63.89,0.0,5046.0,52303.0,0.0,1492.0
0.602,46141.0,31.6,0.0,59.558,8.152999999999999,104.914,0.0,0.223,0.5429999999999999,0.0,36.997,0.269,0.82,0.0,0.0,0.0,1.05,0.0,0.0,0.0,3146332.0,0.0,22.857,34.9,2287.215,77.69,0.0,25129.341,194511.0,0.0287,19.0,63.89,0.0,5065.0,51198.0,0.0,1458.0
0.532,46727.0,31.6,0.0,59.758,8.152999999999999,104.914,0.0,0.2,0.5489999999999999,0.0,37.529,0.26,0.82,0.0,0.0,0.0,1.03,0.0,0.0,0.0,3191545.0,0.0,22.143,34.8,2303.348,77.69,0.0,25129.341,195883.0,0.0287,17.0,63.89,0.0,5082.0,45213.0,0.0,1396.0
0.568,47843.0,31.6,0.0,59.935,8.152999999999999,104.914,0.0,0.17600000000000002,0.563,0.0,38.097,0.247,0.82,0.0,0.0,0.0,1.02,0.0,0.0,0.0,3239854.0,0.0,21.0,35.1,2319.293,77.69,0.0,25129.341,197239.0,0.0285,15.0,63.89,0.0,5097.0,48309.0,0.0,1372.0
0.6,49215.0,31.6,0.0,60.146,8.152999999999999,104.914,0.0,0.212,0.579,0.0,38.697,0.237,0.82,0.0,0.0,0.0,1.01,0.0,0.0,0.0,3290868.0,0.0,20.143,35.5,2335.449,77.69,0.0,25129.341,198613.0,0.0282,18.0,63.89,0.0,5115.0,51014.0,0.0,1356.0
0.594,50288.0,31.6,0.0,60.334,8.152999999999999,104.914,0.0,0.188,0.591,0.0,39.29,0.218,0.82,0.0,0.0,0.0,0.98,0.0,0.0,0.0,3341360.0,0.0,18.571,36.1,2350.653,77.69,0.0,25129.341,199906.0,0.0277,16.0,63.89,0.0,5131.0,50492.0,0.0,1374.0
0.615,50120.0,31.6,0.0,60.558,8.152999999999999,104.914,0.0,0.223,0.589,0.0,39.906,0.21,0.82,0.0,0.0,0.0,0.94,0.0,0.0,0.0,3393673.0,0.0,17.857,37.2,2364.67,77.69,0.0,25129.341,201098.0,0.0269,19.0,63.89,0.0,5150.0,52313.0,0.0,1293.0
0.585,49750.0,31.6,0.0,60.758,8.152999999999999,104.914,0.0,0.2,0.585,0.0,40.49,0.203,0.82,0.0,0.0,0.0,0.92,0.0,0.0,0.0,3443387.0,0.0,17.285999999999998,38.0,2378.616,77.69,0.0,25129.341,202284.0,0.0263,17.0,63.89,0.0,5167.0,49714.0,0.0,1192.0
0.613,49885.0,31.6,0.0,60.981,8.152999999999999,104.914,0.0,0.223,0.5870000000000001,0.0,41.103,0.203,0.82,0.0,0.0,0.0,0.91,0.0,0.0,0.0,3495528.0,0.0,17.285999999999998,39.0,2392.397,77.69,0.0,25129.341,203456.0,0.0256,19.0,63.89,0.0,5186.0,52141.0,0.0,1186.0
0.5670000000000001,50319.0,31.6,0.0,61.216,8.152999999999999,104.914,0.0,0.235,0.5920000000000001,0.0,41.67100000000001,0.208,0.82,0.0,0.0,0.0,0.9,0.0,0.0,0.0,3543776.0,0.0,17.714000000000006,40.4,2405.967,77.69,0.0,25129.341,204610.0,0.0248,20.0,63.89,0.0,5206.0,48248.0,0.0,1172.0
0.546,50048.0,31.6,0.0,61.44,8.152999999999999,104.914,0.0,0.223,0.589,0.0,42.216,0.215,0.82,0.0,0.0,0.0,0.9,0.0,0.0,0.0,3590190.0,0.0,18.286,41.1,2419.466,77.69,0.0,25129.341,205758.0,0.0243,19.0,63.89,0.0,5225.0,46414.0,0.0,1154.0
0.614,50216.0,31.6,0.0,61.628,8.152999999999999,104.914,0.0,0.188,0.59,0.0,42.83,0.212,0.82,0.0,0.0,0.0,0.89,0.0,0.0,0.0,3642383.0,0.0,18.0,42.7,2432.236,77.69,0.0,25129.341,206844.0,0.0234,16.0,63.89,0.0,5241.0,52193.0,0.0,1148.0
0.594,50224.0,31.6,0.0,61.851000000000006,8.152999999999999,104.914,0.0,0.223,0.591,0.0,43.424,0.217,0.82,0.0,0.0,0.0,0.89,0.0,0.0,0.0,3692928.0,0.0,18.429,44.0,2444.618,77.69,0.0,25129.341,207897.0,0.0227,19.0,63.89,0.0,5260.0,50545.0,0.0,1086.0
0.58,49794.0,31.6,0.0,62.11,8.152999999999999,104.914,0.0,0.259,0.586,0.0,44.004,0.222,0.82,0.0,0.0,0.0,0.88,0.0,0.0,0.0,3742230.0,0.0,18.857,44.5,2456.859,77.69,0.0,25129.341,208938.0,0.0225,22.0,63.89,0.0,5282.0,49302.0,0.0,1053.0
0.589,49849.0,31.6,0.0,62.322,8.152999999999999,104.914,0.0,0.212,0.586,0.0,44.593,0.223,0.82,0.0,0.0,0.0,0.88,0.0,0.0,0.0,3792333.0,0.0,19.0,45.4,2468.9,77.69,0.0,25129.341,209962.0,0.022,18.0,63.89,0.0,5300.0,50103.0,0.0,1041.0
0.574,49370.0,31.6,0.0,62.592,8.152999999999999,104.914,0.0,0.27,0.581,0.0,45.167,0.23,0.82,0.0,0.0,0.0,0.88,0.0,0.0,0.0,3841120.0,0.0,19.571,46.0,2480.694,77.69,0.0,25129.341,210965.0,0.0217,23.0,63.89,0.0,5323.0,48787.0,0.0,1024.0
0.574,49451.0,31.6,0.0,62.839,8.152999999999999,104.914,0.0,0.247,0.581,0.0,45.74100000000001,0.232,0.82,0.0,0.0,0.0,0.89,0.0,0.0,0.0,3889933.0,0.0,19.714,47.0,2492.641,77.69,0.0,25129.341,211981.0,0.0213,21.0,63.89,0.0,5344.0,48813.0,0.0,1003.0
0.532,49282.0,31.6,0.0,63.062,8.152999999999999,104.914,0.0,0.223,0.579,0.0,46.273,0.232,0.82,0.0,0.0,0.0,0.9,0.0,0.0,0.0,3935165.0,0.0,19.714,47.7,2504.541,77.69,0.0,25129.341,212993.0,0.021,19.0,63.89,0.0,5363.0,45232.0,0.0,1016.0
0.547,48468.0,31.6,0.0,63.286,8.152999999999999,104.914,0.0,0.223,0.57,0.0,46.819,0.237,0.82,0.0,0.0,0.0,0.91,0.0,0.0,0.0,3981657.0,0.0,20.143,47.4,2516.394,77.69,0.0,25129.341,214001.0,0.0211,19.0,63.89,0.0,5382.0,46492.0,0.0,1012.0
0.508,47423.0,31.6,0.0,63.521,8.152999999999999,104.914,0.0,0.235,0.5579999999999999,0.0,47.328,0.239,0.82,0.0,0.0,0.0,0.91,0.0,0.0,0.0,4024888.0,0.0,20.286,46.8,2528.058,77.69,0.0,25129.341,214993.0,0.0214,20.0,63.89,0.0,5402.0,43231.0,0.0,1008.0
0.498,46425.0,31.6,0.0,63.721,8.152999999999999,104.914,0.0,0.2,0.546,0.0,47.825,0.23,0.82,0.0,0.0,0.0,0.9,0.0,0.0,0.0,4067208.0,0.0,19.571,46.4,2539.194,77.69,0.0,25129.341,215940.0,0.0215,17.0,63.89,0.0,5419.0,42320.0,0.0,992.0
0.499,45327.0,31.6,0.0,63.968,8.152999999999999,104.914,0.0,0.247,0.5329999999999999,0.0,48.324,0.235,0.82,0.0,0.0,0.0,0.89,0.0,0.0,0.0,4109619.0,0.0,20.0,45.9,2550.165,77.69,0.0,25129.341,216873.0,0.0218,21.0,63.89,0.0,5440.0,42411.0,0.0,947.0
0.485,44245.0,31.6,0.0,64.179,8.152999999999999,104.914,0.0,0.212,0.52,0.0,48.809,0.227,0.82,0.0,0.0,0.0,0.9,0.0,0.0,0.0,4150834.0,0.0,19.286,45.3,2561.054,77.69,0.0,25129.341,217799.0,0.0221,18.0,63.89,0.0,5458.0,41215.0,0.0,933.0
0.481,43121.0,31.6,0.0,64.37899999999999,8.152999999999999,104.914,0.0,0.2,0.507,0.0,49.29,0.22,0.82,0.0,0.0,0.0,0.91,0.0,0.0,0.0,4191777.0,0.0,18.714,44.8,2571.848,77.69,0.0,25129.341,218717.0,0.0223,17.0,63.89,0.0,5475.0,40943.0,0.0,926.0
0.486,42560.0,31.6,0.0,64.568,8.152999999999999,104.914,0.0,0.188,0.5,0.0,49.776,0.215,0.82,0.0,0.0,0.0,0.92,0.0,0.0,0.0,4233087.0,0.0,18.286,44.8,2582.713,77.69,0.0,25129.341,219641.0,0.0223,16.0,63.89,0.0,5491.0,41310.0,0.0,918.0
0.51,42119.0,31.6,0.0,64.767,8.152999999999999,104.914,0.0,0.2,0.495,0.0,50.286,0.212,0.82,0.0,0.0,0.0,0.93,0.0,0.0,0.0,4276491.0,0.0,18.0,44.9,2593.661,77.69,0.0,25129.341,220572.0,0.0223,17.0,63.89,0.0,5508.0,43404.0,0.0,924.0
0.504,42064.0,31.6,0.0,64.979,8.152999999999999,104.914,0.0,0.212,0.495,0.0,50.79,0.208,0.82,0.0,0.0,0.0,0.94,0.0,0.0,0.0,4319337.0,0.0,17.714000000000006,45.3,2604.573,77.69,0.0,25129.341,221500.0,0.0221,18.0,63.89,0.0,5526.0,42846.0,0.0,931.0
0.51,42219.0,31.6,0.0,65.203,8.152999999999999,104.914,0.0,0.223,0.496,0.0,51.301,0.212,0.82,0.0,0.0,0.0,0.94,0.0,0.0,0.0,4362741.0,0.0,18.0,45.7,2615.179,77.69,0.0,25129.341,222402.0,0.0219,19.0,42.59,0.0,5545.0,43404.0,0.0,928.0
0.51,42352.0,31.6,0.0,65.414,8.152999999999999,104.914,0.0,0.212,0.498,0.0,51.81,0.207,0.82,0.0,0.0,0.0,0.95,0.0,0.0,0.0,4406084.0,0.0,17.570999999999998,46.0,2625.915,77.69,0.0,25129.341,223315.0,0.0217,18.0,42.59,0.0,5563.0,43343.0,0.0,902.0
0.505,42605.0,31.6,0.0,65.61399999999999,8.152999999999999,104.914,0.0,0.2,0.501,0.0,52.316,0.205,0.82,0.0,0.0,0.0,0.96,0.0,0.0,0.0,4449070.0,0.0,17.429000000000002,46.2,2636.933,77.69,0.0,25129.341,224252.0,0.0216,17.0,42.59,0.0,5580.0,42986.0,0.0,913.0
0.509,42944.0,31.6,0.0,65.80199999999999,8.152999999999999,104.914,0.0,0.188,0.505,0.0,52.825,0.203,0.82,0.0,0.0,0.0,0.97,0.0,0.0,0.0,4492382.0,0.0,17.285999999999998,46.6,2647.763,77.69,0.0,25129.341,225173.0,0.0215,16.0,42.59,0.0,5596.0,43312.0,0.0,937.0
0.471,42759.0,31.6,0.0,66.002,8.152999999999999,104.914,0.0,0.2,0.503,0.0,53.29600000000001,0.205,0.82,0.0,0.0,0.0,0.98,0.0,0.0,0.0,4532398.0,0.0,17.429000000000002,46.3,2658.663,77.69,0.0,25129.341,226100.0,0.0216,17.0,42.59,0.0,5613.0,40016.0,0.0,921.0
0.532,43027.0,31.6,0.0,66.202,8.152999999999999,104.914,0.0,0.2,0.506,0.0,53.828,0.205,0.82,0.0,0.0,0.0,0.99,0.0,0.0,0.0,4577681.0,0.0,17.429000000000002,46.7,2669.47,77.69,0.0,25129.341,227019.0,0.0214,17.0,42.59,0.0,5630.0,45283.0,0.0,927.0
0.5579999999999999,43679.0,31.6,0.0,66.378,8.152999999999999,104.914,0.0,0.17600000000000002,0.514,0.0,54.386,0.2,0.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4625093.0,0.0,17.0,47.2,2680.793,77.69,0.0,25129.341,227982.0,0.0212,15.0,42.59,0.0,5645.0,47412.0,0.0,919.0
0.5379999999999999,44009.0,31.6,0.0,66.543,8.152999999999999,104.914,0.0,0.165,0.517,0.0,54.923,0.192,0.82,0.0,0.0,0.0,1.01,0.0,0.0,0.0,4670805.0,0.0,16.285999999999998,47.2,2691.87,77.69,0.0,25129.341,228924.0,0.0212,14.0,42.59,0.0,5659.0,45712.0,0.0,963.0
0.508,43994.0,31.6,0.0,66.719,8.152999999999999,104.914,0.0,0.17600000000000002,0.517,0.0,55.431,0.18600000000000005,0.82,0.0,0.0,0.0,1.02,0.0,0.0,0.0,4714041.0,0.0,15.857,46.8,2703.241,77.69,0.0,25129.341,229891.0,0.0214,15.0,42.59,0.0,5674.0,43236.0,0.0,942.0
0.547,44495.0,31.6,0.0,66.919,8.152999999999999,104.914,0.0,0.2,0.523,0.0,55.978,0.18600000000000005,0.82,0.0,0.0,0.0,1.03,0.0,0.0,0.0,4760533.0,0.0,15.857,47.0,2714.788,77.69,0.0,25129.341,230873.0,0.0213,17.0,42.59,0.0,5691.0,46492.0,0.0,967.0
0.527,44714.0,31.6,0.0,67.143,8.152999999999999,104.914,0.0,0.223,0.526,0.0,56.505,0.192,0.82,0.0,0.0,0.0,1.04,0.0,0.0,0.0,4805379.0,0.0,16.285999999999998,46.7,2726.5,77.69,0.0,25129.341,231869.0,0.0214,19.0,42.59,0.0,5710.0,44846.0,0.0,982.0
0.473,44747.0,31.6,0.0,67.354,8.152999999999999,104.914,0.0,0.212,0.526,0.0,56.979,0.193,0.82,0.0,0.0,0.0,1.06,0.0,0.0,0.0,4845626.0,0.0,16.429000000000002,46.4,2738.106,77.69,0.0,25129.341,232856.0,0.0216,18.0,42.59,0.0,5728.0,40247.0,0.0,996.0
0.486,44178.0,31.6,0.0,67.578,8.152999999999999,104.914,0.0,0.223,0.519,0.0,57.464,0.197,0.82,0.0,0.0,0.0,1.08,0.0,0.0,0.0,4886927.0,0.0,16.714000000000002,45.3,2749.806,77.69,0.0,25129.341,233851.0,0.0221,19.0,42.59,0.0,5747.0,41301.0,0.0,987.0
0.544,44012.0,31.6,0.0,67.789,8.152999999999999,104.914,0.0,0.212,0.518,0.0,58.008,0.202,0.82,0.0,0.0,0.0,1.1,0.0,0.0,0.0,4933176.0,0.0,17.143,44.3,2762.54,77.69,0.0,25129.341,234934.0,0.0226,18.0,42.59,0.0,5765.0,46249.0,0.0,995.0
0.633,45173.0,31.6,0.0,68.013,8.152999999999999,104.914,0.0,0.223,0.531,0.0,58.64100000000001,0.21,0.82,0.0,0.0,0.0,1.12,0.0,0.0,0.0,4987018.0,0.0,17.857,44.0,2776.3920000000007,77.69,0.0,25129.341,236112.0,0.0227,19.0,48.15,0.0,5784.0,53842.0,0.0,1083.0
0.6409999999999999,46782.0,31.6,0.0,68.17699999999999,8.152999999999999,104.914,0.0,0.165,0.55,0.0,59.282,0.208,0.82,0.0,0.0,0.0,1.12,0.0,0.0,0.0,5041512.0,0.0,17.714000000000006,44.4,2789.95,77.69,0.0,25129.341,237265.0,0.0225,14.0,48.15,0.0,5798.0,54494.0,0.0,1178.0
