aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,OutdoorOver500,HotelsOtherAccommodationPartial,EntertainmentVenues,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,RestaurantsCafesPartial,new_vaccinations,B.1.1.7+E484K,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,StayHomeGen,C.1.2,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,stringency_index,people_vaccinated_per_hundred,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,IndoorOver500,gdp_per_capita,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,MasksMandatoryClosedSpacesPartial,new_vaccinations_smoothed,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,weekly_icu_admissions_per_million,total_tests_per_thousand,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,QuarantineForInternationalTravellers,new_tests_smoothed,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,icu_patients_per_million,total_deaths_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
13.748,0.0,0.0,3.027,0.0,0.0,2.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.816,0.0,0.0,0.0,0.0,0.0,0.0,419.216,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,141.0,0.0,0.0,0.0,23192.0,0.0,0.0,0.0,0.0,0.0,82.41,0.0,0.0,24.0,0.0,0.0,691.0,0.0,45436.686,0.0,3033.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,3325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3121510.0,0.0,15.592,31569.913,0.0,0.0,0.0,3791.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,345.182,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,285489.0,0.0,27369.0,0.0,0.0,0.0,42.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,76.412,367.685,0.0,0.0,0.0,106.857,0.0,9043072.0,0.0,0.77,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.984,0.0,0.0,3.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.306,0.0,0.0,0.0,0.0,0.0,0.0,394.888,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,121.0,0.0,0.0,0.0,27862.0,0.0,0.0,0.0,0.0,0.0,82.41,0.0,0.0,24.0,0.0,0.0,674.0,0.0,45436.686,0.0,3972.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,3446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3149372.0,0.0,13.38,32009.145,0.0,0.0,0.0,3571.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,348.264,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,289461.0,0.0,26982.0,0.0,0.0,0.0,42.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,74.532,381.065,0.0,0.0,0.0,111.286,0.0,9043072.0,0.0,0.76,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.952,0.0,0.0,3.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.085,0.0,0.0,0.0,0.0,0.0,0.0,377.527,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,92.0,0.0,0.0,0.0,31294.0,0.0,0.0,0.0,0.0,0.0,82.41,0.0,0.0,24.0,0.0,0.0,668.0,0.0,45436.686,0.0,3969.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,3538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180666.0,0.0,10.174,32448.044,0.0,0.0,0.0,3414.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,351.724,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,293430.0,0.0,26693.0,0.0,0.0,0.0,42.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,73.869,391.239,0.0,0.0,0.0,109.286,0.0,9043072.0,0.0,0.75,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.977,0.0,0.0,3.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.085,0.0,0.0,0.0,0.0,0.0,0.0,369.122,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,113.0,0.0,0.0,0.0,28674.0,0.0,0.0,0.0,0.0,0.0,82.41,0.0,0.0,24.0,0.0,0.0,642.0,0.0,45436.686,0.0,3815.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,3651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3209340.0,0.0,12.496,32869.914,0.0,0.0,0.0,3338.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,354.895,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,297245.0,0.0,26925.0,0.0,0.0,0.0,42.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,70.994,403.734,0.0,0.0,0.0,109.286,0.0,9043072.0,0.0,0.75,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.659,0.0,0.0,2.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.674,0.0,0.0,0.0,0.0,0.0,0.0,357.29,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,106.0,0.0,0.0,0.0,20053.0,0.0,0.0,0.0,0.0,0.0,82.41,0.0,0.0,24.0,0.0,0.0,646.0,0.0,45436.686,0.0,3444.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,3757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229393.0,0.0,11.722,33250.758,0.0,0.0,0.0,3231.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,357.112,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,300689.0,0.0,24047.0,0.0,0.0,0.0,42.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,71.436,415.456,0.0,0.0,0.0,105.571,0.0,9043072.0,0.0,0.76,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.595,0.0,0.0,2.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.611,0.0,0.0,0.0,0.0,0.0,0.0,350.545,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,83.0,0.0,0.0,0.0,18118.0,0.0,0.0,0.0,0.0,0.0,82.41,0.0,0.0,24.0,0.0,0.0,632.0,0.0,45436.686,0.0,2741.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247511.0,0.0,9.178,33553.863,0.0,0.0,0.0,3170.0,-1.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,359.116,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,303430.0,0.0,23464.0,0.0,0.0,0.0,42.0,0.0,44.4,0.0,-1.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,-1.0,0.0,69.888,424.634,0.0,0.0,0.0,105.0,0.0,9043072.0,0.0,0.76,0.0,0.0,0.7,0.0,-1.0
13.748,0.0,0.0,2.587,1.0,0.0,1.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,11.264,0.0,0.0,0.0,0.0,0.0,0.0,361.492,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,57.0,1.0,0.0,0.0,14577.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,4.0,0.0,0.0,616.0,0.0,45436.686,0.0,2263.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,3897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3262088.0,0.0,6.303,33804.11,0.0,0.0,0.0,3269.0,0.0,0.0,1.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,360.728,0.0,-1.0,1.0,0.0,0.0,0.0,30.9,19.202,305693.0,0.0,23396.0,0.0,0.0,0.0,11.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,68.118,430.938,0.0,0.0,0.0,101.857,0.0,9043072.0,0.0,0.76,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.531,0.0,0.0,2.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.695,0.0,0.0,0.0,0.0,0.0,0.0,365.805,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,105.0,0.0,0.0,0.0,19643.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,4.0,0.0,0.0,609.0,0.0,45436.686,0.0,2377.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,4002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3281731.0,0.0,11.611,34066.963,0.0,0.0,0.0,3308.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,362.9,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,308070.0,0.0,22889.0,0.0,0.0,0.0,11.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,67.344,442.549,0.0,0.0,0.0,96.714,0.0,9043072.0,0.0,0.75,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.412,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.636,0.0,0.0,0.0,0.0,0.0,0.0,358.728,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,54.0,0.0,0.0,0.0,20351.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,4.0,0.0,0.0,610.0,0.0,45436.686,0.0,2932.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,4056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3302082.0,0.0,5.971,34391.189,0.0,0.0,0.0,3244.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,365.15,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,311002.0,0.0,21816.0,0.0,0.0,0.0,11.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,67.455,448.52,0.0,0.0,0.0,87.143,0.0,9043072.0,0.0,0.75,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.359,0.0,0.0,3.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.873,0.0,0.0,0.0,0.0,0.0,0.0,353.309,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,107.0,0.0,0.0,0.0,27915.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,4.0,0.0,0.0,585.0,0.0,45436.686,0.0,2686.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,4163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3329997.0,0.0,11.832,34688.212,0.0,0.0,0.0,3195.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,368.237,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,313688.0,0.0,21333.0,0.0,0.0,0.0,11.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,64.69,460.352,0.0,0.0,0.0,89.286,0.0,9043072.0,0.0,0.76,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.307,0.0,0.0,2.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.079,0.0,0.0,0.0,0.0,0.0,0.0,340.482,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,126.0,0.0,0.0,0.0,25394.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,4.0,0.0,0.0,572.0,0.0,45436.686,0.0,2893.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,4289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3355391.0,0.0,13.933,35008.126,0.0,0.0,0.0,3079.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,371.045,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,316581.0,0.0,20864.0,0.0,0.0,0.0,11.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,63.253,474.286,0.0,0.0,0.0,91.143,0.0,9043072.0,0.0,0.79,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.479,0.0,0.0,3.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.395,0.0,0.0,0.0,0.0,0.0,0.0,332.63,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,126.0,0.0,0.0,0.0,30917.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,4.0,0.0,0.0,591.0,0.0,45436.686,0.0,3241.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,4415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3386308.0,0.0,13.933,35366.521,0.0,0.0,0.0,3008.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,374.464,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,319822.0,0.0,22416.0,0.0,0.0,0.0,11.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,65.354,488.219,0.0,0.0,0.0,94.0,0.0,9043072.0,0.0,0.83,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.528,0.0,0.0,2.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,317.038,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,58.0,0.0,0.0,0.0,21202.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,4.0,0.0,0.0,577.0,0.0,45436.686,0.0,2641.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3407510.0,0.0,6.414,35658.568,0.0,0.0,0.0,2867.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,376.809,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,322463.0,0.0,22857.0,0.0,0.0,0.0,11.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,63.806,494.633,0.0,0.0,0.0,90.429,0.0,9043072.0,0.0,0.84,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.575,0.0,0.0,1.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,319.029,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,57.0,0.0,0.0,0.0,17562.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,12.0,0.0,0.0,594.0,0.0,45436.686,0.0,2588.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,4530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425072.0,0.0,6.303,35944.754,0.0,0.0,0.0,2885.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,378.751,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,325051.0,0.0,23283.0,0.0,0.0,0.0,33.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,65.686,500.936,0.0,0.0,0.0,90.429,0.0,9043072.0,0.0,0.85,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.597,0.0,0.0,2.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.205,0.0,0.0,0.0,0.0,0.0,0.0,326.327,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,118.0,0.0,0.0,0.0,21037.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,12.0,0.0,0.0,573.0,0.0,45436.686,0.0,2628.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,4648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446109.0,0.0,13.049,36235.363,0.0,0.0,0.0,2951.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,381.077,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,327679.0,0.0,23483.0,0.0,0.0,0.0,33.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,63.363,513.985,0.0,0.0,0.0,92.286,0.0,9043072.0,0.0,0.83,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.729,0.0,0.0,3.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.185,0.0,0.0,0.0,0.0,0.0,0.0,316.485,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,116.0,0.0,0.0,0.0,28747.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,12.0,0.0,0.0,548.0,0.0,45436.686,0.0,2664.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,4764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3474856.0,0.0,12.827,36529.954,0.0,0.0,0.0,2862.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,384.256,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,330343.0,0.0,24682.0,0.0,0.0,0.0,33.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,60.599,526.812,0.0,0.0,0.0,101.143,0.0,9043072.0,0.0,0.8,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.734,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.938,0.0,0.0,0.0,0.0,0.0,0.0,297.465,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,218.0,0.0,0.0,0.0,28216.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,12.0,0.0,0.0,530.0,0.0,45436.686,0.0,2485.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,4982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3503072.0,0.0,24.107,36804.75,0.0,0.0,0.0,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,387.376,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,332828.0,0.0,24725.0,0.0,0.0,0.0,33.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,58.608,550.919,0.0,0.0,0.0,117.0,0.0,9043072.0,0.0,0.77,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.829,0.0,0.0,3.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.238,0.0,0.0,0.0,0.0,0.0,0.0,285.08,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,145.0,0.0,0.0,0.0,31414.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,12.0,0.0,0.0,495.0,0.0,45436.686,0.0,2085.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,5127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3534486.0,0.0,16.034,37035.313,0.0,0.0,0.0,2578.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,390.85,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,334913.0,0.0,25585.0,0.0,0.0,0.0,33.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,54.738,566.953,0.0,0.0,0.0,119.714,0.0,9043072.0,0.0,0.77,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.875,0.0,0.0,3.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.543,0.0,0.0,0.0,0.0,0.0,0.0,273.69,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,82.0,0.0,0.0,0.0,33800.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,12.0,0.0,0.0,489.0,0.0,45436.686,0.0,2296.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,5209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3568286.0,0.0,9.068,37289.209,0.0,0.0,0.0,2475.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,394.588,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,337209.0,0.0,25997.0,0.0,0.0,0.0,33.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,54.075,576.021,0.0,0.0,0.0,113.429,0.0,9043072.0,0.0,0.78,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.935,0.0,0.0,2.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87,0.0,0.0,0.0,0.0,0.0,0.0,266.724,145.183,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,106.749,0.0,0.0,142.0,0.0,0.0,0.0,24990.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,12.0,0.0,0.0,475.0,0.0,45436.686,0.0,1645.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,5351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3593276.0,0.0,15.703,37471.116,0.0,0.0,0.0,2412.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,397.351,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,338854.0,0.0,26538.0,0.0,0.0,0.0,33.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,52.526,591.724,0.0,0.0,0.0,125.429,0.0,9043072.0,0.0,0.79,0.0,0.0,0.7,0.0,0.0
13.748,0.0,0.0,2.988,0.0,0.0,2.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.297,0.0,0.0,0.0,0.0,0.0,0.0,264.622,145.183,0.0,0.0,0.0,0.0,0.0,1.0,6.35,0.0,106.749,0.0,0.0,84.0,0.0,0.0,0.0,20957.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,89.0,0.0,0.0,478.0,0.0,45436.686,0.0,1519.0,81.54,0.0,0.0,0.0,0.0,0.0,0.0,5435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3614233.0,0.0,9.289,37639.09,0.0,0.0,0.0,2393.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,399.669,0.0,0.0,0.0,0.0,0.0,0.0,30.9,19.202,340373.0,0.0,27023.0,0.0,0.0,0.0,51.0,0.0,44.4,0.0,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,1.0,0.0,0.0,0.0,52.858,601.013,0.0,0.0,0.0,129.286,0.0,9043072.0,0.0,0.8,0.0,0.0,0.7,0.0,0.0
