aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,OutdoorOver500,EntertainmentVenues,HotelsOtherAccommodationPartial,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_vaccinations,new_deaths_smoothed_per_million,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,C.1.2,hosp_patients_per_million,StayHomeGen,cardiovasc_death_rate,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,IndoorOver500,gdp_per_capita,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,RestaurantsCafes,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,MasksMandatoryClosedSpacesPartial,new_vaccinations_smoothed,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,new_tests_smoothed,QuarantineForInternationalTravellers,total_cases,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,icu_patients_per_million,total_deaths_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
15.957,0.0,1.0,2.061,0.0,0.0,0.0,1021711.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84133.0,10.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,22.0,8.31,2138.0,237.016,0.0,0.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,83.33,0.0,5.0,0.0,0.0,5104.0,0.0,45229.245,0.0,21343.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,45207.0,0.0,0.0,71909.0,1023831.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.242,24019.353,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,172903.0,0.0,2015235.0,0.0,0.0,0.0,933.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.086,8.0,0.0,150.0,0.0,0.0,0.0,60.834,538.817,0.0,71782.0,0.0,888.571,0.0,83900471.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0
15.957,0.0,1.0,2.05,0.0,0.0,0.0,1112607.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91814.0,9.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,22.0,8.31,3058.0,237.016,0.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,83.33,0.0,5.0,0.0,0.0,5050.0,0.0,45229.245,0.0,8593.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,45705.0,0.0,0.0,76048.0,1115645.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.936,24121.772,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,172015.0,0.0,2023828.0,0.0,0.0,0.0,933.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.09,8.0,0.0,150.0,0.0,0.0,0.0,60.19,544.753,0.0,75804.0,0.0,811.857,0.0,83900471.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0
15.957,0.0,1.0,2.04,0.0,0.0,0.0,1169476.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58090.0,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,22.0,8.31,4280.0,237.016,0.0,0.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,83.33,0.0,5.0,0.0,0.0,4992.0,0.0,45229.245,0.0,14817.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,46464.0,0.0,0.0,75669.0,1173735.0,0.01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.046,24298.374,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,171127.0,0.0,2038645.0,0.0,0.0,0.0,933.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.09,8.0,0.0,150.0,0.0,0.0,0.0,59.499,553.799,0.0,75272.0,0.0,838.143,0.0,83900471.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0
15.957,0.0,1.0,2.029,0.0,0.0,0.0,1200281.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47817.0,10.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,22.0,8.31,21293.0,237.016,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.868,1.43,83.33,0.0,5.0,0.0,0.0,4950.0,0.0,45229.245,0.0,11484.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,46901.0,0.0,0.0,77358.0,1221552.0,0.03,0.0,0.0,2.0,0.0,0.0,0.0,38441143.0,0.0,5.209,24435.25,922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,10057.0,458.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,170239.0,0.0,2050129.0,0.0,0.0,0.0,933.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.104,0.0,0.089,8.0,0.0,150.0,0.0,0.0,9.6,58.998,559.008,0.0,74546.0,0.0,852.143,0.0,83900471.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,2.011,0.0,0.0,0.0,1267677.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83010.0,9.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,23.0,8.31,36907.0,237.016,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,83.33,0.0,4.0,0.0,0.0,4984.0,0.0,45229.245,0.0,9253.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,47263.0,0.0,0.0,79460.0,1304562.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.315,24545.536,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,168732.0,0.0,2059382.0,0.0,0.0,0.0,1852.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.089,8.0,0.0,332.0,0.0,0.0,0.0,59.404,563.322,-1.0,74426.0,0.0,780.571,0.0,83900471.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.993,0.0,0.0,0.0,1351346.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119710.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,23.0,8.31,72948.0,237.016,0.0,0.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,83.33,0.0,4.0,0.0,0.0,4930.0,0.0,45229.245,0.0,12233.0,81.33,0.0,0.0,0.0,0.0,1.0,0.0,48997.0,0.0,0.0,85254.0,1424272.0,0.09,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.667,24691.339,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,167224.0,0.0,2071615.0,0.0,0.0,0.0,1852.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.089,8.0,0.0,332.0,0.0,0.0,0.0,58.76,583.99,0.0,75080.0,0.0,872.571,0.0,83900471.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.975,0.0,0.0,0.0,1430366.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,132785.0,10.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,23.0,8.31,126713.0,237.016,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,83.33,0.0,4.0,0.0,0.0,4816.0,0.0,45229.245,0.0,29003.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,50010.0,0.0,0.0,88194.0,1557057.0,0.15,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.074,25037.023,1051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,165716.0,0.0,2100618.0,0.0,0.0,0.0,1852.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.084,8.0,0.0,332.0,0.0,0.0,0.0,57.401,596.063,0.0,70368.0,0.0,844.857,0.0,83900471.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.957,0.0,0.0,0.0,1494997.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,105547.0,9.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,23.0,8.31,167628.0,237.016,0.0,0.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,83.33,0.0,4.0,0.0,0.0,4767.0,0.0,45229.245,0.0,8277.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,50876.0,0.0,0.0,91253.0,1662604.0,0.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.322,25135.675,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,164209.0,0.0,2108895.0,0.0,0.0,0.0,1852.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.081,8.0,0.0,332.0,0.0,0.0,0.0,56.817,606.385,0.0,67612.0,0.0,809.857,0.0,83900471.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.939,0.0,0.0,0.0,1563765.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102352.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,23.0,8.31,201212.0,237.016,0.0,0.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,83.33,0.0,4.0,0.0,0.0,4749.0,0.0,45229.245,0.0,16366.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,51713.0,0.0,0.0,92759.0,1764956.0,0.24,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.976,25330.74,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,162701.0,0.0,2125261.0,0.0,0.0,0.0,1852.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.077,8.0,0.0,332.0,0.0,0.0,0.0,56.603,616.361,0.0,64451.0,0.0,858.286,0.0,83900471.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.921,0.0,0.0,0.0,1604287.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87062.0,9.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,23.0,8.31,247752.0,237.016,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,83.33,0.0,4.0,0.0,0.0,4639.0,0.0,45229.245,0.0,12430.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,51873.0,0.0,0.0,96898.0,1852018.0,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.907,25478.892,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,161194.0,0.0,2137691.0,0.0,0.0,0.0,1852.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.074,8.0,0.0,332.0,0.0,0.0,0.0,55.292,618.268,0.0,62116.0,0.0,772.714,0.0,83900471.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.903,0.0,0.0,0.0,1629980.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47823.0,9.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,23.0,8.31,269882.0,237.016,0.0,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.339,1.94,83.33,0.0,4.0,0.0,0.0,4607.0,0.0,45229.245,0.0,10078.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,52296.0,0.0,0.0,96898.0,1899841.0,0.32,0.0,0.0,3.0,0.0,0.0,0.0,39558947.0,0.0,5.042,25599.01,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,9006.0,471.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,159686.0,0.0,2147769.0,0.0,0.0,0.0,1852.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.099,0.0,0.073,8.0,0.0,332.0,0.0,0.0,10.1,54.91,623.31,0.0,61386.0,0.0,770.714,0.0,83900471.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.913,0.0,0.0,0.0,1682272.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,91027.0,9.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,28.0,8.31,308617.0,237.016,0.0,0.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,83.33,0.0,18.0,0.0,0.0,4604.0,0.0,45229.245,0.0,6887.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,53127.0,0.0,0.0,98044.0,1990868.0,0.37,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.905,25681.095,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,160467.0,0.0,2154656.0,0.0,0.0,0.0,2463.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.071,8.0,0.0,772.0,0.0,0.0,0.0,54.875,633.215,0.0,59228.0,0.0,837.714,0.0,83900471.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.922,0.0,0.0,0.0,1732959.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,98422.0,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,28.0,8.31,356348.0,237.016,0.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,83.33,0.0,18.0,0.0,0.0,4559.0,0.0,45229.245,0.0,9387.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,53619.0,0.0,0.0,95003.0,2089290.0,0.42,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.864,25792.978,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,161247.0,0.0,2164043.0,0.0,0.0,0.0,2463.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.065,8.0,0.0,772.0,0.0,0.0,0.0,54.338,639.079,0.0,54516.0,0.0,660.286,0.0,83900471.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.931,0.0,0.0,0.0,1783918.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,109438.0,7.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,28.0,8.31,414828.0,237.016,0.0,0.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,83.33,0.0,18.0,0.0,0.0,4487.0,0.0,45229.245,0.0,15636.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,54498.0,0.0,0.0,91667.0,2198728.0,0.49,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.477,25979.342,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,162028.0,0.0,2179679.0,0.0,0.0,0.0,2463.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.06,8.0,0.0,772.0,0.0,0.0,0.0,53.48,649.555,0.0,50507.0,0.0,641.143,0.0,83900471.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.94,0.0,0.0,0.0,1830746.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,92554.0,8.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,28.0,8.31,460554.0,237.016,0.0,0.0,1385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,83.33,0.0,18.0,0.0,0.0,4428.0,0.0,45229.245,0.0,14883.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,55883.0,0.0,0.0,89811.0,2291282.0,0.55,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16.508,26156.73,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,162808.0,0.0,2194562.0,0.0,0.0,0.0,2463.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.057,8.0,0.0,772.0,0.0,0.0,0.0,52.777,666.063,0.0,47964.0,0.0,715.286,0.0,83900471.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.95,0.0,0.0,0.0,1880601.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,107751.0,7.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,28.0,8.31,518450.0,237.016,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,83.33,0.0,18.0,0.0,0.0,4367.0,0.0,45229.245,0.0,12831.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,56286.0,0.0,0.0,90582.0,2399033.0,0.62,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.803,26309.662,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,163589.0,0.0,2207393.0,0.0,0.0,0.0,2463.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.054,8.0,0.0,772.0,0.0,0.0,0.0,52.05,670.866,0.0,45262.0,0.0,653.286,0.0,83900471.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.959,0.0,0.0,0.0,1915232.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,88127.0,8.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,28.0,8.31,571948.0,237.016,0.0,0.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,83.33,0.0,18.0,0.0,0.0,4342.0,0.0,45229.245,0.0,17518.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,57105.0,0.0,0.0,90735.0,2487160.0,0.68,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.762,26518.457,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,164369.0,0.0,2224911.0,0.0,0.0,0.0,2463.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.053,8.0,0.0,772.0,0.0,0.0,0.0,51.752,680.628,0.0,44421.0,0.0,747.429,0.0,83900471.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.968,0.0,0.0,0.0,1940999.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,57235.0,8.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,0.0,0.0,0.0,28.0,8.31,603416.0,237.016,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.094,2.31,83.33,0.0,18.0,0.0,0.0,4337.0,0.0,45229.245,0.0,748.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,57163.0,0.0,0.0,92079.0,2544395.0,0.72,0.0,0.0,7.0,0.0,0.0,0.0,40714995.0,0.0,0.691,26527.372,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,7643.0,485.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,165150.0,0.0,2225659.0,0.0,0.0,0.0,2463.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.085,0.0,0.053,8.0,0.0,772.0,0.0,0.0,11.8,51.692,681.319,0.0,44431.0,0.0,695.286,0.0,83900471.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.956,0.0,0.0,0.0,1999306.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,120219.0,8.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,2.0,0.0,1.0,66.0,8.31,665327.0,237.016,0.0,0.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,83.33,0.0,31.0,0.0,0.0,4313.0,0.0,45229.245,0.0,6668.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,58059.0,0.0,0.0,96249.0,2664614.0,0.79,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.679,26606.847,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,164117.0,0.0,2232327.0,0.0,0.0,0.0,2469.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.054,8.0,0.0,1320.0,0.0,0.0,0.0,51.406,691.998,0.0,45291.0,0.0,704.571,0.0,83900471.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0
15.957,0.0,0.0,1.944,0.0,0.0,0.0,2064860.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,132844.0,9.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.139,2.0,0.0,1.0,66.0,8.31,732618.0,237.016,0.0,0.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,83.33,0.0,31.0,0.0,0.0,4252.0,0.0,45229.245,0.0,7690.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,58992.0,0.0,0.0,101167.0,2797458.0,0.87,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.12,26698.503,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,33.1,21.453,163084.0,0.0,2240017.0,0.0,0.0,0.0,2469.0,0.0,46.6,0.0,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.057,8.0,0.0,1320.0,0.0,0.0,0.0,50.679,703.119,0.0,47414.0,0.0,767.571,0.0,83900471.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0
