median_age,new_tests_per_thousand,total_boosters,new_tests_smoothed,cardiovasc_death_rate,total_deaths_per_million,aged_70_older,extreme_poverty,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,hospital_beds_per_thousand,total_boosters_per_hundred,male_smokers,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations,total_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,total_cases,positive_rate,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_vaccinations_smoothed,new_tests,new_cases
43.4,0.277,0.0,12226.0,85.99799999999998,5.457999999999998,8.622,0.2,0.0,0.019,0.238,0.0,21.661,0.011,12.27,0.0,40.9,0.0,0.0,1.15,0.0,0.0,6.8,0.0,1111334.0,0.0,0.5710000000000001,276.1,238.904,0.0,12257.0,0.0036,1.0,0.0,53.24,280.0,0.0,14199.0,43.0
43.4,0.247,0.0,11801.0,85.99799999999998,5.457999999999998,8.622,0.2,0.0,0.0,0.23,0.0,21.908,0.008,12.27,0.0,40.9,0.0,0.0,1.12,0.0,0.0,6.8,0.0,1123998.0,0.0,0.429,272.6,239.859,0.0,12306.0,0.0037,0.0,0.0,53.24,280.0,0.0,12664.0,59.0
43.4,0.251,0.0,11376.0,85.99799999999998,5.457999999999998,8.622,0.2,0.0,0.0,0.222,0.0,22.159,0.008,12.27,0.0,40.9,0.0,0.0,1.12,0.0,0.0,6.8,0.0,1136873.0,0.0,0.429,247.3,241.165,0.0,12373.0,0.004,0.0,0.0,53.24,280.0,0.0,12875.0,49.0
43.4,0.245,0.0,11154.0,85.99799999999998,5.457999999999998,8.622,0.2,0.0,0.0,0.217,0.0,22.404,0.008,12.27,0.0,40.9,0.0,0.0,1.0,0.0,0.0,6.8,0.0,1149431.0,0.0,0.429,232.4,242.1,0.0,12421.0,0.0043,0.0,0.0,53.24,280.0,0.0,12558.0,67.0
43.4,0.136,0.0,11060.0,85.99799999999998,5.457999999999998,8.622,0.2,0.0,0.0,0.21600000000000005,0.0,22.539,0.008,12.27,0.0,40.9,0.0,0.0,0.92,0.0,0.0,6.8,0.0,1156392.0,0.0,0.429,244.2,242.432,0.0,12438.0,0.0041,0.0,0.0,53.24,280.0,0.0,6961.0,48.0
43.4,0.122,0.0,11105.0,85.99799999999998,5.477,8.622,0.2,0.0,0.019,0.21600000000000005,0.0,22.662,0.008,12.27,0.0,40.9,0.0,0.0,1.0,0.0,0.0,6.8,0.0,1162663.0,0.0,0.429,236.3,243.328,0.0,12484.0,0.0042,1.0,0.0,53.24,281.0,0.0,6271.0,17.0
43.4,0.21600000000000005,0.0,10943.0,85.99799999999998,5.477,8.622,0.2,0.0,0.0,0.213,0.0,22.877,0.006,12.27,0.0,40.9,0.0,0.0,0.96,0.0,0.0,6.8,0.0,1173734.0,0.0,0.28600000000000003,227.3,244.322,0.0,12535.0,0.0044,0.0,0.0,53.24,281.0,0.0,11071.0,46.0
43.4,0.285,0.0,11003.0,85.99799999999998,5.497000000000001,8.622,0.2,0.0,0.019,0.214,0.0,23.162,0.006,12.27,0.0,40.9,0.0,0.0,0.88,0.0,0.0,6.8,0.0,1188352.0,0.0,0.28600000000000003,251.7,244.868,0.0,12563.0,0.004,1.0,0.0,53.24,282.0,0.0,14618.0,51.0
43.4,0.258,0.0,11083.0,85.99799999999998,5.497000000000001,8.622,0.2,0.0,0.0,0.21600000000000005,0.0,23.42,0.006,12.27,0.0,40.9,0.0,0.0,0.94,0.0,0.0,6.8,0.0,1201578.0,0.0,0.28600000000000003,262.1,245.628,0.0,12602.0,0.0038,0.0,0.0,53.24,282.0,0.0,13226.0,28.0
43.4,0.232,0.0,10945.0,85.99799999999998,5.497000000000001,8.622,0.2,0.0,0.0,0.213,0.0,23.652,0.006,12.27,0.0,40.9,0.0,0.0,1.05,0.0,0.0,6.8,0.0,1213487.0,0.0,0.28600000000000003,273.6,246.622,0.0,12653.0,0.0037,0.0,0.0,53.24,282.0,0.0,11909.0,39.0
43.4,0.203,0.0,10640.0,85.99799999999998,5.497000000000001,8.622,0.2,0.0,0.0,0.207,0.0,23.856,0.006,12.27,0.0,40.9,0.0,0.0,1.16,0.0,0.0,6.8,0.0,1223914.0,0.0,0.28600000000000003,253.3,247.831,0.0,12715.0,0.0039,0.0,0.0,53.24,282.0,0.0,10427.0,51.0
43.4,0.171,0.0,10900.0,85.99799999999998,5.497000000000001,8.622,0.2,0.0,0.0,0.212,0.0,24.027,0.006,12.27,0.0,40.9,0.0,0.0,1.14,0.0,0.0,6.8,0.0,1232690.0,0.0,0.28600000000000003,239.2,248.649,0.0,12757.0,0.0042,0.0,0.0,53.24,282.0,0.0,8776.0,62.0
43.4,0.171,0.0,11256.0,85.99799999999998,5.497000000000001,8.622,0.2,0.0,0.0,0.219,0.0,24.197,0.003,12.27,0.0,40.9,0.0,0.0,1.12,0.0,0.0,6.8,0.0,1241455.0,0.0,0.14300000000000002,249.3,249.487,0.0,12800.0,0.004,0.0,0.0,53.24,282.0,0.0,8765.0,42.0
43.4,0.224,0.0,11318.0,85.99799999999998,5.497000000000001,8.622,0.2,0.0,0.0,0.221,0.0,24.422,0.003,12.27,0.0,40.9,0.0,0.0,1.11,0.0,0.0,6.8,0.0,1252957.0,0.0,0.14300000000000002,251.5,250.462,0.0,12850.0,0.004,0.0,0.0,53.24,282.0,0.0,11502.0,43.0
43.4,0.248,0.0,11050.0,85.99799999999998,5.497000000000001,8.622,0.2,0.0,0.0,0.215,0.0,24.67,0.0,12.27,0.0,40.9,0.0,0.0,1.14,0.0,0.0,6.8,0.0,1265705.0,0.0,0.0,226.8,251.515,0.0,12904.0,0.0044,0.0,0.0,53.24,282.0,0.0,12748.0,50.0
43.4,0.204,0.0,10657.0,85.99799999999998,5.497000000000001,8.622,0.2,0.0,0.0,0.208,0.0,24.874,0.0,12.27,0.0,40.9,0.0,0.0,1.17,0.0,0.0,6.8,0.0,1276180.0,0.0,0.0,204.4,252.742,0.0,12967.0,0.0049,0.0,0.0,56.94,282.0,0.0,10475.0,54.0
43.4,0.195,0.0,10388.0,85.99799999999998,5.516,8.622,0.2,0.0,0.019,0.202,0.0,25.07,0.003,12.27,0.0,40.9,0.0,0.0,1.14,0.0,0.0,6.8,0.0,1286201.0,0.0,0.14300000000000002,192.9,253.97,0.0,13030.0,0.0052,1.0,0.0,56.94,283.0,0.0,10021.0,63.0
43.4,0.214,0.0,10470.0,85.99799999999998,5.516,8.622,0.2,0.0,0.0,0.204,0.0,25.284,0.003,12.27,0.0,40.9,0.0,0.0,1.12,0.0,0.0,6.8,0.0,1297202.0,0.0,0.14300000000000002,194.9,255.159,0.0,13091.0,0.0051,0.0,0.0,53.24,283.0,0.0,11001.0,63.0
43.4,0.0,0.0,10166.0,85.99799999999998,5.5360000000000005,8.622,0.2,0.0,0.019,0.198,0.0,0.0,0.006,12.27,0.0,40.9,0.0,0.0,1.09,0.0,0.0,6.8,0.0,0.0,0.0,0.28600000000000003,187.3,256.056,0.0,13137.0,0.0053,1.0,0.0,53.24,284.0,0.0,0.0,61.0
43.4,0.0,0.0,9864.0,85.99799999999998,5.555,8.622,0.2,0.0,0.019,0.192,0.0,25.543000000000006,0.008,12.27,0.0,40.9,0.0,0.0,1.05,0.0,0.0,6.8,0.0,1310504.0,0.0,0.429,181.2,256.914,0.0,13181.0,0.0055,1.0,0.0,53.24,285.0,0.0,0.0,46.0
43.4,0.234,0.0,9937.0,85.99799999999998,5.555,8.622,0.2,0.0,0.0,0.194,0.0,25.777,0.008,12.27,0.0,40.9,0.0,0.0,1.03,0.0,0.0,6.8,0.0,1322519.0,0.0,0.429,176.5,258.142,0.0,13244.0,0.0057,0.0,0.0,53.24,285.0,0.0,12015.0,44.0
43.4,0.257,0.0,10003.0,85.99799999999998,5.5939999999999985,8.622,0.2,0.0,0.039,0.195,0.0,26.035,0.014,12.27,0.0,40.9,0.0,0.0,0.93,0.0,0.0,6.8,0.0,1335723.0,0.0,0.7140000000000001,180.0,259.097,0.0,13293.0,0.0056,2.0,0.0,53.24,287.0,0.0,13204.0,63.0
43.4,0.237,0.0,10240.0,85.99799999999998,5.613,8.622,0.2,0.0,0.019,0.2,0.0,26.271,0.017,12.27,0.0,40.9,0.0,0.0,0.86,0.0,0.0,6.8,0.0,1347859.0,0.0,0.857,193.2,259.974,0.0,13338.0,0.0052,1.0,0.0,53.24,288.0,0.0,12136.0,49.0
43.4,0.263,0.0,10737.0,85.99799999999998,5.613,8.622,0.2,0.0,0.0,0.209,0.0,26.535,0.014,12.27,0.0,40.9,0.0,0.0,0.81,0.0,0.0,6.8,0.0,1361363.0,0.0,0.7140000000000001,219.1,260.656,0.0,13373.0,0.0046,0.0,0.0,53.24,288.0,0.0,13504.0,45.0
43.4,0.0,0.0,10520.0,85.99799999999998,5.632999999999999,8.622,0.2,0.0,0.019,0.205,0.0,0.0,0.017,12.27,0.0,40.9,0.0,0.0,0.92,0.0,0.0,6.8,0.0,0.0,0.0,0.857,225.9,261.514,0.0,13417.0,0.0044,1.0,0.0,53.24,289.0,0.0,0.0,35.0
43.4,0.0,0.0,10923.0,85.99799999999998,5.632999999999999,8.622,0.2,0.0,0.0,0.213,0.0,26.904,0.014,12.27,0.0,40.9,0.0,0.0,1.06,0.0,0.0,6.8,0.0,1380314.0,0.0,0.7140000000000001,223.6,262.722,0.0,13479.0,0.0045,0.0,0.0,53.24,289.0,0.0,0.0,44.0
43.4,0.12,0.0,10852.0,85.99799999999998,5.632999999999999,8.622,0.2,0.0,0.0,0.212,0.0,27.024,0.011,12.27,0.0,40.9,0.0,0.0,0.97,0.0,0.0,6.8,0.0,1386467.0,0.0,0.5710000000000001,229.5,263.365,0.0,13512.0,0.0044,0.0,0.0,53.24,289.0,0.0,6153.0,62.0
43.4,0.192,0.0,10544.0,85.99799999999998,5.632999999999999,8.622,0.2,0.0,0.0,0.206,0.0,27.216,0.011,12.27,0.0,40.9,0.0,0.0,0.95,0.0,0.0,6.8,0.0,1396327.0,0.0,0.5710000000000001,240.4,264.125,0.0,13551.0,0.0042,0.0,0.0,53.24,289.0,0.0,9860.0,33.0
43.4,0.228,0.0,10328.0,85.99799999999998,5.6720000000000015,8.622,0.2,0.0,0.039,0.201,0.0,27.444000000000006,0.011,12.27,0.0,40.9,0.0,0.0,1.04,0.0,0.0,6.8,0.0,1408019.0,0.0,0.5710000000000001,226.6,265.314,0.0,13612.0,0.0044,2.0,0.0,53.24,291.0,0.0,11692.0,39.0
43.4,0.193,0.0,10012.0,85.99799999999998,5.711,8.622,0.2,0.0,0.039,0.195,0.0,27.637,0.014,12.27,0.0,40.9,0.0,0.0,1.0,0.0,0.0,6.8,0.0,1417944.0,0.0,0.7140000000000001,209.8,266.48400000000004,0.0,13672.0,0.0048,2.0,0.0,53.24,293.0,0.0,9925.0,61.0
43.4,0.194,0.0,9506.0,85.99799999999998,5.73,8.622,0.2,0.0,0.019,0.185,0.0,27.832,0.017,12.27,0.0,40.9,0.0,0.0,0.84,0.0,0.0,6.8,0.0,1427907.0,0.0,0.857,196.9,267.244,0.0,13711.0,0.0051,1.0,0.0,53.24,294.0,0.0,9963.0,60.0
43.4,0.183,0.0,9492.0,85.99799999999998,5.75,8.622,0.2,0.0,0.019,0.185,0.0,28.014,0.017,12.27,0.0,40.9,0.0,0.0,0.84,0.0,0.0,6.8,0.0,1437281.0,0.0,0.857,202.6,267.907,0.0,13745.0,0.0049,1.0,0.0,53.24,295.0,0.0,9374.0,39.0
43.4,0.118,0.0,9005.0,85.99799999999998,5.769,8.622,0.2,0.0,0.019,0.17600000000000002,0.0,28.133000000000006,0.019,12.27,0.0,40.9,0.0,0.0,0.92,0.0,0.0,6.8,0.0,1443346.0,0.0,1.0,215.9,268.413,0.0,13771.0,0.0046,1.0,0.0,53.24,296.0,0.0,6065.0,34.0
43.4,0.108,0.0,8918.0,85.99799999999998,5.769,8.622,0.2,0.0,0.0,0.174,0.0,28.241,0.019,12.27,0.0,40.9,0.0,0.0,1.09,0.0,0.0,6.8,0.0,1448891.0,0.0,1.0,205.3,269.291,0.0,13816.0,0.0049,0.0,0.0,53.24,296.0,0.0,5545.0,26.0
43.4,0.188,0.0,8886.0,85.99799999999998,5.789,8.622,0.2,0.0,0.019,0.173,0.0,28.428,0.022,12.27,0.0,40.9,0.0,0.0,1.19,0.0,0.0,6.8,0.0,1458526.0,0.0,1.143,189.6,270.518,0.0,13879.0,0.0053,1.0,0.0,53.24,297.0,0.0,9635.0,45.0
43.4,0.23,0.0,8900.0,85.99799999999998,5.789,8.622,0.2,0.0,0.0,0.173,0.0,28.658,0.017,12.27,0.0,40.9,0.0,0.0,1.2,0.0,0.0,6.8,0.0,1470320.0,0.0,0.857,191.1,271.668,0.0,13938.0,0.0052,0.0,0.0,53.24,297.0,0.0,11794.0,63.0
43.4,0.17800000000000002,0.0,8785.0,85.99799999999998,5.808,8.622,0.2,0.0,0.019,0.171,0.0,28.836,0.014,12.27,0.0,40.9,0.0,0.0,1.19,0.0,0.0,6.8,0.0,1479436.0,0.0,0.7140000000000001,200.3,272.468,0.0,13979.0,0.005,1.0,0.0,53.24,298.0,0.0,9116.0,59.0
43.4,0.201,0.0,8837.0,85.99799999999998,5.808,8.622,0.2,0.0,0.0,0.172,0.0,29.037,0.011,12.27,0.0,40.9,0.0,0.0,1.35,0.0,0.0,6.8,0.0,1489768.0,0.0,0.5710000000000001,162.4,274.67,0.0,14092.0,0.0062,0.0,0.0,53.24,298.0,0.0,10332.0,41.0
43.4,0.179,0.0,8810.0,85.99799999999998,5.808,8.622,0.2,0.0,0.0,0.172,0.0,29.216,0.008,12.27,0.0,40.9,0.0,0.0,1.09,0.0,0.0,6.8,0.0,1498953.0,0.0,0.429,152.3,275.801,0.0,14150.0,0.0066,0.0,0.0,53.24,298.0,0.0,9185.0,113.0
43.4,0.093,0.0,8624.0,85.99799999999998,5.8279999999999985,8.622,0.2,0.0,0.019,0.168,0.0,29.309,0.008,12.27,0.0,40.9,0.0,0.0,0.89,0.0,0.0,6.8,0.0,1503712.0,0.0,0.429,149.4,276.288,0.0,14175.0,0.0067,1.0,0.0,53.24,299.0,0.0,4759.0,58.0
43.4,0.08800000000000001,0.0,8473.0,85.99799999999998,5.847,8.622,0.2,0.0,0.019,0.165,0.0,29.397,0.011,12.27,0.0,40.9,0.0,0.0,0.79,0.0,0.0,6.8,0.0,1508204.0,0.0,0.5710000000000001,153.3,276.834,0.0,14203.0,0.0065,1.0,0.0,53.24,300.0,0.0,4492.0,25.0
43.4,0.177,0.0,8391.0,85.99799999999998,5.847,8.622,0.2,0.0,0.0,0.16399999999999998,0.0,29.573,0.008,12.27,0.0,40.9,0.0,0.0,0.75,0.0,0.0,6.8,0.0,1517260.0,0.0,0.429,157.9,277.769,0.0,14251.0,0.0063,0.0,0.0,53.24,300.0,0.0,9056.0,28.0
43.4,0.209,0.0,8237.0,85.99799999999998,5.847,8.622,0.2,0.0,0.0,0.161,0.0,29.782,0.008,12.27,0.0,40.9,0.0,0.0,0.64,0.0,0.0,6.8,0.0,1527981.0,0.0,0.429,174.2,278.12,0.0,14269.0,0.0057,0.0,0.0,53.24,300.0,0.0,10721.0,48.0
43.4,0.18,0.0,8252.0,85.99799999999998,5.867000000000001,8.622,0.2,0.0,0.019,0.161,0.0,29.962,0.008,12.27,0.0,40.9,0.0,0.0,0.68,0.0,0.0,6.8,0.0,1537197.0,0.0,0.429,177.2,278.822,0.0,14305.0,0.0056,1.0,0.0,53.24,301.0,0.0,9216.0,18.0
43.4,0.161,0.0,7957.0,85.99799999999998,5.867000000000001,8.622,0.2,0.0,0.0,0.155,0.0,30.123,0.008,12.27,0.0,40.9,0.0,0.0,0.64,0.0,0.0,6.8,0.0,1545466.0,0.0,0.429,228.3,279.426,0.0,14336.0,0.0044,0.0,0.0,53.24,301.0,0.0,8269.0,36.0
43.4,0.158,0.0,7800.0,85.99799999999998,5.867000000000001,8.622,0.2,0.0,0.0,0.152,0.0,30.281,0.008,12.27,0.0,40.9,0.0,0.0,0.71,0.0,0.0,6.8,0.0,1553552.0,0.0,0.429,252.8,280.011,0.0,14366.0,0.004,0.0,0.0,53.24,301.0,0.0,8086.0,31.0
43.4,0.096,0.0,7824.0,85.99799999999998,5.867000000000001,8.622,0.2,0.0,0.0,0.152,0.0,30.377,0.006,12.27,0.0,40.9,0.0,0.0,0.82,0.0,0.0,6.8,0.0,1558478.0,0.0,0.28600000000000003,255.9,280.459,0.0,14389.0,0.0039,0.0,0.0,53.24,301.0,0.0,4926.0,30.0
43.4,0.076,0.0,7736.0,85.99799999999998,5.867000000000001,8.622,0.2,0.0,0.0,0.151,0.0,30.452,0.003,12.27,0.0,40.9,0.0,0.0,0.9,0.0,0.0,6.8,0.0,1562356.0,0.0,0.14300000000000002,246.1,281.122,0.0,14423.0,0.0041,0.0,0.0,53.24,301.0,0.0,3878.0,23.0
43.4,0.17,0.0,7685.0,85.99799999999998,5.886,8.622,0.2,0.0,0.019,0.15,0.0,30.622,0.006,12.27,0.0,40.9,0.0,0.0,0.9,0.0,0.0,6.8,0.0,1571056.0,0.0,0.28600000000000003,262.4,281.765,0.0,14456.0,0.0038,1.0,0.0,53.24,302.0,0.0,8700.0,34.0
43.4,0.168,0.0,7388.0,85.99799999999998,5.886,8.622,0.2,0.0,0.0,0.14400000000000002,0.0,30.79,0.006,12.27,0.0,40.9,0.0,0.0,0.94,0.0,0.0,6.8,0.0,1579697.0,0.0,0.28600000000000003,224.9,282.603,0.0,14499.0,0.0044,0.0,0.0,53.24,302.0,0.0,8641.0,33.0
43.4,0.171,0.0,7323.0,85.99799999999998,5.9060000000000015,8.622,0.2,0.0,0.019,0.14300000000000002,0.0,30.961,0.006,12.27,0.0,40.9,0.0,0.0,0.86,0.0,0.0,6.8,0.0,1588456.0,0.0,0.28600000000000003,239.5,282.993,0.0,14519.0,0.0042,1.0,0.0,53.24,303.0,0.0,8759.0,43.0
43.4,0.158,0.0,7303.0,85.99799999999998,5.925,8.622,0.2,0.0,0.019,0.142,0.0,31.119,0.008,12.27,0.0,40.9,0.0,0.0,0.94,0.0,0.0,6.8,0.0,1596584.0,0.0,0.429,226.2,283.831,0.0,14562.0,0.0044,1.0,0.0,53.24,304.0,0.0,8128.0,20.0
43.4,0.153,0.0,7265.0,85.99799999999998,5.945,8.622,0.2,0.0,0.019,0.142,0.0,31.272,0.011,12.27,0.0,40.9,0.0,0.0,0.99,0.0,0.0,6.8,0.0,1604409.0,0.0,0.5710000000000001,219.2,284.533,0.0,14598.0,0.0046,1.0,0.0,53.24,305.0,0.0,7825.0,43.0
43.4,0.067,0.0,7053.0,85.99799999999998,5.945,8.622,0.2,0.0,0.0,0.13699999999999998,0.0,31.339,0.011,12.27,0.0,40.9,0.0,0.0,1.14,0.0,0.0,6.8,0.0,1607847.0,0.0,0.5710000000000001,208.3,285.078,0.0,14626.0,0.0048,0.0,0.0,53.24,305.0,0.0,3438.0,36.0
43.4,0.079,0.0,7079.0,85.99799999999998,5.945,8.622,0.2,0.0,0.0,0.138,0.0,31.418000000000006,0.011,12.27,0.0,40.9,0.0,0.0,1.3,0.0,0.0,6.8,0.0,1611907.0,0.0,0.5710000000000001,209.1,285.741,0.0,14660.0,0.0048,0.0,0.0,53.24,305.0,0.0,4060.0,28.0
43.4,0.165,0.0,7043.0,85.99799999999998,5.945,8.622,0.2,0.0,0.0,0.13699999999999998,0.0,31.583,0.008,12.27,0.0,40.9,0.0,0.0,1.55,0.0,0.0,6.8,0.0,1620355.0,0.0,0.429,191.1,286.7940000000001,0.0,14714.0,0.0052,0.0,0.0,53.24,305.0,0.0,8448.0,34.0
43.4,0.174,0.0,7083.0,85.99799999999998,5.945,8.622,0.2,0.0,0.0,0.138,0.0,31.757,0.008,12.27,0.0,40.9,0.0,0.0,1.87,0.0,0.0,6.8,0.0,1629277.0,0.0,0.429,183.0,287.885,0.0,14770.0,0.0055,0.0,0.0,53.24,305.0,0.0,8922.0,54.0
43.4,0.152,0.0,6949.0,85.99799999999998,5.945,8.622,0.2,0.0,0.0,0.135,0.0,31.909,0.006,12.27,0.0,40.9,0.0,0.0,2.39,0.0,0.0,6.8,0.0,1637100.0,0.0,0.28600000000000003,137.4,289.893,0.0,14873.0,0.0073,0.0,0.0,53.24,305.0,0.0,7823.0,56.0
43.4,0.153,0.0,6910.0,85.99799999999998,5.945,8.622,0.2,0.0,0.0,0.135,0.0,32.062,0.003,12.27,0.0,40.9,0.0,0.0,2.81,0.0,0.0,6.8,0.0,1644952.0,0.0,0.14300000000000002,101.4,293.128,0.0,15039.0,0.0099,0.0,0.0,53.24,305.0,0.0,7852.0,103.0
43.4,0.17,0.0,7038.0,85.99799999999998,5.945,8.622,0.2,0.0,0.0,0.13699999999999998,0.0,32.232,0.0,12.27,0.0,40.9,0.0,0.0,3.0,0.0,0.0,6.8,0.0,1653678.0,0.0,0.0,68.4,298.566,0.0,15318.0,0.0146,0.0,0.0,53.24,305.0,0.0,8726.0,166.0
43.4,0.119,0.0,7419.0,85.99799999999998,5.945,8.622,0.2,0.0,0.0,0.145,0.0,32.351,0.0,12.27,0.0,40.9,0.0,0.0,2.65,0.0,0.0,6.8,0.0,1659782.0,0.0,0.0,58.4,302.406,0.0,15515.0,0.0171,0.0,0.0,53.24,305.0,0.0,6104.0,279.0
43.4,0.112,0.0,7657.0,85.99799999999998,5.964,8.622,0.2,0.0,0.019,0.149,0.0,32.463,0.003,12.27,0.0,40.9,0.0,0.0,2.41,0.0,0.0,6.8,0.0,1665506.0,0.0,0.14300000000000002,48.7,307.201,0.0,15761.0,0.0205,1.0,0.0,53.24,306.0,0.0,5724.0,197.0
43.4,0.123,0.0,7353.0,85.99799999999998,5.964,8.622,0.2,0.0,0.0,0.14300000000000002,0.0,32.586,0.003,12.27,0.0,40.9,0.0,0.0,2.19,0.0,0.0,6.8,0.0,1671823.0,0.0,0.14300000000000002,38.3,312.99,0.0,16058.0,0.0261,0.0,0.0,53.24,306.0,0.0,6317.0,246.0
43.4,0.238,0.0,7824.0,85.99799999999998,5.984,8.622,0.2,0.0,0.019,0.152,0.0,32.824,0.006,12.27,0.0,40.9,0.0,0.0,1.98,0.0,0.0,6.8,0.0,1684042.0,0.0,0.28600000000000003,34.8,318.603,0.0,16346.0,0.0288,1.0,0.0,53.24,307.0,0.0,12219.0,297.0
43.4,0.293,0.0,8855.0,85.99799999999998,6.023,8.622,0.2,0.0,0.039,0.173,0.0,33.117,0.011,12.27,0.0,40.9,0.0,0.0,1.83,0.0,0.0,6.8,0.0,1699085.0,0.0,0.5710000000000001,34.5,324.918,0.0,16670.0,0.029,2.0,0.0,53.24,309.0,0.0,15043.0,288.0
43.4,0.331,0.0,10161.0,85.99799999999998,6.023,8.622,0.2,0.0,0.0,0.198,0.0,33.448,0.011,12.27,0.0,40.9,0.0,0.0,1.69,0.0,0.0,6.8,0.0,1716078.0,0.0,0.5710000000000001,36.2,331.39,0.0,17002.0,0.0276,0.0,0.0,53.24,309.0,0.0,16993.0,324.0
43.4,0.337,0.0,11385.0,85.99799999999998,6.023,8.622,0.2,0.0,0.0,0.222,0.0,33.786,0.011,12.27,0.0,40.9,0.0,0.0,1.59,0.0,0.0,6.8,0.0,1733373.0,0.0,0.5710000000000001,38.3,339.1280000000001,0.0,17399.0,0.0261,0.0,0.0,53.24,309.0,0.0,17295.0,332.0
43.4,0.2,0.0,11977.0,85.99799999999998,6.023,8.622,0.2,0.0,0.0,0.233,0.0,33.985,0.011,12.27,0.0,40.9,0.0,0.0,1.48,0.0,0.0,6.8,0.0,1743622.0,0.0,0.5710000000000001,39.0,344.3119999999999,0.0,17665.0,0.0256,0.0,0.0,53.24,309.0,0.0,10249.0,397.0
43.4,0.25,0.0,12989.0,85.99799999999998,6.042000000000002,8.622,0.2,0.0,0.019,0.253,0.0,34.235,0.011,12.27,0.0,40.9,0.0,0.0,1.38,0.0,0.0,6.8,0.0,1756427.0,0.0,0.5710000000000001,41.6,349.77,0.0,17945.0,0.024,1.0,0.0,53.24,310.0,0.0,12805.0,266.0
43.4,0.371,0.0,14807.0,85.99799999999998,6.081,8.622,0.2,0.0,0.039,0.289,0.0,34.606,0.017,12.27,0.0,40.9,0.0,0.0,1.34,0.0,0.0,6.8,0.0,1775475.0,0.0,0.857,47.0,356.00699999999995,0.0,18265.0,0.0213,2.0,0.0,53.24,312.0,0.0,19048.0,280.0
43.4,0.414,0.0,16096.0,85.99799999999998,6.101,8.622,0.2,0.0,0.019,0.314,0.0,35.02,0.017,12.27,0.0,40.9,0.0,0.0,1.36,0.0,0.0,6.8,0.0,1796711.0,0.0,0.857,47.7,364.603,0.0,18706.0,0.0209,1.0,0.0,53.24,313.0,0.0,21236.0,320.0
43.4,0.406,0.0,16922.0,85.99799999999998,6.159,8.622,0.2,0.0,0.058,0.33,0.0,35.426,0.019,12.27,0.0,40.9,0.0,0.0,1.23,0.0,0.0,6.8,0.0,1817538.0,0.0,1.0,49.2,371.834,0.0,19077.0,0.0203,3.0,0.0,53.24,316.0,0.0,20827.0,441.0
43.4,0.379,0.0,17275.0,85.99799999999998,6.2570000000000014,8.622,0.2,0.0,0.097,0.337,0.0,35.805,0.033,12.27,0.0,40.9,0.0,0.0,1.09,0.0,0.0,6.8,0.0,1837006.0,0.0,1.714,50.4,378.129,0.0,19400.0,0.0198,5.0,0.0,53.24,321.0,0.0,19468.0,371.0
43.4,0.35600000000000004,0.0,17416.0,85.99799999999998,6.296,8.622,0.2,0.0,0.039,0.339,0.0,36.162,0.039,12.27,0.0,40.9,0.0,0.0,1.0,0.0,0.0,6.8,0.0,1855283.0,0.0,2.0,53.0,383.957,0.0,19699.0,0.0189,2.0,0.0,53.24,323.0,0.0,18277.0,323.0
43.4,0.212,0.0,17504.0,85.99799999999998,6.315,8.622,0.2,0.0,0.019,0.341,0.0,36.37300000000001,0.042,12.27,0.0,40.9,0.0,0.0,0.99,0.0,0.0,6.8,0.0,1866149.0,0.0,2.143,53.7,388.791,0.0,19947.0,0.0186,1.0,0.0,53.24,324.0,0.0,10866.0,299.0
43.4,0.266,0.0,17627.0,85.99799999999998,6.315,8.622,0.2,0.0,0.0,0.344,0.0,36.64,0.039,12.27,0.0,40.9,0.0,0.0,0.92,0.0,0.0,6.8,0.0,1879813.0,0.0,2.0,55.2,393.372,0.0,20182.0,0.0181,0.0,0.0,53.24,324.0,0.0,13664.0,248.0
43.4,0.439,0.0,18123.0,85.99799999999998,6.354,8.622,0.2,0.0,0.039,0.353,0.0,37.079,0.039,12.27,0.0,40.9,0.0,0.0,0.83,0.0,0.0,6.8,0.0,1902337.0,0.0,2.0,58.1,398.576,0.0,20449.0,0.0172,2.0,0.0,53.24,326.0,0.0,22524.0,235.0
43.4,0.413,0.0,18119.0,85.99799999999998,6.4129999999999985,8.622,0.2,0.0,0.058,0.353,0.0,37.492,0.045,12.27,0.0,40.9,0.0,0.0,0.72,0.0,0.0,6.8,0.0,1923547.0,0.0,2.286,65.4,402.376,0.0,20644.0,0.0153,3.0,0.0,50.46,329.0,0.0,21210.0,267.0
43.4,0.419,0.0,18213.0,85.99799999999998,6.452000000000001,8.622,0.2,0.0,0.039,0.355,0.0,37.911,0.042,12.27,0.0,40.9,0.0,0.0,0.68,0.0,0.0,6.8,0.0,1945028.0,0.0,2.143,72.2,406.236,0.0,20842.0,0.0138,2.0,0.0,50.46,331.0,0.0,21481.0,195.0
