new_tests_per_thousand,new_tests_smoothed,total_boosters,cardiovasc_death_rate,hosp_patients_per_million,total_deaths_per_million,aged_65_older,population_density,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,total_boosters_per_hundred,icu_patients_per_million,hosp_patients,male_smokers,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,total_vaccinations,new_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,total_cases,positive_rate,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,icu_patients,new_cases
1.904,102730.0,0.0,105.599,78.15,551.83,16.984,4.037,227947.0,2.443,2.699,0.023,592.549,2.424,0.0,18.309,2975.0,16.6,3.08,2.48,0.84,1170829.0,30067.0,7.37,0.6,22557097.0,942882.0,92.286,29.6,21513.315,8683.0,818967.0,0.0338,93.0,587.0,75.46,21007.0,72486.0,22353.0,697.0,2826.0
2.998,103342.0,3.0,105.599,73.973,553.984,16.984,4.037,248785.0,2.154,2.715,0.025,595.547,2.263,0.0,17.521,2816.0,16.6,3.16,2.51,0.85,1204243.0,33414.0,7.37,0.65,22671229.0,955455.0,86.14299999999999,30.9,21593.987,9478.0,822038.0,0.0323,82.0,639.0,75.46,21089.0,114132.0,24334.0,667.0,3441.0
3.405,104015.0,5.0,105.599,69.297,556.059,16.984,4.037,272358.0,2.075,2.732,0.026,598.952,2.105,0.0,16.996,2638.0,16.6,3.26,2.55,0.86,1241937.0,37694.0,7.37,0.72,22800850.0,969574.0,80.143,33.3,21665.333,10027.0,824754.0,0.03,79.0,692.0,75.46,21168.0,129621.0,26349.0,647.0,3071.0
3.193,103663.0,5.0,105.599,68.509,557.898,16.984,4.037,293373.0,1.839,2.7230000000000003,0.028,602.145,2.019,0.0,16.523,2608.0,16.6,3.35,2.58,0.87,1275636.0,33699.0,7.37,0.77,22922404.0,982258.0,76.857,32.5,21759.401,10702.0,828335.0,0.0308,70.0,737.0,75.46,21238.0,121554.0,28062.0,629.0,2716.0
3.093,103029.0,5.0,105.599,65.751,558.502,16.984,4.037,307797.0,0.604,2.7060000000000004,0.027000000000000003,605.238,1.88,0.0,16.549,2503.0,16.6,3.39,2.59,0.87,1292405.0,16769.0,7.37,0.81,23040160.0,984603.0,71.571,33.7,21812.386,10169.0,830352.0,0.0296,23.0,748.0,75.46,21261.0,117756.0,28478.0,630.0,3581.0
2.591,102930.0,5.0,105.599,66.775,559.474,16.984,4.037,316113.0,0.972,2.704,0.023,607.8290000000002,1.756,0.0,16.733,2542.0,16.6,3.42,2.59,0.88,1302428.0,10023.0,7.37,0.83,23138775.0,986310.0,66.857,37.2,21857.2,8921.0,832058.0,0.0269,37.0,705.0,75.46,21298.0,98615.0,26855.0,637.0,2017.0
1.851,103516.0,5.0,105.599,66.486,562.0219999999998,16.984,4.037,334091.0,2.548,2.719,0.023,609.679,1.805,0.0,16.97,2531.0,16.6,3.49,2.61,0.9,1329123.0,26695.0,7.37,0.88,23209222.0,995027.0,68.714,34.6,21972.704,8828.0,836455.0,0.0289,97.0,707.0,75.46,21395.0,70447.0,26909.0,646.0,1706.0
1.8,102949.0,5.0,105.599,65.777,563.178,16.984,4.037,350005.0,1.156,2.704,0.021,611.479,1.621,0.0,16.838,2504.0,16.6,3.55,2.63,0.91,1349991.0,20868.0,7.37,0.92,23277743.0,999981.0,61.714,36.0,22039.506,8157.0,838998.0,0.0278,44.0,672.0,75.46,21439.0,68521.0,25595.0,641.0,4397.0
2.319,99256.0,5.0,105.599,65.593,565.0169999999998,16.984,4.037,369968.0,1.839,2.607,0.02,613.798,1.5759999999999998,0.0,16.077,2497.0,16.6,3.62,2.65,0.92,1377662.0,27671.0,7.37,0.97,23366022.0,1007689.0,60.0,34.1,22128.689,7462.0,842393.0,0.0293,70.0,651.0,75.46,21509.0,88279.0,24774.0,612.0,2543.0
3.1710000000000003,97985.0,7.0,105.599,62.389,566.908,16.984,4.037,394815.0,1.891,2.574,0.024,616.97,1.55,0.0,15.682,2375.0,16.6,3.75,2.71,0.93,1428358.0,50696.0,7.37,1.04,23486748.0,1033536.0,59.0,33.1,22209.098,9137.0,845454.0,0.0302,72.0,700.0,75.46,21581.0,120726.0,26632.0,597.0,3395.0
3.398,99097.0,11.0,105.599,61.338,568.221,16.984,4.037,411913.0,1.3130000000000002,2.603,0.032,620.367,1.475,0.0,15.078,2335.0,16.6,3.89,2.8,0.93,1479368.0,51010.0,7.37,1.08,23616086.0,1067444.0,56.143,35.2,22277.554,12169.0,848060.0,0.0284,50.0,765.0,75.46,21631.0,129338.0,29105.0,574.0,3061.0
2.95,98319.0,12.0,105.599,59.735,569.377,16.984,4.037,425056.0,1.156,2.583,0.042,623.317,1.554,0.0,15.367,2274.0,16.6,4.0,2.88,0.94,1521369.0,42001.0,7.37,1.12,23728396.0,1096301.0,59.143,34.0,22344.724,15957.0,850617.0,0.0294,44.0,859.0,75.46,21675.0,112310.0,32709.0,585.0,2606.0
2.489,97767.0,13.0,105.599,59.709,570.664,16.984,4.037,457228.0,1.287,2.568,0.053,625.806,1.599,0.0,15.63,2273.0,16.6,4.16,2.96,0.95,1583558.0,62189.0,7.37,1.2,23823141.0,1126317.0,60.857,31.3,22430.991,20001.0,853901.0,0.0319,49.0,1055.0,75.46,21724.0,94745.0,40161.0,595.0,2557.0
1.83,97657.0,13.0,105.599,61.994,571.689,16.984,4.037,475704.0,1.024,2.565,0.061,627.637,1.381,0.0,15.866,2360.0,16.6,4.29,3.04,0.96,1632259.0,48701.0,7.37,1.25,23892820.0,1156542.0,52.57100000000001,32.9,22517.809,23074.0,857206.0,0.0304,39.0,1138.0,75.46,21763.0,69679.0,43305.0,604.0,3284.0
1.814,97731.0,13.0,105.599,59.236,572.923,16.984,4.037,490243.0,1.235,2.567,0.071,629.45,1.392,0.0,16.208,2255.0,16.6,4.41,3.12,0.96,1678643.0,46384.0,7.37,1.29,23961860.0,1188387.0,53.0,32.3,22596.458,26915.0,860200.0,0.031,47.0,1233.0,75.46,21810.0,69040.0,46950.0,617.0,3305.0
3.043,101669.0,13.0,105.599,57.608,574.447,16.984,4.037,507317.0,1.524,2.6710000000000003,0.084,632.493,1.347,0.0,15.866,2193.0,16.6,4.56,3.23,0.96,1737754.0,59111.0,7.37,1.33,24077706.0,1230424.0,51.286,34.0,22677.918,31819.0,863301.0,0.0294,58.0,1351.0,75.46,21868.0,115846.0,51442.0,604.0,2994.0
3.355,102669.0,13.0,105.599,56.82,575.7080000000002,16.984,4.037,520696.0,1.261,2.697,0.095,635.849,1.257,0.0,15.893,2163.0,16.6,4.75,3.38,0.97,1806381.0,68627.0,7.37,1.37,24205430.0,1285672.0,47.857,34.1,22762.687,36019.0,866528.0,0.0293,48.0,1419.0,75.46,21916.0,127724.0,54003.0,605.0,3101.0
3.2310000000000003,101762.0,13.0,105.599,55.848,576.89,16.984,4.037,528696.0,1.182,2.673,0.102,639.0790000000002,1.238,0.0,15.367,2126.0,16.6,4.91,3.52,0.97,1868171.0,61790.0,7.37,1.39,24328417.0,1339462.0,47.143,33.9,22829.147,38860.0,869058.0,0.0295,45.0,1459.0,75.46,21961.0,122987.0,55543.0,585.0,3227.0
3.037,102232.0,13.0,105.599,54.35,577.783,16.984,4.037,534084.0,0.893,2.6860000000000004,0.107,642.116,1.2009999999999998,0.0,15.788,2069.0,16.6,5.03,3.63,0.98,1914342.0,46171.0,7.37,1.4,24444017.0,1380245.0,45.714,34.7,22886.545,40563.0,871243.0,0.0288,34.0,1475.0,75.46,21995.0,115600.0,56139.0,601.0,2530.0
2.665,103190.0,13.0,105.599,55.532,578.387,16.984,4.037,547434.0,0.604,2.7110000000000003,0.113,644.781,1.103,0.0,15.814,2114.0,16.6,5.19,3.75,0.98,1973986.0,59644.0,7.37,1.44,24545470.0,1426539.0,42.0,34.4,22982.846,42889.0,874909.0,0.0291,23.0,1465.0,75.46,22018.0,101453.0,55775.0,602.0,2185.0
1.988,104045.0,13.0,105.599,56.898,579.123,16.984,4.037,557558.0,0.736,2.733,0.126,646.769,1.062,0.0,15.866,2166.0,16.6,5.38,3.92,0.99,2048549.0,74563.0,7.37,1.46,24621134.0,1490978.0,40.429,35.5,23057.397,47777.0,877747.0,0.0282,28.0,1562.0,75.46,22046.0,75664.0,59470.0,604.0,3666.0
2.026,105201.0,13.0,105.599,56.163,580.6990000000002,16.984,4.037,564083.0,1.5759999999999998,2.764,0.139,648.795,1.111,0.0,15.394,2138.0,16.6,5.58,4.1,0.99,2123146.0,74597.0,7.37,1.48,24698266.0,1559050.0,42.286,36.3,23129.374,52952.0,880487.0,0.0275,60.0,1668.0,75.46,22106.0,77132.0,63500.0,586.0,2838.0
3.022,105083.0,13.0,105.599,55.45399999999999,581.9069999999998,16.984,4.037,568850.0,1.208,2.76,0.151,651.816,1.0659999999999998,0.0,15.341,2111.0,16.6,5.79,4.29,1.0,2202359.0,79213.0,7.37,1.49,24813290.0,1633496.0,40.571,36.2,23211.648,57582.0,883619.0,0.0276,46.0,1744.0,75.46,22152.0,115024.0,66372.0,584.0,2740.0
3.305,104812.0,13.0,105.599,54.639,582.984,16.984,4.037,572137.0,1.077,2.753,0.162,655.122,1.039,0.0,15.288,2080.0,16.6,6.01,4.51,1.01,2288269.0,85910.0,7.37,1.5,24939113.0,1716119.0,39.571,36.8,23287.118,61492.0,886492.0,0.0272,41.0,1808.0,75.46,22193.0,125823.0,68841.0,582.0,3132.0
3.38,105622.0,13.0,105.599,53.352,583.536,16.984,4.037,574626.0,0.552,2.775,0.168,658.5010000000002,0.949,0.0,15.21,2031.0,16.6,6.21,4.7,1.02,2362239.0,73970.0,7.37,1.51,25067769.0,1787600.0,36.143,36.6,23359.699,64020.0,889255.0,0.0273,21.0,1854.0,75.46,22214.0,128656.0,70581.0,579.0,2873.0
2.962,105218.0,13.0,105.599,52.61600000000001,584.219,16.984,4.037,576266.0,0.6829999999999999,2.764,0.174,661.4639999999998,0.919,0.0,15.026,2003.0,16.6,6.36,4.84,1.03,2419917.0,57678.0,7.37,1.51,25180543.0,1843638.0,35.0,35.8,23426.737,66199.0,891807.0,0.0279,26.0,1897.0,75.46,22240.0,112774.0,72225.0,572.0,2763.0
2.544,104561.0,13.0,105.599,53.11600000000001,585.191,16.984,4.037,586267.0,0.972,2.747,0.185,664.008,0.972,0.0,15.157,2022.0,16.6,6.58,5.04,1.04,2506500.0,86583.0,7.37,1.54,25277398.0,1920220.0,37.0,34.9,23533.967,70526.0,895889.0,0.0287,37.0,1998.0,75.46,22277.0,96855.0,76073.0,577.0,2552.0
1.998,104618.0,15.0,105.599,54.797,585.927,16.984,4.037,590286.0,0.736,2.748,0.18600000000000005,666.0060000000002,0.972,0.0,15.604,2086.0,16.6,6.77,5.22,1.04,2576941.0,70441.0,7.37,1.55,25353457.0,1986640.0,37.0,34.5,23614.717,70809.0,898963.0,0.029,28.0,1983.0,75.46,22305.0,76059.0,75485.0,594.0,4082.0
2.012,104538.0,15.0,105.599,54.271,586.741,16.984,4.037,595529.0,0.8140000000000001,2.7460000000000004,0.188,668.018,0.863,0.0,15.183,2066.0,16.6,6.98,5.41,1.04,2655825.0,78884.0,7.37,1.56,25430035.0,2060281.0,32.857,34.1,23693.13,71604.0,901948.0,0.0293,31.0,1999.0,75.46,22336.0,76578.0,76097.0,578.0,3074.0
2.991,104373.0,15.0,105.599,53.746,587.687,16.984,4.037,600695.0,0.946,2.742,0.196,671.0089999999999,0.826,0.0,15.236,2046.0,16.6,7.24,5.66,1.05,2755175.0,99350.0,7.37,1.58,25543898.0,2154465.0,31.429,34.1,23775.167,74424.0,905071.0,0.0294,36.0,2075.0,75.46,22372.0,113863.0,78974.0,580.0,2985.0
3.162,103593.0,15.0,105.599,53.221,588.553,16.984,4.037,604271.0,0.867,2.721,0.205,674.171,0.7959999999999999,0.0,15.157,2026.0,16.6,7.53,5.95,1.06,2867458.0,112283.0,7.37,1.59,25664264.0,2263172.0,30.286,32.7,23869.052000000003,78150.0,908645.0,0.0305,33.0,2174.0,75.46,22405.0,120366.0,82741.0,577.0,3123.0
3.247,102870.0,17.0,105.599,53.562,589.341,16.984,4.037,607416.0,0.7879999999999999,2.702,0.217,677.4169999999998,0.8290000000000001,0.0,15.0,2039.0,16.6,7.81,6.22,1.07,2973861.0,106403.0,7.37,1.6,25787862.0,2366428.0,31.571,32.3,23945.626,82690.0,911560.0,0.031,30.0,2295.0,71.76,22435.0,123598.0,87375.0,571.0,3574.0
2.983,102981.0,17.0,105.599,50.83,590.1030000000002,16.984,4.037,609567.0,0.762,2.705,0.23,680.4,0.841,0.0,15.130999999999998,1935.0,16.6,8.06,6.46,1.07,3067169.0,93308.0,7.37,1.6,25901412.0,2457585.0,32.0,32.2,24015.081,87707.0,914204.0,0.0311,29.0,2429.0,71.76,22464.0,113550.0,92465.0,576.0,2915.0
2.491,102691.0,17.0,105.599,54.35,590.944,16.984,4.037,615239.0,0.841,2.698,0.246,682.8910000000002,0.8220000000000001,0.0,15.761,2069.0,16.6,8.39,6.77,1.08,3192240.0,125071.0,7.37,1.62,25996238.0,2576984.0,31.286,32.5,24114.64,93823.0,917994.0,0.0308,32.0,2573.0,71.76,22496.0,94826.0,97963.0,600.0,2644.0
1.906,102189.0,18.0,105.599,55.9,591.5740000000002,16.984,4.037,619514.0,0.63,2.684,0.265,684.797,0.807,0.0,15.788,2128.0,16.6,8.7,7.08,1.09,3313231.0,120991.0,7.37,1.63,26068778.0,2693699.0,30.714,32.4,24193.893,101008.0,921011.0,0.0308,24.0,2763.0,71.76,22520.0,72540.0,105184.0,601.0,3790.0
1.909,101631.0,19.0,105.599,55.375,592.494,16.984,4.037,624967.0,0.919,2.67,0.28800000000000003,686.706,0.8220000000000001,0.0,16.339000000000002,2108.0,16.6,9.07,7.43,1.1,3452932.0,139701.0,7.37,1.64,26141455.0,2827946.0,31.286,31.6,24284.074,109666.0,924444.0,0.0316,35.0,2991.0,71.76,22555.0,72677.0,113872.0,622.0,3017.0
2.8680000000000003,100963.0,19.0,105.599,54.771,593.439,16.984,4.037,630798.0,0.946,2.652,0.31,689.574,0.8220000000000001,0.0,16.339000000000002,2085.0,16.6,9.48,7.83,1.12,3610218.0,157286.0,7.37,1.66,26250640.0,2979401.0,31.286,30.7,24380.559,117848.0,928117.0,0.0326,36.0,3209.0,71.76,22591.0,109185.0,122149.0,622.0,3433.0
3.18,101063.0,19.0,105.599,55.217,594.149,16.984,4.037,637108.0,0.7090000000000001,2.655,0.328,692.7539999999998,0.799,0.0,16.471,2102.0,16.6,9.92,8.24,1.13,3774680.0,164462.0,7.37,1.67,26371705.0,3137553.0,30.429,29.8,24492.832,124912.0,932391.0,0.0336,27.0,3405.0,71.76,22618.0,121065.0,129603.0,627.0,3673.0
3.161,100598.0,20.0,105.599,55.48,594.832,16.984,4.037,641920.0,0.6829999999999999,2.643,0.338,695.915,0.784,0.0,16.155,2112.0,16.6,10.27,8.58,1.14,3908080.0,133400.0,7.37,1.69,26492049.0,3266140.0,29.857,29.2,24580.123,128530.0,935714.0,0.0343,26.0,3506.0,71.76,22644.0,120344.0,133460.0,615.0,4274.0
2.647,98774.0,20.0,105.599,55.48,595.6990000000002,16.984,4.037,645789.0,0.867,2.595,0.336,698.563,0.799,0.0,16.444000000000006,2112.0,16.6,10.51,8.81,1.15,3999959.0,91879.0,7.37,1.7,26592828.0,3354150.0,30.429,28.0,24662.66,128081.0,938856.0,0.0357,33.0,3500.0,71.76,22677.0,100779.0,133256.0,626.0,3323.0
2.93,101164.0,20.0,105.599,57.608,596.749,16.984,4.037,649444.0,1.051,2.657,0.345,701.493,0.8290000000000001,0.0,16.471,2193.0,16.6,10.89,9.19,1.16,4146298.0,146339.0,7.37,1.71,26704383.0,3496834.0,31.571,27.5,24790.3,131407.0,943715.0,0.0363,40.0,3580.0,71.76,22717.0,111555.0,136294.0,627.0,3142.0
1.942,101360.0,21.0,105.599,60.077,597.248,16.984,4.037,653570.0,0.499,2.6630000000000003,0.34600000000000003,703.435,0.8109999999999999,0.0,17.285,2287.0,16.6,11.22,9.5,1.17,4270149.0,123851.0,7.37,1.72,26778301.0,3616558.0,30.857,26.9,24886.917,131837.0,947393.0,0.0372,19.0,3591.0,71.76,22736.0,73918.0,136703.0,658.0,4859.0
2.106,102432.0,22.0,105.599,59.84,597.879,16.984,4.037,658717.0,0.63,2.6910000000000003,0.359,705.541,0.769,0.0,17.574,2278.0,16.6,11.67,9.94,1.18,4443308.0,173159.0,7.37,1.73,26858481.0,3784569.0,29.286,26.4,24997.141,136660.0,951589.0,0.0379,24.0,3717.0,71.76,22760.0,80180.0,141482.0,669.0,3678.0
3.131,103860.0,22.0,105.599,60.234,598.693,16.984,4.037,665589.0,0.8140000000000001,2.728,0.371,708.672,0.7509999999999999,0.0,17.416,2293.0,16.6,12.17,10.43,1.19,4634433.0,191125.0,7.37,1.75,26977663.0,3968822.0,28.571,25.4,25132.846,141346.0,956755.0,0.0394,31.0,3844.0,71.76,22791.0,119182.0,146316.0,663.0,4196.0
3.49,105542.0,22.0,105.599,59.709,599.639,16.984,4.037,674151.0,0.946,2.772,0.39,712.1610000000002,0.784,0.0,18.231,2273.0,16.6,12.75,10.98,1.2,4852137.0,217704.0,7.37,1.77,27110501.0,4177964.0,29.857,25.1,25266.397,148630.0,961839.0,0.0399,36.0,4043.0,71.76,22827.0,132838.0,153922.0,694.0,5166.0
3.235,105945.0,23.0,105.599,61.548,600.322,16.984,4.037,679867.0,0.6829999999999999,2.783,0.403,715.3969999999998,0.784,0.0,18.388,2343.0,16.6,13.19,11.4,1.21,5019563.0,167426.0,7.37,1.79,27233666.0,4339673.0,29.857,24.4,25377.698,153362.0,966076.0,0.0409,26.0,4171.0,71.76,22853.0,123165.0,158783.0,700.0,5084.0
3.263,109294.0,23.0,105.599,59.604,601.057,16.984,4.037,684061.0,0.736,2.8710000000000004,0.423,718.66,0.7659999999999999,0.0,18.546,2269.0,16.6,13.57,11.78,1.22,5166629.0,147066.0,7.37,1.8,27357887.0,4482545.0,29.143,24.4,25485.138,161199.0,970166.0,0.0409,28.0,4378.0,71.76,22881.0,124221.0,166667.0,706.0,4237.0
2.85,108857.0,23.0,105.599,58.343,601.5830000000002,16.984,4.037,689839.0,0.525,2.86,0.438,721.51,0.69,0.0,19.071,2221.0,16.6,14.07,12.25,1.22,5354613.0,187984.0,7.37,1.81,27466380.0,4664751.0,26.286,23.3,25650.973,166845.0,976479.0,0.043,20.0,4534.0,71.76,22901.0,108493.0,172616.0,726.0,4090.0
2.205,110287.0,23.0,105.599,65.83,602.266,16.984,4.037,697501.0,0.6829999999999999,2.897,0.454,723.715,0.7170000000000001,0.0,19.124,2506.0,16.6,14.51,12.68,1.23,5525185.0,170572.0,7.37,1.83,27550308.0,4827661.0,27.286,23.4,25753.053,173015.0,980365.0,0.0427,26.0,4710.0,71.76,22927.0,83928.0,179291.0,728.0,6313.0
2.475,112291.0,23.0,105.599,66.092,603.133,16.984,4.037,704563.0,0.867,2.95,0.471,726.19,0.7509999999999999,0.0,19.439,2516.0,16.6,15.09,13.24,1.24,5745458.0,220273.0,7.37,1.85,27644520.0,5040872.0,28.571,20.7,25992.835,179472.0,989493.0,0.0482,33.0,4887.0,71.76,22960.0,94212.0,186021.0,740.0,3886.0
3.3710000000000004,113599.0,24.0,105.599,66.64399999999999,604.262,16.984,4.037,715219.0,1.13,2.984,0.476,729.561,0.7959999999999999,0.0,19.886,2537.0,16.6,15.64,13.76,1.24,5952651.0,207193.0,7.37,1.88,27772855.0,5237408.0,30.286,20.7,26144.039,181227.0,995249.0,0.0484,43.0,4947.0,75.46,23003.0,128335.0,188317.0,757.0,9128.0
3.662,114538.0,24.0,105.599,68.43,605.024,16.984,4.037,719690.0,0.762,3.009,0.457,733.2230000000002,0.769,0.0,20.122,2605.0,16.6,16.06,14.17,1.23,6114322.0,161671.0,7.37,1.89,27912267.0,5394608.0,29.286,21.6,26239.474,173806.0,998882.0,0.0462,29.0,4737.0,75.46,23032.0,139412.0,180312.0,766.0,5756.0
3.537,116181.0,26.0,105.599,58.606,605.523,16.984,4.037,724375.0,0.499,3.052,0.47,736.76,0.743,0.0,21.041,2231.0,16.6,16.59,14.69,1.24,6315861.0,201539.0,7.37,1.9,28046932.0,5591460.0,28.286,20.4,26425.877,178827.0,1005978.0,0.0491,19.0,4865.0,75.46,23051.0,134665.0,185185.0,801.0,3633.0
3.379,116810.0,27.0,105.599,59.184,606.154,16.984,4.037,724666.0,0.63,3.068,0.459,740.1389999999999,0.728,0.0,21.882,2253.0,16.6,16.89,14.99,1.25,6430873.0,115012.0,7.37,1.9,28175556.0,5706180.0,27.714,20.8,26517.661,174805.0,1009472.0,0.0481,24.0,4744.0,75.46,23075.0,128624.0,180606.0,833.0,7096.0
2.713,116065.0,27.0,105.599,63.728,606.705,16.984,4.037,738873.0,0.552,3.049,0.454,742.852,0.732,0.0,22.933000000000003,2426.0,16.6,17.38,15.43,1.26,6614538.0,183665.0,7.37,1.94,28278838.0,5875638.0,27.857,19.7,26735.403,172984.0,1017761.0,0.0508,21.0,4728.0,75.46,23096.0,103282.0,179989.0,873.0,3494.0
2.242,116270.0,28.0,105.599,70.71600000000002,607.914,16.984,4.037,751855.0,1.208,3.054,0.465,745.095,0.807,0.0,23.09,2692.0,16.6,17.91,15.94,1.26,6819017.0,204479.0,7.37,1.98,28364201.0,6067134.0,30.714,16.9,27020.814,177068.0,1028626.0,0.0593,46.0,4855.0,75.46,23142.0,85363.0,184833.0,879.0,8289.0
2.371,115704.0,28.0,105.599,77.835,608.754,16.984,4.037,769551.0,0.841,3.039,0.466,747.465,0.8029999999999999,0.0,23.563,2963.0,16.6,18.52,16.5,1.25,7051794.0,232777.0,7.37,2.02,28454447.0,6282215.0,30.571,17.3,27224.66,177335.0,1036386.0,0.0579,32.0,4902.0,75.46,23174.0,90246.0,186619.0,897.0,10865.0
3.248,115033.0,28.0,105.599,79.437,609.752,16.984,4.037,789199.0,0.998,3.022,0.483,750.7130000000002,0.784,0.0,24.377,3024.0,16.6,19.22,17.14,1.24,7314936.0,263142.0,7.37,2.07,28578085.0,6525709.0,29.857,16.3,27443.926,184043.0,1044733.0,0.0615,38.0,5112.0,75.46,23212.0,123638.0,194612.0,928.0,7760.0
3.868,116154.0,28.0,105.599,81.118,610.803,16.984,4.037,809827.0,1.051,3.051,0.537,754.581,0.826,0.0,25.271,3088.0,16.6,20.05,17.93,1.22,7634223.0,319287.0,7.37,2.13,28725342.0,6824368.0,31.429,14.8,27687.333,204251.0,1053999.0,0.0678,40.0,5704.0,75.46,23252.0,147257.0,217129.0,962.0,8347.0
3.964,118473.0,28.0,105.599,82.51,611.749,16.984,4.037,826681.0,0.946,3.112,0.5489999999999999,758.546,0.889,0.0,26.269,3141.0,16.6,20.71,18.53,1.21,7882134.0,247911.0,7.37,2.17,28876246.0,7055425.0,33.857,15.0,27880.935,209138.0,1061369.0,0.0668,36.0,5878.0,75.46,23288.0,150904.0,223753.0,1000.0,9266.0
3.721,120332.0,29.0,105.599,83.719,612.484,16.984,4.037,831744.0,0.736,3.161,0.573,762.2660000000002,0.904,0.0,26.952,3187.0,16.6,21.19,19.0,1.19,8064707.0,182573.0,7.37,2.18,29017883.0,7232934.0,34.429,14.1,28082.469,218108.0,1069041.0,0.0707,28.0,6131.0,75.46,23316.0,141637.0,233405.0,1026.0,7370.0
3.407,124108.0,30.0,105.599,88.999,613.561,16.984,4.037,851007.0,1.077,3.26,0.629,765.673,0.979,0.0,27.819000000000006,3388.0,16.6,22.07,19.83,1.17,8401555.0,336848.0,7.37,2.24,29147591.0,7550518.0,37.286,14.1,28359.369,239269.0,1079582.0,0.0712,41.0,6706.0,75.46,23357.0,129708.0,255288.0,1059.0,7672.0
2.897,127665.0,31.0,105.599,94.699,614.507,16.984,4.037,865871.0,0.946,3.354,0.653,768.57,0.942,0.0,28.029,3605.0,16.6,22.78,20.51,1.16,8672823.0,271268.0,7.37,2.27,29257856.0,7806921.0,35.857,15.3,28555.492,248541.0,1087048.0,0.0654,36.0,6957.0,75.46,23393.0,110265.0,264829.0,1067.0,10541.0
2.804,130023.0,32.0,105.599,97.746,615.899,16.984,4.037,879613.0,1.392,3.4160000000000004,0.679,771.3739999999998,1.021,0.0,28.817,3721.0,16.6,23.57,21.26,1.14,8971319.0,298496.0,7.37,2.31,29364607.0,8091674.0,38.857,15.3,28790.651,258494.0,1096000.0,0.0655,53.0,7203.0,75.46,23446.0,106751.0,274218.0,1097.0,7466.0
3.516,131479.0,32.0,105.599,98.928,617.344,16.984,4.037,896524.0,1.445,3.454,0.6970000000000001,774.89,1.085,0.0,29.342,3766.0,16.6,24.38,22.02,1.13,9279785.0,308466.0,7.37,2.36,29498439.0,8383229.0,41.286,15.1,29047.508,265360.0,1105778.0,0.0663,55.0,7373.0,75.46,23501.0,133832.0,280693.0,1117.0,8952.0
4.211,133345.0,34.0,105.599,100.111,618.4209999999998,16.984,4.037,903950.0,1.077,3.503,0.703,779.1010000000001,1.088,0.0,30.945,3811.0,16.6,25.22,22.85,1.11,9601389.0,321604.0,7.37,2.37,29658759.0,8697405.0,41.429,15.3,29290.705,267577.0,1115036.0,0.0654,41.0,7382.0,75.46,23542.0,160320.0,281024.0,1178.0,9778.0
3.977,133413.0,34.0,105.599,104.287,619.682,16.984,4.037,928009.0,1.261,3.505,0.703,783.078,1.133,0.0,31.864,3970.0,16.6,25.89,23.45,1.09,9856858.0,255469.0,7.37,2.44,29810138.0,8928815.0,43.143,15.4,29476.688,267627.0,1122116.0,0.065,48.0,7411.0,75.46,23590.0,151379.0,282103.0,1213.0,9258.0
3.678,133179.0,35.0,105.599,105.338,620.575,16.984,4.037,933668.0,0.893,3.498,0.71,786.755,1.156,0.0,32.495,4010.0,16.6,26.42,23.97,1.08,10057630.0,200772.0,7.37,2.45,29950139.0,9123927.0,44.0,15.3,29683.949,270142.0,1130006.0,0.0654,34.0,7479.0,75.46,23624.0,140001.0,284703.0,1237.0,7080.0
3.239,132267.0,37.0,105.599,108.884,621.731,16.984,4.037,954015.0,1.156,3.475,0.682,789.995,1.167,0.0,33.151,4145.0,16.6,27.11,24.61,1.06,10320913.0,263283.0,7.37,2.51,30073460.0,9366861.0,44.429,15.2,29954.939,259478.0,1140322.0,0.0656,44.0,7203.0,75.46,23668.0,123321.0,274194.0,1262.0,7890.0
2.684,131111.0,38.0,105.599,113.928,622.939,16.984,4.037,965886.0,1.208,3.444,0.6709999999999999,792.679,1.205,0.0,34.018,4337.0,16.6,27.74,25.2,1.05,10560350.0,239437.0,7.37,2.54,30175632.0,9594426.0,45.857,15.1,30147.069,255358.0,1147636.0,0.066,46.0,7083.0,75.46,23714.0,102172.0,269647.0,1295.0,10316.0
2.779,130976.0,41.0,105.599,114.296,624.253,16.984,4.037,979320.0,1.3130000000000002,3.4410000000000003,0.6779999999999999,795.4580000000002,1.193,0.0,34.806,4351.0,16.6,28.58,26.0,1.04,10878873.0,318523.0,7.37,2.57,30281436.0,9899512.0,45.429,15.3,30362.973,258263.0,1155855.0,0.0653,50.0,7158.0,75.46,23764.0,105804.0,272508.0,1325.0,7314.0
