new_tests_per_thousand,new_tests_smoothed,median_age,total_boosters,cardiovasc_death_rate,hosp_patients_per_million,total_deaths_per_million,aged_70_older,female_smokers,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,human_development_index,total_boosters_per_hundred,icu_patients_per_million,hosp_patients,weekly_hosp_admissions_per_million,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,weekly_hosp_admissions,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,total_cases,positive_rate,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_tests,new_vaccinations_smoothed,icu_patients,new_cases
4.262,1162756.0,38.3,0.0,151.089,175.14700000000005,1485.496,9.732,19.1,20648895.0,7.831,3.4930000000000003,0.251,1003.781,6.018,0.926,0.0,45.129,58309.0,0.0,20.78,14.13,0.76,0.0,69000336.0,1862603.0,6.22,334173766.0,46920136.0,2003.429,16.0,84203.712,834306.0,28032685.0,0.0626,2607.0,4869.0,68.06,494544.0,1418750.0,1616514.0,15024.0,70069.0
4.08,1154197.0,38.3,0.0,151.089,170.43099999999995,1493.111,9.732,19.1,21734075.0,7.615,3.467,0.227,1007.861,5.8679999999999986,0.926,0.0,43.53100000000001,56739.0,0.0,21.38,14.39,0.79,0.0,70978334.0,1977998.0,6.55,335532122.0,47761386.0,1953.571,16.6,84438.565,754889.0,28110871.0,0.0604,2535.0,4600.0,68.06,497079.0,1358356.0,1527139.0,14492.0,71356.0
3.187,1147933.0,38.3,0.0,151.089,163.411,1498.917,9.732,19.1,22405995.0,5.806,3.448,0.21600000000000005,1011.048,5.7120000000000015,0.926,0.0,42.386,54402.0,0.0,21.77,14.57,0.82,0.0,72288148.0,1309814.0,6.75,336592965.0,48368362.0,1901.714,17.0,84659.06199999999,716405.0,28184278.0,0.0588,1933.0,4525.0,68.06,499012.0,1060843.0,1502351.0,14111.0,78186.0
2.0580000000000003,1150740.0,38.3,0.0,151.089,161.047,1502.602,9.732,19.1,22722629.0,3.686,3.457,0.212,1013.106,5.725,0.926,0.0,41.224,53615.0,139.405,21.95,14.65,0.84,46410.0,72883563.0,595415.0,6.84,337278267.0,48628052.0,1905.857,17.4,84832.969,703592.0,28242174.0,0.0576,1227.0,4526.0,68.06,500239.0,685302.0,1502517.0,13724.0,73407.0
3.135,1185304.0,38.3,0.0,151.089,159.278,1506.21,9.732,19.1,23509233.0,3.608,3.56,0.212,1016.241,5.832999999999998,0.926,0.0,41.065,53026.0,0.0,22.39,14.84,0.85,0.0,74347077.0,1463514.0,7.08,338321950.0,49259707.0,1941.857,17.9,84997.692,705434.0,28297013.0,0.056,1201.0,4648.0,68.06,501440.0,1043683.0,1543020.0,13671.0,57896.0
4.959,1241908.0,38.3,0.0,151.089,156.148,1513.047,9.732,19.1,24513753.0,6.8370000000000015,3.73,0.21600000000000005,1021.2,6.104,0.926,0.0,40.112,51984.0,0.0,22.98,15.1,0.87,0.0,76289348.0,1942271.0,7.38,339972929.0,50148106.0,2032.143,18.2,85214.01199999999,717261.0,28369029.0,0.055,2276.0,4785.0,68.06,503716.0,1650979.0,1588728.0,13354.0,54839.0
5.089,1273138.0,38.3,0.0,151.089,153.08700000000005,1522.851,9.732,19.1,25724249.0,9.804,3.824,0.23,1026.289,6.455,0.926,0.0,38.725,50965.0,0.0,23.74,15.49,0.88,0.0,78819114.0,2529766.0,7.75,341666985.0,51414030.0,2149.0,18.5,85439.32699999999,762886.0,28444040.0,0.0542,3264.0,5026.0,68.06,506980.0,1694056.0,1668769.0,12892.0,72016.0
4.857,1301470.0,38.3,0.0,151.089,147.326,1530.15,9.732,19.1,27041454.0,7.298999999999999,3.909,0.261,1031.146,6.379,0.926,0.0,37.439,49047.0,0.0,24.63,15.96,0.88,0.0,81765558.0,2946444.0,8.14,343284055.0,52975748.0,2123.714,18.6,85673.793,865087.0,28522097.0,0.0537,2430.0,5493.0,68.06,509410.0,1617070.0,1823603.0,12464.0,75011.0
4.453,1319202.0,38.3,0.0,151.089,141.865,1536.6229999999996,9.732,19.1,28398068.0,6.473,3.963,0.297,1035.599,6.216,0.926,0.0,36.541,47229.0,0.0,25.57,16.47,0.89,0.0,84886884.0,3121326.0,8.55,344766534.0,54673369.0,2069.429,18.8,85910.291,987426.0,28600831.0,0.0531,2155.0,5985.0,68.06,511565.0,1482479.0,1986936.0,12165.0,78057.0
3.237,1321622.0,38.3,0.0,151.089,136.179,1541.192,9.732,19.1,29199353.0,4.569,3.97,0.321,1038.836,6.039,0.926,0.0,35.192,45336.0,0.0,26.17,16.82,0.88,0.0,86880741.0,1993857.0,8.79,345844322.0,55827451.0,2010.571,19.2,86108.735,1065584.0,28666896.0,0.0522,1521.0,6279.0,68.06,513086.0,1077788.0,2084656.0,11716.0,78734.0
1.908,1314449.0,38.3,0.0,151.089,134.791,1544.517,9.732,19.1,29486522.0,3.325,3.948,0.333,1040.744,5.988,0.926,0.0,34.7,44874.0,125.194,26.43,16.98,0.88,41679.0,87736052.0,855311.0,8.88,346479409.0,56370633.0,1993.429,19.3,86264.53199999999,1106083.0,28718763.0,0.0518,1107.0,6391.0,68.06,514193.0,635087.0,2121784.0,11552.0,66065.0
2.999,1307965.0,38.3,0.0,151.089,131.328,1548.479,9.732,19.1,30257862.0,3.962,3.929,0.35700000000000004,1043.743,6.0379999999999985,0.926,0.0,34.129,43721.0,0.0,27.04,17.34,0.88,0.0,89759847.0,2023795.0,9.11,347477705.0,57565701.0,2010.286,19.2,86428.204,1186571.0,28773252.0,0.052000000000000005,1319.0,6632.0,68.06,515512.0,998296.0,2201824.0,11362.0,51867.0
4.856,1303059.0,38.3,0.0,151.089,128.111,1554.285,9.732,19.1,31197681.0,5.806,3.914,0.383,1048.599,5.891,0.926,0.0,33.162,42650.0,0.0,27.78,17.78,0.88,0.0,92217906.0,2458059.0,9.4,349094341.0,59038969.0,1961.286,19.8,86599.617,1270123.0,28830318.0,0.0506,1933.0,6854.0,68.06,517445.0,1616636.0,2275508.0,11040.0,54489.0
5.237,1310109.0,38.3,0.0,151.089,126.636,1562.0379999999998,9.732,19.1,32309065.0,7.752999999999999,3.935,0.404,1053.836,5.598,0.926,0.0,32.275,42159.0,0.0,28.65,18.31,0.88,0.0,95125571.0,2907665.0,9.73,350837747.0,60793308.0,1863.714,20.2,86801.317,1339897.0,28897467.0,0.0494,2581.0,7016.0,68.06,520026.0,1743406.0,2329494.0,10745.0,57066.0
4.681,1301747.0,38.3,0.0,151.089,120.679,1567.901,9.732,19.1,33534749.0,5.863,3.91,0.421,1058.517,5.393,0.926,0.0,31.708,40176.0,0.0,29.62,18.91,0.88,0.0,98338309.0,3212738.0,10.1,352396285.0,62771378.0,1795.429,20.5,87007.17199999999,1399376.0,28965999.0,0.0487,1952.0,7131.0,64.35,521978.0,1558538.0,2367536.0,10556.0,67149.0
4.313,1295086.0,38.3,0.0,151.089,118.895,1573.0770000000002,9.732,19.1,34822765.0,5.175,3.89,0.436,1062.83,5.207999999999998,0.926,0.0,31.008000000000006,39582.0,0.0,30.59,19.52,0.88,0.0,101577528.0,3239219.0,10.49,353832136.0,64795727.0,1733.714,21.0,87208.019,1446051.0,29032864.0,0.0477,1723.0,7182.0,64.35,523701.0,1435851.0,2384378.0,10323.0,68532.0
3.2110000000000003,1293808.0,38.3,0.0,151.089,114.765,1577.6760000000004,9.732,19.1,35675064.0,4.599,3.886,0.444,1066.0410000000004,5.2120000000000015,0.926,0.0,30.125,38207.0,0.0,31.21,19.93,0.88,0.0,103634870.0,2057342.0,10.75,354900979.0,66153806.0,1735.1429999999998,21.3,87386.127,1475194.0,29092159.0,0.047,1531.0,7209.0,64.35,525232.0,1068843.0,2393447.0,10029.0,66865.0
1.837,1290454.0,38.3,0.0,151.089,113.452,1579.811,9.732,19.1,36015957.0,2.136,3.876,0.45,1067.878,5.042,0.926,0.0,29.581,37770.0,106.832,31.49,20.13,0.88,35566.0,104563781.0,928911.0,10.85,355512590.0,66837104.0,1678.571,21.7,87512.484,1495210.0,29134225.0,0.046,711.0,7241.0,64.35,525943.0,611611.0,2403961.0,9848.0,59295.0
2.947,1288008.0,38.3,0.0,151.089,113.203,1581.929,9.732,19.1,36854784.0,2.1180000000000003,3.869,0.463,1070.825,4.779,0.926,0.0,29.407,37687.0,0.0,32.15,20.58,0.89,0.0,106724894.0,2161113.0,11.1,356493761.0,68326841.0,1590.8570000000002,22.2,87645.59,1537306.0,29178538.0,0.045,705.0,7300.0,64.35,526648.0,981171.0,2423578.0,9790.0,42066.0
4.64,1277752.0,38.3,0.0,151.089,111.26,1587.2879999999998,9.732,19.1,37924377.0,5.359,3.838,0.478,1075.465,4.715,0.926,0.0,28.872,37040.0,0.0,32.96,21.13,0.89,0.0,109432433.0,2707539.0,11.42,358038608.0,70143247.0,1569.571,22.1,87813.21800000001,1586325.0,29234344.0,0.0452,1784.0,7407.0,64.35,528432.0,1544847.0,2459218.0,9612.0,44313.0
4.867,1260157.0,38.3,0.0,151.089,110.136,1592.01,9.732,19.1,39183370.0,4.722,3.785,0.4920000000000001,1080.332,4.282,0.926,0.0,28.404,36666.0,0.0,33.91,21.75,0.9,0.0,112568479.0,3136046.0,11.8,359658847.0,72222877.0,1425.429,22.3,87988.13699999997,1632796.0,29292577.0,0.0448,1572.0,7505.0,64.35,530004.0,1620239.0,2491844.0,9456.0,55806.0
4.517,1252321.0,38.3,0.0,151.089,107.88,1596.7379999999996,9.732,19.1,40570252.0,4.728,3.762,0.506,1084.849,4.119,0.926,0.0,27.761,35915.0,0.0,34.95,22.45,0.91,0.0,116024769.0,3456290.0,12.22,361162530.0,74524060.0,1371.429,22.5,88177.06199999998,1678955.0,29355473.0,0.0444,1574.0,7610.0,64.35,531578.0,1503683.0,2526637.0,9242.0,58233.0
4.213,1247577.0,38.3,0.0,151.089,107.078,1601.036,9.732,19.1,42082580.0,4.298,3.747,0.511,1089.062,3.994,0.926,0.0,27.394,35648.0,0.0,35.98,23.09,0.92,0.0,119465568.0,3440799.0,12.68,362565176.0,76661585.0,1329.714,22.7,88363.515,1695123.0,29417546.0,0.044,1431.0,7697.0,64.35,533009.0,1402646.0,2555434.0,9120.0,62896.0
3.0860000000000003,1241644.0,38.3,0.0,151.089,105.084,1604.031,9.732,19.1,43093702.0,2.995,3.73,0.512,1092.148,3.765,0.926,0.0,26.755,34984.0,0.0,36.65,23.51,0.93,0.0,121665096.0,2199528.0,12.98,363592485.0,78060231.0,1253.429,22.9,88524.493,1700918.0,29471138.0,0.0436,997.0,7758.0,64.35,534006.0,1027309.0,2575747.0,8907.0,62073.0
1.744,1237196.0,38.3,0.0,151.089,103.369,1605.629,9.732,19.1,43517969.0,1.598,3.716,0.511,1093.891,3.688,0.926,0.0,26.358,34413.0,101.062,36.94,23.71,0.95,33645.0,122651316.0,986220.0,13.11,364172959.0,78711037.0,1227.857,23.0,88641.195,1696276.0,29509990.0,0.0434,532.0,7783.0,64.35,534538.0,580474.0,2583934.0,8775.0,53592.0
2.862,1233159.0,38.3,0.0,151.089,104.234,1607.731,9.732,19.1,44376675.0,2.103,3.704,0.511,1096.754,3.686,0.926,0.0,26.394,34701.0,0.0,37.63,24.16,0.96,0.0,124932807.0,2281491.0,13.37,365125877.0,80214276.0,1227.143,22.4,88805.705,1698205.0,29564758.0,0.0447,700.0,7835.0,64.35,535238.0,952918.0,2601130.0,8787.0,38852.0
4.517,1227297.0,38.3,0.0,151.089,103.861,1611.519,9.732,19.1,45408337.0,3.788,3.687,0.517,1101.271,3.462,0.926,0.0,26.241,34577.0,0.0,38.5,24.74,0.96,0.0,127816516.0,2883709.0,13.68,366629687.0,82152117.0,1152.429,22.3,88969.05300000001,1715553.0,29619139.0,0.0448,1261.0,7910.0,64.35,536499.0,1503810.0,2626298.0,8736.0,54768.0
4.871,1227502.0,38.3,0.0,151.089,103.915,1615.175,9.732,19.1,46520883.0,3.656,3.687,0.52,1106.142,3.309,0.926,0.0,26.079,34595.0,0.0,39.45,25.39,0.97,0.0,130990144.0,3173628.0,14.01,368251363.0,84296941.0,1101.714,22.3,89147.739,1724866.0,29678626.0,0.0449,1217.0,7926.0,64.35,537716.0,1621676.0,2631666.0,8682.0,54381.0
4.441,1223902.0,38.3,0.0,151.089,102.441,1620.125,9.732,19.1,47714715.0,4.95,3.676,0.52,1110.583,3.341,0.926,0.0,25.595,34104.0,0.0,40.48,26.09,0.97,0.0,134413661.0,3423517.0,14.37,369729845.0,86616494.0,1112.286,22.3,89329.54199999999,1727491.0,29739151.0,0.0448,1648.0,7912.0,64.35,539364.0,1478482.0,2626985.0,8521.0,59487.0
4.046,1215971.0,38.3,0.0,151.089,102.233,1623.267,9.732,19.1,48919475.0,3.142,3.652,0.525,1114.63,3.176,0.926,0.0,25.298,34035.0,0.0,41.49,26.76,0.99,0.0,137763546.0,3349885.0,14.73,371076974.0,88854043.0,1057.286,22.2,89515.97099999998,1741780.0,29801216.0,0.0451,1046.0,7873.0,64.35,540410.0,1347129.0,2613997.0,8422.0,60525.0
2.977,1210780.0,38.3,0.0,151.089,99.767,1625.589,9.732,19.1,49768236.0,2.322,3.637,0.526,1117.606,3.08,0.926,0.0,24.754,33214.0,0.0,42.14,27.19,1.0,0.0,139921608.0,2158062.0,14.99,372067948.0,90276978.0,1025.286,21.9,89687.252,1745250.0,29858238.0,0.0457,773.0,7855.0,64.35,541183.0,990974.0,2608073.0,8241.0,62065.0
1.847,1215710.0,38.3,0.0,151.089,99.974,1627.9620000000002,9.732,19.1,50135337.0,2.373,3.652,0.527,1119.453,3.19,0.926,0.0,24.412,33283.0,99.121,42.45,27.4,1.01,32999.0,140945047.0,1023439.0,15.1,372682928.0,90966723.0,1062.143,22.2,89792.317,1750812.0,29893216.0,0.045,790.0,7871.0,64.35,541973.0,614980.0,2613390.0,8127.0,57022.0
2.939,1219350.0,38.3,0.0,151.089,101.353,1629.563,9.732,19.1,50926111.0,1.601,3.663,0.532,1122.392,3.119,0.926,0.0,25.072,33742.0,0.0,43.16,27.89,1.03,0.0,143309532.0,2364485.0,15.34,373661329.0,92582047.0,1038.286,22.6,89940.94699999999,1766824.0,29942697.0,0.0443,533.0,7907.0,66.2,542506.0,978401.0,2625246.0,8347.0,34978.0
4.609,1223719.0,38.3,0.0,151.089,102.116,1632.401,9.732,19.1,52056570.0,2.839,3.676,0.535,1127.001,2.983,0.926,0.0,25.169,33996.0,0.0,44.09,28.49,1.06,0.0,146373567.0,3064035.0,15.68,375195719.0,94579079.0,993.143,22.7,90101.045,1775280.0,29995996.0,0.044,945.0,7985.0,61.57,543451.0,1534390.0,2651007.0,8379.0,49481.0
4.9910000000000005,1229435.0,38.3,0.0,151.089,103.234,1637.0120000000004,9.732,19.1,53457912.0,4.6110000000000015,3.693,0.5379999999999999,1131.993,3.12,0.926,0.0,25.499,34368.0,0.0,45.16,29.16,1.1,0.0,149934656.0,3561089.0,16.1,376857408.0,96805169.0,1038.571,21.3,90362.736,1786890.0,30083117.0,0.047,1535.0,8151.0,61.57,544986.0,1661689.0,2706359.0,8489.0,53299.0
4.357,1225436.0,38.3,0.0,151.089,103.216,1641.091,9.732,19.1,55083528.0,4.079,3.681,0.537,1136.35,2.995,0.926,0.0,25.045,34362.0,0.0,46.32,29.85,1.09,0.0,153780050.0,3845394.0,16.59,378307900.0,99093707.0,997.143,20.8,90566.92,1782459.0,30151093.0,0.048,1358.0,8333.0,61.57,546344.0,1450492.0,2766627.0,8338.0,87121.0
4.136,1229677.0,38.3,0.0,151.089,104.033,1644.6,9.732,19.1,56860979.0,3.508,3.694,0.532,1140.485,3.048,0.926,0.0,25.018,34634.0,0.0,47.48,30.49,1.09,0.0,157623178.0,3843128.0,17.13,379684712.0,101225601.0,1014.571,20.1,90799.848,1767365.0,30228638.0,0.0497,1168.0,8545.0,61.57,547512.0,1376812.0,2837090.0,8329.0,67976.0
3.004,1230982.0,38.3,0.0,151.089,101.966,1647.045,9.732,19.1,58009368.0,2.445,3.698,0.531,1143.489,3.065,0.926,0.0,24.634,33946.0,0.0,48.22,30.91,1.08,0.0,160096580.0,2473402.0,17.47,380684821.0,102610206.0,1020.429,19.9,90986.751,1761890.0,30290861.0,0.0502,814.0,8681.0,61.57,548326.0,1000109.0,2882139.0,8201.0,77545.0
1.875,1232289.0,38.3,0.0,151.089,103.522,1648.396,9.732,19.1,58551722.0,1.352,3.702,0.53,1145.364,2.919,0.926,0.0,25.109,34464.0,105.084,48.58,31.11,1.08,34984.0,161305563.0,1208983.0,17.64,381308950.0,103287339.0,971.857,19.4,91125.988,1760088.0,30337215.0,0.0515,450.0,8761.0,61.57,548776.0,624129.0,2908645.0,8359.0,62223.0
3.037,1236950.0,38.3,0.0,151.089,105.213,1650.361,9.732,19.1,59804588.0,1.964,3.716,0.53,1148.401,2.971,0.926,0.0,25.349,35027.0,0.0,49.44,31.6,1.07,0.0,164139986.0,2834423.0,18.01,382319976.0,104907274.0,989.143,18.7,91328.133,1760747.0,30404512.0,0.0533,654.0,8963.0,58.8,549430.0,1011026.0,2975779.0,8439.0,46354.0
4.612,1237092.0,38.3,0.0,151.089,106.387,1653.139,9.732,19.1,61436614.0,2.778,3.716,0.532,1153.013,2.963,0.926,0.0,25.748,35418.0,0.0,50.52,32.21,1.06,0.0,167728376.0,3588390.0,18.5,383855364.0,106935576.0,986.286,18.4,91512.675,1765214.0,30465949.0,0.0543,925.0,9189.0,56.94,550355.0,1535388.0,3050687.0,8572.0,67297.0
4.757,1225947.0,38.3,0.0,151.089,106.838,1656.446,9.732,19.1,63353488.0,3.307,3.682,0.54,1157.77,2.776,0.926,0.0,25.538,35568.0,0.0,51.78,32.94,1.05,0.0,171900032.0,4171656.0,19.08,385439039.0,109361458.0,924.286,19.1,91713.844,1793756.0,30532921.0,0.0524,1101.0,9451.0,56.94,551456.0,1583675.0,3137911.0,8502.0,61437.0
4.343,1225264.0,38.3,0.0,151.089,106.847,1659.82,9.732,19.1,65564027.0,3.373,3.68,0.551,1162.112,2.676,0.926,0.0,25.442,35571.0,0.0,53.14,33.7,1.05,0.0,176438850.0,4538818.0,19.75,386884750.0,111899116.0,890.7139999999998,18.6,91951.709,1829344.0,30612110.0,0.0538,1123.0,9750.0,56.94,552579.0,1445711.0,3236971.0,8470.0,66972.0
4.045,1220963.0,38.3,0.0,151.089,106.955,1662.526,9.732,19.1,67355303.0,2.7060000000000004,3.667,0.5479999999999999,1166.158,2.5610000000000004,0.926,0.0,25.43,35607.0,0.0,54.24,34.33,1.04,0.0,180094270.0,3655420.0,20.29,388231456.0,113970444.0,852.571,18.8,92167.527,1820692.0,30683959.0,0.0533,901.0,9669.0,56.94,553480.0,1346706.0,3210156.0,8466.0,79189.0
2.918,1216861.0,38.3,0.0,151.089,105.718,1664.842,9.732,19.1,68502041.0,2.316,3.655,0.546,1169.075,2.542,0.926,0.0,25.655,35195.0,0.0,54.94,34.73,1.04,0.0,182393572.0,2299302.0,20.63,389202851.0,115299231.0,846.429,18.6,92360.51,1812718.0,30748206.0,0.0537,771.0,9594.0,56.94,554251.0,971395.0,3185285.0,8541.0,71849.0
1.6969999999999998,1208386.0,38.3,0.0,151.089,107.159,1665.71,9.732,19.1,68870150.0,0.868,3.63,0.536,1170.772,2.4730000000000003,0.926,0.0,25.85,35675.0,108.508,55.17,34.86,1.04,36124.0,183155026.0,761454.0,20.74,389767655.0,115736725.0,823.429,18.9,92469.709,1778484.0,30784560.0,0.0529,289.0,9401.0,56.94,554540.0,564804.0,3121352.0,8606.0,64247.0
2.855,1199750.0,38.3,0.0,151.089,110.01,1667.125,9.732,19.1,70447046.0,1.415,3.604,0.541,1173.627,2.395,0.926,0.0,26.58,36624.0,0.0,56.1,35.38,1.05,0.0,186251979.0,3096953.0,21.22,390718227.0,117478756.0,797.2860000000002,18.5,92690.33,1795926.0,30858008.0,0.054000000000000006,471.0,9514.0,56.94,555011.0,950572.0,3158856.0,8849.0,36354.0
4.669,1202453.0,38.3,0.0,151.089,112.795,1669.72,9.732,19.1,72499018.0,2.595,3.612,0.5529999999999999,1178.296,2.369,0.926,0.0,27.07,37551.0,0.0,57.3,36.08,1.05,0.0,190226391.0,3974412.0,21.84,392272532.0,119778571.0,788.571,18.6,92873.992,1834714.0,30919152.0,0.0538,864.0,9680.0,56.94,555875.0,1554305.0,3214002.0,9012.0,73448.0
5.011,1214537.0,38.3,0.0,151.089,113.398,1677.5120000000004,9.732,19.1,74783210.0,7.792000000000002,3.648,0.5589999999999999,1183.307,3.009,0.926,0.0,27.106,37752.0,0.0,58.61,36.85,1.06,0.0,194585515.0,4359124.0,22.52,393940795.0,122354626.0,1001.857,18.4,93099.239,1856167.0,30994140.0,0.0542,2594.0,9761.0,56.94,558469.0,1668263.0,3240783.0,9024.0,61144.0
4.559,1224843.0,38.3,0.0,151.089,114.002,1680.645,9.732,19.1,77264357.0,3.133,3.679,0.561,1187.866,2.975,0.926,0.0,27.617,37953.0,0.0,59.96,37.63,1.06,0.0,199075151.0,4489636.0,23.27,395458654.0,124931524.0,990.429,18.5,93340.297,1861773.0,31074392.0,0.0539,1043.0,9740.0,56.94,559512.0,1517859.0,3233757.0,9194.0,74988.0
4.362,1239915.0,38.3,0.0,151.089,113.711,1683.378,9.732,19.1,79664802.0,2.733,3.724,0.5770000000000001,1192.229,2.979,0.926,0.0,27.469,37856.0,0.0,61.26,38.37,1.06,0.0,203382915.0,4307764.0,23.99,396910858.0,127381343.0,991.714,18.3,93593.626,1915843.0,31158729.0,0.0547,910.0,10021.0,56.94,560422.0,1452204.0,3326949.0,9145.0,80252.0
3.0380000000000003,1245639.0,38.3,0.0,151.089,112.78,1685.553,9.732,19.1,81297265.0,2.175,3.742,0.594,1195.267,2.959,0.926,0.0,27.424,37546.0,0.0,62.12,38.89,1.05,0.0,206257508.0,2874593.0,24.49,397922324.0,129108608.0,985.0,18.2,93801.769,1972768.0,31228023.0,0.055,724.0,10268.0,56.94,561146.0,1011466.0,3409134.0,9130.0,84337.0
1.938,1257118.0,38.3,0.0,151.089,114.411,1686.409,9.732,19.1,82089241.0,0.856,3.776,0.611,1197.205,2.957,0.926,0.0,27.77,38089.0,117.745,62.55,39.14,1.04,39199.0,207658177.0,1400669.0,24.73,398567481.0,129947625.0,984.429,18.0,93941.273,2030129.0,31274466.0,0.0557,285.0,10543.0,56.94,561431.0,645157.0,3500450.0,9245.0,69294.0
3.172,1272167.0,38.3,0.0,151.089,116.928,1687.767,9.732,19.1,83785787.0,1.358,3.821,0.607,1200.376,2.949,0.926,0.0,28.392,38927.0,0.0,63.45,39.63,1.03,0.0,210662974.0,3004797.0,25.24,399623397.0,131586392.0,981.714,18.4,94142.4,2015377.0,31341424.0,0.0543,452.0,10504.0,56.94,561883.0,1055916.0,3487285.0,9452.0,46443.0
4.845,1280535.0,38.3,0.0,151.089,117.751,1690.401,9.732,19.1,85474519.0,2.634,3.846,0.583,1205.221,2.954,0.926,0.0,28.644,39201.0,0.0,64.49,40.16,1.03,0.0,214129042.0,3466068.0,25.74,401236275.0,133339250.0,983.571,17.9,94380.13,1937240.0,31420568.0,0.0559,877.0,10285.0,56.94,562760.0,1612878.0,3414664.0,9536.0,66958.0
5.03,1281435.0,38.3,0.0,151.089,118.571,1693.213,9.732,19.1,87367594.0,2.812,3.849,0.5479999999999999,1210.251,2.2430000000000003,0.926,0.0,28.785,39474.0,0.0,65.6,40.69,1.01,0.0,217809506.0,3680464.0,26.31,402910841.0,135087680.0,746.7139999999998,17.9,94606.362,1819008.0,31495884.0,0.0559,936.0,9993.0,56.94,563696.0,1674566.0,3317713.0,9583.0,79144.0
4.458,1276610.0,38.3,0.0,151.089,117.712,1695.931,9.732,19.1,89289331.0,2.718,3.835,0.513,1214.7089999999996,2.184,0.926,0.0,28.464,39188.0,0.0,66.73,41.22,0.98,0.0,221542260.0,3732754.0,26.89,404394923.0,136855362.0,727.0,18.0,94828.371,1703405.0,31569794.0,0.0554,905.0,9667.0,56.94,564601.0,1484082.0,3209587.0,9476.0,75316.0
4.371,1277024.0,38.3,0.0,151.089,118.367,1698.517,9.732,19.1,91189763.0,2.5860000000000003,3.836,0.479,1219.08,2.1630000000000003,0.926,0.0,28.626,39406.0,0.0,67.81,41.72,0.97,0.0,225131641.0,3589381.0,27.47,405850023.0,138502393.0,720.0,18.2,95069.804,1588721.0,31650171.0,0.055,861.0,9358.0,56.94,565462.0,1455100.0,3106961.0,9530.0,73910.0
3.028,1276545.0,38.3,0.0,151.089,117.183,1700.644,9.732,19.1,92350484.0,2.127,3.834,0.455,1222.108,2.156,0.926,0.0,28.689,39012.0,0.0,68.52,42.07,0.95,0.0,227483542.0,2351901.0,27.82,406858141.0,139671967.0,717.7139999999998,18.8,95232.492,1509051.0,31704332.0,0.0533,708.0,9133.0,56.94,566170.0,1008118.0,3032291.0,9551.0,80377.0
1.841,1271916.0,38.3,0.0,151.089,118.529,1701.632,9.732,19.1,92921886.0,0.988,3.821,0.442,1223.948,2.175,0.926,0.0,28.932,39460.0,119.817,68.86,42.23,0.95,39889.0,228608633.0,1125091.0,27.99,407470894.0,140213150.0,724.0,18.8,95361.302,1466504.0,31747215.0,0.0531,329.0,9015.0,56.94,566499.0,612753.0,2992922.0,9632.0,54161.0
3.062,1266699.0,38.3,0.0,151.089,120.788,1703.146,9.732,19.1,94360514.0,1.514,3.805,0.418,1227.01,2.197,0.926,0.0,29.521,40212.0,0.0,69.63,42.56,0.94,0.0,231170158.0,2561525.0,28.42,408490288.0,141302941.0,731.429,18.8,95560.071,1388078.0,31813388.0,0.0532,504.0,8824.0,56.94,567003.0,1019394.0,2929598.0,9828.0,42883.0
4.715,1260549.0,38.3,0.0,151.089,120.77,1705.69,9.732,19.1,96167995.0,2.544,3.786,0.402,1231.726,2.184,0.926,0.0,29.791,40206.0,0.0,70.6,42.98,0.92,0.0,234403651.0,3233493.0,28.97,410060116.0,142689624.0,727.143,19.4,95743.063,1335768.0,31874309.0,0.0514,847.0,8724.0,56.94,567850.0,1569828.0,2896373.0,9918.0,66173.0
4.968,1257577.0,38.3,0.0,151.089,120.304,1708.361,9.732,19.1,98187654.0,2.67,3.777,0.387,1236.693,2.164,0.926,0.0,29.788,40051.0,0.0,71.64,43.4,0.91,0.0,237860136.0,3456485.0,29.57,411713883.0,144085751.0,720.429,19.9,95934.776,1285439.0,31938133.0,0.0502,889.0,8627.0,56.94,568739.0,1653767.0,2864376.0,9917.0,60921.0
4.495,1259331.0,38.3,0.0,151.089,117.751,1711.1989999999996,9.732,19.1,100209938.0,2.839,3.783,0.3720000000000001,1241.188,2.181,0.926,0.0,29.563,39201.0,0.0,72.69,43.82,0.89,0.0,241336623.0,3476487.0,30.18,413210238.0,145499311.0,726.143,20.2,96135.998,1234850.0,32005123.0,0.0494,945.0,8517.0,56.94,569684.0,1496355.0,2827766.0,9842.0,63824.0
4.2360000000000015,1252934.0,38.3,0.0,151.089,115.831,1713.4879999999996,9.732,19.1,102079200.0,2.289,3.764,0.36,1245.424,2.139,0.926,0.0,29.152,38562.0,0.0,73.68,44.24,0.88,0.0,244618841.0,3282218.0,30.75,414620564.0,146871781.0,712.0,21.0,96323.37,1195627.0,32067502.0,0.0476,762.0,8385.0,56.94,570446.0,1410326.0,2783886.0,9705.0,66990.0
