aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
2.661,0.0,0.0,0.298,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,17.0,0.0,0.0,0.0,37974.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1459.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,8850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6038847.0,0.0,0.153,4092.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,54.381,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,454447.0,33043.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,79.696,0.0,0.0,0.0,0.0,21.286,0.0,111046910.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.298,0.0,0.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,25.0,0.0,0.0,0.0,37060.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,2115.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,8875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6075907.0,0.0,0.225,4111.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,54.715,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,456562.0,33111.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0411,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.3,79.921,0.0,0.0,0.0,0.0,23.714,0.0,111046910.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.293,0.0,0.0,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,36.0,0.0,0.0,0.0,32281.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1482.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,8911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6108188.0,0.0,0.324,4124.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,55.005,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,458044.0,32548.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.5,80.245,0.0,0.0,0.0,0.0,25.857,0.0,111046910.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.293,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,36.0,0.0,0.0,0.0,24379.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1745.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,8947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132567.0,0.0,0.324,4140.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,55.225,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,459789.0,32514.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.9,80.57,0.0,0.0,0.0,0.0,30.571,0.0,111046910.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.293,0.0,0.0,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,10.0,0.0,0.0,0.0,26032.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1716.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,8957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6158599.0,0.0,0.09,4155.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,55.459,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,461505.0,32522.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.1,80.66,0.0,0.0,0.0,0.0,28.571,0.0,111046910.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.294,0.0,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,64.0,0.0,0.0,0.0,35001.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1310.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6193600.0,0.0,0.576,4167.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,55.775,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,462815.0,32697.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.9,81.236,0.0,0.0,0.0,0.0,29.857,0.0,111046910.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.29,0.0,0.0,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,27.0,0.0,0.0,0.0,32926.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1189.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6226526.0,0.0,0.243,4178.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,56.071,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,464004.0,32236.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.5,81.479,0.0,0.0,0.0,0.0,30.714,0.0,111046910.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.282,0.0,0.0,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,7.0,0.0,0.0,0.0,31898.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1720.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6258424.0,0.0,0.063,4193.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,56.358,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,465724.0,31368.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.5,81.542,0.0,0.0,0.0,0.0,29.286,0.0,111046910.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.253,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,7.0,0.0,0.0,0.0,14430.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1877.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6272854.0,0.0,0.063,4210.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,56.488,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,467601.0,28135.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.8,81.605,0.0,0.0,0.0,0.0,26.714,0.0,111046910.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.232,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,5.0,0.0,0.0,0.0,15827.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1404.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6288681.0,0.0,0.045,4223.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,56.631,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,469005.0,25785.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.5,81.65,0.0,0.0,0.0,0.0,22.286,0.0,111046910.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.222,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,42.0,0.0,0.0,0.0,16208.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,881.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6304889.0,0.0,0.378,4231.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,56.777,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,469886.0,24617.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.1,82.028,0.0,0.0,0.0,0.0,23.143,0.0,111046910.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.215,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,15.0,0.0,0.0,0.0,20564.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,764.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6325453.0,0.0,0.135,4238.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,56.962,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,470650.0,23836.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.2,82.163,0.0,0.0,0.0,0.0,23.857,0.0,111046910.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.209,0.0,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,38.0,0.0,0.0,0.0,30397.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,876.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355850.0,0.0,0.342,4246.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,57.236,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,471526.0,23179.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0537,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.6,82.506,0.0,0.0,0.0,0.0,20.143,0.0,111046910.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.205,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,68.0,0.0,0.0,0.0,30280.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1006.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6386130.0,0.0,0.612,4255.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,57.508,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,472532.0,22801.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.7,83.118,0.0,0.0,0.0,0.0,26.0,0.0,111046910.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.193,0.0,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,14.0,0.0,0.0,0.0,22464.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1532.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6408594.0,0.0,0.126,4269.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,57.711,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,474064.0,21453.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,83.244,0.0,0.0,0.0,0.0,27.0,0.0,111046910.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.19,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,4.0,0.0,0.0,0.0,12039.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1756.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6420633.0,0.0,0.036,4284.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,57.819,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,475820.0,21111.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,83.28,0.0,0.0,0.0,0.0,26.571,0.0,111046910.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.189,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,5.0,0.0,0.0,0.0,15092.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1096.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6435725.0,0.0,0.045,4294.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,57.955,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,476916.0,21006.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.6,83.325,0.0,0.0,0.0,0.0,26.571,0.0,111046910.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.187,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,4.0,0.0,0.0,0.0,14466.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,891.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6450191.0,0.0,0.036,4302.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,58.085,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,477807.0,20757.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.3,83.361,0.0,0.0,0.0,0.0,21.143,0.0,111046910.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.191,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,6.0,0.0,0.0,0.0,23632.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,954.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6473823.0,0.0,0.054,4311.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,58.298,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,478761.0,21196.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.3,83.415,0.0,0.0,0.0,0.0,19.857,0.0,111046910.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.197,0.0,0.0,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,58.0,0.0,0.0,0.0,34815.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,932.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6508638.0,0.0,0.522,4319.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,58.612,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,479693.0,21827.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.7,83.937,0.0,0.0,0.0,0.0,22.714,0.0,111046910.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
2.661,0.0,0.0,0.204,0.0,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.437,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,351.873,0.0,0.0,26.0,0.0,0.0,0.0,36348.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,0.0,0.0,0.0,0.0,0.0,7599.188,0.0,0.0,1044.0,71.23,0.0,0.0,0.0,0.0,0.0,0.0,9347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6544986.0,0.0,0.234,4329.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,58.939,0.0,0.0,0.0,0.0,78.463,0.0,0.0,40.8,4.803,480737.0,22694.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.718,0.0,0.0,0.0,0.0516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.4,84.172,0.0,0.0,0.0,0.0,16.714,0.0,111046910.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0
