aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,people_vaccinated_per_hundred,weekly_hosp_admissions_per_million,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,total_tests_per_thousand,weekly_icu_admissions_per_million,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
5.06,0.0,0.0,0.479,0.0,0.0,0.173,9718209.0,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.557,62935.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,3568455.0,25.04,0.0,0.0,1127.0,0.0,0.0,0.0,36917.0,0.0,0.0,0.0,0.0,4.54,0.0,67.13,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,43812.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,278229.0,0.0,334036.0,0.0,13286664.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,37823393.0,0.0,5.267,53662.252,1561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,176.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,11483370.0,102584.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.1,2.2,0.0,0.0,0.0,0.0,0.0,1300.175,0.0,0.0,212934.0,0.0,1831.143,0.0,213993441.0,0.0,1.07,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.488,0.0,0.0,0.395,10087787.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.604,476909.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,3675786.0,25.04,0.0,0.0,1057.0,0.0,0.0,0.0,84512.0,0.0,0.0,0.0,0.0,4.71,0.0,67.13,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,36239.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,279286.0,0.0,343726.0,0.0,13763573.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,37907905.0,0.0,4.939,53831.599,1606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,177.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,11519609.0,104344.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.106,2.2,0.0,0.0,0.0,0.0,0.0,1305.115,0.0,0.0,226117.0,0.0,1841.143,0.0,213993441.0,0.0,1.07,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.502,0.0,0.0,0.475,10402388.0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.184,435221.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,3796406.0,25.04,0.0,0.0,2841.0,0.0,0.0,0.0,101608.0,0.0,0.0,0.0,0.0,4.86,0.0,67.13,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,83926.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,282127.0,0.0,348952.0,0.0,14198794.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,38009513.0,0.0,13.276,54223.788,1631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,177.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,11603535.0,107332.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.109,2.2,0.0,0.0,0.0,0.0,0.0,1318.391,0.0,0.0,233977.0,0.0,1965.286,0.0,213993441.0,0.0,1.07,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.525,0.0,0.0,0.506,10725474.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.426,449897.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,3923217.0,25.04,0.0,0.0,2648.0,0.0,0.0,0.0,108295.0,0.0,0.0,0.0,0.0,5.01,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,90303.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,284775.0,0.0,352513.0,0.0,14648691.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,38117808.0,0.0,12.374,54645.778,1647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,178.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,11693838.0,112406.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.114,2.2,0.0,0.0,0.0,0.0,0.0,1330.765,0.0,0.0,244597.0,0.0,2017.0,0.0,213993441.0,0.0,1.06,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.54,0.0,0.0,0.56,11055747.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.753,438911.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4031855.0,25.04,0.0,0.0,2724.0,0.0,0.0,0.0,119821.0,0.0,0.0,0.0,0.0,5.17,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,86982.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,287499.0,0.0,353489.0,0.0,15087602.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,38237629.0,0.0,12.729,55052.248,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,178.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,11780820.0,115577.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.117,2.2,0.0,0.0,0.0,0.0,0.0,1343.494,0.0,0.0,251034.0,0.0,2087.143,0.0,213993441.0,0.0,1.06,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.452,0.0,0.0,0.439,11509501.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.153,535747.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4113848.0,25.04,0.0,0.0,2815.0,0.0,0.0,0.0,93866.0,0.0,0.0,0.0,0.0,5.38,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,90570.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,290314.0,0.0,372233.0,0.0,15623349.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,38331495.0,0.0,13.155,55475.485,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,179.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,11871390.0,96632.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.131,2.2,0.0,0.0,0.0,0.0,0.0,1356.649,0.0,0.0,280264.0,0.0,2172.714,0.0,213993441.0,0.0,1.06,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.411,0.0,0.0,0.333,11739832.0,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.448,260339.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4143856.0,25.04,0.0,0.0,2438.0,0.0,0.0,0.0,71359.0,0.0,0.0,0.0,0.0,5.49,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,79069.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,292752.0,0.0,379994.0,0.0,15883688.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,38402854.0,0.0,11.393,55844.978,1776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,179.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,11950459.0,88054.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.138,2.2,0.0,0.0,0.0,0.0,0.0,1368.042,0.0,0.0,295695.0,0.0,2235.714,0.0,213993441.0,0.0,1.05,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.395,0.0,0.0,0.055,11818482.0,7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.556,96675.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4161881.0,25.04,0.0,0.0,1290.0,0.0,0.0,0.0,11741.0,0.0,0.0,0.0,0.0,5.52,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,47774.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,294042.0,0.0,384814.0,0.0,15980363.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,38414595.0,0.0,6.028,56068.228,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,179.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,11998233.0,84457.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.14,2.2,0.0,0.0,0.0,0.0,0.0,1374.07,0.0,0.0,300039.0,0.0,2259.0,0.0,213993441.0,0.0,1.05,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.418,0.0,0.0,0.555,12314847.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.774,586739.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4252255.0,25.04,0.0,0.0,1383.0,0.0,0.0,0.0,118714.0,0.0,0.0,0.0,0.0,5.75,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,49293.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,295425.0,0.0,400504.0,0.0,16567102.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,38533309.0,0.0,6.463,56298.576,1872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,180.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,12047526.0,89343.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.149,2.2,0.0,0.0,0.0,0.0,0.0,1380.533,0.0,0.0,318151.0,0.0,2305.571,0.0,213993441.0,0.0,1.04,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.396,0.0,0.0,0.325,12817812.0,8.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.048,590529.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4339819.0,25.04,0.0,0.0,3251.0,0.0,0.0,0.0,69561.0,0.0,0.0,0.0,0.0,5.99,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,82493.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,298676.0,0.0,422691.0,0.0,17157631.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,38602870.0,0.0,15.192,56684.069,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,180.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,12130019.0,84765.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.161,2.2,0.0,0.0,0.0,0.0,0.0,1395.725,0.0,0.0,345061.0,0.0,2364.143,0.0,213993441.0,0.0,1.04,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.436,0.0,0.0,0.788,13436373.0,8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.621,729150.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4450408.0,25.04,0.0,0.0,2009.0,0.0,0.0,0.0,168639.0,0.0,0.0,0.0,0.0,6.28,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,89992.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,300685.0,0.0,462584.0,0.0,17886781.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,38771509.0,0.0,9.388,57104.605,2162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,181.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,12220011.0,93386.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.181,2.2,0.0,0.0,0.0,0.0,0.0,1405.113,0.0,0.0,387271.0,0.0,2272.857,0.0,213993441.0,0.0,1.03,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.406,0.0,0.0,0.345,14102934.0,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.657,768564.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4552411.0,25.04,0.0,0.0,2777.0,0.0,0.0,0.0,73909.0,0.0,0.0,0.0,0.0,6.59,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,100158.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,303462.0,0.0,509678.0,0.0,18655345.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,38845418.0,0.0,12.977,57572.648,2382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,181.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,12320169.0,86827.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.203,2.2,0.0,0.0,0.0,0.0,0.0,1418.09,0.0,0.0,435312.0,0.0,2280.429,0.0,213993441.0,0.0,1.03,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,2.293,0.0,0.0,13.647,14928869.0,9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.214,922441.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4648917.0,25.04,0.0,0.0,3650.0,0.0,0.0,0.0,2920329.0,0.0,0.0,0.0,0.0,6.98,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,84245.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,307112.0,0.0,564920.0,0.0,19577786.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,41765747.0,0.0,17.057,57966.328,2640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,195.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,12404414.0,490607.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.228,2.2,0.0,0.0,0.0,0.0,0.0,1435.147,0.0,0.0,488481.0,0.0,2399.714,0.0,213993441.0,0.0,1.03,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,2.286,0.0,0.0,0.288,15282128.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.882,384286.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4679944.0,25.04,0.0,0.0,3438.0,0.0,0.0,0.0,61582.0,0.0,0.0,0.0,0.0,7.14,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,85948.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,310550.0,0.0,582626.0,0.0,19962072.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,41827329.0,0.0,16.066,58367.967,2723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,195.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,12490362.0,489211.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.236,2.2,0.0,0.0,0.0,0.0,0.0,1451.213,0.0,0.0,506042.0,0.0,2542.571,0.0,213993441.0,0.0,1.02,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,2.313,0.0,0.0,0.246,15513974.0,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.126,254866.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4702964.0,25.04,0.0,0.0,1656.0,0.0,0.0,0.0,52611.0,0.0,0.0,0.0,0.0,7.25,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,44326.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,312206.0,0.0,605225.0,0.0,20216938.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,41879940.0,0.0,7.739,58575.104,2828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,195.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,12534688.0,495049.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.247,2.2,0.0,0.0,0.0,0.0,0.0,1458.951,0.0,0.0,527927.0,0.0,2594.857,0.0,213993441.0,0.0,1.02,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,2.256,0.0,0.0,0.15,16335279.0,9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.311,943825.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4825484.0,25.04,0.0,0.0,1660.0,0.0,0.0,0.0,32170.0,0.0,0.0,0.0,0.0,7.63,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,38927.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,313866.0,0.0,656237.0,0.0,21160763.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,41912110.0,0.0,7.757,58757.011,3067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,195.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,12573615.0,482686.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.268,2.2,0.0,0.0,0.0,0.0,0.0,1466.709,0.0,0.0,574347.0,0.0,2634.429,0.0,213993441.0,0.0,1.01,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,2.249,0.0,0.0,0.276,16995184.0,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.664,789482.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,4955061.0,25.04,0.0,0.0,3780.0,0.0,0.0,0.0,58967.0,0.0,0.0,0.0,0.0,7.94,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,84494.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,317646.0,0.0,684659.0,0.0,21950245.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,41971077.0,0.0,17.664,59151.855,3199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,196.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,12658109.0,481172.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.279,2.2,0.0,0.0,0.0,0.0,0.0,1484.373,0.0,0.0,596767.0,0.0,2710.0,0.0,213993441.0,0.0,1.0,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,2.216,0.0,0.0,0.558,17745732.0,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.906,889042.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,5093555.0,25.04,0.0,0.0,3869.0,0.0,0.0,0.0,119352.0,0.0,0.0,0.0,0.0,8.29,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,90638.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,321515.0,0.0,707501.0,0.0,22839287.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,42090429.0,0.0,18.08,59575.41,3306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,196.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,12748747.0,474131.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.288,2.2,0.0,0.0,0.0,0.0,0.0,1502.453,0.0,0.0,615623.0,0.0,2975.714,0.0,213993441.0,0.0,1.0,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,2.219,0.0,0.0,0.366,18639028.0,11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.568,1041518.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,5241777.0,25.04,0.0,0.0,3769.0,0.0,0.0,0.0,78293.0,0.0,0.0,0.0,0.0,8.71,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,91097.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,325284.0,0.0,746494.0,0.0,23880805.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,42168722.0,0.0,17.613,60001.11,3488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,197.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,12839844.0,474758.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.303,2.2,0.0,0.0,0.0,0.0,0.0,1520.065,0.0,0.0,648013.0,0.0,3117.429,0.0,213993441.0,0.0,1.0,0.0,0.0,3.4,0.0,0.0
5.06,0.0,0.0,0.317,0.0,0.0,0.338,18900837.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.082,300403.0,0.0,0.0,0.0,0.0,0.0,0.0,177.961,0.0,0.0,0.0,0.0,0.0,0.0,8.11,5280371.0,25.04,0.0,0.0,2922.0,0.0,0.0,0.0,72260.0,0.0,0.0,0.0,0.0,8.83,0.0,70.83,0.0,0.0,0.0,0.0,0.0,14103.452,0.0,0.0,70238.0,75.88,0.0,0.0,0.0,0.0,0.0,0.0,328206.0,0.0,657632.0,0.0,24181208.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,42240982.0,0.0,13.655,60329.335,3073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,197.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,8.552,12910082.0,67891.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.265,2.2,0.0,0.0,0.0,0.0,0.0,1533.72,0.0,0.0,567424.0,0.0,3013.429,0.0,213993441.0,0.0,0.99,0.0,0.0,3.4,0.0,0.0
