aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,people_vaccinated_per_hundred,weekly_hosp_admissions_per_million,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,IndoorOver500,MasksMandatoryAllSpacesPartial,gdp_per_capita,new_cases,life_expectancy,RestaurantsCafes,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,total_tests_per_thousand,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,MasksMandatoryAllSpaces,median_age,SGTF,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
16.24,0.0,0.0,4.079,0.0,4.452,1389098.0,3.13,0.0,12459.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.535,99020.0,0.0,0.0,0.0,0.0,0.0,375.484,113.151,0.0,0.0,0.0,0.0,10.0,8.0,4.78,502014.0,205.859,0.0,0.0,477.0,0.0,0.0,0.0,268750.0,0.0,0.0,0.0,0.0,2.3,0.0,74.07,0.0,9.0,0.0,0.0,-18.0,0.0,0.0,35220.084,13563.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,87858.0,0.0,69732.0,0.0,1891096.0,0.83,27.0,0.0,0.0,0.0,0.0,0.0,32155352.0,0.0,7.902,41894.583,1155.0,0.0,0.0,22667.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,206.393,0.0,532.66,0.0,224.674,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2529070.0,246266.0,0.0,0.0,0.0,0.0,380.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0506,0.0,0.008,3.18,0.0,263.0,1.0,0.0,19.8,1455.386,0.0,4953.0,0.0,454.857,0.0,60367471.0,0.0,0.93,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.107,0.0,4.937,1393277.0,3.28,0.0,12371.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.376,90731.0,0.0,0.0,0.0,0.0,0.0,369.669,113.151,0.0,0.0,0.0,0.0,10.0,8.0,4.78,588566.0,205.859,0.0,0.0,421.0,0.0,0.0,0.0,298010.0,0.0,0.0,0.0,0.0,2.31,0.0,74.07,0.0,9.0,0.0,0.0,-52.0,0.0,0.0,35220.084,12713.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,88279.0,0.0,77073.0,0.0,1981827.0,0.97,27.0,0.0,0.0,0.0,0.0,0.0,32453362.0,0.0,6.974,42105.176,1277.0,0.0,0.0,22316.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,204.931,0.0,537.597,0.0,210.594,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2541783.0,247934.0,0.0,0.0,0.0,0.0,380.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0499,0.0,0.008,3.18,0.0,263.0,1.0,0.0,20.0,1462.36,0.0,4689.0,0.0,445.286,0.0,60367471.0,0.0,0.93,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.1,0.0,3.534,1395912.0,3.38,0.0,12317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,59936.0,0.0,0.0,0.0,0.0,0.0,369.586,113.151,0.0,0.0,0.0,0.0,10.0,8.0,4.78,645867.0,205.859,0.0,0.0,237.0,0.0,0.0,0.0,213364.0,0.0,0.0,0.0,0.0,2.31,113.612,74.07,0.0,9.0,0.0,0.0,-3.0,0.0,0.0,35220.084,11249.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,88516.0,0.0,80775.0,0.0,2041763.0,1.07,27.0,0.0,0.0,0.0,0.0,0.0,32666726.0,0.0,3.926,42291.518,1338.0,0.0,0.0,22311.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,204.034,6858.0,541.131,0.0,186.342,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2553032.0,247527.0,0.0,0.0,0.0,0.0,380.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0498,0.0,0.008,3.18,0.0,263.0,1.0,0.0,20.1,1466.286,0.0,4603.0,0.0,436.429,0.0,60367471.0,0.0,0.94,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.137,0.0,2.359,1400237.0,3.52,0.0,12226.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.014,86133.0,0.0,0.0,0.0,0.0,0.0,372.916,113.151,0.0,0.0,0.0,0.0,12.0,11.0,4.78,727675.0,205.859,0.0,0.0,329.0,0.0,0.0,0.0,142419.0,0.0,0.0,0.0,0.0,2.32,0.0,74.07,0.0,100.0,0.0,0.0,37.0,0.0,0.0,35220.084,7925.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,88845.0,0.0,83141.0,0.0,2127896.0,1.21,105.0,0.0,0.0,0.0,0.0,0.0,32809145.0,0.0,5.45,42422.798,1377.0,0.0,0.0,22512.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,202.533,0.0,543.49,0.0,131.279,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2560957.0,249740.0,0.0,0.0,0.0,0.0,744.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.049,0.0,0.007,3.18,0.0,1345.0,0.0,0.0,20.4,1471.736,0.0,4527.0,0.0,423.429,0.0,60367471.0,0.0,0.94,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.109,0.0,4.049,1406695.0,3.67,0.0,12093.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.915,88529.0,0.0,0.0,0.0,0.0,0.0,373.231,113.151,0.0,0.0,0.0,0.0,12.0,11.0,4.78,809747.0,205.859,0.0,0.0,499.0,0.0,0.0,0.0,244429.0,0.0,0.0,0.0,0.0,2.33,0.0,74.07,0.0,100.0,0.0,0.0,-38.0,0.0,0.0,35220.084,9651.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,89344.0,0.0,84243.0,0.0,2216425.0,1.34,105.0,0.0,0.0,0.0,0.0,0.0,33053574.0,0.0,8.266,42582.668,1396.0,0.0,0.0,22531.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,200.325,0.0,547.539,0.0,159.871,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2570608.0,248046.0,0.0,0.0,0.0,0.0,744.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0488,0.0,0.008,3.18,0.0,1345.0,0.0,0.0,20.5,1480.002,0.0,4834.0,0.0,417.429,0.0,60367471.0,0.0,0.95,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.075,0.0,4.627,1415788.0,3.84,0.0,11806.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.936,100215.0,0.0,0.0,0.0,0.0,0.0,368.013,113.151,0.0,0.0,0.0,0.0,12.0,11.0,4.78,900869.0,205.859,0.0,0.0,476.0,0.0,0.0,0.0,279307.0,0.0,0.0,0.0,0.0,2.35,0.0,74.07,0.0,100.0,0.0,0.0,-69.0,0.0,0.0,35220.084,13182.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,89820.0,0.0,88391.0,0.0,2316640.0,1.49,105.0,0.0,0.0,0.0,0.0,0.0,33332881.0,0.0,7.885,42801.031,1464.0,0.0,0.0,22216.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,195.571,0.0,552.166,0.0,218.363,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2583790.0,245980.0,0.0,0.0,0.0,0.0,744.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.048,0.0,0.009,3.18,0.0,1345.0,0.0,0.0,20.8,1487.887,0.0,5228.0,0.0,418.714,0.0,60367471.0,0.0,0.96,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.062,0.0,4.475,1429375.0,4.02,0.0,11705.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.768,108722.0,0.0,0.0,0.0,0.0,0.0,362.679,113.151,0.0,0.0,0.0,0.0,12.0,11.0,4.78,996008.0,205.859,0.0,0.0,421.0,0.0,0.0,0.0,270142.0,0.0,0.0,0.0,0.0,2.37,0.0,74.07,0.0,100.0,0.0,0.0,6.0,0.0,0.0,35220.084,13656.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,90241.0,0.0,90469.0,0.0,2425362.0,1.65,105.0,0.0,0.0,0.0,0.0,0.0,33603023.0,0.0,6.974,43027.246,1499.0,0.0,0.0,21894.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,193.905,0.0,556.641,0.0,226.215,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2597446.0,245203.0,0.0,0.0,0.0,0.0,744.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0477,0.0,0.011,3.18,0.0,1345.0,0.0,0.0,20.9,1494.861,0.0,6469.0,0.0,408.571,0.0,60367471.0,0.0,0.97,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.066,0.0,4.481,1447357.0,4.2,0.0,11798.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.531,107966.0,0.0,0.0,0.0,0.0,0.0,359.747,113.151,0.0,0.0,0.0,0.0,12.0,11.0,4.78,1085992.0,205.859,0.0,0.0,377.0,0.0,0.0,0.0,270507.0,0.0,0.0,0.0,0.0,2.4,0.0,74.07,0.0,100.0,0.0,0.0,-9.0,0.0,0.0,35220.084,14213.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,90618.0,0.0,91747.0,0.0,2533328.0,1.8,105.0,0.0,0.0,0.0,0.0,0.0,33873530.0,0.0,6.245,43262.687,1520.0,0.0,0.0,21717.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,195.443,0.0,561.122,0.0,235.441,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2611659.0,245454.0,0.0,0.0,0.0,0.0,744.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0481,0.0,0.014,3.18,0.0,1345.0,0.0,0.0,20.8,1501.106,0.0,8323.0,0.0,394.286,0.0,60367471.0,0.0,0.98,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.029,0.0,4.678,1462067.0,4.33,0.0,11902.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.446,78211.0,0.0,0.0,0.0,0.0,0.0,356.45,113.151,0.0,0.0,0.0,0.0,12.0,11.0,4.78,1149494.0,205.859,0.0,0.0,385.0,0.0,0.0,0.0,282407.0,0.0,0.0,0.0,0.0,2.42,0.0,74.07,0.0,100.0,0.0,0.0,-32.0,0.0,0.0,35220.084,13439.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,91003.0,0.0,89959.0,0.0,2611539.0,1.9,105.0,0.0,0.0,0.0,0.0,0.0,34155937.0,0.0,6.378,43485.307,1490.0,0.0,0.0,21518.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,197.162,0.0,565.8,0.0,222.62,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2625098.0,243225.0,0.0,0.0,0.0,0.0,744.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0489,0.0,0.016,3.18,0.0,1345.0,0.0,0.0,20.4,1507.484,0.0,9827.0,0.0,389.143,0.0,60367471.0,0.0,0.99,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.014,0.0,3.426,1471608.0,4.4,0.0,11958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.524,42375.0,0.0,0.0,0.0,0.0,0.0,354.048,113.151,0.0,0.0,0.0,0.0,12.0,11.0,4.78,1182328.0,205.859,0.0,0.0,270.0,0.0,0.0,0.0,206789.0,0.0,0.0,0.0,0.0,2.44,112.17,74.07,0.0,100.0,0.0,0.0,-3.0,0.0,0.0,35220.084,11640.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,91273.0,0.0,87450.0,0.0,2653914.0,1.96,105.0,0.0,0.0,0.0,0.0,0.0,34362726.0,0.0,4.473,43678.126,1449.0,0.0,0.0,21373.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,198.087,6771.0,569.226,0.0,192.819,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2636738.0,242286.0,0.0,0.0,0.0,0.0,744.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0494,0.0,0.018,3.18,0.0,1345.0,0.0,0.0,20.3,1511.957,0.0,10814.0,0.0,393.857,0.0,60367471.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
16.24,0.0,1.0,4.018,0.0,2.39,1498535.0,4.51,0.0,11964.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.472,67158.0,0.0,0.0,0.0,0.0,0.0,358.968,113.151,0.0,0.0,0.0,0.0,2.0,29.0,4.78,1222561.0,205.859,0.0,0.0,307.0,0.0,0.0,0.0,144270.0,0.0,0.0,0.0,0.0,2.48,0.0,74.07,0.0,71.0,0.0,0.0,36.0,0.0,0.0,35220.084,7969.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,91580.0,0.0,84739.0,0.0,2721072.0,2.03,291.0,0.0,0.0,0.0,0.0,0.0,34506996.0,0.0,5.086,43810.134,1404.0,0.0,0.0,21670.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,198.191,0.0,571.616,0.0,132.008,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2644707.0,242550.0,0.0,0.0,0.0,0.0,788.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0493,0.0,0.023,3.18,0.0,1306.0,0.0,0.0,20.3,1517.042,0.0,14043.0,0.0,390.714,0.0,60367471.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
16.24,0.0,1.0,4.088,0.0,4.543,1533107.0,4.62,0.0,12101.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.29,67212.0,0.0,0.0,0.0,0.0,0.0,358.72,113.151,0.0,0.0,0.0,0.0,2.0,29.0,4.78,1255201.0,205.859,0.0,0.0,422.0,0.0,0.0,0.0,274263.0,0.0,0.0,0.0,0.0,2.54,0.0,74.07,0.0,71.0,0.0,0.0,0.0,0.0,0.0,35220.084,10612.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,92002.0,0.0,81694.0,0.0,2788284.0,2.08,291.0,0.0,0.0,0.0,0.0,0.0,34781259.0,0.0,6.991,43985.924,1353.0,0.0,0.0,21655.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,200.465,0.0,576.159,0.0,175.79,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2655319.0,246812.0,0.0,0.0,0.0,0.0,788.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.049,0.0,0.03,3.18,0.0,1306.0,0.0,0.0,20.4,1524.033,0.0,18059.0,0.0,379.714,0.0,60367471.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
16.24,0.0,1.0,4.163,0.0,5.152,1578248.0,4.74,0.0,12068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.959,73261.0,0.0,0.0,0.0,0.0,0.0,354.628,113.151,0.0,0.0,0.0,0.0,2.0,29.0,4.78,1283321.0,205.859,0.0,0.0,336.0,0.0,0.0,0.0,310994.0,0.0,0.0,0.0,0.0,2.61,0.0,74.07,0.0,71.0,0.0,0.0,-15.0,0.0,0.0,35220.084,12947.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,92338.0,0.0,77844.0,0.0,2861545.0,2.13,291.0,0.0,0.0,0.0,0.0,0.0,35092253.0,0.0,5.566,44200.394,1290.0,0.0,0.0,21408.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,199.909,0.0,581.311,0.0,214.47,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2668266.0,251339.0,0.0,0.0,0.0,0.0,788.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.048,0.0,0.038,3.18,0.0,1306.0,0.0,0.0,20.8,1529.599,0.0,23209.0,0.0,359.714,0.0,60367471.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
16.24,0.0,1.0,4.216,0.0,4.846,1633635.0,4.86,0.0,12279.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.888,75244.0,0.0,0.0,0.0,0.0,0.0,348.996,113.151,0.0,0.0,0.0,0.0,2.0,29.0,4.78,1303178.0,205.859,0.0,0.0,391.0,0.0,0.0,0.0,292533.0,0.0,0.0,0.0,0.0,2.71,0.0,74.07,0.0,71.0,0.0,0.0,-2.0,0.0,0.0,35220.084,15137.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,92729.0,0.0,73061.0,0.0,2936789.0,2.16,291.0,0.0,0.0,0.0,0.0,0.0,35384786.0,0.0,6.477,44451.142,1210.0,0.0,0.0,21068.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,203.414,0.0,586.157,0.0,250.748,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2683403.0,254538.0,0.0,0.0,0.0,0.0,788.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0482,0.0,0.048,3.18,0.0,1306.0,0.0,0.0,20.7,1536.076,0.0,29180.0,0.0,355.429,0.0,60367471.0,0.0,1.01,0.0,0.0,2.0,0.0,0.0
16.24,0.0,1.0,4.257,0.0,4.764,1692653.0,4.99,0.0,12233.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.743,74511.0,0.0,0.0,0.0,0.0,0.0,345.07,113.151,0.0,0.0,0.0,0.0,2.0,29.0,4.78,1318671.0,205.859,0.0,0.0,316.0,0.0,0.0,0.0,287619.0,0.0,0.0,0.0,0.0,2.8,0.0,74.07,0.0,71.0,0.0,0.0,-31.0,0.0,0.0,35220.084,13893.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,93045.0,0.0,68282.0,0.0,3011300.0,2.18,291.0,0.0,0.0,0.0,0.0,0.0,35672405.0,0.0,5.235,44681.282,1131.0,0.0,0.0,20831.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,202.656,0.0,590.921,0.0,230.141,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2697296.0,256982.0,0.0,0.0,0.0,0.0,788.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0476,0.0,0.058,3.18,0.0,1306.0,0.0,0.0,21.0,1541.31,0.0,35042.0,0.0,346.714,0.0,60367471.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
16.24,0.0,1.0,4.276,0.0,4.813,1738798.0,5.08,0.0,12245.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.568,52917.0,0.0,0.0,0.0,0.0,0.0,340.614,113.151,0.0,0.0,0.0,0.0,2.0,29.0,4.78,1325443.0,205.859,0.0,0.0,311.0,0.0,0.0,0.0,290534.0,0.0,0.0,0.0,0.0,2.88,0.0,74.07,0.0,71.0,0.0,0.0,-33.0,0.0,0.0,35220.084,13523.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,93356.0,0.0,64668.0,0.0,3064217.0,2.2,291.0,0.0,0.0,0.0,0.0,0.0,35962939.0,0.0,5.152,44905.293,1071.0,0.0,0.0,20562.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,202.855,0.0,595.734,0.0,224.011,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2710819.0,258143.0,0.0,0.0,0.0,0.0,788.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0474,0.0,0.065,3.18,0.0,1306.0,0.0,0.0,21.1,1546.462,0.0,39533.0,0.0,336.143,0.0,60367471.0,0.0,0.99,0.0,0.0,2.0,0.0,0.0
16.24,0.0,1.0,4.273,0.0,3.407,1766221.0,5.13,0.0,12163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.452,30022.0,0.0,0.0,0.0,0.0,0.0,340.15,113.151,0.0,0.0,0.0,0.0,2.0,29.0,4.78,1328042.0,205.859,0.0,0.0,221.0,0.0,0.0,0.0,205642.0,0.0,0.0,0.0,0.0,2.93,108.465,74.07,0.0,71.0,0.0,0.0,23.0,0.0,0.0,35220.084,11060.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,93577.0,0.0,62904.0,0.0,3094239.0,2.2,291.0,0.0,0.0,0.0,0.0,0.0,36168581.0,0.0,3.661,45088.505,1042.0,0.0,0.0,20534.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,201.483,6548.0,599.14,0.0,183.211,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2721879.0,257979.0,0.0,0.0,0.0,0.0,788.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0471,0.0,0.07,3.18,0.0,1306.0,0.0,0.0,21.2,1550.123,0.0,42088.0,0.0,329.143,0.0,60367471.0,0.0,0.99,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.356,0.0,2.97,1823230.0,5.23,0.0,12073.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.336,63054.0,1.0,0.0,0.0,0.0,0.0,341.31,113.151,0.0,0.0,0.0,0.0,2.0,35.0,4.78,1334087.0,205.859,0.0,0.0,258.0,0.0,0.0,0.0,179278.0,0.0,0.0,0.0,0.0,3.02,0.0,77.78,0.0,184.0,0.0,0.0,4.0,0.0,0.0,35220.084,7344.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,93835.0,0.0,62317.0,0.0,3157293.0,2.21,189.0,0.0,0.0,0.0,0.0,0.0,36347859.0,0.0,4.274,45210.16,1032.0,0.0,0.0,20604.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,200.004,0.0,602.11,0.0,121.655,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2729223.0,262980.0,0.0,0.0,0.0,0.0,1063.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0459,0.0,0.077,3.18,0.0,2096.0,0.0,0.0,21.8,1554.397,0.0,46385.0,0.0,322.143,0.0,60367471.0,0.0,0.99,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.356,0.0,4.539,1888505.0,5.35,0.0,12038.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.133,71472.0,1.0,0.0,0.0,0.0,0.0,340.2,113.151,0.0,0.0,0.0,0.0,2.0,35.0,4.78,1340284.0,205.859,0.0,0.0,336.0,0.0,0.0,0.0,274019.0,0.0,0.0,0.0,0.0,3.13,0.0,77.78,0.0,184.0,0.0,0.0,-15.0,0.0,0.0,35220.084,10368.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,94171.0,0.0,62926.0,0.0,3228765.0,2.22,189.0,0.0,0.0,0.0,0.0,0.0,36621878.0,0.0,5.566,45381.908,1042.0,0.0,0.0,20537.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,199.426,0.0,606.649,0.0,171.748,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2739591.0,262946.0,0.0,0.0,0.0,0.0,1063.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0458,0.0,0.084,3.18,0.0,2096.0,0.0,0.0,21.8,1559.963,0.0,50771.0,0.0,309.857,0.0,60367471.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
16.24,0.0,0.0,4.317,0.0,4.877,1959574.0,5.48,0.0,11913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.211,80648.0,1.0,0.0,0.0,0.0,0.0,336.555,113.151,0.0,0.0,0.0,0.0,2.0,35.0,4.78,1349863.0,205.859,0.0,0.0,369.0,0.0,0.0,0.0,294411.0,0.0,0.0,0.0,0.0,3.25,0.0,77.78,0.0,184.0,0.0,0.0,-31.0,0.0,0.0,35220.084,12066.0,83.51,0.0,0.0,0.0,0.0,0.0,0.0,94540.0,0.0,63981.0,0.0,3309413.0,2.24,189.0,0.0,0.0,0.0,0.0,0.0,36916289.0,0.0,6.113,45581.784,1060.0,0.0,0.0,20317.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,197.341,0.0,611.526,0.0,199.876,0.0,0.0,0.0,0.0,0.0,27.8,23.021,2751657.0,260577.0,0.0,0.0,0.0,0.0,1063.0,0.0,47.9,0.0,0.0,0.892,0.0,0.0,0.0,0.0457,0.0,0.09,3.18,0.0,2096.0,0.0,0.0,21.9,1566.075,0.0,54475.0,0.0,314.571,0.0,60367471.0,0.0,1.01,0.0,0.0,2.0,0.0,0.0
