new_tests,new_people_vaccinated_smoothed,new_deaths_per_million,hosp_patients_per_million,people_fully_vaccinated,new_cases,total_deaths_per_million,people_fully_vaccinated_per_hundred,reproduction_rate,hosp_patients,total_boosters,new_people_vaccinated_smoothed_per_hundred,total_cases_per_million,new_cases_smoothed_per_million,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,people_vaccinated,total_tests,new_deaths,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,new_tests_per_thousand,tests_per_case,icu_patients,new_cases_smoothed,total_deaths,new_vaccinations_smoothed_per_million,positive_rate,total_vaccinations_per_hundred,total_cases,total_boosters_per_hundred,new_cases_per_million,total_vaccinations,new_vaccinations,new_deaths_smoothed,new_deaths_smoothed_per_million
66348.0,7925.0,2.207,78.72800000000002,207532.0,2826.0,549.387,0.55,0.84,2997.0,0.0,0.021,21422.924,90.594,102721.0,2.45,20011.0,933230.0,22484611.0,84.0,590.645,2.698,75.46,1.743,29.8,-40.0,3448.7140000000004,20914.0,526.0,0.0336,3.0,815526.0,0.0,74.236,1140762.0,26316.0,96.0,2.522
72486.0,8683.0,2.443,78.15,227947.0,3441.0,551.83,0.6,0.84,2975.0,0.0,0.023,21513.315,91.138,102730.0,2.48,22353.0,942882.0,22557097.0,93.0,592.549,2.699,75.46,1.904,29.6,-5.0,3469.429,21007.0,587.0,0.0338,3.08,818967.0,0.0,90.391,1170829.0,30067.0,92.286,2.424
114132.0,9478.0,2.154,73.973,248785.0,3071.0,553.984,0.65,0.85,2816.0,3.0,0.025,21593.987,87.76799999999999,103342.0,2.51,24334.0,955455.0,22671229.0,82.0,595.547,2.715,75.46,2.998,30.9,-30.0,3341.143,21089.0,639.0,0.0323,3.16,822038.0,0.0,80.672,1204243.0,33414.0,86.14299999999999,2.263
129621.0,10027.0,2.075,69.297,272358.0,2716.0,556.059,0.72,0.86,2638.0,5.0,0.026,21665.333,81.99600000000002,104015.0,2.55,26349.0,969574.0,22800850.0,79.0,598.952,2.732,75.46,3.405,33.3,-20.0,3121.429,21168.0,692.0,0.03,3.26,824754.0,0.0,71.346,1241937.0,37694.0,80.143,2.105
121554.0,10702.0,1.839,68.509,293373.0,3581.0,557.898,0.77,0.87,2608.0,5.0,0.028,21759.401,83.779,103663.0,2.58,28062.0,982258.0,22922404.0,70.0,602.145,2.7230000000000003,75.46,3.193,32.5,-18.0,3189.286,21238.0,737.0,0.0308,3.35,828335.0,0.0,94.069,1275636.0,33699.0,76.857,2.019
117756.0,10169.0,0.604,65.751,307797.0,2017.0,558.502,0.81,0.87,2503.0,5.0,0.027000000000000003,21812.386,80.229,103029.0,2.59,28478.0,984603.0,23040160.0,23.0,605.238,2.7060000000000004,75.46,3.093,33.7,1.0,3054.143,21261.0,748.0,0.0296,3.39,830352.0,0.0,52.984,1292405.0,16769.0,71.571,1.88
98615.0,8921.0,0.972,66.775,316113.0,1706.0,559.474,0.83,0.88,2542.0,5.0,0.023,21857.2,72.645,102930.0,2.59,26855.0,986310.0,23138775.0,37.0,607.8290000000002,2.704,75.46,2.591,37.2,7.0,2765.429,21298.0,705.0,0.0269,3.42,832058.0,0.0,44.815,1302428.0,10023.0,66.857,1.756
70447.0,8828.0,2.548,66.486,334091.0,4397.0,562.0219999999998,0.88,0.9,2531.0,5.0,0.023,21972.704,78.54,103516.0,2.61,26909.0,995027.0,23209222.0,97.0,609.679,2.719,75.46,1.851,34.6,9.0,2989.857,21395.0,707.0,0.0289,3.49,836455.0,0.0,115.504,1329123.0,26695.0,68.714,1.805
68521.0,8157.0,1.156,65.777,350005.0,2543.0,563.178,0.92,0.91,2504.0,5.0,0.021,22039.506,75.17,102949.0,2.63,25595.0,999981.0,23277743.0,44.0,611.479,2.704,75.46,1.8,36.0,-5.0,2861.571,21439.0,672.0,0.0278,3.55,838998.0,0.0,66.80199999999999,1349991.0,20868.0,61.714,1.621
88279.0,7462.0,1.839,65.593,369968.0,3395.0,565.0169999999998,0.97,0.92,2497.0,5.0,0.02,22128.689,76.38600000000002,99256.0,2.65,24774.0,1007689.0,23366022.0,70.0,613.798,2.607,75.46,2.319,34.1,-29.0,2907.857,21509.0,651.0,0.0293,3.62,842393.0,0.0,89.18299999999998,1377662.0,27671.0,60.0,1.5759999999999998
120726.0,9137.0,1.891,62.389,394815.0,3061.0,566.908,1.04,0.93,2375.0,7.0,0.024,22209.098,77.681,97985.0,2.71,26632.0,1033536.0,23486748.0,72.0,616.97,2.574,75.46,3.1710000000000003,33.1,-15.0,2957.143,21581.0,700.0,0.0302,3.75,845454.0,0.0,80.40899999999998,1428358.0,50696.0,59.0,1.55
129338.0,12169.0,1.3130000000000002,61.338,411913.0,2606.0,568.221,1.08,0.93,2335.0,11.0,0.032,22277.554,74.02199999999998,99097.0,2.8,29105.0,1067444.0,23616086.0,50.0,620.367,2.603,75.46,3.398,35.2,-23.0,2817.857,21631.0,765.0,0.0284,3.89,848060.0,0.0,68.457,1479368.0,51010.0,56.143,1.475
112310.0,15957.0,1.156,59.735,425056.0,2557.0,569.377,1.12,0.94,2274.0,12.0,0.042,22344.724,76.048,98319.0,2.88,32709.0,1096301.0,23728396.0,44.0,623.317,2.583,75.46,2.95,34.0,11.0,2895.0,21675.0,859.0,0.0294,4.0,850617.0,0.0,67.169,1521369.0,42001.0,59.143,1.554
94745.0,20001.0,1.287,59.709,457228.0,3284.0,570.664,1.2,0.95,2273.0,13.0,0.053,22430.991,81.97,97767.0,2.96,40161.0,1126317.0,23823141.0,49.0,625.806,2.568,75.46,2.489,31.3,10.0,3120.429,21724.0,1055.0,0.0319,4.16,853901.0,0.0,86.26700000000002,1583558.0,62189.0,60.857,1.599
69679.0,23074.0,1.024,61.994,475704.0,3305.0,571.689,1.25,0.96,2360.0,13.0,0.061,22517.809,77.872,97657.0,3.04,43305.0,1156542.0,23892820.0,39.0,627.637,2.565,75.46,1.83,32.9,9.0,2964.429,21763.0,1138.0,0.0304,4.29,857206.0,0.0,86.819,1632259.0,48701.0,52.57100000000001,1.381
69040.0,26915.0,1.235,59.236,490243.0,2994.0,572.923,1.29,0.96,2255.0,13.0,0.071,22596.458,79.565,97731.0,3.12,46950.0,1188387.0,23961860.0,47.0,629.45,2.567,75.46,1.814,32.3,13.0,3028.857,21810.0,1233.0,0.031,4.41,860200.0,0.0,78.649,1678643.0,46384.0,53.0,1.392
115846.0,31819.0,1.524,57.608,507317.0,3101.0,574.447,1.33,0.96,2193.0,13.0,0.084,22677.918,78.461,101669.0,3.23,51442.0,1230424.0,24077706.0,58.0,632.493,2.6710000000000003,75.46,3.043,34.0,-13.0,2986.857,21868.0,1351.0,0.0294,4.56,863301.0,0.0,81.46,1737754.0,59111.0,51.286,1.347
127724.0,36019.0,1.261,56.82,520696.0,3227.0,575.7080000000002,1.37,0.97,2163.0,13.0,0.095,22762.687,79.084,102669.0,3.38,54003.0,1285672.0,24205430.0,48.0,635.849,2.697,75.46,3.355,34.1,1.0,3010.571,21916.0,1419.0,0.0293,4.75,866528.0,0.0,84.77,1806381.0,68627.0,47.857,1.257
122987.0,38860.0,1.182,55.848,528696.0,2530.0,576.89,1.39,0.97,2126.0,13.0,0.102,22829.147,78.79899999999998,101762.0,3.52,55543.0,1339462.0,24328417.0,45.0,639.0790000000002,2.673,75.46,3.2310000000000003,33.9,-20.0,2999.7140000000004,21961.0,1459.0,0.0295,4.91,869058.0,0.0,66.46,1868171.0,61790.0,47.143,1.238
115600.0,40563.0,0.893,54.35,534084.0,2185.0,577.783,1.4,0.98,2069.0,13.0,0.107,22886.545,77.403,102232.0,3.63,56139.0,1380245.0,24444017.0,34.0,642.116,2.6860000000000004,75.46,3.037,34.7,16.0,2946.571,21995.0,1475.0,0.0288,5.03,871243.0,0.0,57.397,1914342.0,46171.0,45.714,1.2009999999999998
101453.0,42889.0,0.604,55.532,547434.0,3666.0,578.387,1.44,0.98,2114.0,13.0,0.113,22982.846,78.837,103190.0,3.75,55775.0,1426539.0,24545470.0,23.0,644.781,2.7110000000000003,75.46,2.665,34.4,1.0,3001.143,22018.0,1465.0,0.0291,5.19,874909.0,0.0,96.302,1973986.0,59644.0,42.0,1.103
75664.0,47777.0,0.736,56.898,557558.0,2838.0,579.123,1.46,0.99,2166.0,13.0,0.126,23057.397,77.084,104045.0,3.92,59470.0,1490978.0,24621134.0,28.0,646.769,2.733,75.46,1.988,35.5,2.0,2934.429,22046.0,1562.0,0.0282,5.38,877747.0,0.0,74.551,2048549.0,74563.0,40.429,1.062
77132.0,52952.0,1.5759999999999998,56.163,564083.0,2740.0,580.6990000000002,1.48,0.99,2138.0,13.0,0.139,23129.374,76.131,105201.0,4.1,63500.0,1559050.0,24698266.0,60.0,648.795,2.764,75.46,2.026,36.3,-18.0,2898.143,22106.0,1668.0,0.0275,5.58,880487.0,0.0,71.977,2123146.0,74597.0,42.286,1.111
115024.0,57582.0,1.208,55.45399999999999,568850.0,3132.0,581.9069999999998,1.49,1.0,2111.0,13.0,0.151,23211.648,76.247,105083.0,4.29,66372.0,1633496.0,24813290.0,46.0,651.816,2.76,75.46,3.022,36.2,-2.0,2902.571,22152.0,1744.0,0.0276,5.79,883619.0,0.0,82.274,2202359.0,79213.0,40.571,1.0659999999999998
125823.0,61492.0,1.077,54.639,572137.0,2873.0,582.984,1.5,1.01,2080.0,13.0,0.162,23287.118,74.919,104812.0,4.51,68841.0,1716119.0,24939113.0,41.0,655.122,2.753,75.46,3.305,36.8,-2.0,2852.0,22193.0,1808.0,0.0272,6.01,886492.0,0.0,75.47,2288269.0,85910.0,39.571,1.039
128656.0,64020.0,0.552,53.352,574626.0,2763.0,583.536,1.51,1.02,2031.0,13.0,0.168,23359.699,75.793,105622.0,4.7,70581.0,1787600.0,25067769.0,21.0,658.5010000000002,2.775,75.46,3.38,36.6,-3.0,2885.286,22214.0,1854.0,0.0273,6.21,889255.0,0.0,72.581,2362239.0,73970.0,36.143,0.949
112774.0,66199.0,0.6829999999999999,52.61600000000001,576266.0,2552.0,584.219,1.51,1.03,2003.0,13.0,0.174,23426.737,77.17,105218.0,4.84,72225.0,1843638.0,25180543.0,26.0,661.4639999999998,2.764,75.46,2.962,35.8,-7.0,2937.7140000000004,22240.0,1897.0,0.0279,6.36,891807.0,0.0,67.038,2419917.0,57678.0,35.0,0.919
96855.0,70526.0,0.972,53.11600000000001,586267.0,4082.0,585.191,1.54,1.04,2022.0,13.0,0.185,23533.967,78.73100000000002,104561.0,5.04,76073.0,1920220.0,25277398.0,37.0,664.008,2.747,75.46,2.544,34.9,5.0,2997.143,22277.0,1998.0,0.0287,6.58,895889.0,0.0,107.229,2506500.0,86583.0,37.0,0.972
76059.0,70809.0,0.736,54.797,590286.0,3074.0,585.927,1.55,1.04,2086.0,15.0,0.18600000000000005,23614.717,79.617,104618.0,5.22,75485.0,1986640.0,25353457.0,28.0,666.0060000000002,2.748,75.46,1.998,34.5,17.0,3030.857,22305.0,1983.0,0.029,6.77,898963.0,0.0,80.75,2576941.0,70441.0,37.0,0.972
76578.0,71604.0,0.8140000000000001,54.271,595529.0,2985.0,586.741,1.56,1.04,2066.0,15.0,0.188,23693.13,80.53699999999998,104538.0,5.41,76097.0,2060281.0,25430035.0,31.0,668.018,2.7460000000000004,75.46,2.012,34.1,-16.0,3065.857,22336.0,1999.0,0.0293,6.98,901948.0,0.0,78.41199999999998,2655825.0,78884.0,32.857,0.863
113863.0,74424.0,0.946,53.746,600695.0,3123.0,587.687,1.58,1.05,2046.0,15.0,0.196,23775.167,80.503,104373.0,5.66,78974.0,2154465.0,25543898.0,36.0,671.0089999999999,2.742,75.46,2.991,34.1,2.0,3064.571,22372.0,2075.0,0.0294,7.24,905071.0,0.0,82.038,2755175.0,99350.0,31.429,0.826
120366.0,78150.0,0.867,53.221,604271.0,3574.0,588.553,1.59,1.06,2026.0,15.0,0.205,23869.052000000003,83.133,103593.0,5.95,82741.0,2263172.0,25664264.0,33.0,674.171,2.721,75.46,3.162,32.7,-3.0,3164.7140000000004,22405.0,2174.0,0.0305,7.53,908645.0,0.0,93.885,2867458.0,112283.0,30.286,0.7959999999999999
123598.0,82690.0,0.7879999999999999,53.562,607416.0,2915.0,589.341,1.6,1.07,2039.0,17.0,0.217,23945.626,83.704,102870.0,6.22,87375.0,2366428.0,25787862.0,30.0,677.4169999999998,2.702,71.76,3.247,32.3,-6.0,3186.429,22435.0,2295.0,0.031,7.81,911560.0,0.0,76.574,2973861.0,106403.0,31.571,0.8290000000000001
113550.0,87707.0,0.762,50.83,609567.0,2644.0,590.1030000000002,1.6,1.07,1935.0,17.0,0.23,24015.081,84.04899999999998,102981.0,6.46,92465.0,2457585.0,25901412.0,29.0,680.4,2.705,71.76,2.983,32.2,5.0,3199.571,22464.0,2429.0,0.0311,8.06,914204.0,0.0,69.455,3067169.0,93308.0,32.0,0.841
94826.0,93823.0,0.841,54.35,615239.0,3790.0,590.944,1.62,1.08,2069.0,17.0,0.246,24114.64,82.95299999999997,102691.0,6.77,97963.0,2576984.0,25996238.0,32.0,682.8910000000002,2.698,71.76,2.491,32.5,24.0,3157.857,22496.0,2573.0,0.0308,8.39,917994.0,0.0,99.559,3192240.0,125071.0,31.286,0.8220000000000001
72540.0,101008.0,0.63,55.9,619514.0,3017.0,591.5740000000002,1.63,1.09,2128.0,18.0,0.265,24193.893,82.73899999999998,102189.0,7.08,105184.0,2693699.0,26068778.0,24.0,684.797,2.684,71.76,1.906,32.4,1.0,3149.7140000000004,22520.0,2763.0,0.0308,8.7,921011.0,0.0,79.253,3313231.0,120991.0,30.714,0.807
72677.0,109666.0,0.919,55.375,624967.0,3433.0,592.494,1.64,1.1,2108.0,19.0,0.28800000000000003,24284.074,84.421,101631.0,7.43,113872.0,2827946.0,26141455.0,35.0,686.706,2.67,71.76,1.909,31.6,21.0,3213.7140000000004,22555.0,2991.0,0.0316,9.07,924444.0,0.0,90.181,3452932.0,139701.0,31.286,0.8220000000000001
109185.0,117848.0,0.946,54.771,630798.0,3673.0,593.439,1.66,1.12,2085.0,19.0,0.31,24380.559,86.485,100963.0,7.83,122149.0,2979401.0,26250640.0,36.0,689.574,2.652,71.76,2.8680000000000003,30.7,0.0,3292.286,22591.0,3209.0,0.0326,9.48,928117.0,0.0,96.485,3610218.0,157286.0,31.286,0.8220000000000001
121065.0,124912.0,0.7090000000000001,55.217,637108.0,4274.0,594.149,1.67,1.13,2102.0,19.0,0.328,24492.832,89.111,101063.0,8.24,129603.0,3137553.0,26371705.0,27.0,692.7539999999998,2.655,71.76,3.18,29.8,5.0,3392.286,22618.0,3405.0,0.0336,9.92,932391.0,0.0,112.273,3774680.0,164462.0,30.429,0.799
120344.0,128530.0,0.6829999999999999,55.48,641920.0,3323.0,594.832,1.69,1.14,2112.0,20.0,0.338,24580.123,90.643,100598.0,8.58,133460.0,3266140.0,26492049.0,26.0,695.915,2.643,71.76,3.161,29.2,-12.0,3450.571,22644.0,3506.0,0.0343,10.27,935714.0,0.0,87.291,3908080.0,133400.0,29.857,0.784
100779.0,128081.0,0.867,55.48,645789.0,3142.0,595.6990000000002,1.7,1.15,2112.0,20.0,0.336,24662.66,92.511,98774.0,8.81,133256.0,3354150.0,26592828.0,33.0,698.563,2.595,71.76,2.647,28.0,11.0,3521.7140000000004,22677.0,3500.0,0.0357,10.51,938856.0,0.0,82.537,3999959.0,91879.0,30.429,0.799
111555.0,131407.0,1.051,57.608,649444.0,4859.0,596.749,1.71,1.16,2193.0,20.0,0.345,24790.3,96.523,101164.0,9.19,136294.0,3496834.0,26704383.0,40.0,701.493,2.657,71.76,2.93,27.5,1.0,3674.429,22717.0,3580.0,0.0363,10.89,943715.0,0.0,127.64,4146298.0,146339.0,31.571,0.8290000000000001
73918.0,131837.0,0.499,60.077,653570.0,3678.0,597.248,1.72,1.17,2287.0,21.0,0.34600000000000003,24886.917,99.004,101360.0,9.5,136703.0,3616558.0,26778301.0,19.0,703.435,2.6630000000000003,71.76,1.942,26.9,31.0,3768.857,22736.0,3591.0,0.0372,11.22,947393.0,0.0,96.617,4270149.0,123851.0,30.857,0.8109999999999999
80180.0,136660.0,0.63,59.84,658717.0,4196.0,597.879,1.73,1.18,2278.0,22.0,0.359,24997.141,101.867,102432.0,9.94,141482.0,3784569.0,26858481.0,24.0,705.541,2.6910000000000003,71.76,2.106,26.4,11.0,3877.857,22760.0,3717.0,0.0379,11.67,951589.0,0.0,110.224,4443308.0,173159.0,29.286,0.769
119182.0,141346.0,0.8140000000000001,60.234,665589.0,5166.0,598.693,1.75,1.19,2293.0,22.0,0.371,25132.846,107.47,103860.0,10.43,146316.0,3968822.0,26977663.0,31.0,708.672,2.728,71.76,3.131,25.4,-6.0,4091.143,22791.0,3844.0,0.0394,12.17,956755.0,0.0,135.705,4634433.0,191125.0,28.571,0.7509999999999999
132838.0,148630.0,0.946,59.709,674151.0,5084.0,599.639,1.77,1.2,2273.0,22.0,0.39,25266.397,110.509,105542.0,10.98,153922.0,4177964.0,27110501.0,36.0,712.1610000000002,2.772,71.76,3.49,25.1,31.0,4206.857,22827.0,4043.0,0.0399,12.75,961839.0,0.0,133.55100000000002,4852137.0,217704.0,29.857,0.784
123165.0,153362.0,0.6829999999999999,61.548,679867.0,4237.0,600.322,1.79,1.21,2343.0,23.0,0.403,25377.698,113.939,105945.0,11.4,158783.0,4339673.0,27233666.0,26.0,715.3969999999998,2.783,71.76,3.235,24.4,6.0,4337.429,22853.0,4171.0,0.0409,13.19,966076.0,0.0,111.301,5019563.0,167426.0,29.857,0.784
124221.0,161199.0,0.736,59.604,684061.0,4090.0,601.057,1.8,1.22,2269.0,23.0,0.423,25485.138,117.497,109294.0,11.78,166667.0,4482545.0,27357887.0,28.0,718.66,2.8710000000000004,71.76,3.263,24.4,6.0,4472.857,22881.0,4378.0,0.0409,13.57,970166.0,0.0,107.44,5166629.0,147066.0,29.143,0.7659999999999999
108493.0,166845.0,0.525,58.343,689839.0,6313.0,601.5830000000002,1.81,1.22,2221.0,23.0,0.438,25650.973,122.953,108857.0,12.25,172616.0,4664751.0,27466380.0,20.0,721.51,2.86,71.76,2.85,23.3,20.0,4680.571,22901.0,4534.0,0.043,14.07,976479.0,0.0,165.835,5354613.0,187984.0,26.286,0.69
83928.0,173015.0,0.6829999999999999,65.83,697501.0,3886.0,602.266,1.83,1.23,2506.0,23.0,0.454,25753.053,123.734,110287.0,12.68,179291.0,4827661.0,27550308.0,26.0,723.715,2.897,71.76,2.205,23.4,2.0,4710.286,22927.0,4710.0,0.0427,14.51,980365.0,0.0,102.081,5525185.0,170572.0,27.286,0.7170000000000001
94212.0,179472.0,0.867,66.092,704563.0,9128.0,603.133,1.85,1.24,2516.0,23.0,0.471,25992.835,142.24200000000005,112291.0,13.24,186021.0,5040872.0,27644520.0,33.0,726.19,2.95,71.76,2.475,20.7,12.0,5414.857,22960.0,4887.0,0.0482,15.09,989493.0,0.0,239.782,5745458.0,220273.0,28.571,0.7509999999999999
128335.0,181227.0,1.13,66.64399999999999,715219.0,5756.0,604.262,1.88,1.24,2537.0,24.0,0.476,26144.039,144.45600000000005,113599.0,13.76,188317.0,5237408.0,27772855.0,43.0,729.561,2.984,75.46,3.3710000000000004,20.7,17.0,5499.143,23003.0,4947.0,0.0484,15.64,995249.0,0.0,151.203,5952651.0,207193.0,30.286,0.7959999999999999
139412.0,173806.0,0.762,68.43,719690.0,3633.0,605.024,1.89,1.23,2605.0,24.0,0.457,26239.474,139.011,114538.0,14.17,180312.0,5394608.0,27912267.0,29.0,733.2230000000002,3.009,75.46,3.662,21.6,9.0,5291.857,23032.0,4737.0,0.0462,16.06,998882.0,0.0,95.435,6114322.0,161671.0,29.286,0.769
134665.0,178827.0,0.499,58.606,724375.0,7096.0,605.523,1.9,1.24,2231.0,26.0,0.47,26425.877,149.74,116181.0,14.69,185185.0,5591460.0,28046932.0,19.0,736.76,3.052,75.46,3.537,20.4,35.0,5700.286,23051.0,4865.0,0.0491,16.59,1005978.0,0.0,186.404,6315861.0,201539.0,28.286,0.743
128624.0,174805.0,0.63,59.184,724666.0,3494.0,606.154,1.9,1.25,2253.0,27.0,0.459,26517.661,147.503,116810.0,14.99,180606.0,5706180.0,28175556.0,24.0,740.1389999999999,3.068,75.46,3.379,20.8,32.0,5615.143,23075.0,4744.0,0.0481,16.89,1009472.0,0.0,91.783,6430873.0,115012.0,27.714,0.728
103282.0,172984.0,0.552,63.728,738873.0,8289.0,606.705,1.94,1.26,2426.0,27.0,0.454,26735.403,154.91899999999995,116065.0,15.43,179989.0,5875638.0,28278838.0,21.0,742.852,3.049,75.46,2.713,19.7,40.0,5897.429,23096.0,4728.0,0.0508,17.38,1017761.0,0.0,217.742,6614538.0,183665.0,27.857,0.732
85363.0,177068.0,1.208,70.71600000000002,751855.0,10865.0,607.914,1.98,1.26,2692.0,28.0,0.465,27020.814,181.109,116270.0,15.94,184833.0,6067134.0,28364201.0,46.0,745.095,3.054,75.46,2.242,16.9,6.0,6894.429,23142.0,4855.0,0.0593,17.91,1028626.0,0.0,285.411,6819017.0,204479.0,30.714,0.807
90246.0,177335.0,0.841,77.835,769551.0,7760.0,608.754,2.02,1.25,2963.0,28.0,0.466,27224.66,175.975,115704.0,16.5,186619.0,6282215.0,28454447.0,32.0,747.465,3.039,75.46,2.371,17.3,18.0,6699.0,23174.0,4902.0,0.0579,18.52,1036386.0,0.0,203.846,7051794.0,232777.0,30.571,0.8029999999999999
123638.0,184043.0,0.998,79.437,789199.0,8347.0,609.752,2.07,1.24,3024.0,28.0,0.483,27443.926,185.698,115033.0,17.14,194612.0,6525709.0,28578085.0,38.0,750.7130000000002,3.022,75.46,3.248,16.3,31.0,7069.143,23212.0,5112.0,0.0615,19.22,1044733.0,0.0,219.266,7314936.0,263142.0,29.857,0.784
147257.0,204251.0,1.051,81.118,809827.0,9266.0,610.803,2.13,1.22,3088.0,28.0,0.537,27687.333,206.837,116154.0,17.93,217129.0,6824368.0,28725342.0,40.0,754.581,3.051,75.46,3.868,14.8,34.0,7873.857,23252.0,5704.0,0.0678,20.05,1053999.0,0.0,243.407,7634223.0,319287.0,31.429,0.826
150904.0,209138.0,0.946,82.51,826681.0,7370.0,611.749,2.17,1.21,3141.0,28.0,0.5489999999999999,27880.935,207.865,118473.0,18.53,223753.0,7055425.0,28876246.0,36.0,758.546,3.112,75.46,3.964,15.0,38.0,7913.0,23288.0,5878.0,0.0668,20.71,1061369.0,0.0,193.601,7882134.0,247911.0,33.857,0.889
141637.0,218108.0,0.736,83.719,831744.0,7672.0,612.484,2.18,1.19,3187.0,29.0,0.573,28082.469,223.544,120332.0,19.0,233405.0,7232934.0,29017883.0,28.0,762.2660000000002,3.161,75.46,3.721,14.1,26.0,8509.857,23316.0,6131.0,0.0707,21.19,1069041.0,0.0,201.535,8064707.0,182573.0,34.429,0.904
129708.0,239269.0,1.077,88.999,851007.0,10541.0,613.561,2.24,1.17,3388.0,30.0,0.629,28359.369,231.995,124108.0,19.83,255288.0,7550518.0,29147591.0,41.0,765.673,3.26,75.46,3.407,14.1,33.0,8831.571,23357.0,6706.0,0.0712,22.07,1079582.0,0.0,276.9,8401555.0,336848.0,37.286,0.979
110265.0,248541.0,0.946,94.699,865871.0,7466.0,614.507,2.27,1.16,3605.0,31.0,0.653,28555.492,219.24,127665.0,20.51,264829.0,7806921.0,29257856.0,36.0,768.57,3.354,75.46,2.897,15.3,8.0,8346.0,23393.0,6957.0,0.0654,22.78,1087048.0,0.0,196.123,8672823.0,271268.0,35.857,0.942
106751.0,258494.0,1.392,97.746,879613.0,8952.0,615.899,2.31,1.14,3721.0,32.0,0.679,28790.651,223.713,130023.0,21.26,274218.0,8091674.0,29364607.0,53.0,771.3739999999998,3.4160000000000004,75.46,2.804,15.3,30.0,8516.286,23446.0,7203.0,0.0655,23.57,1096000.0,0.0,235.159,8971319.0,298496.0,38.857,1.021
133832.0,265360.0,1.445,98.928,896524.0,9778.0,617.344,2.36,1.13,3766.0,32.0,0.6970000000000001,29047.508,229.083,131479.0,22.02,280693.0,8383229.0,29498439.0,55.0,774.89,3.454,75.46,3.516,15.1,20.0,8720.714,23501.0,7373.0,0.0663,24.38,1105778.0,0.0,256.857,9279785.0,308466.0,41.286,1.085
160320.0,267577.0,1.077,100.111,903950.0,9258.0,618.4209999999998,2.37,1.11,3811.0,34.0,0.703,29290.705,229.053,133345.0,22.85,281024.0,8697405.0,29658759.0,41.0,779.1010000000001,3.503,75.46,4.211,15.3,61.0,8719.571,23542.0,7382.0,0.0654,25.22,1115036.0,0.0,243.197,9601389.0,321604.0,41.429,1.088
151379.0,267627.0,1.261,104.287,928009.0,7080.0,619.682,2.44,1.09,3970.0,34.0,0.703,29476.688,227.965,133413.0,23.45,282103.0,8928815.0,29810138.0,48.0,783.078,3.505,75.46,3.977,15.4,35.0,8678.143,23590.0,7411.0,0.065,25.89,1122116.0,0.0,185.983,9856858.0,255469.0,43.143,1.133
140001.0,270142.0,0.893,105.338,933668.0,7890.0,620.575,2.45,1.08,4010.0,35.0,0.71,29683.949,228.783,133179.0,23.97,284703.0,9123927.0,29950139.0,34.0,786.755,3.498,75.46,3.678,15.3,24.0,8709.286,23624.0,7479.0,0.0654,26.42,1130006.0,0.0,207.261,10057630.0,200772.0,44.0,1.156
123321.0,259478.0,1.156,108.884,954015.0,10316.0,621.731,2.51,1.06,4145.0,37.0,0.682,29954.939,227.938,132267.0,24.61,274194.0,9366861.0,30073460.0,44.0,789.995,3.475,75.46,3.239,15.2,25.0,8677.143,23668.0,7203.0,0.0656,27.11,1140322.0,0.0,270.98900000000003,10320913.0,263283.0,44.429,1.167
102172.0,255358.0,1.208,113.928,965886.0,7314.0,622.939,2.54,1.05,4337.0,38.0,0.6709999999999999,30147.069,227.368,131111.0,25.2,269647.0,9594426.0,30175632.0,46.0,792.679,3.444,75.46,2.684,15.1,33.0,8655.429,23714.0,7083.0,0.066,27.74,1147636.0,0.0,192.13,10560350.0,239437.0,45.857,1.205
105804.0,258263.0,1.3130000000000002,114.296,979320.0,8219.0,624.253,2.57,1.04,4351.0,41.0,0.6779999999999999,30362.973,224.617,130976.0,26.0,272508.0,9899512.0,30281436.0,50.0,795.4580000000002,3.4410000000000003,75.46,2.779,15.3,30.0,8550.714,23764.0,7158.0,0.0653,28.58,1155855.0,0.0,215.904,10878873.0,318523.0,45.429,1.193
137021.0,266190.0,1.55,116.161,997098.0,8901.0,625.803,2.62,1.03,4422.0,43.0,0.6990000000000001,30596.792,221.326,131431.0,26.92,280560.0,10246562.0,30418457.0,59.0,799.058,3.4530000000000003,75.46,3.599,15.6,20.0,8425.429,23823.0,7370.0,0.0641,29.54,1164756.0,0.0,233.819,11243703.0,364830.0,46.0,1.208
140849.0,271423.0,1.602,114.375,1016241.0,8464.0,627.405,2.67,1.02,4354.0,49.0,0.713,30819.131,218.347,128650.0,27.84,287466.0,10597363.0,30559306.0,61.0,802.758,3.379,75.46,3.7,15.5,22.0,8312.0,23884.0,7551.0,0.0646,30.51,1173220.0,0.0,222.33900000000003,11613653.0,369950.0,48.857,1.283
145991.0,277445.0,1.156,114.269,1032032.0,7461.0,628.561,2.71,1.01,4350.0,51.0,0.7290000000000001,31015.123,219.776,127880.0,28.56,292308.0,10870930.0,30705297.0,44.0,806.5930000000002,3.359,75.46,3.835,15.3,24.0,8366.429,23928.0,7679.0,0.0654,31.27,1180681.0,0.0,195.992,11903013.0,289360.0,48.286,1.268
