new_tests,new_people_vaccinated_smoothed,new_deaths_per_million,new_cases,people_fully_vaccinated,total_deaths_per_million,people_fully_vaccinated_per_hundred,reproduction_rate,new_people_vaccinated_smoothed_per_hundred,total_cases_per_million,new_cases_smoothed_per_million,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,people_vaccinated,total_tests,new_deaths,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,new_tests_per_thousand,tests_per_case,icu_patients,new_cases_smoothed,total_deaths,new_vaccinations_smoothed_per_million,positive_rate,total_vaccinations_per_hundred,total_cases,new_cases_per_million,total_vaccinations,new_vaccinations,new_deaths_smoothed,new_deaths_smoothed_per_million
10552.0,0.0,0.008,259.0,0.0,7.806,0.0,1.52,0.0,175.215,2.552,7033.0,0.0,0.0,0.0,472051.0,1.0,3.745,0.056,25.93,0.084,21.9,0.0,321.714,984.0,0.0,0.0457,0.0,22086.0,2.055,0.0,0.0,0.857,0.006999999999999999
11154.0,0.0,0.0,333.0,0.0,7.806,0.0,1.5,0.0,177.857,2.694,7612.0,0.0,0.0,0.0,483205.0,0.0,3.833,0.06,25.93,0.08800000000000001,22.4,0.0,339.571,984.0,0.0,0.0446,0.0,22419.0,2.642,0.0,0.0,0.5710000000000001,0.005
11343.0,0.0,0.008,450.0,0.0,7.814,0.0,1.54,0.0,181.427,2.969,8129.0,0.0,0.0,0.0,494548.0,1.0,3.923,0.064,25.93,0.09,21.7,0.0,374.286,985.0,0.0,0.046,0.0,22869.0,3.57,0.0,0.0,0.429,0.003
16683.0,0.0,0.0,624.0,0.0,7.814,0.0,1.56,0.0,186.377,3.274,9412.0,0.0,0.0,0.0,511231.0,0.0,4.056,0.075,25.93,0.132,22.8,0.0,412.714,985.0,0.0,0.0438,0.0,23493.0,4.95,0.0,0.0,0.429,0.003
12994.0,0.0,0.0,597.0,0.0,7.814,0.0,1.53,0.0,191.113,3.463,9989.0,0.0,0.0,0.0,524225.0,0.0,4.159,0.079,25.93,0.103,22.9,0.0,436.571,985.0,0.0,0.0437,0.0,24090.0,4.7360000000000015,0.0,0.0,0.429,0.003
7166.0,0.0,0.008,661.0,0.0,7.822,0.0,1.51,0.0,196.357,3.775,10247.0,0.0,0.0,0.0,531391.0,1.0,4.216,0.081,25.93,0.057,21.5,0.0,475.857,986.0,0.0,0.0464,0.0,24751.0,5.244,0.0,0.0,0.429,0.003
3262.0,0.0,0.0,511.0,0.0,7.822,0.0,1.46,0.0,200.411,3.893,10451.0,0.0,0.0,0.0,534653.0,0.0,4.242,0.083,25.93,0.026,21.3,0.0,490.714,986.0,0.0,0.047,0.0,25262.0,4.0539999999999985,0.0,0.0,0.429,0.003
15959.0,0.0,0.016,418.0,0.0,7.837999999999999,0.0,1.47,0.0,203.727,4.073,11223.0,0.0,0.0,0.0,550612.0,2.0,4.368,0.08900000000000001,25.93,0.127,21.9,0.0,513.429,988.0,0.0,0.0457,0.0,25680.0,3.3160000000000003,0.0,0.0,0.5710000000000001,0.005
12114.0,0.0,0.008,632.0,0.0,7.846,0.0,1.51,0.0,208.741,4.412,11360.0,0.0,0.0,0.0,562726.0,1.0,4.464,0.09,25.93,0.096,20.4,0.0,556.143,989.0,0.0,0.049,0.0,26312.0,5.0139999999999985,0.0,0.0,0.7140000000000001,0.006
16357.0,0.0,0.008,795.0,0.0,7.854,0.0,1.51,0.0,215.048,4.803,12076.0,0.0,0.0,0.0,579083.0,1.0,4.5939999999999985,0.096,25.93,0.13,19.9,0.0,605.429,990.0,0.0,0.0501,0.0,27107.0,6.307,0.0,0.0,0.7140000000000001,0.006
8310.0,0.0,0.016,981.0,0.0,7.87,0.0,1.47,0.0,222.831,5.207999999999998,10880.0,0.0,0.0,0.0,587393.0,2.0,4.66,0.086,30.56,0.066,16.6,0.0,656.429,992.0,0.0,0.0603,0.0,28088.0,7.782999999999999,0.0,0.0,1.0,0.008
5695.0,0.0,0.024,779.0,0.0,7.894,0.0,1.38,0.0,229.011,5.414,9838.0,0.0,0.0,0.0,593088.0,3.0,4.705,0.078,30.56,0.045,14.4,0.0,682.429,995.0,0.0,0.0694,0.0,28867.0,6.18,0.0,0.0,1.429,0.011
9530.0,0.0,0.024,801.0,0.0,7.917000000000002,0.0,1.37,0.0,235.365,5.573,10175.0,0.0,0.0,0.0,602618.0,3.0,4.7810000000000015,0.081,30.56,0.076,14.5,0.0,702.429,998.0,0.0,0.069,0.0,29668.0,6.355,0.0,0.0,1.714,0.014
3785.0,0.0,0.0,839.0,0.0,7.917000000000002,0.0,1.4,0.0,242.021,5.944,10250.0,0.0,0.0,0.0,606403.0,0.0,4.811,0.081,34.26,0.03,13.7,0.0,749.2860000000002,998.0,0.0,0.0731,0.0,30507.0,6.6560000000000015,0.0,0.0,1.714,0.014
24182.0,0.0,0.008,600.0,0.0,7.925,0.0,1.44,0.0,246.781,6.151,11425.0,0.0,0.0,0.0,630585.0,1.0,5.003,0.091,34.26,0.192,14.7,0.0,775.2860000000002,999.0,0.0,0.0679,0.0,31107.0,4.76,0.0,0.0,1.571,0.012
18086.0,0.0,0.024,985.0,0.0,7.949,0.0,1.51,0.0,254.596,6.551,12278.0,0.0,0.0,0.0,648671.0,3.0,5.146,0.097,34.26,0.14300000000000002,14.9,0.0,825.7139999999998,1002.0,0.0,0.0673,0.0,32092.0,7.814,0.0,0.0,1.857,0.015
18669.0,0.0,0.032,1270.0,0.0,7.981,0.0,1.54,0.0,264.671,7.089,12608.0,0.0,0.0,0.0,667340.0,4.0,5.294,0.1,34.26,0.14800000000000002,14.1,0.0,893.571,1006.0,0.0,0.0709,0.0,33362.0,10.075,0.0,0.0,2.286,0.018000000000000002
19687.0,0.0,0.008,1308.0,0.0,7.989,0.0,1.51,0.0,275.048,7.46,14233.0,0.0,0.0,0.0,687027.0,1.0,5.45,0.113,34.26,0.156,15.1,0.0,940.286,1007.0,0.0,0.0661,0.0,34670.0,10.377,0.0,0.0,2.143,0.017
17354.0,0.0,0.048,1586.0,0.0,8.036,0.0,1.5,0.0,287.63,8.374,15899.0,0.0,0.0,0.0,704381.0,6.0,5.587999999999999,0.126,34.26,0.138,15.1,0.0,1055.571,1013.0,0.0,0.0664,0.0,36256.0,12.582,0.0,0.0,2.571,0.02
9606.0,0.0,0.0,1534.0,0.0,8.036,0.0,1.45,0.0,299.8,9.205,15910.0,0.0,0.0,0.0,713987.0,0.0,5.664,0.126,34.26,0.076,13.7,0.0,1160.286,1013.0,0.0,0.0729,0.0,37790.0,12.17,0.0,0.0,2.143,0.017
10599.0,0.0,0.0,1331.0,0.0,8.036,0.0,1.38,0.0,310.3590000000001,9.763,16883.0,0.0,0.0,0.0,724586.0,0.0,5.747999999999998,0.134,34.26,0.084,13.7,0.0,1230.571,1013.0,0.0,0.0729,0.0,39121.0,10.559,0.0,0.0,2.143,0.017
25794.0,0.0,0.04,965.0,0.0,8.076,0.0,1.32,0.0,318.015,10.176,17114.0,0.0,0.0,0.0,750380.0,5.0,5.9529999999999985,0.136,34.26,0.205,13.3,0.0,1282.714,1018.0,0.0,0.075,0.0,40086.0,7.6560000000000015,0.0,0.0,2.714,0.022
18740.0,0.0,0.04,1246.0,0.0,8.116,0.0,1.27,0.0,327.9,10.472,17207.0,0.0,0.0,0.0,769120.0,5.0,6.102,0.13699999999999998,34.26,0.149,13.0,0.0,1320.0,1023.0,0.0,0.0767,0.0,41332.0,9.885,0.0,0.0,3.0,0.024
39723.0,0.0,0.056,1355.0,0.0,8.171,0.0,1.21,0.0,338.649,10.568,20215.0,0.0,0.0,0.0,808843.0,7.0,6.417000000000002,0.16,34.26,0.315,15.2,0.0,1332.1429999999998,1030.0,0.0,0.0659,0.0,42687.0,10.75,0.0,0.0,3.429,0.027000000000000003
22015.0,0.0,0.048,1485.0,0.0,8.219,0.0,1.16,0.0,350.43,10.769,20547.0,0.0,0.0,0.0,830858.0,6.0,6.591,0.163,32.41,0.175,15.1,0.0,1357.429,1036.0,0.0,0.0661,0.0,44172.0,11.781,0.0,0.0,4.143,0.033
22698.0,0.0,0.056,1605.0,0.0,8.274,0.0,1.14,0.0,363.163,10.79,21311.0,0.0,0.0,0.0,853556.0,7.0,6.772,0.16899999999999998,32.41,0.18,15.7,0.0,1360.1429999999998,1043.0,0.0,0.0638,0.0,45777.0,12.733,0.0,0.0,4.2860000000000005,0.034
13676.0,0.0,0.008,1571.0,0.0,8.282,0.0,1.11,0.0,375.626,10.832,21892.0,0.0,0.0,0.0,867232.0,1.0,6.88,0.174,32.41,0.108,16.0,0.0,1365.429,1044.0,0.0,0.0624,0.0,47348.0,12.463,0.0,0.0,4.4289999999999985,0.035
13336.0,0.0,0.04,1441.0,0.0,8.322000000000001,0.0,1.07,0.0,387.05800000000005,10.957,22283.0,0.0,0.0,0.0,880568.0,5.0,6.9860000000000015,0.177,32.41,0.106,16.1,0.0,1381.1429999999998,1049.0,0.0,0.062,0.0,48789.0,11.432,0.0,0.0,5.143,0.041
6440.0,0.0,0.04,838.0,0.0,8.362,0.0,0.99,0.0,393.706,10.813,19518.0,0.0,0.0,0.0,887008.0,5.0,7.037000000000001,0.155,32.41,0.051,14.3,0.0,1363.0,1054.0,0.0,0.0698,0.0,49627.0,6.648,0.0,0.0,5.143,0.041
32939.0,0.0,0.056,697.0,0.0,8.417,0.0,0.9,0.0,399.236,10.191,21547.0,0.0,0.0,0.0,919947.0,7.0,7.297999999999999,0.171,32.41,0.261,16.8,0.0,1284.571,1061.0,0.0,0.0596,0.0,50324.0,5.53,0.0,0.0,5.4289999999999985,0.043
25782.0,0.0,0.04,979.0,0.0,8.457,0.0,0.87,0.0,407.003,9.765,19555.0,0.0,0.0,0.0,945729.0,5.0,7.502999999999999,0.155,32.41,0.205,15.9,0.0,1230.857,1066.0,0.0,0.0629,0.0,51303.0,7.767,0.0,0.0,5.143,0.041
21062.0,0.0,0.087,1172.0,0.0,8.544,0.0,0.88,0.0,416.3,9.41,19419.0,0.0,0.0,0.0,966791.0,11.0,7.67,0.154,32.41,0.16699999999999998,16.4,0.0,1186.143,1077.0,0.0,0.0611,0.0,52475.0,9.298,0.0,0.0,5.857,0.046
55240.0,0.0,0.071,1356.0,0.0,8.616,0.0,0.91,0.0,427.05800000000005,9.128,24068.0,0.0,0.0,0.0,1022031.0,9.0,8.107999999999999,0.191,32.41,0.438,20.9,0.0,1150.571,1086.0,0.0,0.0478,0.0,53831.0,10.758,0.0,0.0,6.143,0.049
11750.0,0.0,0.056,1231.0,0.0,8.671,0.0,0.92,0.0,436.824,8.743,23793.0,0.0,0.0,0.0,1033781.0,7.0,8.201,0.189,32.41,0.093,21.6,0.0,1102.0,1093.0,0.0,0.0463,0.0,55062.0,9.766,0.0,0.0,7.0,0.056
7438.0,0.0,0.087,1017.0,0.0,8.758,0.0,0.93,0.0,444.892,8.262,22950.0,0.0,0.0,0.0,1041219.0,11.0,8.26,0.182,32.41,0.059,22.0,0.0,1041.429,1104.0,0.0,0.0454,0.0,56079.0,8.068,0.0,0.0,7.857,0.062
25835.0,0.0,0.119,647.0,0.0,8.877,0.0,0.93,0.0,450.025,8.046,25721.0,0.0,0.0,0.0,1067054.0,15.0,8.465,0.204,32.41,0.205,25.4,0.0,1014.143,1119.0,0.0,0.0394,0.0,56726.0,5.132999999999999,0.0,0.0,9.286,0.07400000000000001
21130.0,0.0,0.127,916.0,0.0,9.004,0.0,0.92,0.0,457.292,8.294,24034.0,0.0,0.0,0.0,1088184.0,16.0,8.633,0.191,32.41,0.168,23.0,0.0,1045.429,1135.0,0.0,0.0435,0.0,57642.0,7.267,0.0,0.0,10.571,0.084
21937.0,0.0,0.111,1070.0,0.0,9.115,0.0,0.91,0.0,465.78,8.397,23485.0,0.0,0.0,0.0,1110121.0,14.0,8.807,0.18600000000000005,32.41,0.174,22.2,0.0,1058.429,1149.0,0.0,0.0451,0.0,58712.0,8.488999999999999,0.0,0.0,11.857,0.094
21889.0,0.0,0.087,1178.0,0.0,9.203,0.0,0.88,0.0,475.126,8.404,23603.0,0.0,0.0,0.0,1132010.0,11.0,8.981,0.187,32.41,0.174,22.3,0.0,1059.286,1160.0,0.0,0.0449,0.0,59890.0,9.345,0.0,0.0,11.857,0.094
21866.0,0.0,0.119,1037.0,0.0,9.322,0.0,0.84,0.0,483.353,8.042,18835.0,0.0,0.0,0.0,1153876.0,15.0,9.154,0.149,32.41,0.173,18.6,0.0,1013.714,1175.0,0.0,0.0538,0.0,60927.0,8.227,0.0,0.0,12.714,0.101
13348.0,0.0,0.048,984.0,0.0,9.369,0.0,0.83,0.0,491.159,7.762,19063.0,0.0,0.0,0.0,1167224.0,6.0,9.26,0.151,32.41,0.106,19.5,0.0,978.429,1181.0,0.0,0.0513,0.0,61911.0,7.806,0.0,0.0,12.571,0.1
10953.0,0.0,0.071,744.0,0.0,9.441,0.0,0.83,0.0,497.062,7.4529999999999985,19565.0,0.0,0.0,0.0,1178177.0,9.0,9.347,0.155,32.41,0.087,20.8,0.0,939.429,1190.0,0.0,0.048,0.0,62655.0,5.902,0.0,0.0,12.286,0.097
22051.0,0.0,0.103,493.0,0.0,9.544,0.0,0.84,0.0,500.973,7.278,19025.0,0.0,0.0,0.0,1200228.0,13.0,9.522,0.151,32.41,0.175,20.7,0.0,917.429,1203.0,0.0,0.0482,0.0,63148.0,3.911,0.0,0.0,12.0,0.095
18238.0,0.0,0.111,715.0,0.0,9.655,0.0,0.84,0.0,506.645,7.05,18612.0,0.0,0.0,0.0,1218466.0,14.0,9.666,0.14800000000000002,32.41,0.145,20.9,0.0,888.7139999999998,1217.0,0.0,0.0477,0.0,63863.0,5.6720000000000015,0.0,0.0,11.714,0.093
19353.0,0.0,0.103,903.0,0.0,9.758,0.0,0.84,0.0,513.809,6.8610000000000015,18243.0,0.0,0.0,0.0,1237819.0,13.0,9.82,0.145,32.41,0.154,21.1,0.0,864.857,1230.0,0.0,0.0474,0.0,64766.0,7.164,0.0,0.0,11.571,0.092
21546.0,0.0,0.087,863.0,0.0,9.845,0.0,0.82,0.0,520.655,6.504,18194.0,0.0,0.0,0.0,1259365.0,11.0,9.991,0.14400000000000002,32.41,0.171,22.2,0.0,819.857,1241.0,0.0,0.0451,0.0,65629.0,6.846,0.0,0.0,11.571,0.092
18597.0,0.0,0.159,876.0,0.0,10.004,0.0,0.81,0.0,527.605,6.322,17727.0,0.0,0.0,0.0,1277962.0,20.0,10.138,0.141,32.41,0.14800000000000002,22.2,0.0,796.857,1261.0,0.0,0.045,0.0,66505.0,6.95,0.0,0.0,12.286,0.097
12915.0,0.0,0.087,844.0,0.0,10.091,0.0,0.81,0.0,534.3,6.1629999999999985,17665.0,0.0,0.0,0.0,1290877.0,11.0,10.241,0.14,32.41,0.102,22.7,0.0,776.857,1272.0,0.0,0.044,0.0,67349.0,6.6960000000000015,0.0,0.0,13.0,0.103
9577.0,0.0,0.111,600.0,0.0,10.202,0.0,0.81,0.0,539.06,6.0,17468.0,0.0,0.0,0.0,1300454.0,14.0,10.317,0.139,32.41,0.076,23.1,0.0,756.2860000000002,1286.0,0.0,0.0433,0.0,67949.0,4.76,0.0,0.0,13.714,0.109
21529.0,0.0,0.111,436.0,0.0,10.313,0.0,0.82,0.0,542.519,5.935,17394.0,0.0,0.0,0.0,1321983.0,14.0,10.488,0.138,32.41,0.171,23.2,0.0,748.143,1300.0,0.0,0.043,0.0,68385.0,3.459,0.0,0.0,13.857,0.11
18131.0,0.0,0.111,633.0,0.0,10.424,0.0,0.8,0.0,547.5409999999998,5.8420000000000005,17378.0,0.0,0.0,0.0,1340114.0,14.0,10.632,0.138,32.41,0.14400000000000002,23.6,0.0,736.429,1314.0,0.0,0.0424,0.0,69018.0,5.022,0.0,0.0,13.857,0.11
24123.0,0.0,0.103,592.0,0.0,10.528,0.0,0.76,0.0,552.238,5.49,18060.0,0.0,0.0,0.0,1364237.0,13.0,10.823,0.14300000000000002,32.41,0.191,26.1,0.0,692.0,1327.0,0.0,0.0383,0.0,69610.0,4.697,0.0,0.0,13.857,0.11
22991.0,0.0,0.063,657.0,0.0,10.591,0.0,0.74,0.0,557.45,5.256,18266.0,0.0,0.0,0.0,1387228.0,8.0,11.005,0.145,32.41,0.182,27.6,0.0,662.571,1335.0,0.0,0.0363,0.0,70267.0,5.2120000000000015,0.0,0.0,13.429,0.107
15457.0,0.0,0.135,587.0,0.0,10.726,0.0,0.72,0.0,562.107,4.9289999999999985,17818.0,0.0,0.0,0.0,1402685.0,17.0,11.128,0.141,32.41,0.123,28.7,0.0,621.286,1352.0,0.0,0.0349,0.0,70854.0,4.657,0.0,0.0,13.0,0.103
11930.0,0.0,0.071,598.0,0.0,10.797,0.0,0.74,0.0,566.851,4.65,17677.0,0.0,0.0,0.0,1414615.0,9.0,11.223,0.14,32.41,0.095,30.2,0.0,586.143,1361.0,0.0,0.0332,0.0,71452.0,4.744,0.0,0.0,12.714,0.101
4175.0,0.0,0.063,451.0,0.0,10.861,0.0,0.78,0.0,570.429,4.481,16905.0,0.0,0.0,0.0,1418790.0,8.0,11.255999999999998,0.134,32.41,0.033,29.9,0.0,564.857,1369.0,0.0,0.0334,0.0,71903.0,3.5780000000000003,0.0,0.0,11.857,0.094
24012.0,0.0,0.087,291.0,0.0,10.948,0.0,0.81,0.0,572.737,4.317,17260.0,0.0,0.0,0.0,1442802.0,11.0,11.446,0.13699999999999998,32.41,0.19,31.7,0.0,544.143,1380.0,0.0,0.0315,0.0,72194.0,2.309,0.0,0.0,11.429,0.091
14637.0,0.0,0.14300000000000002,509.0,0.0,11.091,0.0,0.85,0.0,576.775,4.176,16761.0,0.0,0.0,0.0,1457439.0,18.0,11.562,0.133,32.41,0.116,31.8,0.0,526.429,1398.0,0.0,0.0314,0.0,72703.0,4.038,0.0,0.0,12.0,0.095
23072.0,0.0,0.111,508.0,0.0,11.202,0.0,0.87,0.0,580.806,4.081,16611.0,0.0,0.0,0.0,1480511.0,14.0,11.745,0.132,32.41,0.183,32.3,0.0,514.429,1412.0,0.0,0.031,0.0,73211.0,4.03,0.0,0.0,12.143,0.096
22306.0,0.0,0.056,712.0,0.0,11.257,0.0,0.91,0.0,586.4540000000002,4.143,16513.0,0.0,0.0,0.0,1502817.0,7.0,11.922,0.131,35.19,0.177,31.6,0.0,522.286,1419.0,0.0,0.0316,0.0,73923.0,5.649,0.0,0.0,12.0,0.095
16479.0,0.0,0.071,642.0,0.0,11.329,0.0,0.9,0.0,591.547,4.206,16659.0,0.0,0.0,0.0,1519296.0,9.0,12.053,0.132,35.19,0.131,31.4,0.0,530.143,1428.0,0.0,0.0318,0.0,74565.0,5.093,0.0,0.0,10.857,0.086
10545.0,0.0,0.103,646.0,0.0,11.432,0.0,0.9,0.0,596.672,4.26,16461.0,0.0,0.0,0.0,1529841.0,13.0,12.137,0.131,35.19,0.084,30.7,0.0,537.0,1441.0,0.0,0.0326,0.0,75211.0,5.125,0.0,0.0,11.429,0.091
472.0,0.0,0.048,439.0,0.0,11.479,0.0,0.89,0.0,600.155,4.247,15932.0,0.0,0.0,0.0,1530313.0,6.0,12.14,0.126,35.19,0.004,29.8,0.0,535.286,1447.0,0.0,0.0336,0.0,75650.0,3.483,0.0,0.0,11.143,0.08800000000000001
25446.0,0.0,0.056,266.0,0.0,11.535,0.0,0.9,0.0,602.265,4.218,16137.0,0.0,0.0,0.0,1555759.0,7.0,12.342,0.128,35.19,0.202,30.3,0.0,531.714,1454.0,0.0,0.0329,0.0,75916.0,2.11,0.0,0.0,10.571,0.084
20163.0,0.0,0.103,531.0,0.0,11.638,0.0,0.92,0.0,606.4780000000002,4.243,16926.0,0.0,0.0,0.0,1575922.0,13.0,12.502,0.134,35.19,0.16,31.6,0.0,534.857,1467.0,0.0,0.0316,0.0,76447.0,4.213,0.0,0.0,9.857,0.078
18314.0,0.0,0.103,551.0,0.0,11.741,0.0,0.91,0.0,610.849,4.292,16246.0,0.0,0.0,0.0,1594236.0,13.0,12.648,0.129,35.19,0.145,30.0,0.0,541.0,1480.0,0.0,0.0333,0.0,76998.0,4.371,0.0,0.0,9.714,0.077
23313.0,0.0,0.071,489.0,0.0,11.813,0.0,0.88,0.0,614.7280000000002,4.039,16390.0,0.0,0.0,0.0,1617549.0,9.0,12.833,0.13,35.19,0.185,32.2,0.0,509.143,1489.0,0.0,0.0311,0.0,77487.0,3.879,0.0,0.0,10.0,0.079
17605.0,0.0,0.079,572.0,0.0,11.892,0.0,0.89,0.0,619.266,3.96,16551.0,0.0,0.0,0.0,1635154.0,10.0,12.972,0.131,35.19,0.14,33.2,0.0,499.143,1499.0,0.0,0.0302,0.0,78059.0,4.538,0.0,0.0,10.143,0.08
9530.0,0.0,0.032,596.0,0.0,11.924,0.0,0.9,0.0,623.994,3.903,16406.0,0.0,0.0,0.0,1644684.0,4.0,13.048,0.13,35.19,0.076,33.3,0.0,492.0,1503.0,0.0,0.03,0.0,78655.0,4.728,0.0,0.0,8.857000000000003,0.07
6153.0,0.0,0.032,480.0,0.0,11.955,0.0,0.91,0.0,627.802,3.95,17218.0,0.0,0.0,0.0,1650837.0,4.0,13.097,0.13699999999999998,35.19,0.049,34.6,0.0,497.857,1507.0,0.0,0.0289,0.0,79135.0,3.808,0.0,0.0,8.571,0.068
2778.0,0.0,0.056,310.0,0.0,12.011,0.0,0.88,0.0,630.262,4.0,13979.0,0.0,0.0,0.0,1653615.0,7.0,13.119000000000002,0.111,35.19,0.022,27.7,0.0,504.143,1514.0,0.0,0.0361,0.0,79445.0,2.459,0.0,0.0,8.571,0.068
3386.0,0.0,0.04,331.0,0.0,12.050999999999998,0.0,0.81,0.0,632.888,3.773,11583.0,0.0,0.0,0.0,1657001.0,5.0,13.146,0.092,35.19,0.027000000000000003,24.4,0.0,475.571,1519.0,0.0,0.0411,0.0,79776.0,2.6260000000000003,0.0,0.0,7.4289999999999985,0.059
26925.0,0.0,0.048,219.0,0.0,12.098,0.0,0.8,0.0,634.625,3.397,12813.0,0.0,0.0,0.0,1683926.0,6.0,13.359000000000002,0.102,35.19,0.214,29.9,0.0,428.143,1525.0,0.0,0.0334,0.0,79995.0,1.737,0.0,0.0,6.4289999999999985,0.051
19021.0,0.0,0.095,482.0,0.0,12.193,0.0,0.89,0.0,638.4490000000002,3.389,12200.0,0.0,0.0,0.0,1702947.0,12.0,13.51,0.097,29.63,0.151,28.6,0.0,427.143,1537.0,0.0,0.035,0.0,80477.0,3.824,0.0,0.0,6.857,0.054000000000000006
28526.0,0.0,0.056,573.0,0.0,12.249,0.0,0.99,0.0,642.995,3.39,13760.0,0.0,0.0,0.0,1731473.0,7.0,13.736,0.109,29.63,0.226,32.2,0.0,427.286,1544.0,0.0,0.0311,0.0,81050.0,4.546,0.0,0.0,6.4289999999999985,0.051
10522.0,0.0,0.024,639.0,0.0,12.273,0.0,1.06,0.0,648.064,3.439,13902.0,0.0,0.0,0.0,1741995.0,3.0,13.82,0.11,29.63,0.083,32.1,0.0,433.429,1547.0,0.0,0.0312,0.0,81689.0,5.069,0.0,0.0,6.2860000000000005,0.05
4550.0,0.0,0.024,485.0,0.0,12.297,0.0,1.08,0.0,651.9119999999998,3.444,13673.0,0.0,0.0,0.0,1746545.0,3.0,13.856,0.108,29.63,0.036000000000000004,31.5,0.0,434.143,1550.0,0.0,0.0318,0.0,82174.0,3.848,0.0,0.0,6.143,0.049
19750.0,0.0,0.087,302.0,0.0,12.384,0.0,1.08,0.0,654.308,3.435,16097.0,0.0,0.0,0.0,1766295.0,11.0,14.013,0.128,29.63,0.157,37.2,0.0,433.0,1561.0,0.0,0.0269,0.0,82476.0,2.396,0.0,0.0,6.714,0.053
103676.0,0.0,0.056,527.0,0.0,12.439,0.0,1.1,0.0,658.4889999999998,3.657,30424.0,0.0,0.0,0.0,1869971.0,7.0,14.835,0.241,29.63,0.8220000000000001,66.0,0.0,461.0,1568.0,0.0,0.0152,0.0,83003.0,4.181,0.0,0.0,7.0,0.056
19462.0,0.0,0.056,576.0,0.0,12.495,0.0,1.09,0.0,663.058,4.062,29358.0,0.0,0.0,0.0,1889433.0,7.0,14.989,0.233,29.63,0.154,57.3,0.0,512.0,1575.0,0.0,0.0174,0.0,83579.0,4.57,0.0,0.0,7.143,0.057
17671.0,0.0,0.063,633.0,0.0,12.558,0.0,1.05,0.0,668.08,4.2330000000000005,29165.0,0.0,0.0,0.0,1907104.0,8.0,15.13,0.231,29.63,0.14,54.7,0.0,533.571,1583.0,0.0,0.0183,0.0,84212.0,5.022,0.0,0.0,6.5710000000000015,0.052000000000000005
21860.0,0.0,0.079,542.0,0.0,12.638,0.0,1.0,0.0,672.38,4.198,28213.0,0.0,0.0,0.0,1928964.0,10.0,15.303,0.224,29.63,0.173,53.3,0.0,529.143,1593.0,0.0,0.0188,0.0,84754.0,4.3,0.0,0.0,7.0,0.056
13684.0,0.0,0.048,574.0,0.0,12.685,0.0,0.98,0.0,676.933,4.124,28665.0,0.0,0.0,0.0,1942648.0,6.0,15.412,0.227,29.63,0.109,55.1,0.0,519.857,1599.0,0.0,0.0181,0.0,85328.0,4.5539999999999985,0.0,0.0,7.4289999999999985,0.059
4928.0,0.0,0.008,400.0,0.0,12.693,0.0,0.99,0.0,680.107,4.0280000000000005,28719.0,0.0,0.0,0.0,1947576.0,1.0,15.451,0.228,29.63,0.039,56.6,0.0,507.714,1600.0,0.0,0.0177,0.0,85728.0,3.173,0.0,0.0,7.143,0.057
21865.0,0.0,0.032,279.0,0.0,12.725,0.0,1.01,0.0,682.32,4.002,29021.0,0.0,0.0,0.0,1969441.0,4.0,15.624,0.23,29.63,0.173,57.5,0.0,504.429,1604.0,0.0,0.0174,0.0,86007.0,2.213,0.0,0.0,6.143,0.049
20435.0,0.0,0.056,500.0,0.0,12.781,0.0,1.03,0.0,686.2869999999998,3.971,17129.0,0.0,0.0,0.0,1989876.0,7.0,15.786,0.136,29.63,0.162,34.2,0.0,500.571,1611.0,0.0,0.0292,0.0,86507.0,3.967,0.0,0.0,6.143,0.049
21401.0,0.0,0.04,506.0,0.0,12.82,0.0,1.04,0.0,690.301,3.892,17406.0,0.0,0.0,0.0,2011277.0,5.0,15.956,0.138,29.63,0.17,35.5,0.0,490.571,1616.0,0.0,0.0282,0.0,87013.0,4.0139999999999985,0.0,0.0,5.857,0.046
21397.0,0.0,0.024,627.0,0.0,12.844,0.0,1.04,0.0,695.275,3.885,17939.0,0.0,0.0,0.0,2032674.0,3.0,16.125999999999998,0.142,29.63,0.17,36.6,0.0,489.714,1619.0,0.0,0.0273,0.0,87640.0,4.974,0.0,0.0,5.143,0.041
19697.0,0.0,0.048,603.0,0.0,12.892,0.0,1.05,0.0,700.059,3.954,17630.0,0.0,0.0,0.0,2052371.0,6.0,16.282,0.14,29.63,0.156,35.4,0.0,498.429,1625.0,0.0,0.0283,0.0,88243.0,4.784,0.0,0.0,4.5710000000000015,0.036000000000000004
10803.0,0.0,0.024,678.0,0.0,12.915,0.0,1.05,0.0,705.438,4.072,17218.0,0.0,0.0,0.0,2063174.0,3.0,16.368,0.13699999999999998,29.63,0.086,33.5,0.0,513.286,1628.0,0.0,0.0298,0.0,88921.0,5.379,0.0,0.0,4.143,0.033
5077.0,0.0,0.016,436.0,0.0,12.931,0.0,1.04,0.0,708.8969999999998,4.113,17239.0,0.0,0.0,0.0,2068251.0,2.0,16.408,0.13699999999999998,29.63,0.04,33.3,0.0,518.429,1630.0,0.0,0.0301,0.0,89357.0,3.459,0.0,0.0,4.2860000000000005,0.034
23235.0,0.0,0.032,278.0,0.0,12.963,0.0,1.03,0.0,711.102,4.112,17435.0,0.0,0.0,0.0,2091486.0,4.0,16.592,0.138,29.63,0.184,33.6,0.0,518.286,1634.0,0.0,0.0297,0.0,89635.0,2.205,0.0,0.0,4.2860000000000005,0.034
