B.1.1.7+E484K,B.1.1.7,StayHomeGen,ClosSecPartial,AY.4.2,new_deaths_per_million,new_cases,people_fully_vaccinated_per_hundred,B.1.617.2,QuarantineForInternationalTravellers,PrivateGatheringRestrictionsPartial,P.3,C.37,UNK,B.1.351,new_tests_smoothed,people_vaccinated_per_hundred,people_vaccinated,MassGather50,tests_per_case,IndoorOver500,ClosPubAnyPartial,MassGatherAll,total_cases_per_million,NonEssentialShops,MasksMandatoryClosedSpaces,new_deaths_smoothed_per_million,MassGather50Partial,TeleworkingPartial,new_people_vaccinated_smoothed_per_hundred,ClosDaycare,GymsSportsCentres,B.1.617.1,IndoorOver50,new_vaccinations_smoothed,total_tests,B.1.620,ClosPrimPartial,ClosureOfPublicTransportPartial,Teleworking,P.1,new_cases_smoothed,new_vaccinations_smoothed_per_million,positive_rate,OutdoorOver100,total_boosters_per_hundred,StayHomeOrderPartial,new_vaccinations,B.1.1.529,ClosPrim,new_people_vaccinated_smoothed,people_fully_vaccinated,reproduction_rate,IndoorOver100,weekly_hosp_admissions,MassGatherAllPartial,B.1.427/B.1.429,BanOnAllEventsPartial,PlaceOfWorshipPartial,new_deaths,NonEssentialShopsPartial,AT.1,EntertainmentVenues,B.1.526,B.1.525,EntertainmentVenuesPartial,ClosSec,total_deaths,StayHomeGenPartial,total_cases,SocialCirclePartial,new_cases_per_million,total_vaccinations,new_deaths_smoothed,weekly_hosp_admissions_per_million,MasksMandatoryAllSpacesPartial,Other,ClosDaycarePartial,total_deaths_per_million,MasksVoluntaryAllSpaces,HotelsOtherAccommodationPartial,total_boosters,RestaurantsCafesPartial,OutdoorOver500,new_cases_smoothed_per_million,C.1.2,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,icu_patients,B.1.621,total_vaccinations_per_hundred,QuarantineForInternationalTravellersPartial,RestaurantsCafes,BanOnAllEvents,MasksMandatoryClosedSpacesPartial,IndoorOver1000
0.0,0.0,0.0,0.0,0.0,3.933,11036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125811.0,0.33,280093.0,0.0,0.0,0.0,0.0,0.0,21138.618,0.0,0.0,7.72,0.0,0.0,0.051,0.0,0.0,0.0,0.0,42778.0,0.0,0.0,0.0,0.0,0.0,0.0,18185.714,510.0,0.0,0.0,0.0,0.0,48093.0,0.0,0.0,42624.0,935.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34480.0,0.0,1773540.0,0.0,131.537,281029.0,647.714,0.0,0.0,0.0,0.0,410.963,0.0,0.0,2.0,0.0,0.0,216.753,0.0,0.0,1.5,82.41,120.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.707,10356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120818.0,0.36,302652.0,0.0,6.5,0.0,0.0,0.0,21262.05,0.0,0.0,7.652,0.0,0.0,0.047,0.0,0.0,0.0,0.0,39890.0,36014282.0,0.0,0.0,0.0,0.0,0.0,17893.857,475.0,0.154,0.0,0.0,0.0,22564.0,0.0,0.0,39757.0,940.0,0.97,0.0,11154.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34791.0,0.0,1783896.0,0.0,123.432,303593.0,642.0,132.938,0.0,0.0,0.0,414.67,0.0,0.0,2.0,0.0,0.0,213.275,0.0,429.25,1.44,82.41,42.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0,11.406,12320.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,128767.0,0.42,348746.0,0.0,0.0,0.0,0.0,0.0,21408.891,0.0,0.0,7.837999999999999,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,43902.0,0.0,0.0,0.0,0.0,0.0,0.0,17653.286,523.0,0.0,0.0,0.0,0.0,46193.0,0.0,0.0,43764.0,1056.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35748.0,0.0,1796216.0,0.0,146.841,349786.0,657.571,0.0,0.0,495.0,0.0,426.076,0.0,0.0,2.0,0.0,0.0,210.407,0.0,0.0,1.535,82.41,-22.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0,12.026,18349.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,136715.0,0.48,401364.0,0.0,0.0,0.0,0.0,0.0,21627.59,0.0,0.0,7.652,0.0,0.0,0.053,0.0,0.0,0.0,0.0,44183.0,0.0,0.0,0.0,0.0,0.0,0.0,17544.286,527.0,0.0,0.0,0.0,0.0,52704.0,0.0,0.0,44126.0,1142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36757.0,0.0,1814565.0,0.0,218.7,402490.0,642.0,0.0,0.0,495.0,0.0,438.102,0.0,0.0,2.0,0.0,0.0,209.108,0.0,0.0,1.629,85.19,-73.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0,12.849,26663.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,144663.0,0.55,464447.0,0.0,0.0,0.0,0.0,0.0,21945.383,0.0,0.0,7.754,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,44045.0,0.0,0.0,0.0,0.0,0.0,0.0,16790.286,525.0,0.0,0.0,0.0,0.0,63169.0,0.0,0.0,43981.0,1228.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37835.0,0.0,1841228.0,0.0,317.793,465659.0,650.571,0.0,0.0,495.0,0.0,450.951,0.0,0.0,2.0,0.0,0.0,200.121,0.0,0.0,1.724,85.19,-98.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0,13.731,45333.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,152611.0,0.62,519236.0,0.0,0.0,0.0,0.0,0.0,22485.702,0.0,0.0,8.847000000000003,0.0,0.0,0.053,0.0,0.0,0.0,0.0,44730.0,0.0,0.0,0.0,0.0,0.0,0.0,19947.429,533.0,0.0,0.0,0.0,0.0,54809.0,0.0,0.0,44675.0,1249.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38987.0,0.0,1886561.0,0.0,540.319,520468.0,742.2860000000002,0.0,0.0,495.0,0.0,464.682,0.0,0.0,2.0,0.0,0.0,237.751,0.0,0.0,1.819,85.19,-78.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0,12.336,19077.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,160559.0,0.69,581976.0,0.0,0.0,0.0,0.0,0.0,22713.079,0.0,0.0,9.998,0.0,0.0,0.06,0.0,0.0,0.0,0.0,50053.0,0.0,0.0,0.0,0.0,0.0,0.0,20447.714,597.0,0.0,0.0,0.0,0.0,62842.0,0.0,0.0,49985.0,1351.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40022.0,0.0,1905638.0,0.0,227.377,583310.0,838.857,0.0,0.0,495.0,0.0,477.018,0.0,0.0,2.0,0.0,0.0,243.71400000000003,0.0,0.0,1.914,85.19,-7.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0,6.853,22824.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,168507.0,0.77,642574.0,0.0,0.0,0.0,0.0,0.0,22985.115,0.0,0.0,10.415,0.0,0.0,0.062,0.0,0.0,0.0,0.0,51861.0,0.0,0.0,0.0,0.0,0.0,0.0,22131.714,618.0,0.0,0.0,0.0,0.0,60743.0,0.0,0.0,51783.0,1496.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40597.0,0.0,1928462.0,0.0,272.03700000000003,644053.0,873.857,0.0,0.0,495.0,0.0,483.871,0.0,0.0,2.0,0.0,0.0,263.785,0.0,0.0,2.008,85.19,-69.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0,4.041,948.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,176455.0,0.81,678457.0,0.0,7.8,0.0,0.0,0.0,22996.414,0.0,0.0,10.463,0.0,0.0,0.064,0.0,0.0,0.0,0.0,53779.0,37249469.0,0.0,0.0,0.0,0.0,0.0,20787.714,641.0,0.128,0.0,0.0,0.0,35995.0,0.0,0.0,53686.0,1608.0,0.97,0.0,11355.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40936.0,0.0,1929410.0,0.0,11.299,680048.0,877.857,135.343,0.0,495.0,0.0,487.911,0.0,0.0,2.0,0.0,0.0,247.766,0.0,443.972,2.103,83.33,-98.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0
0.0,150.0,0.0,0.0,0.0,10.286,11706.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,175567.0,0.89,746695.0,0.0,0.0,0.0,0.0,0.0,23135.937,0.0,0.0,10.303,0.0,0.0,0.068,0.0,0.0,0.0,0.0,56936.0,0.0,0.0,0.0,0.0,0.0,0.0,20700.0,679.0,0.0,0.0,0.0,0.0,68292.0,0.0,0.0,56850.0,1662.0,0.96,0.0,0.0,0.0,1.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41799.0,0.0,1941116.0,0.0,139.52200000000002,748340.0,864.429,0.0,0.0,933.0,0.0,498.197,0.0,0.0,2.0,0.0,0.0,246.721,0.0,0.0,2.093,83.33,-33.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0
0.0,150.0,0.0,0.0,0.0,12.992,27210.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,174679.0,0.98,825786.0,0.0,0.0,0.0,0.0,0.0,23460.25,0.0,0.0,10.441,0.0,0.0,0.07200000000000001,0.0,0.0,0.0,0.0,60715.0,0.0,0.0,0.0,0.0,0.0,0.0,21965.857000000004,724.0,0.0,0.0,0.0,0.0,79152.0,0.0,0.0,60632.0,1724.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42889.0,0.0,1968326.0,0.0,324.313,827492.0,876.0,0.0,0.0,933.0,0.0,511.189,0.0,0.0,2.0,0.0,0.0,261.809,0.0,0.0,2.082,83.33,-58.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
0.0,150.0,0.0,0.0,0.0,14.386,25566.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,173791.0,1.12,937791.0,0.0,0.0,0.0,0.0,0.0,23764.968,0.0,0.0,10.661,0.0,0.0,0.081,0.0,0.0,0.0,0.0,67720.0,0.0,0.0,0.0,0.0,0.0,0.0,21809.143,807.0,0.0,0.0,0.0,0.0,112206.0,0.0,0.0,67621.0,1925.0,0.92,0.0,0.0,0.0,1.0,0.0,0.0,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44096.0,0.0,1993892.0,0.0,304.718,939698.0,894.429,0.0,0.0,933.0,0.0,525.575,0.0,0.0,2.0,0.0,0.0,259.941,0.0,0.0,2.071,83.33,-45.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0
0.0,150.0,0.0,0.0,0.0,13.242,21343.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,172903.0,1.22,1021711.0,0.0,0.0,0.0,0.0,0.0,24019.353,0.0,0.0,10.591,0.0,0.0,0.086,0.0,0.0,0.0,0.0,71909.0,0.0,0.0,0.0,0.0,0.0,0.0,18382.0,857.0,0.0,0.0,0.0,0.0,84133.0,0.0,0.0,71782.0,2138.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45207.0,0.0,2015235.0,0.0,254.385,1023831.0,888.571,0.0,0.0,933.0,0.0,538.817,0.0,0.0,2.0,0.0,0.0,219.093,0.0,0.0,2.061,83.33,-60.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0
0.0,150.0,0.0,0.0,0.0,5.936,8593.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,172015.0,1.33,1112607.0,0.0,0.0,0.0,0.0,0.0,24121.772,0.0,0.0,9.676,0.0,0.0,0.09,0.0,0.0,0.0,0.0,76048.0,0.0,0.0,0.0,0.0,0.0,0.0,16884.286,906.0,0.0,0.0,0.0,0.0,91814.0,0.0,0.0,75804.0,3058.0,0.89,0.0,0.0,0.0,1.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45705.0,0.0,2023828.0,0.0,102.419,1115645.0,811.857,0.0,0.0,933.0,0.0,544.753,0.0,0.0,2.0,0.0,0.0,201.242,0.0,0.0,2.05,83.33,-54.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0
0.0,150.0,0.0,0.0,0.0,9.046,14817.0,0.01,0.0,0.0,0.0,0.0,0.0,5.0,22.0,171127.0,1.39,1169476.0,0.0,0.0,0.0,0.0,0.0,24298.374,0.0,0.0,9.99,0.0,0.0,0.09,0.0,0.0,0.0,0.0,75669.0,0.0,0.0,0.0,0.0,0.0,0.0,15740.428999999998,902.0,0.0,0.0,0.0,0.0,58090.0,0.0,0.0,75272.0,4280.0,0.88,0.0,0.0,0.0,1.0,0.0,0.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46464.0,0.0,2038645.0,0.0,176.602,1173735.0,838.143,0.0,0.0,933.0,0.0,553.799,0.0,0.0,2.0,0.0,0.0,187.608,0.0,0.0,2.04,83.33,-58.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0
0.0,150.0,0.0,0.0,0.0,5.209,11484.0,0.03,0.0,0.0,0.0,0.0,0.0,5.0,22.0,170239.0,1.43,1200281.0,0.0,9.6,0.0,0.0,0.0,24435.25,0.0,0.0,10.157,0.0,0.0,0.08900000000000001,0.0,0.0,0.0,0.0,77358.0,38441143.0,0.0,0.0,0.0,0.0,0.0,17245.571,922.0,0.104,0.0,0.0,0.0,47817.0,0.0,0.0,74546.0,21293.0,0.88,0.0,10057.0,0.0,1.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46901.0,0.0,2050129.0,0.0,136.876,1221552.0,852.143,119.868,0.0,933.0,0.0,559.008,0.0,0.0,2.0,0.0,0.0,205.548,0.0,458.176,2.029,83.33,-42.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0
0.0,332.0,0.0,0.0,0.0,4.315,9253.0,0.04,0.0,0.0,0.0,0.0,0.0,4.0,23.0,168732.0,1.51,1267677.0,0.0,0.0,0.0,0.0,0.0,24545.536,0.0,0.0,9.304,0.0,-1.0,0.08900000000000001,0.0,0.0,0.0,0.0,79460.0,0.0,0.0,0.0,0.0,0.0,0.0,16895.143,947.0,0.0,0.0,0.0,0.0,83010.0,0.0,0.0,74426.0,36907.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47263.0,0.0,2059382.0,0.0,110.285,1304562.0,780.571,0.0,0.0,1852.0,0.0,563.322,0.0,0.0,2.0,0.0,0.0,201.371,0.0,0.0,2.011,83.33,34.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0
0.0,332.0,0.0,0.0,0.0,20.667,12233.0,0.09,0.0,0.0,0.0,0.0,0.0,4.0,23.0,167224.0,1.61,1351346.0,0.0,0.0,0.0,0.0,0.0,24691.339,0.0,0.0,10.4,0.0,0.0,0.08900000000000001,0.0,0.0,0.0,0.0,85254.0,0.0,0.0,0.0,0.0,1.0,0.0,14755.571000000002,1016.0,0.0,0.0,0.0,0.0,119710.0,0.0,0.0,75080.0,72948.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,1734.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48997.0,0.0,2071615.0,0.0,145.804,1424272.0,872.571,0.0,0.0,1852.0,0.0,583.99,0.0,0.0,2.0,0.0,0.0,175.87,0.0,0.0,1.993,83.33,-54.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0
0.0,332.0,0.0,0.0,0.0,12.074000000000002,29003.0,0.15,0.0,0.0,0.0,0.0,0.0,4.0,23.0,165716.0,1.7,1430366.0,0.0,0.0,0.0,0.0,0.0,25037.023,0.0,0.0,10.07,0.0,0.0,0.084,0.0,0.0,0.0,0.0,88194.0,0.0,0.0,0.0,0.0,0.0,0.0,15246.571000000002,1051.0,0.0,0.0,0.0,0.0,132785.0,0.0,0.0,70368.0,126713.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50010.0,0.0,2100618.0,0.0,345.68300000000005,1557057.0,844.857,0.0,0.0,1852.0,0.0,596.063,0.0,0.0,2.0,0.0,0.0,181.722,0.0,0.0,1.975,83.33,-114.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0
0.0,332.0,0.0,0.0,0.0,10.322,8277.0,0.2,0.0,0.0,0.0,0.0,0.0,4.0,23.0,164209.0,1.78,1494997.0,0.0,0.0,0.0,0.0,0.0,25135.675,0.0,0.0,9.653,0.0,0.0,0.081,0.0,0.0,0.0,0.0,91253.0,0.0,0.0,0.0,0.0,0.0,0.0,13380.0,1088.0,0.0,0.0,0.0,0.0,105547.0,0.0,0.0,67612.0,167628.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,866.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50876.0,0.0,2108895.0,0.0,98.653,1662604.0,809.857,0.0,0.0,1852.0,0.0,606.385,0.0,0.0,3.0,0.0,0.0,159.475,0.0,0.0,1.957,83.33,-49.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0
0.0,332.0,0.0,0.0,0.0,9.976,16366.0,0.24,0.0,0.0,0.0,0.0,0.0,4.0,23.0,162701.0,1.86,1563765.0,0.0,0.0,0.0,0.0,0.0,25330.74,0.0,0.0,10.23,0.0,0.0,0.077,0.0,0.0,0.0,0.0,92759.0,0.0,0.0,0.0,0.0,0.0,0.0,14490.428999999998,1106.0,0.0,0.0,0.0,0.0,102352.0,0.0,0.0,64451.0,201212.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,837.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51713.0,0.0,2125261.0,0.0,195.064,1764956.0,858.2860000000002,0.0,0.0,1852.0,0.0,616.361,0.0,0.0,3.0,0.0,0.0,172.71,0.0,0.0,1.939,83.33,-18.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0
0.0,332.0,0.0,0.0,0.0,1.907,12430.0,0.3,0.0,0.0,0.0,0.0,0.0,4.0,23.0,161194.0,1.91,1604287.0,0.0,0.0,0.0,0.0,0.0,25478.892000000003,0.0,0.0,9.21,0.0,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,96898.0,0.0,0.0,0.0,0.0,0.0,0.0,14149.428999999998,1155.0,0.0,0.0,0.0,0.0,87062.0,0.0,0.0,62116.0,247752.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51873.0,0.0,2137691.0,0.0,148.15200000000004,1852018.0,772.7139999999998,0.0,0.0,1852.0,0.0,618.268,0.0,0.0,3.0,0.0,0.0,168.645,0.0,0.0,1.921,83.33,-110.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0
0.0,332.0,0.0,0.0,0.0,5.042,10078.0,0.32,0.0,0.0,0.0,0.0,0.0,4.0,23.0,159686.0,1.94,1629980.0,0.0,10.1,0.0,0.0,0.0,25599.01,0.0,0.0,9.186,0.0,0.0,0.073,0.0,0.0,0.0,0.0,96898.0,39558947.0,0.0,0.0,0.0,0.0,0.0,13948.571000000002,1155.0,0.099,0.0,0.0,0.0,47823.0,0.0,0.0,61386.0,269882.0,0.85,0.0,9006.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52296.0,0.0,2147769.0,0.0,120.119,1899841.0,770.7139999999998,107.339,0.0,1852.0,0.0,623.31,0.0,0.0,3.0,0.0,0.0,166.25099999999995,0.0,471.499,1.903,83.33,-32.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0
0.0,772.0,0.0,0.0,0.0,9.905,6887.0,0.37,0.0,0.0,0.0,0.0,0.0,18.0,28.0,160467.0,2.01,1682272.0,0.0,0.0,0.0,0.0,0.0,25681.095,0.0,0.0,9.985,0.0,0.0,0.071,0.0,0.0,0.0,0.0,98044.0,0.0,0.0,0.0,0.0,0.0,0.0,13610.571000000002,1169.0,0.0,0.0,0.0,0.0,91027.0,0.0,0.0,59228.0,308617.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,53127.0,0.0,2154656.0,0.0,82.085,1990868.0,837.7139999999998,0.0,0.0,2463.0,0.0,633.215,0.0,0.0,3.0,0.0,0.0,162.22299999999996,0.0,0.0,1.913,83.33,-3.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0
0.0,772.0,0.0,0.0,0.0,5.864,9387.0,0.42,0.0,0.0,0.0,0.0,0.0,18.0,28.0,161247.0,2.07,1732959.0,0.0,0.0,0.0,0.0,0.0,25792.978,0.0,0.0,7.87,0.0,0.0,0.065,0.0,0.0,0.0,0.0,95003.0,0.0,0.0,0.0,0.0,0.0,0.0,13204.0,1132.0,0.0,0.0,0.0,0.0,98422.0,0.0,0.0,54516.0,356348.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,53619.0,0.0,2164043.0,0.0,111.883,2089290.0,660.2860000000002,0.0,0.0,2463.0,0.0,639.0790000000002,0.0,0.0,7.0,0.0,0.0,157.377,0.0,0.0,1.922,83.33,-45.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0
0.0,772.0,0.0,0.0,0.0,10.477,15636.0,0.49,0.0,0.0,0.0,0.0,0.0,18.0,28.0,162028.0,2.13,1783918.0,0.0,0.0,0.0,0.0,0.0,25979.342,0.0,0.0,7.642,0.0,0.0,0.06,0.0,0.0,0.0,0.0,91667.0,0.0,0.0,0.0,0.0,0.0,0.0,11294.428999999998,1093.0,0.0,0.0,0.0,0.0,109438.0,0.0,0.0,50507.0,414828.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,879.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,54498.0,0.0,2179679.0,0.0,186.364,2198728.0,641.143,0.0,0.0,2463.0,0.0,649.555,0.0,0.0,7.0,0.0,0.0,134.61700000000002,0.0,0.0,1.931,83.33,-72.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0
0.0,772.0,0.0,0.0,0.0,16.508,14883.0,0.55,0.0,0.0,0.0,0.0,0.0,18.0,28.0,162808.0,2.18,1830746.0,0.0,0.0,0.0,0.0,0.0,26156.73,0.0,0.0,8.525,0.0,0.0,0.057,0.0,0.0,0.0,0.0,89811.0,0.0,0.0,0.0,0.0,0.0,0.0,12238.143,1070.0,0.0,0.0,0.0,0.0,92554.0,0.0,0.0,47964.0,460554.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,1385.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,55883.0,0.0,2194562.0,0.0,177.389,2291282.0,715.2860000000002,0.0,0.0,2463.0,0.0,666.063,0.0,0.0,7.0,0.0,0.0,145.865,0.0,0.0,1.94,83.33,-59.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0
0.0,772.0,0.0,0.0,0.0,4.803,12831.0,0.62,0.0,0.0,0.0,0.0,0.0,18.0,28.0,163589.0,2.24,1880601.0,0.0,0.0,0.0,0.0,0.0,26309.662,0.0,0.0,7.786,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,90582.0,0.0,0.0,0.0,0.0,0.0,0.0,11733.143,1080.0,0.0,0.0,0.0,0.0,107751.0,0.0,0.0,45262.0,518450.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,56286.0,0.0,2207393.0,0.0,152.931,2399033.0,653.286,0.0,0.0,2463.0,0.0,670.8660000000001,0.0,0.0,7.0,0.0,0.0,139.846,0.0,0.0,1.95,83.33,-61.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0
0.0,772.0,0.0,0.0,0.0,9.762,17518.0,0.68,0.0,0.0,0.0,0.0,0.0,18.0,28.0,164369.0,2.28,1915232.0,0.0,0.0,0.0,0.0,0.0,26518.457,0.0,0.0,8.908999999999997,0.0,0.0,0.053,0.0,0.0,0.0,0.0,90735.0,0.0,0.0,0.0,0.0,0.0,0.0,12460.0,1081.0,0.0,0.0,0.0,0.0,88127.0,0.0,0.0,44421.0,571948.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,57105.0,0.0,2224911.0,0.0,208.795,2487160.0,747.429,0.0,0.0,2463.0,0.0,680.628,0.0,0.0,7.0,0.0,0.0,148.509,0.0,0.0,1.959,83.33,-25.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0
0.0,772.0,0.0,0.0,0.0,0.691,748.0,0.72,0.0,0.0,0.0,0.0,0.0,18.0,28.0,165150.0,2.31,1940999.0,0.0,11.8,0.0,0.0,0.0,26527.372000000007,0.0,0.0,8.287,0.0,0.0,0.053,0.0,0.0,0.0,0.0,92079.0,40714995.0,0.0,0.0,0.0,0.0,0.0,11127.143,1097.0,0.085,0.0,0.0,0.0,57235.0,0.0,0.0,44431.0,603416.0,0.83,0.0,7643.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,57163.0,0.0,2225659.0,0.0,8.915,2544395.0,695.2860000000002,91.094,0.0,2463.0,0.0,681.319,0.0,0.0,7.0,0.0,0.0,132.623,0.0,485.277,1.968,83.33,-5.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0
0.0,1320.0,0.0,0.0,0.0,10.679,6668.0,0.79,1.0,0.0,0.0,0.0,2.0,31.0,66.0,164117.0,2.38,1999306.0,0.0,0.0,0.0,0.0,0.0,26606.847,0.0,0.0,8.398,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,96249.0,0.0,3.0,0.0,0.0,0.0,2.0,11095.857,1147.0,0.0,0.0,0.0,0.0,120219.0,0.0,0.0,45291.0,665327.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,896.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,58059.0,0.0,2232327.0,0.0,79.475,2664614.0,704.571,0.0,0.0,2469.0,0.0,691.998,0.0,0.0,8.0,0.0,0.0,132.25,0.0,0.0,1.956,83.33,-24.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0
