new_tests,new_people_vaccinated_smoothed,new_deaths_per_million,new_cases,people_fully_vaccinated,total_deaths_per_million,people_fully_vaccinated_per_hundred,reproduction_rate,total_boosters,new_people_vaccinated_smoothed_per_hundred,total_cases_per_million,new_cases_smoothed_per_million,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,people_vaccinated,total_tests,new_deaths,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,new_tests_per_thousand,tests_per_case,icu_patients,new_cases_smoothed,total_deaths,new_vaccinations_smoothed_per_million,positive_rate,total_vaccinations_per_hundred,total_cases,total_boosters_per_hundred,new_cases_per_million,total_vaccinations,new_vaccinations,new_deaths_smoothed,new_deaths_smoothed_per_million
10856.0,0.0,0.136,435.0,0.0,0.682,0.0,1.41,0.0,0.0,109.56,12.14,12940.0,0.0,0.0,0.0,136707.0,7.0,2.665,0.252,55.56,0.212,20.8,0.0,622.857,35.0,0.0,0.0481,0.0,5621.0,0.0,8.479,0.0,0.0,3.286,0.064
9834.0,0.0,0.0,467.0,0.0,0.682,0.0,1.07,0.0,0.0,118.662,12.034,12650.0,0.0,0.0,0.0,146541.0,0.0,2.8560000000000003,0.247,55.56,0.192,20.5,0.0,617.429,35.0,0.0,0.0488,0.0,6088.0,0.0,9.102,0.0,0.0,3.143,0.061
18199.0,0.0,0.136,505.0,0.0,0.8190000000000001,0.0,0.87,0.0,0.0,128.506,11.851,13400.0,0.0,0.0,0.0,164740.0,7.0,3.2110000000000003,0.261,55.56,0.355,22.0,0.0,608.0,42.0,0.0,0.0454,0.0,6593.0,0.0,9.843,0.0,0.0,4.143,0.081
13449.0,0.0,0.039,448.0,0.0,0.858,0.0,0.68,0.0,0.0,137.238,10.834,13214.0,0.0,0.0,0.0,178189.0,2.0,3.4730000000000003,0.258,55.56,0.262,23.8,0.0,555.857,44.0,0.0,0.0421,0.0,7041.0,0.0,8.732000000000001,0.0,0.0,4.0,0.078
10329.0,0.0,0.117,273.0,0.0,0.975,0.0,0.72,0.0,0.0,142.559,9.963,13076.0,0.0,0.0,0.0,188518.0,6.0,3.674,0.255,55.56,0.201,25.6,0.0,511.143,50.0,0.0,0.0391,0.0,7314.0,0.0,5.3210000000000015,0.0,0.0,4.714,0.092
8100.0,0.0,0.058,164.0,0.0,1.033,0.0,0.65,0.0,0.0,145.755,8.752,12432.0,0.0,0.0,0.0,196618.0,3.0,3.832,0.242,55.56,0.158,27.7,0.0,449.0,53.0,0.0,0.0361,0.0,7478.0,0.0,3.197,0.0,0.0,3.571,0.07
13526.0,0.0,0.019,35.0,0.0,1.053,0.0,0.55,0.0,0.0,146.437,6.479,12042.0,0.0,0.0,0.0,210144.0,1.0,4.096,0.235,55.56,0.264,36.2,0.0,332.4290000000001,54.0,0.0,0.0276,0.0,7513.0,0.0,0.682,0.0,0.0,3.714,0.07200000000000001
12251.0,0.0,0.117,242.0,0.0,1.169,0.0,0.52,0.0,0.0,151.154,5.942,12241.0,0.0,0.0,0.0,222395.0,6.0,4.335,0.239,55.56,0.239,40.2,0.0,304.857,60.0,0.0,0.0249,0.0,7755.0,0.0,4.717,0.0,0.0,3.571,0.07
0.0,0.0,0.117,114.0,0.0,1.286,0.0,0.34,0.0,0.0,153.376,4.959,11430.0,0.0,0.0,0.0,0.0,6.0,0.0,0.223,55.56,0.0,44.9,0.0,254.429,66.0,0.0,0.0223,0.0,7869.0,0.0,2.222,0.0,0.0,4.4289999999999985,0.086
0.0,0.0,0.0,110.0,0.0,1.286,0.0,0.26,0.0,0.0,155.52,3.859,9424.0,0.0,0.0,0.0,230707.0,0.0,4.497,0.184,55.56,0.0,47.6,0.0,198.0,66.0,0.0,0.021,0.0,7979.0,0.0,2.144,0.0,0.0,3.429,0.067
0.0,0.0,0.117,107.0,0.0,1.403,0.0,0.23,0.0,0.0,157.606,2.91,8875.0,0.0,0.0,0.0,0.0,6.0,0.0,0.173,55.56,0.0,59.4,0.0,149.286,72.0,0.0,0.0168,0.0,8086.0,0.0,2.086,0.0,0.0,4.0,0.078
0.0,0.0,0.058,76.0,0.0,1.462,0.0,0.4,0.0,0.0,159.08700000000005,2.361,8772.0,0.0,0.0,0.0,0.0,3.0,0.0,0.171,55.56,0.0,72.4,0.0,121.143,75.0,0.0,0.0138,0.0,8162.0,0.0,1.481,0.0,0.0,3.571,0.07
0.0,0.0,0.0,74.0,0.0,1.462,0.0,0.54,0.0,0.0,160.53,2.111,8988.0,0.0,0.0,0.0,259533.0,0.0,5.059,0.175,55.56,0.0,83.0,0.0,108.286,75.0,0.0,0.012,0.0,8236.0,0.0,1.442,0.0,0.0,3.143,0.061
0.0,0.0,0.117,84.0,0.0,1.579,0.0,0.59,0.0,0.0,162.167,2.247,8560.0,0.0,0.0,0.0,0.0,6.0,0.0,0.16699999999999998,55.56,0.0,74.3,0.0,115.286,81.0,0.0,0.0135,0.0,8320.0,0.0,1.6369999999999998,0.0,0.0,3.857,0.075
0.0,0.0,0.058,93.0,0.0,1.6369999999999998,0.0,0.59,0.0,0.0,163.98,1.832,8314.0,0.0,0.0,0.0,0.0,3.0,0.0,0.162,55.56,0.0,88.4,0.0,94.0,84.0,0.0,0.0113,0.0,8413.0,0.0,1.813,0.0,0.0,3.429,0.067
0.0,0.0,0.136,152.0,0.0,1.774,0.0,0.61,0.0,0.0,166.942,1.938,9224.0,0.0,0.0,0.0,291120.0,7.0,5.674,0.18,55.56,0.0,92.8,0.0,99.429,91.0,0.0,0.0108,0.0,8565.0,0.0,2.963,0.0,0.0,3.571,0.07
10019.0,0.0,0.058,87.0,0.0,1.832,0.0,0.56,0.0,0.0,168.638,1.874,10062.0,0.0,0.0,0.0,301139.0,3.0,5.87,0.196,55.56,0.195,104.7,0.0,96.143,94.0,0.0,0.0096,0.0,8652.0,0.0,1.696,0.0,0.0,4.0,0.078
