aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,new_vaccinations,RestaurantsCafesPartial,B.1.1.7+E484K,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,people_vaccinated_per_hundred,weekly_hosp_admissions_per_million,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,total_tests_per_thousand,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
13.264,0.0,0.0,2.241,0.0,2.088,0.0,0.0,0.0,246.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,42.715,153.507,0.0,0.0,0.0,0.0,1.0,3.0,5.76,0.0,18.136,0.0,0.0,22.0,0.0,0.0,0.0,11585.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,0.0,0.0,0.0,29.0,40585.721,0.0,0.0,160.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463241.0,0.0,3.965,6332.861,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,44.363,0.0,443.958,0.0,28.837,0.0,0.0,0.0,0.0,0.0,22.6,21.228,35137.0,12432.0,0.0,0.0,0.0,0.0,125.0,2.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0198,0.0,0.0,3.28,0.0,69.0,0.0,0.0,50.5,98.407,0.0,0.0,0.0,5.714,0.0,5548361.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,2.072,0.0,2.832,0.0,0.0,0.0,243.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0.0,0.0,0.0,39.832,153.507,0.0,0.0,0.0,0.0,1.0,3.0,5.76,0.0,18.136,0.0,0.0,4.0,0.0,0.0,0.0,15715.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,0.0,0.0,0.0,1.0,40585.721,0.0,0.0,283.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2478956.0,0.0,0.721,6383.867,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,43.848,0.0,446.791,0.0,51.006,0.0,0.0,0.0,0.0,0.0,22.6,21.228,35420.0,11496.0,0.0,0.0,0.0,0.0,125.0,2.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0212,0.0,0.0,3.28,0.0,69.0,0.0,0.0,47.3,99.128,0.0,0.0,0.0,5.571,0.0,5548361.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.894,0.0,2.581,0.0,0.0,0.0,253.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824,0.0,0.0,0.0,0.0,0.0,0.0,38.029,153.507,0.0,0.0,0.0,0.0,1.0,3.0,5.76,0.0,18.136,0.0,0.0,6.0,0.0,0.0,0.0,14322.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,438.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493278.0,0.0,1.081,6462.809,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,45.676,0.0,449.372,0.0,78.942,0.0,0.0,0.0,0.0,0.0,22.6,21.228,35858.0,10511.0,0.0,0.0,0.0,0.0,125.0,2.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0241,0.0,0.0,3.28,0.0,69.0,0.0,0.0,41.5,100.21,0.0,0.0,0.0,4.571,0.0,5548361.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.911,0.0,2.158,0.0,0.03,0.0,237.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953,0.0,0.0,0.0,0.0,0.0,0.0,35.866,153.507,0.0,0.0,0.0,0.0,1.0,3.0,5.76,0.0,18.136,0.0,0.0,5.0,0.0,0.0,0.0,11974.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,0.0,0.0,0.0,-3.0,40585.721,0.0,0.0,249.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0,1767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505252.0,0.0,0.901,6507.688,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,42.741,0.0,451.53,0.0,44.878,0.0,0.0,0.0,0.0,0.0,22.6,21.228,36107.0,10602.0,0.0,0.0,0.0,0.0,125.0,2.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0224,0.0,0.0,3.28,0.0,69.0,0.0,0.0,44.7,101.111,0.0,0.0,0.0,5.286,0.0,5548361.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.91,0.0,1.231,0.0,0.0,0.0,250.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,6829.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,0.0,0.0,0.0,-27.0,40585.721,0.0,0.0,296.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512081.0,0.0,0.0,6561.037,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,45.187,0.0,452.761,0.0,53.349,0.0,0.0,0.0,0.0,0.0,22.6,21.228,36403.0,10598.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0237,0.0,0.0,3.28,0.0,0.0,0.0,0.0,42.3,101.111,0.0,0.0,0.0,5.286,0.0,5548361.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.891,0.0,1.024,0.0,0.0,0.0,254.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,5684.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,201.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2517765.0,0.0,0.0,6597.264,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,45.908,0.0,453.785,0.0,36.227,0.0,0.0,0.0,0.0,0.0,22.6,21.228,36604.0,10493.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0243,0.0,0.0,3.28,0.0,0.0,0.0,0.0,41.2,101.111,0.0,0.0,0.0,5.286,0.0,5548361.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.869,0.0,1.171,0.0,0.0,0.0,256.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,6495.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,0.0,0.0,0.0,0.0,40585.721,0.0,0.0,168.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524260.0,0.0,0.0,6627.543,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,46.217,0.0,454.956,0.0,30.279,0.0,0.0,0.0,0.0,0.0,22.6,21.228,36772.0,10372.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0247,0.0,0.0,3.28,0.0,0.0,0.0,0.0,40.4,101.111,0.0,0.0,0.0,5.286,0.0,5548361.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.846,0.0,1.924,0.0,0.06,0.0,254.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.489,0.0,0.0,0.0,0.0,0.0,0.0,37.849,153.507,0.0,0.0,0.0,0.0,0.0,14.0,5.76,0.0,18.136,0.0,0.0,4.0,0.0,0.0,0.0,10677.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,2.0,0.0,0.0,31.0,40585.721,0.0,0.0,147.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,459.0,0.0,3604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2534937.0,0.0,0.721,6654.037,83.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,45.882,0.0,456.88,0.0,26.494,0.0,0.0,0.0,0.0,0.0,22.6,21.228,36919.0,10242.0,0.0,0.0,0.0,0.0,250.0,18.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0249,0.0,0.0,3.28,0.0,40.0,0.0,0.0,40.2,101.832,0.0,0.0,0.0,2.714,0.0,5548361.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.827,0.0,2.7,0.0,0.1,0.0,256.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.669,1841.0,0.0,0.0,0.0,0.0,0.0,33.884,153.507,0.0,0.0,0.0,0.0,0.0,14.0,5.76,0.0,18.136,0.0,0.0,11.0,0.0,0.0,0.0,14981.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,2.0,0.0,0.0,-6.0,40585.721,0.0,0.0,299.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,736.0,0.0,5445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549918.0,0.0,1.983,6707.927,133.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,46.294,0.0,459.58,0.0,53.89,0.0,0.0,0.0,0.0,0.0,22.6,21.228,37218.0,10137.0,0.0,0.0,0.0,0.0,250.0,18.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0253,0.0,0.0,3.28,0.0,40.0,0.0,0.0,39.5,103.814,0.0,0.0,0.0,3.714,0.0,5548361.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.738,0.0,1.958,0.0,0.0,0.0,241.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,14.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,10861.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,2.0,0.0,0.0,-25.0,40585.721,0.0,0.0,331.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560779.0,0.0,0.0,6767.584,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,43.539,0.0,461.538,0.0,59.657,0.0,0.0,0.0,0.0,0.0,22.6,21.228,37549.0,9643.0,0.0,0.0,0.0,0.0,250.0,18.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0251,0.0,0.0,3.28,0.0,40.0,0.0,0.0,39.9,103.814,0.0,0.0,0.0,2.857,0.0,5548361.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.661,0.0,1.618,0.0,0.15,0.0,237.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.592,0.0,0.0,0.0,0.0,0.0,0.0,33.523,153.507,0.0,0.0,0.0,0.0,0.0,14.0,5.76,0.0,18.136,0.0,0.0,8.0,0.0,0.0,0.0,8975.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,2.0,0.0,0.0,32.0,40585.721,0.0,0.0,223.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,913.0,0.0,8155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569754.0,0.0,1.442,6807.776,165.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,42.87,0.0,463.156,0.0,40.192,0.0,0.0,0.0,0.0,0.0,22.6,21.228,37772.0,9215.0,0.0,0.0,0.0,0.0,250.0,18.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0258,0.0,0.0,3.28,0.0,40.0,0.0,0.0,38.7,105.256,0.0,0.0,0.0,3.286,0.0,5548361.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.839,0.0,2.476,0.0,0.2,0.0,237.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.644,2980.0,0.0,0.0,0.0,0.0,0.0,31.721,153.507,0.0,0.0,0.0,0.0,0.0,14.0,5.76,0.0,18.136,0.0,0.0,2.0,0.0,0.0,0.0,13740.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,2.0,0.0,0.0,-3.0,40585.721,0.0,0.0,296.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,1273.0,0.0,11135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2583494.0,0.0,0.36,6861.125,229.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,42.87,0.0,465.632,0.0,53.349,0.0,0.0,0.0,0.0,0.0,22.6,21.228,38068.0,10202.0,0.0,0.0,0.0,0.0,250.0,18.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0233,0.0,0.0,3.28,0.0,40.0,0.0,0.0,42.9,105.617,0.0,0.0,0.0,3.571,0.0,5548361.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.934,0.0,1.689,0.0,0.0,0.0,255.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,14.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,9370.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,2.0,0.0,0.0,-29.0,40585.721,0.0,0.0,324.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,1353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592864.0,0.0,0.0,6919.521,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,46.037,0.0,467.321,0.0,58.396,0.0,0.0,0.0,0.0,0.0,22.6,21.228,38392.0,10728.0,0.0,0.0,0.0,0.0,250.0,18.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0238,0.0,0.0,3.28,0.0,40.0,0.0,0.0,42.0,105.617,0.0,0.0,0.0,3.571,0.0,5548361.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.934,0.0,1.172,0.0,0.0,0.0,259.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,14.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,6501.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,2.0,0.0,0.0,0.0,40585.721,0.0,0.0,198.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599365.0,0.0,0.0,6955.207,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,46.809,0.0,468.492,0.0,35.686,0.0,0.0,0.0,0.0,0.0,22.6,21.228,38590.0,10729.0,0.0,0.0,0.0,0.0,250.0,18.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0242,0.0,0.0,3.28,0.0,40.0,0.0,0.0,41.3,105.617,0.0,0.0,0.0,3.571,0.0,5548361.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.9,0.0,1.69,0.0,0.26,0.0,267.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.824,0.0,0.0,0.0,0.0,0.0,0.0,29.919,153.507,0.0,0.0,0.0,0.0,0.0,6.0,5.76,0.0,18.136,0.0,0.0,11.0,0.0,0.0,0.0,9375.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,5.0,0.0,0.0,32.0,40585.721,0.0,0.0,200.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,597.0,0.0,1513.0,0.0,14196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608740.0,0.0,1.983,6991.254,273.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,48.174,0.0,470.182,0.0,36.047,0.0,0.0,0.0,0.0,0.0,22.6,21.228,38790.0,10543.0,0.0,0.0,0.0,0.0,405.0,22.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0254,0.0,0.0,3.28,0.0,162.0,0.0,0.0,39.4,107.599,0.0,0.0,0.0,4.571,0.0,5548361.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.886,0.0,2.601,0.0,0.32,0.0,256.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.669,3421.0,0.0,0.0,0.0,0.0,0.0,28.477,153.507,0.0,0.0,0.0,0.0,0.0,6.0,5.76,0.0,18.136,0.0,0.0,5.0,0.0,0.0,0.0,14430.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,5.0,0.0,0.0,-2.0,40585.721,0.0,0.0,221.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,1739.0,0.0,17617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2623170.0,0.0,0.901,7031.085,313.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,46.165,0.0,472.783,0.0,39.832,0.0,0.0,0.0,0.0,0.0,22.6,21.228,39011.0,10465.0,0.0,0.0,0.0,0.0,405.0,22.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0245,0.0,0.0,3.28,0.0,162.0,0.0,0.0,40.9,108.501,0.0,0.0,0.0,3.714,0.0,5548361.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.94,0.0,2.338,0.0,0.42,0.0,255.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.669,5509.0,0.0,0.0,0.0,0.0,0.0,27.035,153.507,0.0,0.0,0.0,0.0,0.0,6.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,12971.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,5.0,0.0,0.0,-2.0,40585.721,0.0,0.0,324.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,2332.0,0.0,23126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2636141.0,0.0,0.0,7089.481,420.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,45.985,0.0,475.121,0.0,58.396,0.0,0.0,0.0,0.0,0.0,22.6,21.228,39335.0,10766.0,0.0,0.0,0.0,0.0,405.0,22.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0237,0.0,0.0,3.28,0.0,162.0,0.0,0.0,42.2,108.501,0.0,0.0,0.0,3.714,0.0,5548361.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.986,0.0,1.939,0.0,0.6,0.0,260.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.824,9907.0,0.0,0.0,0.0,0.0,0.0,27.936,153.507,0.0,0.0,0.0,0.0,0.0,6.0,5.76,0.0,18.136,0.0,0.0,14.0,0.0,0.0,0.0,10759.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,5.0,0.0,0.0,1.0,40585.721,0.0,0.0,258.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,3554.0,0.0,33033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646900.0,0.0,2.523,7135.981,641.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,46.886,0.0,477.06,0.0,46.5,0.0,0.0,0.0,0.0,0.0,22.6,21.228,39593.0,11021.0,0.0,0.0,0.0,0.0,405.0,22.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0236,0.0,0.0,3.28,0.0,162.0,0.0,0.0,42.4,111.024,0.0,0.0,0.0,4.571,0.0,5548361.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.921,0.0,2.017,0.0,0.78,0.0,263.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.824,10110.0,0.0,0.0,0.0,0.0,0.0,26.134,153.507,0.0,0.0,0.0,0.0,0.0,6.0,5.76,0.0,18.136,0.0,0.0,2.0,0.0,0.0,0.0,11189.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,5.0,0.0,0.0,-1.0,40585.721,0.0,0.0,318.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,618.0,0.0,4573.0,0.0,43143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658089.0,0.0,0.36,7193.295,824.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,47.453,0.0,479.076,0.0,57.314,0.0,0.0,0.0,0.0,0.0,22.6,21.228,39911.0,10656.0,0.0,0.0,0.0,0.0,405.0,22.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0247,0.0,0.0,3.28,0.0,162.0,0.0,0.0,40.5,111.384,0.0,0.0,0.0,4.571,0.0,5548361.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.919,0.0,1.68,0.0,0.0,0.0,244.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,6.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,9323.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,5.0,0.0,0.0,-28.0,40585.721,0.0,0.0,190.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,618.0,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667412.0,0.0,0.0,7227.54,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,44.003,0.0,480.757,0.0,34.244,0.0,0.0,0.0,0.0,0.0,22.6,21.228,40101.0,10650.0,0.0,0.0,0.0,0.0,405.0,22.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0229,0.0,0.0,3.28,0.0,162.0,0.0,0.0,43.6,111.384,0.0,0.0,0.0,4.571,0.0,5548361.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
13.264,0.0,0.0,1.885,0.0,0.93,0.0,0.0,0.0,249.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.507,0.0,0.0,0.0,0.0,0.0,6.0,5.76,0.0,18.136,0.0,0.0,0.0,0.0,0.0,0.0,5160.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,0.0,5.0,0.0,0.0,0.0,40585.721,0.0,0.0,236.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,618.0,0.0,5369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2672572.0,0.0,0.0,7270.075,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,44.981,0.0,481.687,0.0,42.535,0.0,0.0,0.0,0.0,0.0,22.6,21.228,40337.0,10458.0,0.0,0.0,0.0,0.0,405.0,22.0,42.8,0.0,0.0,0.938,0.0,0.0,0.0,0.0239,0.0,0.0,3.28,0.0,162.0,0.0,0.0,41.9,111.384,0.0,0.0,0.0,4.571,0.0,5548361.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0
