new_tests,new_people_vaccinated_smoothed,new_deaths_per_million,new_cases,people_fully_vaccinated,total_deaths_per_million,people_fully_vaccinated_per_hundred,reproduction_rate,weekly_hosp_admissions,new_people_vaccinated_smoothed_per_hundred,total_cases_per_million,new_cases_smoothed_per_million,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,people_vaccinated,total_tests,new_deaths,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,new_tests_per_thousand,tests_per_case,icu_patients,new_cases_smoothed,total_deaths,new_vaccinations_smoothed_per_million,positive_rate,total_vaccinations_per_hundred,total_cases,new_cases_per_million,weekly_hosp_admissions_per_million,total_vaccinations,new_vaccinations,new_deaths_smoothed,new_deaths_smoothed_per_million
48553.0,0.0,9.527,13150.0,0.0,98.931,0.0,1.02,0.0,0.0,6577.863,199.62,43907.0,0.0,0.0,0.0,2585474.0,572.0,43.06100000000001,0.731,80.56,0.809,3.7,0.0,11985.571000000002,5940.0,0.0,0.273,0.0,394948.0,219.013,0.0,0.0,0.0,212.429,3.5380000000000003
46632.0,0.0,2.548,13104.0,0.0,101.479,0.0,1.0,0.0,0.0,6796.11,199.458,43883.0,0.0,0.0,0.0,2632106.0,153.0,43.838,0.731,80.56,0.777,3.7,0.0,11975.857,6093.0,0.0,0.2729,0.0,408052.0,218.247,0.0,0.0,0.0,203.429,3.388
52382.0,0.0,4.164,13944.0,0.0,105.643,0.0,0.99,0.0,0.0,7028.347,200.817,44491.0,0.0,0.0,0.0,2684488.0,250.0,44.71,0.741,80.56,0.872,3.7,0.0,12057.428999999998,6343.0,0.0,0.271,0.0,421996.0,232.237,0.0,0.0,0.0,219.857,3.662
46324.0,0.0,5.1960000000000015,12204.0,0.0,110.839,0.0,0.96,8864.0,0.0,7231.605,198.245,44010.0,0.0,0.0,0.0,2730812.0,312.0,45.482,0.733,80.56,0.772,3.7,0.0,11903.0,6655.0,0.0,0.2705,0.0,434200.0,203.258,147.63,0.0,0.0,243.857,4.061
42966.0,0.0,1.899,11233.0,0.0,112.738,0.0,0.94,0.0,0.0,7418.691,192.972,43147.0,0.0,0.0,0.0,2773778.0,114.0,46.197,0.7190000000000001,80.56,0.716,3.7,0.0,11586.428999999998,6769.0,0.0,0.2685,0.0,445433.0,187.086,0.0,0.0,0.0,248.0,4.13
28433.0,0.0,4.963,7096.0,0.0,117.701,0.0,0.92,0.0,0.0,7536.875,187.728,42366.0,0.0,0.0,0.0,2802211.0,298.0,46.67100000000001,0.706,84.26,0.474,3.8,0.0,11271.571000000002,7067.0,0.0,0.2661,0.0,452529.0,118.184,0.0,0.0,0.0,270.571,4.506
28424.0,0.0,3.164,7232.0,0.0,120.865,0.0,0.91,0.0,0.0,7657.324,185.496,41959.0,0.0,0.0,0.0,2830635.0,190.0,47.144,0.6990000000000001,84.26,0.473,3.8,0.0,11137.571000000002,7257.0,0.0,0.2654,0.0,459761.0,120.449,0.0,0.0,0.0,269.857,4.494
42528.0,0.0,3.997,11362.0,0.0,124.863,0.0,0.89,0.0,0.0,7846.558000000001,181.242,41098.0,0.0,0.0,0.0,2873163.0,240.0,47.853,0.684,84.26,0.708,3.8,0.0,10882.143,7497.0,0.0,0.2648,0.0,471123.0,189.234,0.0,0.0,0.0,222.429,3.705
44886.0,0.0,5.246,11046.0,0.0,130.109,0.0,0.88,0.0,0.0,8030.529,176.34599999999998,40849.0,0.0,0.0,0.0,2918049.0,315.0,48.6,0.68,78.7,0.748,3.9,0.0,10588.143,7812.0,0.0,0.2592,0.0,482169.0,183.971,0.0,0.0,0.0,245.571,4.09
41486.0,0.0,3.214,11014.0,0.0,133.32299999999998,0.0,0.86,0.0,0.0,8213.966999999999,169.37400000000005,39292.0,0.0,0.0,0.0,2959535.0,193.0,49.291,0.654,78.7,0.691,3.9,0.0,10169.571,8005.0,0.0,0.2588,0.0,493183.0,183.438,0.0,0.0,0.0,237.429,3.954
42450.0,0.0,2.465,10107.0,0.0,135.78799999999998,0.0,0.83,8608.0,0.0,8382.3,164.385,38739.0,0.0,0.0,0.0,3001985.0,148.0,49.99800000000001,0.645,78.7,0.7070000000000001,3.9,0.0,9870.0,8153.0,0.0,0.2548,0.0,503290.0,168.332,143.366,0.0,0.0,214.0,3.564
34794.0,0.0,3.548,8195.0,0.0,139.336,0.0,0.81,0.0,0.0,8518.787,157.157,37572.0,0.0,0.0,0.0,3036779.0,213.0,50.578,0.626,78.7,0.579,4.0,0.0,9436.0,8366.0,0.0,0.2511,0.0,511485.0,136.488,0.0,0.0,0.0,228.143,3.8
21916.0,0.0,2.881,5377.0,0.0,142.217,0.0,0.8,0.0,0.0,8608.341,153.067,36641.0,0.0,0.0,0.0,3058695.0,173.0,50.94300000000001,0.61,75.0,0.365,4.0,0.0,9190.429,8539.0,0.0,0.2508,0.0,516862.0,89.554,0.0,0.0,0.0,210.286,3.502
19507.0,0.0,5.746,4456.0,0.0,147.963,0.0,0.78,0.0,0.0,8682.556,146.46200000000005,35367.0,0.0,0.0,0.0,3078202.0,345.0,51.267,0.589,75.0,0.325,4.0,0.0,8793.857,8884.0,0.0,0.2486,0.0,521318.0,74.215,0.0,0.0,0.0,232.429,3.871
34989.0,0.0,6.895,8559.0,0.0,154.858,0.0,0.78,0.0,0.0,8825.106,139.793,34290.0,0.0,0.0,0.0,3113191.0,414.0,51.85,0.5710000000000001,75.0,0.583,4.1,0.0,8393.429,9298.0,0.0,0.2448,0.0,529877.0,142.55,0.0,0.0,0.0,257.286,4.285
36616.0,0.0,5.096,8307.0,0.0,159.955,0.0,0.76,0.0,0.0,8963.46,133.276,33108.0,0.0,0.0,0.0,3149807.0,306.0,52.46,0.551,75.0,0.61,4.1,0.0,8002.143,9604.0,0.0,0.2417,0.0,538184.0,138.35299999999998,0.0,0.0,0.0,256.0,4.2639999999999985
33851.0,0.0,5.08,7292.0,0.0,165.03400000000005,0.0,0.74,0.0,0.0,9084.908,124.42,32018.0,0.0,0.0,0.0,3183658.0,305.0,53.024,0.5329999999999999,75.0,0.564,4.3,0.0,7470.429,9909.0,0.0,0.2333,0.0,545476.0,121.448,0.0,0.0,0.0,272.0,4.53
36607.0,0.0,5.013,7712.0,0.0,170.048,0.0,0.73,7342.0,0.0,9213.351,118.722,31183.0,0.0,0.0,0.0,3220265.0,301.0,53.63399999999999,0.519,75.0,0.61,4.4,0.0,7128.286,10210.0,0.0,0.2286,0.0,553188.0,128.44299999999998,122.281,0.0,0.0,293.857,4.894
30318.0,0.0,3.298,6671.0,0.0,173.345,0.0,0.71,0.0,0.0,9324.457,115.096,30543.0,0.0,0.0,0.0,3250583.0,198.0,54.13800000000001,0.509,75.0,0.505,4.4,0.0,6910.571,10408.0,0.0,0.2263,0.0,559859.0,111.106,0.0,0.0,0.0,291.714,4.859
16911.0,0.0,3.548,3739.0,0.0,176.893,0.0,0.68,0.0,0.0,9386.73,111.198,29828.0,0.0,0.0,0.0,3267494.0,213.0,54.42,0.4970000000000001,75.0,0.282,4.5,0.0,6676.571,10621.0,0.0,0.2238,0.0,563598.0,62.273,0.0,0.0,0.0,297.4290000000001,4.954
11483.0,0.0,2.165,2511.0,0.0,179.058,0.0,0.65,0.0,0.0,9428.551,106.571,28682.0,0.0,0.0,0.0,3278977.0,130.0,54.611,0.478,75.0,0.191,4.5,0.0,6398.714,10751.0,0.0,0.2231,0.0,566109.0,41.82100000000001,0.0,0.0,0.0,266.714,4.442
16457.0,0.0,4.314,2810.0,0.0,183.372,0.0,0.63,0.0,0.0,9475.351,92.892,26035.0,0.0,0.0,0.0,3295434.0,259.0,54.885,0.434,75.0,0.274,4.7,0.0,5577.429,11010.0,0.0,0.2142,0.0,568919.0,46.801,0.0,0.0,0.0,244.571,4.073
20063.0,0.0,4.33,3946.0,0.0,187.702,0.0,0.64,0.0,0.0,9541.072,82.516,23670.0,0.0,0.0,0.0,3315497.0,260.0,55.22,0.394,75.0,0.334,4.8,0.0,4954.429,11270.0,0.0,0.2093,0.0,572865.0,65.721,0.0,0.0,0.0,238.0,3.964
35614.0,0.0,4.763,6275.0,0.0,192.465,0.0,0.67,0.0,0.0,9645.582,80.096,23922.0,0.0,0.0,0.0,3351111.0,286.0,55.813,0.398,75.0,0.593,5.0,0.0,4809.143,11556.0,0.0,0.201,0.0,579140.0,104.51,0.0,0.0,0.0,235.286,3.919
26918.0,0.0,2.015,4513.0,0.0,194.481,0.0,0.67,6023.0,0.0,9720.746,72.485,22538.0,0.0,0.0,0.0,3378029.0,121.0,56.261,0.375,75.0,0.448,5.2,0.0,4352.143,11677.0,0.0,0.1931,0.0,583653.0,75.164,100.313,0.0,0.0,209.571,3.49
22609.0,0.0,2.698,3692.0,0.0,197.179,0.0,0.68,0.0,0.0,9782.236,65.39699999999999,21436.0,0.0,0.0,0.0,3400638.0,162.0,56.63800000000001,0.35700000000000004,75.0,0.377,5.5,0.0,3926.571,11839.0,0.0,0.1832,0.0,587345.0,61.49,0.0,0.0,0.0,204.429,3.405
15032.0,0.0,2.382,2541.0,0.0,199.56,0.0,0.68,0.0,0.0,9824.557,62.547,21168.0,0.0,0.0,0.0,3415670.0,143.0,56.88800000000001,0.353,75.0,0.25,5.6,0.0,3755.429,11982.0,0.0,0.1774,0.0,589886.0,42.32,0.0,0.0,0.0,194.429,3.238
14677.0,0.0,4.697,2258.0,0.0,204.257,0.0,0.69,0.0,0.0,9862.164,61.945,21624.0,0.0,0.0,0.0,3430347.0,282.0,57.132,0.36,72.22,0.244,5.8,0.0,3719.286,12264.0,0.0,0.172,0.0,592144.0,37.607,0.0,0.0,0.0,216.143,3.6
25324.0,0.0,2.648,3916.0,0.0,206.905,0.0,0.69,0.0,0.0,9927.385,64.57600000000001,22891.0,0.0,0.0,0.0,3455671.0,159.0,57.554,0.381,72.22,0.422,5.9,0.0,3877.286,12423.0,0.0,0.1694,0.0,596060.0,65.221,0.0,0.0,0.0,201.857,3.362
24612.0,0.0,3.248,3880.0,0.0,210.153,0.0,0.68,0.0,0.0,9992.006,64.419,23541.0,0.0,0.0,0.0,3480283.0,195.0,57.964,0.392,72.22,0.41,6.1,0.0,3867.857,12618.0,0.0,0.1643,0.0,599940.0,64.62100000000001,0.0,0.0,0.0,192.571,3.207
24224.0,0.0,3.747,3398.0,0.0,213.9,0.0,0.68,0.0,0.0,10048.6,57.574,21914.0,0.0,0.0,0.0,3504507.0,225.0,58.368,0.365,72.22,0.403,6.3,0.0,3456.857,12843.0,0.0,0.1577,0.0,603338.0,56.594,0.0,0.0,0.0,183.857,3.062
30560.0,0.0,2.398,3707.0,0.0,216.299,0.0,0.69,4482.0,0.0,10110.34,55.65600000000001,22434.0,0.0,0.0,0.0,3535067.0,144.0,58.877,0.374,72.22,0.509,6.7,0.0,3341.7140000000004,12987.0,0.0,0.149,0.0,607045.0,61.74,74.648,0.0,0.0,187.143,3.117
18358.0,0.0,1.199,2728.0,0.0,217.498,0.0,0.68,0.0,0.0,10155.775,53.363,21827.0,0.0,0.0,0.0,3553425.0,72.0,59.182,0.364,72.22,0.306,6.8,0.0,3204.0,13059.0,0.0,0.1468,0.0,609773.0,45.435,0.0,0.0,0.0,174.28599999999997,2.903
10640.0,0.0,1.666,1677.0,0.0,219.163,0.0,0.68,0.0,0.0,10183.705,51.307,21199.0,0.0,0.0,0.0,3564065.0,100.0,59.36,0.353,72.22,0.177,6.9,0.0,3080.571,13159.0,0.0,0.1453,0.0,611450.0,27.93,0.0,0.0,0.0,168.143,2.8
14771.0,0.0,2.482,1567.0,0.0,221.645,0.0,0.68,0.0,0.0,10209.804,49.663,21213.0,0.0,0.0,0.0,3578836.0,149.0,59.606,0.353,72.22,0.246,7.1,0.0,2981.857,13308.0,0.0,0.1406,0.0,613017.0,26.098000000000006,0.0,0.0,0.0,149.143,2.484
20137.0,0.0,3.2310000000000003,2684.0,0.0,224.876,0.0,0.68,0.0,0.0,10254.506,46.732,20472.0,0.0,0.0,0.0,3598973.0,194.0,59.941,0.341,72.22,0.335,7.3,0.0,2805.857,13502.0,0.0,0.1371,0.0,615701.0,44.702,0.0,0.0,0.0,154.143,2.567
19009.0,0.0,2.099,2585.0,0.0,226.974,0.0,0.68,0.0,0.0,10297.559,43.65,19671.0,0.0,0.0,0.0,3617982.0,126.0,60.258,0.328,72.22,0.317,7.5,0.0,2620.857,13628.0,0.0,0.1332,0.0,618286.0,43.053,0.0,0.0,0.0,144.286,2.403
14329.0,0.0,1.915,1846.0,0.0,228.89,0.0,0.68,0.0,0.0,10328.304,39.958,18258.0,0.0,0.0,0.0,3632311.0,115.0,60.496,0.304,72.22,0.239,7.6,0.0,2399.143,13743.0,0.0,0.1314,0.0,620132.0,30.745,0.0,0.0,0.0,128.571,2.141
20659.0,0.0,3.964,2419.0,0.0,232.854,0.0,0.71,3720.0,0.0,10368.593,36.893,16843.0,0.0,0.0,0.0,3652970.0,238.0,60.84,0.281,72.22,0.344,7.6,0.0,2215.143,13981.0,0.0,0.1315,0.0,622551.0,40.288,61.957,0.0,0.0,142.0,2.365
21902.0,0.0,0.7829999999999999,2505.0,0.0,233.636,0.0,0.75,0.0,0.0,10410.313,36.363,17350.0,0.0,0.0,0.0,3674872.0,47.0,61.205,0.289,72.22,0.365,7.9,0.0,2183.286,14028.0,0.0,0.1258,0.0,625056.0,41.721,0.0,0.0,0.0,138.429,2.306
18849.0,0.0,2.015,1985.0,0.0,235.652,0.0,0.76,0.0,0.0,10443.374,37.095,18522.0,0.0,0.0,0.0,3693721.0,121.0,61.519,0.308,72.22,0.314,8.3,0.0,2227.286,14149.0,0.0,0.1203,0.0,627041.0,33.06,0.0,0.0,0.0,141.429,2.355
11687.0,0.0,1.899,1218.0,0.0,237.55,0.0,0.76,0.0,0.0,10463.659,36.265,18082.0,0.0,0.0,0.0,3705408.0,114.0,61.714,0.301,72.22,0.195,8.3,0.0,2177.429,14263.0,0.0,0.1204,0.0,628259.0,20.286,0.0,0.0,0.0,136.429,2.272
21313.0,0.0,2.099,2336.0,0.0,239.649,0.0,0.76,0.0,0.0,10502.566,35.437,18250.0,0.0,0.0,0.0,3726721.0,126.0,62.069,0.304,72.22,0.355,8.6,0.0,2127.714,14389.0,0.0,0.1166,0.0,630595.0,38.906,0.0,0.0,0.0,126.714,2.11
20380.0,0.0,2.898,2420.0,0.0,242.547,0.0,0.75,0.0,0.0,10542.871,35.045,18446.0,0.0,0.0,0.0,3747101.0,174.0,62.408,0.307,72.22,0.339,8.8,0.0,2104.143,14563.0,0.0,0.1141,0.0,633015.0,40.305,0.0,0.0,0.0,133.571,2.225
18599.0,0.0,1.915,2063.0,0.0,244.462,0.0,0.75,0.0,0.0,10577.23,35.561,19056.0,0.0,0.0,0.0,3765700.0,115.0,62.718,0.317,72.22,0.31,8.9,0.0,2135.143,14678.0,0.0,0.112,0.0,635078.0,34.359,0.0,0.0,0.0,133.571,2.225
18123.0,0.0,1.682,1806.0,0.0,246.144,0.0,0.75,2912.0,0.0,10607.309,34.102,18693.0,0.0,0.0,0.0,3783823.0,101.0,63.02,0.311,72.22,0.302,9.1,0.0,2047.571,14779.0,0.0,0.1095,0.0,636884.0,30.079,48.499,0.0,0.0,114.0,1.899
16367.0,0.0,1.832,1633.0,0.0,247.976,0.0,0.76,0.0,0.0,10634.507,32.028,17903.0,0.0,0.0,0.0,3800190.0,110.0,63.292,0.298,72.22,0.273,9.3,0.0,1923.0,14889.0,0.0,0.1074,0.0,638517.0,27.198,0.0,0.0,0.0,123.0,2.049
8759.0,0.0,1.915,845.0,0.0,249.892,0.0,0.77,0.0,0.0,10648.58,29.315,16461.0,0.0,0.0,0.0,3808949.0,115.0,63.438,0.274,72.22,0.146,9.4,0.0,1760.1429999999998,15004.0,0.0,0.1069,0.0,639362.0,14.073,0.0,0.0,0.0,122.143,2.0340000000000003
12213.0,0.0,1.366,1079.0,0.0,251.257,0.0,0.79,0.0,0.0,10666.551,28.984,16536.0,0.0,0.0,0.0,3821162.0,82.0,63.64100000000001,0.275,72.22,0.203,9.5,0.0,1740.286,15086.0,0.0,0.1052,0.0,640441.0,17.971,0.0,0.0,0.0,117.571,1.958
21736.0,0.0,1.366,1990.0,0.0,252.623,0.0,0.81,0.0,0.0,10699.694,28.161,16597.0,0.0,0.0,0.0,3842898.0,82.0,64.00399999999999,0.276,72.22,0.362,9.8,0.0,1690.8570000000002,15168.0,0.0,0.1019,0.0,642431.0,33.143,0.0,0.0,0.0,111.286,1.853
20555.0,0.0,1.616,2007.0,0.0,254.239,0.0,0.83,0.0,0.0,10733.121,27.179,16622.0,0.0,0.0,0.0,3863453.0,97.0,64.346,0.277,72.22,0.342,10.2,0.0,1631.8570000000002,15265.0,0.0,0.0982,0.0,644438.0,33.427,0.0,0.0,0.0,100.286,1.67
20713.0,0.0,1.882,1960.0,0.0,256.121,0.0,0.84,0.0,0.0,10765.765,26.934,16924.0,0.0,0.0,0.0,3884166.0,113.0,64.691,0.282,72.22,0.345,10.5,0.0,1617.1429999999998,15378.0,0.0,0.0956,0.0,646398.0,32.644,0.0,0.0,0.0,100.0,1.666
18620.0,0.0,0.816,1816.0,0.0,256.937,0.0,0.85,2506.0,0.0,10796.01,26.957,16995.0,0.0,0.0,0.0,3902786.0,49.0,65.001,0.28300000000000003,72.22,0.31,10.5,0.0,1618.571,15427.0,0.0,0.0952,0.0,648214.0,30.245,41.737,0.0,0.0,92.571,1.5419999999999998
15692.0,0.0,0.333,1579.0,0.0,257.27,0.0,0.86,0.0,0.0,10822.308,26.829,16898.0,0.0,0.0,0.0,3918478.0,20.0,65.262,0.281,72.22,0.261,10.5,0.0,1610.8570000000002,15447.0,0.0,0.0953,0.0,649793.0,26.298,0.0,0.0,0.0,79.714,1.328
10136.0,0.0,0.866,956.0,0.0,258.136,0.0,0.87,0.0,0.0,10838.231000000002,27.093000000000004,17095.0,0.0,0.0,0.0,3928614.0,52.0,65.431,0.285,72.22,0.16899999999999998,10.5,0.0,1626.714,15499.0,0.0,0.0952,0.0,650749.0,15.922,0.0,0.0,0.0,70.714,1.178
11603.0,0.0,2.365,772.0,0.0,260.501,0.0,0.89,0.0,0.0,10851.088,26.363000000000003,17008.0,0.0,0.0,0.0,3940217.0,142.0,65.624,0.28300000000000003,72.22,0.193,10.7,0.0,1582.8570000000002,15641.0,0.0,0.0931,0.0,651521.0,12.858,0.0,0.0,0.0,79.286,1.321
20962.0,0.0,1.0659999999999998,1923.0,0.0,261.567,0.0,0.92,0.0,0.0,10883.116000000002,26.203000000000007,16897.0,0.0,0.0,0.0,3961179.0,64.0,65.973,0.281,72.22,0.349,10.7,0.0,1573.286,15705.0,0.0,0.0931,0.0,653444.0,32.028,0.0,0.0,0.0,76.714,1.278
22354.0,0.0,1.116,2128.0,0.0,262.683,0.0,0.94,0.0,0.0,10918.558,26.491,17154.0,0.0,0.0,0.0,3983533.0,67.0,66.346,0.28600000000000003,72.22,0.3720000000000001,10.8,0.0,1590.571,15772.0,0.0,0.0927,0.0,655572.0,35.442,0.0,0.0,0.0,72.429,1.206
20057.0,0.0,1.416,2055.0,0.0,264.098,0.0,0.95,0.0,0.0,10952.784,26.717,17061.0,0.0,0.0,0.0,4003590.0,85.0,66.68,0.284,72.22,0.334,10.6,0.0,1604.1429999999998,15857.0,0.0,0.094,0.0,657627.0,34.226,0.0,0.0,0.0,68.429,1.14
21069.0,0.0,1.382,2029.0,0.0,265.481,0.0,0.95,2271.0,0.0,10986.577,27.224,17410.0,0.0,0.0,0.0,4024659.0,83.0,67.031,0.29,72.22,0.35100000000000003,10.7,0.0,1634.571,15940.0,0.0,0.0939,0.0,659656.0,33.793,37.824,0.0,0.0,73.286,1.221
16884.0,0.0,0.217,1555.0,0.0,265.697,0.0,0.93,0.0,0.0,11012.475,27.167,17581.0,0.0,0.0,0.0,4041543.0,13.0,67.312,0.293,57.41,0.281,10.8,0.0,1631.1429999999998,15953.0,0.0,0.0928,0.0,661211.0,25.899,0.0,0.0,0.0,72.286,1.204
6180.0,0.0,0.65,725.0,0.0,266.347,0.0,0.92,0.0,0.0,11024.55,26.617,17016.0,0.0,0.0,0.0,4047723.0,39.0,67.415,0.28300000000000003,57.41,0.103,10.6,0.0,1598.1429999999998,15992.0,0.0,0.0939,0.0,661936.0,12.075,0.0,0.0,0.0,70.429,1.173
16394.0,0.0,2.099,1346.0,0.0,268.445,0.0,0.93,0.0,0.0,11046.968,27.983,17700.0,0.0,0.0,0.0,4064117.0,126.0,67.688,0.295,57.41,0.273,10.5,0.0,1680.1429999999998,16118.0,0.0,0.0949,0.0,663282.0,22.418000000000006,0.0,0.0,0.0,68.143,1.135
19640.0,0.0,1.466,1906.0,0.0,269.911,0.0,0.92,0.0,0.0,11078.712,27.942,17511.0,0.0,0.0,0.0,4083757.0,88.0,68.015,0.292,57.41,0.327,10.4,0.0,1677.714,16206.0,0.0,0.0958,0.0,665188.0,31.744,0.0,0.0,0.0,71.571,1.192
18405.0,0.0,1.2819999999999998,1861.0,0.0,271.194,0.0,0.9,0.0,0.0,11109.707,27.307,16947.0,0.0,0.0,0.0,4102162.0,77.0,68.322,0.282,57.41,0.307,10.3,0.0,1639.571,16283.0,0.0,0.0967,0.0,667049.0,30.995,0.0,0.0,0.0,73.0,1.216
14917.0,0.0,0.483,1480.0,0.0,271.677,0.0,0.88,0.0,0.0,11134.357,25.939,16213.0,0.0,0.0,0.0,4117079.0,29.0,68.57,0.27,57.41,0.248,10.4,0.0,1557.429,16312.0,0.0,0.0961,0.0,668529.0,24.649,0.0,0.0,0.0,65.0,1.083
11359.0,0.0,1.0659999999999998,969.0,0.0,272.742,0.0,0.87,1969.0,0.0,11150.495,23.417,14826.0,0.0,0.0,0.0,4128438.0,64.0,68.759,0.247,57.41,0.189,10.5,0.0,1406.0,16376.0,0.0,0.0948,0.0,669498.0,16.139,32.794000000000004,0.0,0.0,62.286,1.037
15028.0,0.0,0.366,1268.0,0.0,273.10900000000004,0.0,0.89,0.0,0.0,11171.614,22.734,14560.0,0.0,0.0,0.0,4143466.0,22.0,69.009,0.242,57.41,0.25,10.7,0.0,1365.0,16398.0,0.0,0.0938,0.0,670766.0,21.119,0.0,0.0,0.0,63.57100000000001,1.0590000000000002
9014.0,0.0,3.131,903.0,0.0,276.24,0.0,0.92,0.0,0.0,11186.653,23.158,14965.0,0.0,0.0,0.0,4152480.0,188.0,69.16,0.249,57.41,0.15,10.8,0.0,1390.429,16586.0,0.0,0.0929,0.0,671669.0,15.039,0.0,0.0,0.0,84.85700000000001,1.413
12011.0,0.0,1.349,903.0,0.0,277.589,0.0,0.95,0.0,0.0,11201.693,22.104,14339.0,0.0,0.0,0.0,4164491.0,81.0,69.36,0.239,57.41,0.2,10.8,0.0,1327.1429999999998,16667.0,0.0,0.0926,0.0,672572.0,15.039,0.0,0.0,0.0,78.429,1.306
23426.0,0.0,1.116,1767.0,0.0,278.705,0.0,0.98,0.0,0.0,11231.122,21.773000000000003,14880.0,0.0,0.0,0.0,4187917.0,67.0,69.75,0.248,57.41,0.39,11.4,0.0,1307.286,16734.0,0.0,0.0879,0.0,674339.0,29.429,0.0,0.0,0.0,75.429,1.256
21132.0,0.0,2.198,1745.0,0.0,280.903,0.0,1.0,0.0,0.0,11260.185,21.497,15270.0,0.0,0.0,0.0,4209049.0,132.0,70.102,0.254,50.93,0.35200000000000004,11.8,0.0,1290.714,16866.0,0.0,0.0845,0.0,676084.0,29.063,0.0,0.0,0.0,83.286,1.3869999999999998
20660.0,0.0,0.716,1749.0,0.0,281.62,0.0,1.02,0.0,0.0,11289.315,22.137,16090.0,0.0,0.0,0.0,4229709.0,43.0,70.446,0.268,50.93,0.344,12.1,0.0,1329.1429999999998,16909.0,0.0,0.0826,0.0,677833.0,29.13,0.0,0.0,0.0,85.286,1.42
21804.0,0.0,0.483,1883.0,0.0,282.103,0.0,1.03,1863.0,0.0,11320.676,24.312,17582.0,0.0,0.0,0.0,4251513.0,29.0,70.809,0.293,50.93,0.363,12.0,0.0,1459.714,16938.0,0.0,0.083,0.0,679716.0,31.361,31.028,0.0,0.0,80.286,1.337
18113.0,0.0,0.633,1573.0,0.0,282.735,0.0,1.03,0.0,0.0,11346.875,25.037,18023.0,0.0,0.0,0.0,4269626.0,38.0,71.111,0.3,50.93,0.302,12.0,0.0,1503.286,16976.0,0.0,0.0834,0.0,681289.0,26.198,0.0,0.0,0.0,82.571,1.375
10714.0,0.0,0.6659999999999999,926.0,0.0,283.402,0.0,1.03,0.0,0.0,11362.297,25.092,18266.0,0.0,0.0,0.0,4280340.0,40.0,71.289,0.304,50.93,0.17800000000000002,12.1,0.0,1506.571,17016.0,0.0,0.0825,0.0,682215.0,15.423,0.0,0.0,0.0,61.429,1.023
14591.0,0.0,1.449,1027.0,0.0,284.851,0.0,1.03,0.0,0.0,11379.402,25.387,18634.0,0.0,0.0,0.0,4294931.0,87.0,71.532,0.31,50.93,0.243,12.2,0.0,1524.286,17103.0,0.0,0.0818,0.0,683242.0,17.105,0.0,0.0,0.0,62.286,1.037
23583.0,0.0,2.415,1913.0,0.0,287.266,0.0,1.04,0.0,0.0,11411.263,25.734,18657.0,0.0,0.0,0.0,4318514.0,145.0,71.925,0.311,50.93,0.393,12.1,0.0,1545.1429999999998,17248.0,0.0,0.0828,0.0,685155.0,31.861,0.0,0.0,0.0,73.429,1.223
21172.0,0.0,2.665,1736.0,0.0,289.93,0.0,1.04,0.0,0.0,11440.176,25.713,18662.0,0.0,0.0,0.0,4339686.0,160.0,72.278,0.311,50.93,0.353,12.1,0.0,1543.8570000000002,17408.0,0.0,0.0827,0.0,686891.0,28.913,0.0,0.0,0.0,77.429,1.29
20419.0,0.0,2.315,1461.0,0.0,292.245,0.0,1.05,0.0,0.0,11464.508999999998,25.028,18628.0,0.0,0.0,0.0,4360105.0,139.0,72.618,0.31,50.93,0.34,12.4,0.0,1502.714,17547.0,0.0,0.0807,0.0,688352.0,24.333,0.0,0.0,0.0,91.143,1.518
28066.0,0.0,2.099,2544.0,0.0,294.344,0.0,1.08,1700.0,0.0,11506.879,26.6,19523.0,0.0,0.0,0.0,4388171.0,126.0,73.085,0.325,50.93,0.467,12.2,0.0,1597.1429999999998,17673.0,0.0,0.0818,0.0,690896.0,42.37,28.314,0.0,0.0,105.0,1.749
19270.0,0.0,1.7819999999999998,1575.0,0.0,296.126,0.0,1.06,0.0,0.0,11533.111,26.605,19688.0,0.0,0.0,0.0,4407441.0,107.0,73.406,0.328,50.93,0.321,12.3,0.0,1597.429,17780.0,0.0,0.0811,0.0,692471.0,26.232,0.0,0.0,0.0,114.857,1.913
10977.0,0.0,1.382,888.0,0.0,297.508,0.0,1.04,0.0,0.0,11547.901000000002,26.515,19725.0,0.0,0.0,0.0,4418418.0,83.0,73.589,0.329,50.93,0.183,12.4,0.0,1592.0,17863.0,0.0,0.0807,0.0,693359.0,14.79,0.0,0.0,0.0,121.0,2.015
15534.0,0.0,2.748,1178.0,0.0,300.257,0.0,1.04,0.0,0.0,11567.52,26.874,19860.0,0.0,0.0,0.0,4433952.0,165.0,73.848,0.331,50.93,0.259,12.3,0.0,1613.571,18028.0,0.0,0.0812,0.0,694537.0,19.62,0.0,0.0,0.0,132.143,2.201
24793.0,0.0,2.049,1877.0,0.0,302.305,0.0,1.04,0.0,0.0,11598.782,26.788,20033.0,0.0,0.0,0.0,4458745.0,123.0,74.26,0.334,50.93,0.413,12.5,0.0,1608.429,18151.0,0.0,0.0803,0.0,696414.0,31.261,0.0,0.0,0.0,129.0,2.148
