aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,gdp_per_capita,IndoorOver500,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,new_cases_smoothed_per_million,weekly_hosp_admissions,total_tests_per_thousand,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
10.202,0.0,0.0,0.859,0.0,0.784,50833.0,0.13,0.0,8680.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.563,442.0,0.0,0.0,0.0,0.0,0.0,444.109,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,61.0,0.0,0.0,0.0,29618.0,0.0,0.0,0.0,0.0,0.0,0.13,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,5782.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,29119.0,0.0,8139.0,0.0,50833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7045448.0,0.0,1.614,34885.361,215.0,0.0,0.0,16786.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,229.659,0.0,186.402,0.0,152.975,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1318562.0,32453.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.2675,0.0,0.022,6.62,0.0,0.0,0.0,0.0,3.7,770.405,0.0,8139.0,0.0,285.857,0.0,37797000.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.894,0.0,0.673,92220.0,0.24,0.0,8848.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.612,41387.0,0.0,0.0,0.0,0.0,0.0,453.211,227.331,0.0,0.0,0.0,0.0,1.0,0.0,5.91,0.0,124.027,0.0,0.0,42.0,0.0,0.0,0.0,25436.0,0.0,0.0,0.0,0.0,0.0,0.24,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,4385.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,29161.0,0.0,12889.0,0.0,92220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7070884.0,0.0,1.111,35001.376,341.0,0.0,0.0,17130.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,234.096,0.0,187.075,0.0,116.014,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1322947.0,33802.0,0.0,0.0,0.0,0.0,56.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.2618,0.0,0.034,6.62,0.0,1.0,0.0,0.0,3.8,771.516,0.0,12889.0,0.0,287.714,0.0,37797000.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,0.952,0.0,1.282,140226.0,0.37,0.0,8844.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.741,48006.0,0.0,0.0,0.0,0.0,0.0,454.824,227.331,0.0,0.0,0.0,0.0,1.0,0.0,5.91,0.0,124.027,0.0,0.0,341.0,0.0,0.0,0.0,48466.0,0.0,0.0,0.0,0.0,0.0,0.37,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,7596.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,29502.0,0.0,19132.0,0.0,140226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7119350.0,0.0,9.022,35202.344,506.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,233.991,0.0,188.358,0.0,200.968,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1330543.0,35996.0,0.0,0.0,0.0,0.0,56.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.2457,0.0,0.051,6.62,0.0,1.0,0.0,0.0,4.1,780.538,0.0,19132.0,0.0,292.571,0.0,37797000.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.015,0.0,1.369,160359.0,0.42,0.0,9049.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.695,20133.0,0.0,0.0,0.0,0.0,0.0,451.279,227.331,0.0,0.0,0.0,0.0,1.0,0.0,5.91,0.0,124.027,0.0,0.0,553.0,0.0,0.0,0.0,51758.0,0.0,0.0,0.0,0.0,0.0,0.42,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,14220.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,30055.0,0.0,17723.0,0.0,160359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7171108.0,0.0,14.631,35578.564,469.0,0.0,0.0,17057.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,239.433,0.0,189.727,0.0,376.22,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1344763.0,38380.0,0.0,0.0,0.0,0.0,56.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.2358,0.0,0.047,6.62,0.0,1.0,0.0,0.0,4.2,795.169,0.0,17723.0,0.0,290.857,0.0,37797000.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.082,0.0,1.502,188956.0,0.5,0.0,8857.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376,28597.0,0.0,0.0,0.0,0.0,0.0,442.548,227.331,0.0,0.0,0.0,0.0,1.0,0.0,5.91,0.0,124.027,0.0,0.0,186.0,0.0,0.0,0.0,56757.0,0.0,0.0,0.0,0.0,0.0,0.5,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,12119.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,30241.0,0.0,20194.0,0.0,188956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7227865.0,0.0,4.921,35899.198,534.0,0.0,0.0,16727.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,234.35,0.0,191.229,0.0,320.634,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1356882.0,40909.0,0.0,0.0,0.0,0.0,56.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.2165,0.0,0.053,6.62,0.0,1.0,0.0,0.0,4.6,800.09,0.0,20194.0,0.0,241.0,0.0,37797000.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.095,0.0,1.328,198787.0,0.53,0.0,8553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.115,9831.0,0.0,0.0,0.0,0.0,0.0,0.0,227.331,0.0,0.0,0.0,0.0,1.0,0.0,5.91,0.0,124.027,0.0,0.0,333.0,0.0,0.0,0.0,50177.0,0.0,0.0,0.0,0.0,0.0,0.53,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,8763.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,30574.0,0.0,21399.0,0.0,198787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7278042.0,0.0,8.81,36131.042,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,226.288,0.0,192.556,0.0,231.844,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1365645.0,41402.0,0.0,0.0,0.0,0.0,56.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.2066,0.0,0.057,6.62,0.0,1.0,0.0,0.0,4.8,808.9,0.0,21399.0,0.0,231.143,0.0,37797000.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.212,0.0,1.544,200022.0,0.53,0.0,9087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.382,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,227.331,0.0,0.0,0.0,0.0,1.0,0.0,5.91,0.0,124.027,0.0,0.0,437.0,0.0,0.0,0.0,58371.0,0.0,0.0,0.0,0.0,0.0,0.53,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,10744.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,31011.0,0.0,21376.0,0.0,200022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7336413.0,0.0,11.562,36415.298,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,240.416,0.0,194.1,0.0,284.255,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1376389.0,45798.0,0.0,0.0,0.0,0.0,56.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.1984,0.0,0.057,6.62,0.0,1.0,0.0,0.0,5.0,820.462,0.0,21376.0,0.0,279.0,0.0,37797000.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.265,0.0,1.157,203053.0,0.54,0.0,9565.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.824,3031.0,0.0,0.0,0.0,0.0,0.0,0.0,227.331,0.0,0.0,0.0,0.0,1.0,0.0,5.91,0.0,124.027,0.0,0.0,178.0,0.0,0.0,0.0,43731.0,0.0,0.0,0.0,0.0,0.0,0.54,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,9133.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,31189.0,0.0,21746.0,0.0,203053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7380144.0,0.0,4.709,36656.93,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,253.081,0.0,195.257,0.0,241.633,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1385522.0,47814.0,0.0,0.0,0.0,0.0,56.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.2001,0.0,0.058,6.62,0.0,1.0,0.0,0.0,5.0,825.171,0.0,21746.0,0.0,295.714,0.0,37797000.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.226,0.0,0.403,257834.0,0.68,0.0,9634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.948,54781.0,0.0,0.0,0.0,0.0,0.0,441.331,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,75.0,0.0,0.0,0.0,15235.0,0.0,0.0,0.0,0.0,0.0,0.68,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,4863.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,31264.0,0.0,23659.0,0.0,257834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7395379.0,0.0,1.984,36785.591,626.0,0.0,0.0,16681.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,254.888,0.0,195.66,0.0,128.661,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1390385.0,46356.0,0.0,0.0,0.0,0.0,109.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.2078,0.0,0.063,6.62,0.0,17.0,0.0,0.0,4.8,827.156,0.0,23659.0,0.0,300.429,0.0,37797000.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.23,0.0,1.309,309620.0,0.82,0.0,9319.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.903,51786.0,0.0,0.0,0.0,0.0,0.0,446.041,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,329.0,0.0,0.0,0.0,49493.0,0.0,0.0,0.0,0.0,0.0,0.82,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,5394.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,31593.0,0.0,24199.0,0.0,309620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7444872.0,0.0,8.704,36928.301,640.0,0.0,0.0,16859.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,246.565,0.0,196.97,0.0,142.71,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1395779.0,46503.0,0.0,0.0,0.0,0.0,109.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.2004,0.0,0.064,6.62,0.0,17.0,0.0,0.0,5.0,835.86,0.0,24199.0,0.0,298.714,0.0,37797000.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.312,0.0,1.941,369212.0,0.98,0.0,8591.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.631,59592.0,0.0,0.0,0.0,0.0,0.0,437.945,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,481.0,0.0,0.0,0.0,73373.0,0.0,0.0,0.0,0.0,0.0,0.98,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,9126.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,32074.0,0.0,29836.0,0.0,369212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7518245.0,0.0,12.726,37169.749,789.0,0.0,0.0,16553.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,227.312,0.0,198.911,0.0,241.448,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1404905.0,49591.0,0.0,0.0,0.0,0.0,109.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.1733,0.0,0.079,6.62,0.0,17.0,0.0,0.0,5.8,848.586,0.0,29836.0,0.0,288.429,0.0,37797000.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.395,0.0,2.085,410480.0,1.09,0.0,8211.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.372,41268.0,0.0,0.0,0.0,0.0,0.0,429.928,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,382.0,0.0,0.0,0.0,78790.0,0.0,0.0,0.0,0.0,0.0,1.09,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,9457.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,32456.0,0.0,31646.0,0.0,410480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7597035.0,0.0,10.107,37419.954,837.0,0.0,0.0,16250.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,217.251,0.0,200.996,0.0,250.205,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1414362.0,52739.0,0.0,0.0,0.0,0.0,109.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.1557,0.0,0.084,6.62,0.0,17.0,0.0,0.0,6.4,858.692,0.0,31646.0,0.0,316.429,0.0,37797000.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.48,0.0,1.922,436963.0,1.16,0.0,8096.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58,26483.0,0.0,0.0,0.0,0.0,0.0,425.51,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,388.0,0.0,0.0,0.0,72634.0,0.0,0.0,0.0,0.0,0.0,1.16,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,7958.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,32844.0,0.0,34025.0,0.0,436963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7669669.0,0.0,10.265,37630.5,900.0,0.0,0.0,16083.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,214.208,0.0,202.917,0.0,210.546,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1422320.0,55947.0,0.0,0.0,0.0,0.0,109.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.1447,0.0,0.09,6.62,0.0,17.0,0.0,0.0,6.9,868.958,0.0,34025.0,0.0,324.286,0.0,37797000.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.519,0.0,1.814,457303.0,1.21,0.0,7603.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.323,20340.0,0.0,0.0,0.0,0.0,0.0,420.324,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,124.027,0.0,0.0,369.0,0.0,0.0,0.0,68554.0,0.0,0.0,0.0,0.0,0.0,1.21,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,7292.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,33213.0,0.0,36754.0,0.0,457303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7738223.0,0.0,9.763,37823.425,972.0,0.0,0.0,15887.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,201.161,0.0,204.731,0.0,192.925,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1429612.0,57401.0,0.0,0.0,0.0,0.0,109.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.1325,0.0,0.097,6.62,0.0,17.0,0.0,0.0,7.5,878.721,0.0,36754.0,0.0,314.571,0.0,37797000.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.56,0.0,1.449,468795.0,1.24,0.0,7151.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.187,12163.0,0.0,0.0,0.0,0.0,0.0,412.414,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,671.0,124.027,0.0,0.0,142.0,0.0,0.0,0.0,54755.0,0.0,0.0,0.0,0.0,0.0,1.24,75.0,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,5970.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,33355.0,0.0,38059.0,0.0,469466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7792978.0,0.0,3.757,37981.374,1007.0,0.0,0.0,15588.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,189.206,0.0,206.18,0.0,157.949,-1.0,0.0,0.0,0.0,0.0,33.1,16.763,1435582.0,58976.0,0.0,0.0,0.0,0.0,109.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.1213,0.0,0.1,6.62,0.0,17.0,0.0,0.0,8.2,882.477,0.0,37963.0,0.0,309.429,0.0,37797000.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.597,0.0,0.657,491696.0,1.31,0.0,6932.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,25698.0,0.0,0.0,0.0,0.0,0.0,415.8,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,3468.0,124.027,0.0,0.0,52.0,0.0,0.0,0.0,24844.0,0.0,0.0,0.0,0.0,0.0,1.3,71.3,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,3332.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,33407.0,0.0,33904.0,0.0,495164.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7817822.0,0.0,1.376,38069.529,897.0,0.0,0.0,15716.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,1.0,183.42,0.0,206.837,0.0,88.155,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1438914.0,60349.0,0.0,0.0,0.0,0.0,135.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.1149,0.0,0.088,6.62,0.0,8.0,0.0,0.0,8.7,883.853,0.0,33409.0,0.0,306.143,0.0,37797000.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.589,0.0,1.259,530055.0,1.43,0.0,6860.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956,46065.0,0.0,0.0,0.0,0.0,0.0,414.504,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,11174.0,124.027,0.0,0.0,291.0,0.0,0.0,0.0,47570.0,0.0,0.0,0.0,0.0,0.0,1.4,71.3,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,4890.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,33698.0,0.0,33087.0,0.0,541229.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,7865392.0,0.0,7.699,38198.905,875.0,0.0,0.0,15667.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,181.515,0.0,208.096,0.0,129.375,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1443804.0,60074.0,0.0,0.0,0.0,0.0,135.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.1142,0.0,0.083,6.62,0.0,8.0,0.0,0.0,8.8,891.552,0.0,31491.0,0.0,300.714,0.0,37797000.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.493,0.0,1.266,566793.0,1.57,0.0,6548.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.812,50556.0,0.0,0.0,0.0,0.0,0.0,405.429,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,24992.0,124.027,0.0,0.0,443.0,0.0,0.0,0.0,47857.0,0.0,0.0,0.0,0.0,0.0,1.5,71.3,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,6943.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,34141.0,0.0,31796.0,0.0,591785.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,7913249.0,0.0,11.721,38382.597,841.0,0.0,0.0,15324.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,173.264,0.0,209.362,0.0,183.692,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1450747.0,56429.0,0.0,0.0,0.0,0.0,135.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.1161,0.0,0.075,6.62,0.0,8.0,0.0,0.0,8.6,903.273,0.0,28226.0,0.0,295.286,0.0,37797000.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.372,0.0,1.235,605313.0,1.71,0.0,6199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956,53214.0,0.0,0.0,0.0,0.0,0.0,394.952,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,39686.0,124.027,0.0,0.0,420.0,0.0,0.0,0.0,46671.0,0.0,0.0,0.0,0.0,0.0,1.6,71.3,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,7008.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,34561.0,0.0,33503.0,0.0,644999.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,7959920.0,0.0,11.112,38568.008,886.0,0.0,0.0,14928.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,164.008,0.0,210.597,0.0,185.412,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1457755.0,51841.0,0.0,0.0,0.0,0.0,135.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.1196,0.0,0.074,6.62,0.0,8.0,0.0,0.0,8.4,914.385,0.0,27833.0,0.0,300.714,0.0,37797000.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0
10.202,0.0,0.0,1.265,0.0,1.176,638798.0,1.81,0.0,6018.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.801,39278.0,0.0,0.0,0.0,0.0,0.0,386.644,227.331,0.0,0.0,0.0,0.0,0.0,0.0,5.91,45479.0,124.027,0.0,0.0,347.0,0.0,0.0,0.0,44455.0,0.0,0.0,0.0,0.0,0.0,1.69,71.3,0.0,0.0,0.0,0.0,0.0,27216.445,0.0,0.0,6693.0,78.73,0.0,0.0,0.0,0.0,0.0,0.0,34908.0,0.0,35331.0,0.0,684277.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,8004375.0,0.0,9.181,38745.086,935.0,0.0,0.0,14614.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,159.227,0.0,211.773,0.0,177.078,0.0,0.0,0.0,0.0,0.0,33.1,16.763,1464448.0,47815.0,0.0,0.0,0.0,0.0,135.0,0.0,41.8,0.0,0.0,0.88,0.0,0.0,0.0,0.1259,0.0,0.076,6.62,0.0,8.0,0.0,0.0,7.9,923.565,0.0,28834.0,0.0,294.857,0.0,37797000.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0
