new_tests,new_people_vaccinated_smoothed,new_deaths_per_million,hosp_patients_per_million,new_cases,people_fully_vaccinated,total_deaths_per_million,people_fully_vaccinated_per_hundred,reproduction_rate,hosp_patients,weekly_hosp_admissions,total_boosters,new_people_vaccinated_smoothed_per_hundred,total_cases_per_million,new_cases_smoothed_per_million,new_tests_smoothed,people_vaccinated_per_hundred,new_vaccinations_smoothed,people_vaccinated,total_tests,new_deaths,total_tests_per_thousand,new_tests_smoothed_per_thousand,stringency_index,new_tests_per_thousand,tests_per_case,icu_patients,new_cases_smoothed,total_deaths,new_vaccinations_smoothed_per_million,positive_rate,total_vaccinations_per_hundred,total_cases,total_boosters_per_hundred,new_cases_per_million,weekly_hosp_admissions_per_million,total_vaccinations,new_vaccinations,new_deaths_smoothed,new_deaths_smoothed_per_million
1049311.0,997986.0,4.3580000000000005,230.9,85010.0,12477036.0,1414.346,3.76,0.78,76870.0,0.0,0.0,0.301,81780.77,334.886,1501311.0,11.3,1700236.0,37515062.0,321264129.0,1451.0,965.003,4.51,68.06,3.152,13.5,-49.0,111488.571,470857.0,5121.0,0.0743,15.36,27226051.0,0.0,255.35,0.0,51002769.0,1576484.0,2953.286,8.871
1700289.0,1009369.0,9.207,227.163,94595.0,13358350.0,1423.552,4.02,0.78,75626.0,0.0,0.0,0.304,82064.911,326.6140000000001,1510015.0,11.61,1740259.0,38558992.0,322964418.0,3065.0,970.111,4.5360000000000005,68.06,5.107,13.9,-399.0,108734.714,473922.0,5242.0,0.07200000000000001,15.96,27320646.0,0.0,284.142,0.0,52974274.0,1971505.0,2886.429,8.67
1646498.0,1005009.0,10.234,218.852,95832.0,14380610.0,1433.786,4.33,0.77,72859.0,0.0,0.0,0.303,82352.768,314.907,1477099.0,11.99,1762949.0,39796349.0,324610916.0,3407.0,975.056,4.437,68.06,4.9460000000000015,14.1,-613.0,104837.429,477329.0,5310.0,0.071,16.65,27416478.0,0.0,287.857,0.0,55278494.0,2304220.0,2813.571,8.451
1423559.0,988637.0,9.585,210.594,106303.0,15456170.0,1443.371,4.66,0.77,70110.0,0.0,0.0,0.298,82672.078,307.344,1403629.0,12.37,1770377.0,41079993.0,326034475.0,3191.0,979.332,4.216,68.06,4.276,13.7,-602.0,102319.571,480520.0,5332.0,0.0729,17.37,27522781.0,0.0,319.31,0.0,57684739.0,2406245.0,2714.571,8.154
1418271.0,991926.0,8.663,202.872,100030.0,16607466.0,1452.034,5.0,0.76,67539.0,0.0,0.0,0.299,82972.545,293.771,1343677.0,12.79,1802505.0,42477161.0,327452746.0,2884.0,983.592,4.0360000000000005,68.06,4.26,13.7,-380.0,97800.857,483404.0,5429.0,0.0728,18.16,27622811.0,0.0,300.467,0.0,60288362.0,2603623.0,2601.714,7.815
1104687.0,994396.0,6.897,194.53,88854.0,17178148.0,1458.931,5.17,0.76,64762.0,0.0,0.0,0.3,83239.442,284.288,1310510.0,13.06,1827791.0,43353530.0,328557433.0,2296.0,986.911,3.936,68.06,3.318,13.8,-469.0,94643.857,485700.0,5505.0,0.0722,18.61,27711665.0,0.0,266.897,0.0,61771694.0,1483332.0,2538.714,7.626
665653.0,1004142.0,3.599,190.139,66349.0,17405690.0,1462.529,5.24,0.75,63300.0,55811.0,0.0,0.302,83438.739,273.331,1286895.0,13.16,1848523.0,43702910.0,329223086.0,1198.0,988.91,3.866,68.06,1.999,14.1,-515.0,90996.143,486898.0,5568.0,0.0707,18.78,27778014.0,0.0,199.297,167.643,62365944.0,594250.0,2498.857,7.506
801733.0,972373.0,2.8510000000000004,186.876,54643.0,17933761.0,1465.38,5.4,0.74,62214.0,0.0,0.0,0.293,83602.87400000001,260.301,1251527.0,13.35,1791881.0,44321672.0,330024819.0,949.0,991.318,3.759,68.06,2.408,14.4,-123.0,86658.0,487847.0,5397.0,0.0692,19.14,27832657.0,0.0,164.135,0.0,63545937.0,1179993.0,2427.143,7.291
1254757.0,938327.0,4.938,184.74400000000003,58603.0,18708838.0,1470.318,5.64,0.74,61504.0,0.0,0.0,0.28300000000000003,83778.90400000001,244.856,1187880.0,13.59,1741997.0,45127280.0,331279576.0,1644.0,995.087,3.568,68.06,3.769,14.6,-306.0,81516.286,489491.0,5247.0,0.0686,19.63,27891260.0,0.0,176.03,0.0,65168255.0,1622318.0,2224.143,6.681
1475440.0,896782.0,7.347,186.99400000000003,70069.0,19686531.0,1477.665,5.93,0.75,62253.0,0.0,0.0,0.27,83989.375,233.801,1163443.0,13.88,1694177.0,46073826.0,332755016.0,2446.0,999.519,3.495,68.06,4.432,14.9,-342.0,77835.857,491937.0,5103.0,0.0669,20.22,27961329.0,0.0,210.471,0.0,67137733.0,1969478.0,2086.857,6.268
1418750.0,834306.0,7.831,175.14700000000005,71356.0,20648895.0,1485.496,6.22,0.76,58309.0,0.0,0.0,0.251,84203.712,218.805,1162756.0,14.13,1616514.0,46920136.0,334173766.0,2607.0,1003.781,3.4930000000000003,68.06,4.262,16.0,-555.0,72843.429,494544.0,4869.0,0.0626,20.78,28032685.0,0.0,214.337,0.0,69000336.0,1862603.0,2003.429,6.018
1358356.0,754889.0,7.615,170.43099999999995,78186.0,21734075.0,1493.111,6.55,0.79,56739.0,0.0,0.0,0.227,84438.565,209.431,1154197.0,14.39,1527139.0,47761386.0,335532122.0,2535.0,1007.861,3.467,68.06,4.08,16.6,-532.0,69722.857,497079.0,4600.0,0.0604,21.38,28110871.0,0.0,234.853,0.0,70978334.0,1977998.0,1953.571,5.8679999999999986
1060843.0,716405.0,5.806,163.411,73407.0,22405995.0,1498.917,6.75,0.82,54402.0,0.0,0.0,0.21600000000000005,84659.06199999999,202.803,1147933.0,14.57,1502351.0,48368362.0,336592965.0,1933.0,1011.048,3.448,68.06,3.187,17.0,-381.0,67516.143,499012.0,4525.0,0.0588,21.77,28184278.0,0.0,220.498,0.0,72288148.0,1309814.0,1901.714,5.7120000000000015
685302.0,703592.0,3.686,161.047,57896.0,22722629.0,1502.602,6.84,0.84,53615.0,46410.0,0.0,0.212,84832.969,199.176,1150740.0,14.65,1502517.0,48628052.0,337278267.0,1227.0,1013.106,3.457,68.06,2.0580000000000003,17.4,-387.0,66308.571,500239.0,4526.0,0.0576,21.95,28242174.0,0.0,173.90599999999995,139.405,72883563.0,595415.0,1905.857,5.725
1043683.0,705434.0,3.608,159.278,54839.0,23509233.0,1506.21,7.08,0.85,53026.0,0.0,0.0,0.212,84997.692,199.26,1185304.0,14.84,1543020.0,49259707.0,338321950.0,1201.0,1016.241,3.56,68.06,3.135,17.9,-53.0,66336.571,501440.0,4648.0,0.056,22.39,28297013.0,0.0,164.72400000000005,0.0,74347077.0,1463514.0,1941.857,5.832999999999998
1650979.0,717261.0,6.8370000000000015,156.148,72016.0,24513753.0,1513.047,7.38,0.87,51984.0,0.0,0.0,0.21600000000000005,85214.01199999999,205.015,1241908.0,15.1,1588728.0,50148106.0,339972929.0,2276.0,1021.2,3.73,68.06,4.959,18.2,-317.0,68252.714,503716.0,4785.0,0.055,22.98,28369029.0,0.0,216.319,0.0,76289348.0,1942271.0,2032.143,6.104
1694056.0,762886.0,9.804,153.08700000000005,75011.0,25724249.0,1522.851,7.75,0.88,50965.0,0.0,0.0,0.23,85439.32699999999,207.136,1273138.0,15.49,1668769.0,51414030.0,341666985.0,3264.0,1026.289,3.824,68.06,5.089,18.5,-462.0,68958.714,506980.0,5026.0,0.0542,23.74,28444040.0,0.0,225.316,0.0,78819114.0,2529766.0,2149.0,6.455
1617070.0,865087.0,7.298999999999999,147.326,78057.0,27041454.0,1530.15,8.14,0.88,49047.0,0.0,0.0,0.261,85673.793,210.012,1301470.0,15.96,1823603.0,52975748.0,343284055.0,2430.0,1031.146,3.909,68.06,4.857,18.6,-428.0,69916.0,509410.0,5493.0,0.0537,24.63,28522097.0,0.0,234.465,0.0,81765558.0,2946444.0,2123.714,6.379
1482479.0,987426.0,6.473,141.865,78734.0,28398068.0,1536.6229999999996,8.55,0.89,47229.0,0.0,0.0,0.297,85910.291,210.247,1319202.0,16.47,1986936.0,54673369.0,344766534.0,2155.0,1035.599,3.963,68.06,4.453,18.8,-299.0,69994.286,511565.0,5985.0,0.0531,25.57,28600831.0,0.0,236.499,0.0,84886884.0,3121326.0,2069.429,6.216
1077788.0,1065584.0,4.569,136.179,66065.0,29199353.0,1541.192,8.79,0.88,45336.0,0.0,0.0,0.321,86108.735,207.096,1321622.0,16.82,2084656.0,55827451.0,345844322.0,1521.0,1038.836,3.97,68.06,3.237,19.2,-449.0,68945.429,513086.0,6279.0,0.0522,26.17,28666896.0,0.0,198.444,0.0,86880741.0,1993857.0,2010.571,6.039
635087.0,1106083.0,3.325,134.791,51867.0,29486522.0,1544.517,8.88,0.88,44874.0,41679.0,0.0,0.333,86264.53199999999,204.509,1314449.0,16.98,2121784.0,56370633.0,346479409.0,1107.0,1040.744,3.948,68.06,1.908,19.3,-164.0,68084.143,514193.0,6391.0,0.0518,26.43,28718763.0,0.0,155.796,125.194,87736052.0,855311.0,1993.429,5.988
998296.0,1186571.0,3.962,131.328,54489.0,30257862.0,1548.479,9.11,0.88,43721.0,0.0,0.0,0.35700000000000004,86428.204,204.359,1307965.0,17.34,2201824.0,57565701.0,347477705.0,1319.0,1043.743,3.929,68.06,2.999,19.2,-190.0,68034.143,515512.0,6632.0,0.052000000000000005,27.04,28773252.0,0.0,163.672,0.0,89759847.0,2023795.0,2010.286,6.0379999999999985
1616636.0,1270123.0,5.806,128.111,57066.0,31197681.0,1554.285,9.4,0.88,42650.0,0.0,0.0,0.383,86599.617,197.944,1303059.0,17.78,2275508.0,59038969.0,349094341.0,1933.0,1048.599,3.914,68.06,4.856,19.8,-322.0,65898.429,517445.0,6854.0,0.0506,27.78,28830318.0,0.0,171.41299999999995,0.0,92217906.0,2458059.0,1961.286,5.891
1743406.0,1339897.0,7.752999999999999,126.636,67149.0,32309065.0,1562.0379999999998,9.73,0.88,42159.0,0.0,0.0,0.404,86801.317,194.57,1310109.0,18.31,2329494.0,60793308.0,350837747.0,2581.0,1053.836,3.935,68.06,5.237,20.2,-295.0,64775.28599999999,520026.0,7016.0,0.0494,28.65,28897467.0,0.0,201.7,0.0,95125571.0,2907665.0,1863.714,5.598
1558538.0,1399376.0,5.863,120.679,68532.0,33534749.0,1567.901,10.1,0.88,40176.0,0.0,0.0,0.421,87007.17199999999,190.483,1301747.0,18.91,2367536.0,62771378.0,352396285.0,1952.0,1058.517,3.91,64.35,4.681,20.5,-189.0,63414.571,521978.0,7131.0,0.0487,29.62,28965999.0,0.0,205.854,0.0,98338309.0,3212738.0,1795.429,5.393
1435851.0,1446051.0,5.175,118.895,66865.0,34822765.0,1573.0770000000002,10.49,0.88,39582.0,0.0,0.0,0.436,87208.019,185.39,1295086.0,19.52,2384378.0,64795727.0,353832136.0,1723.0,1062.83,3.89,64.35,4.313,21.0,-233.0,61719.0,523701.0,7182.0,0.0477,30.59,29032864.0,0.0,200.847,0.0,101577528.0,3239219.0,1733.714,5.207999999999998
1068843.0,1475194.0,4.599,114.765,59295.0,35675064.0,1577.6760000000004,10.75,0.88,38207.0,0.0,0.0,0.444,87386.127,182.485,1293808.0,19.93,2393447.0,66153806.0,354900979.0,1531.0,1066.0410000000004,3.886,64.35,3.2110000000000003,21.3,-294.0,60751.857,525232.0,7209.0,0.047,31.21,29092159.0,0.0,178.108,0.0,103634870.0,2057342.0,1735.1429999999998,5.2120000000000015
611611.0,1495210.0,2.136,113.452,42066.0,36015957.0,1579.811,10.85,0.88,37770.0,35566.0,0.0,0.45,87512.484,178.27900000000002,1290454.0,20.13,2403961.0,66837104.0,355512590.0,711.0,1067.878,3.876,64.35,1.837,21.7,-181.0,59351.71400000001,525943.0,7241.0,0.046,31.49,29134225.0,0.0,126.357,106.832,104563781.0,928911.0,1678.571,5.042
981171.0,1537306.0,2.1180000000000003,113.203,44313.0,36854784.0,1581.929,11.1,0.89,37687.0,0.0,0.0,0.463,87645.59,173.912,1288008.0,20.58,2423578.0,68326841.0,356493761.0,705.0,1070.825,3.869,64.35,2.947,22.2,-58.0,57898.0,526648.0,7300.0,0.045,32.15,29178538.0,0.0,133.106,0.0,106724894.0,2161113.0,1590.8570000000002,4.779
1544847.0,1586325.0,5.359,111.26,55806.0,37924377.0,1587.2879999999998,11.42,0.89,37040.0,0.0,0.0,0.478,87813.21800000001,173.372,1277752.0,21.13,2459218.0,70143247.0,358038608.0,1784.0,1075.465,3.838,64.35,4.64,22.1,-178.0,57718.0,528432.0,7407.0,0.0452,32.96,29234344.0,0.0,167.628,0.0,109432433.0,2707539.0,1569.571,4.715
1620239.0,1632796.0,4.722,110.136,58233.0,39183370.0,1592.01,11.8,0.9,36666.0,0.0,0.0,0.4920000000000001,87988.13699999997,169.546,1260157.0,21.75,2491844.0,72222877.0,359658847.0,1572.0,1080.332,3.785,64.35,4.867,22.3,-156.0,56444.28599999999,530004.0,7505.0,0.0448,33.91,29292577.0,0.0,174.918,0.0,112568479.0,3136046.0,1425.429,4.282
1503683.0,1678955.0,4.728,107.88,62896.0,40570252.0,1596.7379999999996,12.22,0.91,35915.0,0.0,0.0,0.506,88177.06199999998,167.127,1252321.0,22.45,2526637.0,74524060.0,361162530.0,1574.0,1084.849,3.762,64.35,4.517,22.5,-214.0,55639.143,531578.0,7610.0,0.0444,34.95,29355473.0,0.0,188.925,0.0,116024769.0,3456290.0,1371.429,4.119
1402646.0,1695123.0,4.298,107.078,62073.0,42082580.0,1601.036,12.68,0.92,35648.0,0.0,0.0,0.511,88363.515,165.071,1247577.0,23.09,2555434.0,76661585.0,362565176.0,1431.0,1089.062,3.747,64.35,4.213,22.7,-122.0,54954.571,533009.0,7697.0,0.044,35.98,29417546.0,0.0,186.453,0.0,119465568.0,3440799.0,1329.714,3.994
1027309.0,1700918.0,2.995,105.084,53592.0,43093702.0,1604.031,12.98,0.93,34984.0,0.0,0.0,0.512,88524.493,162.624,1241644.0,23.51,2575747.0,78060231.0,363592485.0,997.0,1092.148,3.73,64.35,3.0860000000000003,22.9,-213.0,54139.857,534006.0,7758.0,0.0436,36.65,29471138.0,0.0,160.97799999999995,0.0,121665096.0,2199528.0,1253.429,3.765
580474.0,1696276.0,1.598,103.369,38852.0,43517969.0,1605.629,13.11,0.95,34413.0,33645.0,0.0,0.511,88641.195,161.244,1237196.0,23.71,2583934.0,78711037.0,364172959.0,532.0,1093.891,3.716,64.35,1.744,23.0,-132.0,53680.71400000001,534538.0,7783.0,0.0434,36.94,29509990.0,0.0,116.702,101.062,122651316.0,986220.0,1227.857,3.688
952918.0,1698205.0,2.103,104.234,54768.0,44376675.0,1607.731,13.37,0.96,34701.0,0.0,0.0,0.511,88805.705,165.731,1233159.0,24.16,2601130.0,80214276.0,365125877.0,700.0,1096.754,3.704,64.35,2.862,22.4,12.0,55174.28599999999,535238.0,7835.0,0.0447,37.63,29564758.0,0.0,164.51,0.0,124932807.0,2281491.0,1227.143,3.686
1503810.0,1715553.0,3.788,103.861,54381.0,45408337.0,1611.519,13.68,0.96,34577.0,0.0,0.0,0.517,88969.05300000001,165.11900000000003,1227297.0,24.74,2626298.0,82152117.0,366629687.0,1261.0,1101.271,3.687,64.35,4.517,22.3,-51.0,54970.71400000001,536499.0,7910.0,0.0448,38.5,29619139.0,0.0,163.34799999999996,0.0,127816516.0,2883709.0,1152.429,3.462
1621676.0,1724866.0,3.656,103.915,59487.0,46520883.0,1615.175,14.01,0.97,34595.0,0.0,0.0,0.52,89147.739,165.657,1227502.0,25.39,2631666.0,84296941.0,368251363.0,1217.0,1106.142,3.687,64.35,4.871,22.3,-54.0,55149.857,537716.0,7926.0,0.0449,39.45,29678626.0,0.0,178.685,0.0,130990144.0,3173628.0,1101.714,3.309
1478482.0,1727491.0,4.95,102.441,60525.0,47714715.0,1620.125,14.37,0.97,34104.0,0.0,0.0,0.52,89329.54199999999,164.64,1223902.0,26.09,2626985.0,86616494.0,369729845.0,1648.0,1110.583,3.676,64.35,4.441,22.3,-161.0,54811.143,539364.0,7912.0,0.0448,40.48,29739151.0,0.0,181.803,0.0,134413661.0,3423517.0,1112.286,3.341
1347129.0,1741780.0,3.142,102.233,62065.0,48919475.0,1623.267,14.73,0.99,34035.0,0.0,0.0,0.525,89515.97099999998,164.637,1215971.0,26.76,2613997.0,88854043.0,371076974.0,1046.0,1114.63,3.652,64.35,4.046,22.2,-99.0,54810.0,540410.0,7873.0,0.0451,41.49,29801216.0,0.0,186.429,0.0,137763546.0,3349885.0,1057.286,3.176
990974.0,1745250.0,2.322,99.767,57022.0,49768236.0,1625.589,14.99,1.0,33214.0,0.0,0.0,0.526,89687.252,166.108,1210780.0,27.19,2608073.0,90276978.0,372067948.0,773.0,1117.606,3.637,64.35,2.977,21.9,-181.0,55300.0,541183.0,7855.0,0.0457,42.14,29858238.0,0.0,171.28099999999995,0.0,139921608.0,2158062.0,1025.286,3.08
614980.0,1750812.0,2.373,99.974,34978.0,50135337.0,1627.9620000000002,15.1,1.01,33283.0,32999.0,0.0,0.527,89792.317,164.446,1215710.0,27.4,2613390.0,90966723.0,372682928.0,790.0,1119.453,3.652,64.35,1.847,22.2,-114.0,54746.571,541973.0,7871.0,0.045,42.45,29893216.0,0.0,105.066,99.121,140945047.0,1023439.0,1062.143,3.19
978401.0,1766824.0,1.601,101.353,49481.0,50926111.0,1629.563,15.34,1.03,33742.0,0.0,0.0,0.532,89940.94699999999,162.17700000000005,1219350.0,27.89,2625246.0,92582047.0,373661329.0,533.0,1122.392,3.663,66.2,2.939,22.6,220.0,53991.28599999999,542506.0,7907.0,0.0443,43.16,29942697.0,0.0,148.629,0.0,143309532.0,2364485.0,1038.286,3.119
1534390.0,1775280.0,2.839,102.116,53299.0,52056570.0,1632.401,15.68,1.06,33996.0,0.0,0.0,0.535,90101.045,161.713,1223719.0,28.49,2651007.0,94579079.0,375195719.0,945.0,1127.001,3.676,61.57,4.609,22.7,32.0,53836.71400000001,543451.0,7985.0,0.044,44.09,29995996.0,0.0,160.09799999999996,0.0,146373567.0,3064035.0,993.143,2.983
1661689.0,1786890.0,4.6110000000000015,103.234,87121.0,53457912.0,1637.0120000000004,16.1,1.1,34368.0,0.0,0.0,0.5379999999999999,90362.736,173.571,1229435.0,29.16,2706359.0,96805169.0,376857408.0,1535.0,1131.993,3.693,61.57,4.9910000000000005,21.3,110.0,57784.429,544986.0,8151.0,0.047,45.16,30083117.0,0.0,261.691,0.0,149934656.0,3561089.0,1038.571,3.12
1450492.0,1782459.0,4.079,103.216,67976.0,55083528.0,1641.091,16.59,1.09,34362.0,0.0,0.0,0.537,90566.92,176.768,1225436.0,29.85,2766627.0,99093707.0,378307900.0,1358.0,1136.35,3.681,61.57,4.357,20.8,-151.0,58848.857,546344.0,8333.0,0.048,46.32,30151093.0,0.0,204.18400000000003,0.0,153780050.0,3845394.0,997.143,2.995
1376812.0,1767365.0,3.508,104.033,77545.0,56860979.0,1644.6,17.13,1.09,34634.0,0.0,0.0,0.532,90799.848,183.411,1229677.0,30.49,2837090.0,101225601.0,379684712.0,1168.0,1140.485,3.694,61.57,4.136,20.1,-9.0,61060.28599999999,547512.0,8545.0,0.0497,47.48,30228638.0,0.0,232.927,0.0,157623178.0,3843128.0,1014.571,3.048
1000109.0,1761890.0,2.445,101.966,62223.0,58009368.0,1647.045,17.47,1.08,33946.0,0.0,0.0,0.531,90986.751,185.643,1230982.0,30.91,2882139.0,102610206.0,380684821.0,814.0,1143.489,3.698,61.57,3.004,19.9,-128.0,61803.28599999999,548326.0,8681.0,0.0502,48.22,30290861.0,0.0,186.904,0.0,160096580.0,2473402.0,1020.429,3.065
624129.0,1760088.0,1.352,103.522,46354.0,58551722.0,1648.396,17.64,1.08,34464.0,34984.0,0.0,0.53,91125.988,190.524,1232289.0,31.11,2908645.0,103287339.0,381308950.0,450.0,1145.364,3.702,61.57,1.875,19.4,158.0,63428.429,548776.0,8761.0,0.0515,48.58,30337215.0,0.0,139.237,105.084,161305563.0,1208983.0,971.857,2.919
1011026.0,1760747.0,1.964,105.213,67297.0,59804588.0,1650.361,18.01,1.07,35027.0,0.0,0.0,0.53,91328.133,198.169,1236950.0,31.6,2975779.0,104907274.0,382319976.0,654.0,1148.401,3.716,58.8,3.037,18.7,80.0,65973.571,549430.0,8963.0,0.0533,49.44,30404512.0,0.0,202.145,0.0,164139986.0,2834423.0,989.143,2.971
1535388.0,1765214.0,2.778,106.387,61437.0,61436614.0,1653.139,18.5,1.06,35418.0,0.0,0.0,0.532,91512.675,201.661,1237092.0,32.21,3050687.0,106935576.0,383855364.0,925.0,1153.013,3.716,56.94,4.612,18.4,133.0,67136.143,550355.0,9189.0,0.0543,50.52,30465949.0,0.0,184.543,0.0,167728376.0,3588390.0,986.286,2.963
1583675.0,1793756.0,3.307,106.838,66972.0,63353488.0,1656.446,19.08,1.05,35568.0,0.0,0.0,0.54,91713.844,193.015,1225947.0,32.94,3137911.0,109361458.0,385439039.0,1101.0,1157.77,3.682,56.94,4.757,19.1,-70.0,64257.71400000001,551456.0,9451.0,0.0524,51.78,30532921.0,0.0,201.168,0.0,171900032.0,4171656.0,924.286,2.776
1445711.0,1829344.0,3.373,106.847,79189.0,65564027.0,1659.82,19.75,1.05,35571.0,0.0,0.0,0.551,91951.709,197.827,1225264.0,33.7,3236971.0,111899116.0,386884750.0,1123.0,1162.112,3.68,56.94,4.343,18.6,-32.0,65859.571,552579.0,9750.0,0.0538,53.14,30612110.0,0.0,237.865,0.0,176438850.0,4538818.0,890.7139999999998,2.676
1346706.0,1820692.0,2.7060000000000004,106.955,71849.0,67355303.0,1662.526,20.29,1.04,35607.0,0.0,0.0,0.5479999999999999,92167.527,195.383,1220963.0,34.33,3210156.0,113970444.0,388231456.0,901.0,1166.158,3.667,56.94,4.045,18.8,-4.0,65045.857,553480.0,9669.0,0.0533,54.24,30683959.0,0.0,215.818,0.0,180094270.0,3655420.0,852.571,2.5610000000000004
971395.0,1812718.0,2.316,105.718,64247.0,68502041.0,1664.842,20.63,1.04,35195.0,0.0,0.0,0.546,92360.51,196.251,1216861.0,34.73,3185285.0,115299231.0,389202851.0,771.0,1169.075,3.655,56.94,2.918,18.6,75.0,65335.0,554251.0,9594.0,0.0537,54.94,30748206.0,0.0,192.983,0.0,182393572.0,2299302.0,846.429,2.542
564804.0,1778484.0,0.868,107.159,36354.0,68870150.0,1665.71,20.74,1.04,35675.0,36124.0,0.0,0.536,92469.709,191.96,1208386.0,34.86,3121352.0,115736725.0,389767655.0,289.0,1170.772,3.63,56.94,1.6969999999999998,18.9,65.0,63906.429,554540.0,9401.0,0.0529,55.17,30784560.0,0.0,109.199,108.508,183155026.0,761454.0,823.429,2.4730000000000003
950572.0,1795926.0,1.415,110.01,73448.0,70447046.0,1667.125,21.22,1.05,36624.0,0.0,0.0,0.541,92690.33,194.6,1199750.0,35.38,3158856.0,117478756.0,390718227.0,471.0,1173.627,3.604,56.94,2.855,18.5,243.0,64785.143,555011.0,9514.0,0.054000000000000006,56.1,30858008.0,0.0,220.621,0.0,186251979.0,3096953.0,797.2860000000002,2.395
1554305.0,1834714.0,2.595,112.795,61144.0,72499018.0,1669.72,21.84,1.05,37551.0,0.0,0.0,0.5529999999999999,92873.992,194.474,1202453.0,36.08,3214002.0,119778571.0,392272532.0,864.0,1178.296,3.612,56.94,4.669,18.6,163.0,64743.28599999999,555875.0,9680.0,0.0538,57.3,30919152.0,0.0,183.662,0.0,190226391.0,3974412.0,788.571,2.369
1668263.0,1856167.0,7.792000000000002,113.398,74988.0,74783210.0,1677.5120000000004,22.52,1.06,37752.0,0.0,0.0,0.5589999999999999,93099.239,197.914,1214537.0,36.85,3240783.0,122354626.0,393940795.0,2594.0,1183.307,3.648,56.94,5.011,18.4,12.0,65888.429,558469.0,9761.0,0.0542,58.61,30994140.0,0.0,225.247,0.0,194585515.0,4359124.0,1001.857,3.009
1517859.0,1861773.0,3.133,114.002,80252.0,77264357.0,1680.645,23.27,1.06,37953.0,0.0,0.0,0.561,93340.297,198.37,1224843.0,37.63,3233757.0,124931524.0,395458654.0,1043.0,1187.866,3.679,56.94,4.559,18.5,170.0,66040.286,559512.0,9740.0,0.0539,59.96,31074392.0,0.0,241.058,0.0,199075151.0,4489636.0,990.429,2.975
1452204.0,1915843.0,2.733,113.711,84337.0,79664802.0,1683.378,23.99,1.06,37856.0,0.0,0.0,0.5770000000000001,93593.626,203.728,1239915.0,38.37,3326949.0,127381343.0,396910858.0,910.0,1192.229,3.724,56.94,4.362,18.3,-49.0,67824.286,560422.0,10021.0,0.0547,61.26,31158729.0,0.0,253.329,0.0,203382915.0,4307764.0,991.714,2.979
1011466.0,1972768.0,2.175,112.78,69294.0,81297265.0,1685.553,24.49,1.05,37546.0,0.0,0.0,0.594,93801.769,205.894,1245639.0,38.89,3409134.0,129108608.0,397922324.0,724.0,1195.267,3.742,56.94,3.0380000000000003,18.2,-15.0,68545.286,561146.0,10268.0,0.055,62.12,31228023.0,0.0,208.143,0.0,206257508.0,2874593.0,985.0,2.959
645157.0,2030129.0,0.856,114.411,46443.0,82089241.0,1686.409,24.73,1.04,38089.0,39199.0,0.0,0.611,93941.273,210.223,1257118.0,39.14,3500450.0,129947625.0,398567481.0,285.0,1197.205,3.776,56.94,1.938,18.0,115.0,69986.571,561431.0,10543.0,0.0557,62.55,31274466.0,0.0,139.504,117.745,207658177.0,1400669.0,984.429,2.957
1055916.0,2015377.0,1.358,116.928,66958.0,83785787.0,1687.767,25.24,1.03,38927.0,0.0,0.0,0.607,94142.4,207.439,1272167.0,39.63,3487285.0,131586392.0,399623397.0,452.0,1200.376,3.821,56.94,3.172,18.4,207.0,69059.429,561883.0,10504.0,0.0543,63.45,31341424.0,0.0,201.126,0.0,210662974.0,3004797.0,981.714,2.949
1612878.0,1937240.0,2.634,117.751,79144.0,85474519.0,1690.401,25.74,1.03,39201.0,0.0,0.0,0.583,94380.13,215.163,1280535.0,40.16,3414664.0,133339250.0,401236275.0,877.0,1205.221,3.846,56.94,4.845,17.9,84.0,71630.857,562760.0,10285.0,0.0559,64.49,31420568.0,0.0,237.73,0.0,214129042.0,3466068.0,983.571,2.954
1674566.0,1819008.0,2.812,118.571,75316.0,87367594.0,1693.213,26.31,1.01,39474.0,0.0,0.0,0.5479999999999999,94606.362,215.303,1281435.0,40.69,3317713.0,135087680.0,402910841.0,936.0,1210.251,3.849,56.94,5.03,17.9,47.0,71677.714,563696.0,9993.0,0.0559,65.6,31495884.0,0.0,226.232,0.0,217809506.0,3680464.0,746.7139999999998,2.2430000000000003
1484082.0,1703405.0,2.718,117.712,73910.0,89289331.0,1695.931,26.89,0.98,39188.0,0.0,0.0,0.513,94828.371,212.582,1276610.0,41.22,3209587.0,136855362.0,404394923.0,905.0,1214.7089999999996,3.835,56.94,4.458,18.0,-107.0,70771.714,564601.0,9667.0,0.0554,66.73,31569794.0,0.0,222.009,0.0,221542260.0,3732754.0,727.0,2.184
1455100.0,1588721.0,2.5860000000000003,118.367,80377.0,91189763.0,1698.517,27.47,0.97,39406.0,0.0,0.0,0.479,95069.804,210.883,1277024.0,41.72,3106961.0,138502393.0,405850023.0,861.0,1219.08,3.836,56.94,4.371,18.2,54.0,70206.0,565462.0,9358.0,0.055,67.81,31650171.0,0.0,241.43400000000003,0.0,225131641.0,3589381.0,720.0,2.1630000000000003
1008118.0,1509051.0,2.127,117.183,54161.0,92350484.0,1700.644,27.82,0.95,39012.0,0.0,0.0,0.455,95232.492,204.389,1276545.0,42.07,3032291.0,139671967.0,406858141.0,708.0,1222.108,3.834,56.94,3.028,18.8,21.0,68044.143,566170.0,9133.0,0.0533,68.52,31704332.0,0.0,162.687,0.0,227483542.0,2351901.0,717.7139999999998,2.156
